model_name,score_family,metric,score,noise_ceiling_mean,noise_ceiling_p05,noise_ceiling_p50,noise_ceiling_p95,bootstrap_iters,gap_to_noise_ceiling,ratio_to_noise_ceiling
twin_sampled_seed_0_gpt_5_1,mean_abs_log_sd_ratio,round_normalized_efficiency_decay_slope,0.9002982359502283,0.36821839649083243,0.27573585130490363,0.36677075331857867,0.46068520882676145,200,0.5320798394593959,2.445011559797619
gpt-5.1,mean_abs_log_sd_ratio,total_contribution_rate_decay_slope,0.5997032972335512,0.2549368246140268,0.202800272883177,0.24929845720203125,0.32962913164712826,200,0.3447664726195244,2.352360425534833
twin_sampled_seed_0_gpt_5_1,mean_abs_log_sd_ratio,total_contribution_rate_decay_slope,0.6131471289738637,0.2549368246140268,0.202800272883177,0.24929845720203125,0.32962913164712826,200,0.3582103043598369,2.4050943989836138
gpt-5.1,mean_wasserstein_distance,final_round_normalized_efficiency,0.525916482197462,0.23557440382778125,0.17606080408300637,0.2323833869403047,0.3143381322403431,200,0.29034207836968073,2.2324856760836287
twin_sampled_seed_0_gpt_5_1,mean_wasserstein_distance,final_round_normalized_efficiency,0.4610493027349369,0.23557440382778125,0.17606080408300637,0.2323833869403047,0.3143381322403431,200,0.22547489890715564,1.9571281737042665
gpt-5.1,mean_wasserstein_distance,final_total_contribution_rate,0.3959488634271179,0.0806058039909988,0.06952175095376802,0.08043009274679468,0.09253947747391238,200,0.31534305943611907,4.912163192011995
twin_sampled_seed_0_gpt_5_1,mean_wasserstein_distance,final_total_contribution_rate,0.3343241125732891,0.0806058039909988,0.06952175095376802,0.08043009274679468,0.09253947747391238,200,0.2537183085822903,4.147643172328172
gpt-5.1,mean_wasserstein_distance,mean_round_normalized_efficiency,0.24208682824425906,0.11308093863544208,0.09493686522025863,0.11328809111993753,0.13255071022359968,200,0.12900588960881698,2.1408278987205334
twin_sampled_seed_0_gpt_5_1,mean_wasserstein_distance,mean_round_normalized_efficiency,0.20425837956883935,0.11308093863544208,0.09493686522025863,0.11328809111993753,0.13255071022359968,200,0.09117744093339727,1.8063024770898057
gpt-5.1,mean_wasserstein_distance,mean_total_contribution_rate,0.1817056689150654,0.062364278288991846,0.05382734635363343,0.06210380040762257,0.07166397296573718,200,0.11934139062607355,2.9136177616463965
twin_sampled_seed_0_gpt_5_1,mean_wasserstein_distance,mean_total_contribution_rate,0.15350689056185127,0.062364278288991846,0.05382734635363343,0.06210380040762257,0.07166397296573718,200,0.09114261227285941,2.4614554160397835
gpt-5.1,mean_wasserstein_distance,mean_within_round_contribution_rate_var,0.05617562985700013,0.01904723123281771,0.016402547537880428,0.019138702647060045,0.022289150735650895,200,0.03712839862418242,2.949280615662999
twin_sampled_seed_0_gpt_5_1,mean_wasserstein_distance,mean_within_round_contribution_rate_var,0.05374814587208597,0.01904723123281771,0.016402547537880428,0.019138702647060045,0.022289150735650895,200,0.03470091463926826,2.8218351116292326
gpt-5.1,mean_wasserstein_distance,round_normalized_efficiency_decay_slope,0.5417108881111887,0.20137086358308698,0.16488622553060173,0.20041264053859262,0.24408216028126947,200,0.34034002452810175,2.690115533460357
twin_sampled_seed_0_gpt_5_1,mean_wasserstein_distance,round_normalized_efficiency_decay_slope,0.45597661627978014,0.20137086358308698,0.16488622553060173,0.20041264053859262,0.24408216028126947,200,0.25460575269669317,2.2643624214862696
gpt-5.1,mean_wasserstein_distance,total_contribution_rate_decay_slope,0.4402765078289759,0.08026680495357479,0.06975408185318657,0.08022239202564269,0.0926183543552928,200,0.3600097028754011,5.485162989652146
twin_sampled_seed_0_gpt_5_1,mean_wasserstein_distance,total_contribution_rate_decay_slope,0.33146956497377833,0.08026680495357479,0.06975408185318657,0.08022239202564269,0.0926183543552928,200,0.25120276002020353,4.129597100139912
gpt-5.1,rmse_of_config_means,final_round_normalized_efficiency,0.5055262317525993,0.39182601108445625,0.18368647408989205,0.34358507759172485,0.7710357860087854,200,0.113700220668143,1.2901803796880535
twin_sampled_seed_0_gpt_5_1,rmse_of_config_means,final_round_normalized_efficiency,0.4367503505286219,0.39182601108445625,0.18368647408989205,0.34358507759172485,0.7710357860087854,200,0.04492433944416563,1.114653795749365
gpt-5.1,rmse_of_config_means,final_total_contribution_rate,0.45729932801339557,0.0890888220928257,0.06830700988416939,0.08884467729619214,0.10755338187094532,200,0.36821050592056986,5.133071885684093
twin_sampled_seed_0_gpt_5_1,rmse_of_config_means,final_total_contribution_rate,0.3756620874808957,0.0890888220928257,0.06830700988416939,0.08884467729619214,0.10755338187094532,200,0.28657326538807,4.21671404622991
gpt-5.1,rmse_of_config_means,mean_round_normalized_efficiency,0.24664756583269518,0.12851335787543453,0.0910348926568265,0.12782321062877805,0.17980592993056735,200,0.11813420795726065,1.919236800829419
twin_sampled_seed_0_gpt_5_1,rmse_of_config_means,mean_round_normalized_efficiency,0.19491972518145476,0.12851335787543453,0.0910348926568265,0.12782321062877805,0.17980592993056735,200,0.06640636730602023,1.516727353512828
gpt-5.1,rmse_of_config_means,mean_total_contribution_rate,0.20415239885668138,0.067186535499286,0.05107197684808236,0.0664700091364942,0.08485149042126318,200,0.13696586335739538,3.0385909518857535
twin_sampled_seed_0_gpt_5_1,rmse_of_config_means,mean_total_contribution_rate,0.15403923026933575,0.067186535499286,0.05107197684808236,0.0664700091364942,0.08485149042126318,200,0.08685269477004975,2.292709828310358
gpt-5.1,rmse_of_config_means,mean_within_round_contribution_rate_var,0.06113699665592489,0.020431864275350514,0.015838184220606663,0.020351032228716197,0.025540771190713112,200,0.040705132380574376,2.9922378022881646
twin_sampled_seed_0_gpt_5_1,rmse_of_config_means,mean_within_round_contribution_rate_var,0.05803509321815914,0.020431864275350514,0.015838184220606663,0.020351032228716197,0.025540771190713112,200,0.037603228942808625,2.8404208463822878
gpt-5.1,rmse_of_config_means,round_normalized_efficiency_decay_slope,0.5624404186674201,0.2515430572713494,0.17863781545339258,0.24601436304847268,0.3386038982596298,200,0.3108973613960707,2.2359608123101307
twin_sampled_seed_0_gpt_5_1,rmse_of_config_means,round_normalized_efficiency_decay_slope,0.4556291752069857,0.2515430572713494,0.17863781545339258,0.24601436304847268,0.3386038982596298,200,0.2040861179356363,1.811336715668048
gpt-5.1,rmse_of_config_means,total_contribution_rate_decay_slope,0.48015186172908847,0.0835369125653261,0.06408555642804466,0.08217601146333409,0.10508119563390785,200,0.3966149491637624,5.747780795149789
twin_sampled_seed_0_gpt_5_1,rmse_of_config_means,total_contribution_rate_decay_slope,0.35721686739009195,0.0835369125653261,0.06408555642804466,0.08217601146333409,0.10508119563390785,200,0.27367995482476587,4.276155970101808
