seed,target_gameId,target_gameName,player_count,assignment_mode,bank_size,temperature,effective_support,max_weight
0,CxdGPvHo36TqhpAmm,VALIDATION_18_C,4,config_bank_archetype,3691,0.07,155.17204490634018,0.022464401791829357
0,D2NiPqkwXDFbtWFK8,VALIDATION_6_C,13,config_bank_archetype,3691,0.07,64.38219745986609,0.03723658283742305
0,D3PWPDrNAPhLocZzf,VALIDATION_2_C,4,config_bank_archetype,3691,0.07,114.94502024015259,0.033468700000311394
0,DK7noLxqCtZXyR52B,VALIDATION_4_C,7,config_bank_archetype,3691,0.07,203.1003212010697,0.015253841912388998
0,DLhhTyaSmN26NPemM,VALIDATION_0_C,10,config_bank_archetype,3691,0.07,171.59274352725046,0.024032349322591646
0,DLiR9WYctRMmqNrwW,VALIDATION_8_C,6,config_bank_archetype,3691,0.07,148.33674768957354,0.0342152755141261
0,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,6,config_bank_archetype,3691,0.07,186.85498955406467,0.017986331287160578
0,DYRPApJAy2LnezJW3,VALIDATION_1_C,3,config_bank_archetype,3691,0.07,119.25491377369988,0.02760638871702563
0,DiZcdJmkbGqTWxsGm,VALIDATION_8_C,6,config_bank_archetype,3691,0.07,148.33674768957354,0.0342152755141261
0,DxdbAq8Y3gCYe3RRW,VALIDATION_9_T,15,config_bank_archetype,3691,0.07,109.37185197835637,0.02338570068993198
0,Dykb225N5mCo3B33S,VALIDATION_7_T,10,config_bank_archetype,3691,0.07,101.92951267648436,0.043106106043292035
0,DzCRjHQttCBN587JL,VALIDATION_18_C,4,config_bank_archetype,3691,0.07,155.17204490634018,0.022464401791829357
0,DzKyxWLyDYrHRwugm,VALIDATION_2_C,4,config_bank_archetype,3691,0.07,114.94502024015259,0.033468700000311394
0,E9m93d49i9w459MXY,VALIDATION_5_C,4,config_bank_archetype,3691,0.07,149.59964375721108,0.037126670276803275
0,ED7BJjzFGZWCG8qRd,VALIDATION_6_C,13,config_bank_archetype,3691,0.07,64.38219745986609,0.03723658283742305
0,EZDNBZXqSWEGgM3rB,VALIDATION_1_C,3,config_bank_archetype,3691,0.07,119.25491377369988,0.02760638871702563
0,EjwgHPWCGmGDiFNaK,VALIDATION_6_T,13,config_bank_archetype,3691,0.07,91.32896475772449,0.05029940919060764
0,EkrfL8kiHfEEXhFCR,VALIDATION_13_C,16,config_bank_archetype,3691,0.07,88.00462010653372,0.03409069577647176
0,F5XnCM6Qz3hAmZx5e,VALIDATION_11_C,12,config_bank_archetype,3691,0.07,120.46205663970174,0.02659292389790693
0,F9zgaNoZPFFagrLwk,VALIDATION_0_C,10,config_bank_archetype,3691,0.07,171.59274352725046,0.024032349322591646
0,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,13,config_bank_archetype,3691,0.07,91.32896475772449,0.05029940919060764
0,FYHQtKWP82LiMEuKo,VALIDATION_14_T,6,config_bank_archetype,3691,0.07,83.44164092009271,0.03951668687066739
0,FaKf3DcY6DanqG8kw,VALIDATION_10_C,3,config_bank_archetype,3691,0.07,113.85739633255457,0.033105202821315016
0,FchxXr9pWNRHCAWnu,VALIDATION_16_T,10,config_bank_archetype,3691,0.07,173.23633223871488,0.027788994202593655
0,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,3,config_bank_archetype,3691,0.07,105.10545950692558,0.04138836046208565
0,FquHaghH2MijrqyMp,VALIDATION_2_C,4,config_bank_archetype,3691,0.07,114.94502024015259,0.033468700000311394
0,FrMdKB3K2qf8qDERd,VALIDATION_5_C,4,config_bank_archetype,3691,0.07,149.59964375721108,0.037126670276803275
0,FuxWRpzAtR7tRwN5v,VALIDATION_16_C,10,config_bank_archetype,3691,0.07,155.34034535007805,0.028960064600075063
0,Fv5X9XRptXYcr6zhW,VALIDATION_5_T,4,config_bank_archetype,3691,0.07,43.428217861739014,0.12214323263293232
0,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,16,config_bank_archetype,3691,0.07,59.45497070742038,0.07376359138109273
0,Fw9DpBqnuKsDtzG3D,VALIDATION_2_C,4,config_bank_archetype,3691,0.07,114.94502024015259,0.033468700000311394
0,G4DXdXaYfkGHJp67d,VALIDATION_3_C,6,config_bank_archetype,3691,0.07,126.51945642262523,0.028085382355409715
0,G6HXadCdHaR59RQ9K,VALIDATION_9_T,15,config_bank_archetype,3691,0.07,109.37185197835637,0.02338570068993198
0,G6u4NFdFkW9ywDJXv,VALIDATION_6_T,13,config_bank_archetype,3691,0.07,91.32896475772449,0.05029940919060764
0,GEyMgmTp37c4DXAWA,VALIDATION_3_T,6,config_bank_archetype,3691,0.07,125.5267960824645,0.029264935307669795
0,GTH6GC6ib28Na4iSj,VALIDATION_7_C,10,config_bank_archetype,3691,0.07,110.18690060159541,0.025613723927387567
0,GfSjXfMwLDKGQRKCZ,VALIDATION_17_T,19,config_bank_archetype,3691,0.07,104.17142900339266,0.04072673962490785
0,GgqMbe6kLtHq97cqW,VALIDATION_3_T,6,config_bank_archetype,3691,0.07,125.5267960824645,0.029264935307669795
0,GqAf4oMK2S8jxx46u,VALIDATION_11_C,12,config_bank_archetype,3691,0.07,120.46205663970174,0.02659292389790693
0,Gwqafo2pm3awddFCz,VALIDATION_4_C,7,config_bank_archetype,3691,0.07,203.1003212010697,0.015253841912388998
0,H3tK9ay4JRFi6tjAC,VALIDATION_17_T,19,config_bank_archetype,3691,0.07,104.17142900339266,0.04072673962490785
0,H4TrYALKg6irvLpzA,VALIDATION_12_T,6,config_bank_archetype,3691,0.07,186.85498955406467,0.017986331287160578
0,H4m4Cn6sE4TKQiGXK,VALIDATION_9_T,15,config_bank_archetype,3691,0.07,109.37185197835637,0.02338570068993198
0,HBsdYggammJJXbHbj,VALIDATION_3_T,6,config_bank_archetype,3691,0.07,125.5267960824645,0.029264935307669795
0,HCFsWRjHTeEzsTSLm,VALIDATION_17_T,19,config_bank_archetype,3691,0.07,104.17142900339266,0.04072673962490785
0,HGxKtmKwFvzEGeWi9,VALIDATION_15_T,13,config_bank_archetype,3691,0.07,151.80113559405788,0.023251008687120277
0,HTtkxtikNSPDLw9Eh,VALIDATION_14_T,6,config_bank_archetype,3691,0.07,83.44164092009271,0.03951668687066739
0,HhHJTAC8zoaewhiCM,VALIDATION_17_C,19,config_bank_archetype,3691,0.07,100.16555741020316,0.03969617432078907
0,HmA52oSS75D5Z2W8a,VALIDATION_9_C,15,config_bank_archetype,3691,0.07,105.82559553403745,0.034784954236274486
0,Hubv6B3PG4JiERQkM,VALIDATION_2_C,4,config_bank_archetype,3691,0.07,114.94502024015259,0.033468700000311394
0,HyMH2wFdBsGCcERZ7,VALIDATION_19_C,4,config_bank_archetype,3691,0.07,137.84010495943298,0.02982253614568041
0,J2E86QBMysoQfdehZ,VALIDATION_9_T,15,config_bank_archetype,3691,0.07,109.37185197835637,0.02338570068993198
0,J2jBa83Ebi84YadkW,VALIDATION_5_T,4,config_bank_archetype,3691,0.07,43.428217861739014,0.12214323263293232
0,J6352Jq5tZ3oNy7kd,VALIDATION_0_C,10,config_bank_archetype,3691,0.07,171.59274352725046,0.024032349322591646
0,J7ssZCGxWqgxkk8Kt,VALIDATION_14_C,6,config_bank_archetype,3691,0.07,142.783245464904,0.026749639779729575
0,J8LtGoKhSz9dsgodz,VALIDATION_6_T,13,config_bank_archetype,3691,0.07,91.32896475772449,0.05029940919060764
0,J9CZkcA8QR3MTvJaH,VALIDATION_19_T,4,config_bank_archetype,3691,0.07,101.5498646309461,0.04033439770793911
0,JN3dDQAwB9DcPf23L,VALIDATION_11_C,12,config_bank_archetype,3691,0.07,120.46205663970174,0.02659292389790693
0,JbBvp4oGtGfqAvYzK,VALIDATION_6_T,13,config_bank_archetype,3691,0.07,91.32896475772449,0.05029940919060764
0,JgQY6iNGkRDTwiYTC,VALIDATION_5_T,4,config_bank_archetype,3691,0.07,43.428217861739014,0.12214323263293232
0,JjYk2saZjjre9JL8k,VALIDATION_15_T,13,config_bank_archetype,3691,0.07,151.80113559405788,0.023251008687120277
0,K3BKmGpJcMFNK3TJz,VALIDATION_0_C,10,config_bank_archetype,3691,0.07,171.59274352725046,0.024032349322591646
0,KEtCBHHXKXktu4fR8,VALIDATION_13_C,16,config_bank_archetype,3691,0.07,88.00462010653372,0.03409069577647176
0,KK4HShJfMijev4coq,VALIDATION_18_C,4,config_bank_archetype,3691,0.07,155.17204490634018,0.022464401791829357
0,KMCzN6AwYEhG8ET4M,VALIDATION_11_T,12,config_bank_archetype,3691,0.07,113.29979591753654,0.03607568754200339
0,KNfpBktPQzWjtbFBm,VALIDATION_17_C,19,config_bank_archetype,3691,0.07,100.16555741020316,0.03969617432078907
0,KRTSeGc5vhkpd2jza,VALIDATION_10_T,3,config_bank_archetype,3691,0.07,87.00513241615273,0.06709090214289985
0,KRut4hewrYHiMpHuc,VALIDATION_2_T,4,config_bank_archetype,3691,0.07,148.29133471251603,0.029002774752866445
0,KaWAn4fbzhhqL9sWm,VALIDATION_2_T,4,config_bank_archetype,3691,0.07,148.29133471251603,0.029002774752866445
0,KeCNqo8rknDTPRXCN,VALIDATION_1_T,3,config_bank_archetype,3691,0.07,105.10545950692558,0.04138836046208565
0,L4idfaYZyjptsze6Z,VALIDATION_16_T,10,config_bank_archetype,3691,0.07,173.23633223871488,0.027788994202593655
0,LENkaA2TC6u3FfEPn,VALIDATION_1_C,3,config_bank_archetype,3691,0.07,119.25491377369988,0.02760638871702563
0,LKiXxnY9FH7Pp9CxP,VALIDATION_8_T,6,config_bank_archetype,3691,0.07,28.66959437589181,0.12493419885764341
0,LWWqAADdcBeuLGk38,VALIDATION_10_T,3,config_bank_archetype,3691,0.07,87.00513241615273,0.06709090214289985
0,Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,13,config_bank_archetype,3691,0.07,136.4345553303788,0.03401716254229028
0,LmSPCeDCCvL3gwWJn,VALIDATION_13_C,16,config_bank_archetype,3691,0.07,88.00462010653372,0.03409069577647176
0,LtQBueHEbRyuNZFPs,VALIDATION_9_C,15,config_bank_archetype,3691,0.07,105.82559553403745,0.034784954236274486
0,LtbYdsQtWdqMFC3ne,VALIDATION_15_C,13,config_bank_archetype,3691,0.07,136.4345553303788,0.03401716254229028
0,LxjaP3tPxRDSZivpX,VALIDATION_10_C,3,config_bank_archetype,3691,0.07,113.85739633255457,0.033105202821315016
0,M5nb4WYwnnXKPa72q,VALIDATION_11_T,12,config_bank_archetype,3691,0.07,113.29979591753654,0.03607568754200339
0,MGv4Ra9r3btAqchDm,VALIDATION_6_C,13,config_bank_archetype,3691,0.07,64.38219745986609,0.03723658283742305
0,MPJPiSumwWJfssC9c,VALIDATION_2_T,4,config_bank_archetype,3691,0.07,148.29133471251603,0.029002774752866445
0,MWomfyTc2C42TTBtq,VALIDATION_11_T,12,config_bank_archetype,3691,0.07,113.29979591753654,0.03607568754200339
0,MvrdEf6hvyxTWEe4f,VALIDATION_8_T,6,config_bank_archetype,3691,0.07,28.66959437589181,0.12493419885764341
0,N56o7Mxv3K5PaL9PZ,VALIDATION_12_T,6,config_bank_archetype,3691,0.07,186.85498955406467,0.017986331287160578
0,N6cjH6QoG5RrFovDa,VALIDATION_12_T,6,config_bank_archetype,3691,0.07,186.85498955406467,0.017986331287160578
0,N7onKdeuM4tELH2Db,VALIDATION_9_T,15,config_bank_archetype,3691,0.07,109.37185197835637,0.02338570068993198
0,NDZjLyXkq2jq8TPHZ,VALIDATION_18_T,4,config_bank_archetype,3691,0.07,189.14077309197899,0.020006982376738213
0,NFohGRRpskiw4QiC6,VALIDATION_10_T,3,config_bank_archetype,3691,0.07,87.00513241615273,0.06709090214289985
0,NL69jACziA3jW7h7B,VALIDATION_5_T,4,config_bank_archetype,3691,0.07,43.428217861739014,0.12214323263293232
0,NZpNLYcXAdipwHiuH,VALIDATION_18_C,4,config_bank_archetype,3691,0.07,155.17204490634018,0.022464401791829357
0,NbmZpmM63fRp778Yh,VALIDATION_11_C,12,config_bank_archetype,3691,0.07,120.46205663970174,0.02659292389790693
0,NdjTHt2X5pGWSTnuN,VALIDATION_8_T,6,config_bank_archetype,3691,0.07,28.66959437589181,0.12493419885764341
0,Nja95D3Bt25BufuDS,VALIDATION_8_C,6,config_bank_archetype,3691,0.07,148.33674768957354,0.0342152755141261
0,NoZQLERPr4kYDgFzP,VALIDATION_7_T,10,config_bank_archetype,3691,0.07,101.92951267648436,0.043106106043292035
0,NtGt92nYGEjWzrKCe,VALIDATION_10_T,3,config_bank_archetype,3691,0.07,87.00513241615273,0.06709090214289985
0,PBLsQQTakk2sNwv84,VALIDATION_9_C,15,config_bank_archetype,3691,0.07,105.82559553403745,0.034784954236274486
0,PKKgHkrTTtQYQJLmr,VALIDATION_9_T,15,config_bank_archetype,3691,0.07,109.37185197835637,0.02338570068993198
0,PPXAxGcBiLKnraZbn,VALIDATION_14_C,6,config_bank_archetype,3691,0.07,142.783245464904,0.026749639779729575
0,PQ93ThPn8QmfsftYP,VALIDATION_14_C,6,config_bank_archetype,3691,0.07,142.783245464904,0.026749639779729575
0,PQAakDXzCNggyPmtt,VALIDATION_6_C,13,config_bank_archetype,3691,0.07,64.38219745986609,0.03723658283742305
0,PSJq6rD9XtWqDiofD,VALIDATION_1_C,3,config_bank_archetype,3691,0.07,119.25491377369988,0.02760638871702563
0,Pc3ZtY7HxvMXPyYXu,VALIDATION_14_T,6,config_bank_archetype,3691,0.07,83.44164092009271,0.03951668687066739
0,PdbAdMZstpx5oFGsp,VALIDATION_11_C,12,config_bank_archetype,3691,0.07,120.46205663970174,0.02659292389790693
0,PmcxhmDRj2tN3cECC,VALIDATION_11_C,12,config_bank_archetype,3691,0.07,120.46205663970174,0.02659292389790693
0,PqDK6bkR3gXPNng4F,VALIDATION_12_C,6,config_bank_archetype,3691,0.07,102.69808688970532,0.05594906376685529
0,Pr7XnW5PT2Fr5Wg6K,VALIDATION_6_T,13,config_bank_archetype,3691,0.07,91.32896475772449,0.05029940919060764
0,PrfKWppTZdvPhe4oN,VALIDATION_19_T,4,config_bank_archetype,3691,0.07,101.5498646309461,0.04033439770793911
0,PsX7jSsqEwQzqzjur,VALIDATION_7_T,10,config_bank_archetype,3691,0.07,101.92951267648436,0.043106106043292035
0,Pu2EYfbvqDn5duudf,VALIDATION_14_C,6,config_bank_archetype,3691,0.07,142.783245464904,0.026749639779729575
0,Pu9yJgjnFXn4AnZmT,VALIDATION_12_T,6,config_bank_archetype,3691,0.07,186.85498955406467,0.017986331287160578
0,PzzDYXv4xnPNfs7Nv,VALIDATION_8_C,6,config_bank_archetype,3691,0.07,148.33674768957354,0.0342152755141261
0,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,4,config_bank_archetype,3691,0.07,43.428217861739014,0.12214323263293232
0,Q6nu8Hw3Tr2ef4wNm,VALIDATION_8_T,6,config_bank_archetype,3691,0.07,28.66959437589181,0.12493419885764341
0,QA3nrDNkEGfdfRctt,VALIDATION_8_C,6,config_bank_archetype,3691,0.07,148.33674768957354,0.0342152755141261
0,QGdrqfDP5BptHuyjj,VALIDATION_5_C,4,config_bank_archetype,3691,0.07,149.59964375721108,0.037126670276803275
0,Qdg4gv38vfnM9ktKv,VALIDATION_12_C,6,config_bank_archetype,3691,0.07,102.69808688970532,0.05594906376685529
0,QdqBfTFqaaH2BmeGf,VALIDATION_1_T,3,config_bank_archetype,3691,0.07,105.10545950692558,0.04138836046208565
0,QxvZZ4MNgzMYj8pbE,VALIDATION_5_T,4,config_bank_archetype,3691,0.07,43.428217861739014,0.12214323263293232
0,R9dXNQiLPqw28reqD,VALIDATION_8_T,6,config_bank_archetype,3691,0.07,28.66959437589181,0.12493419885764341
