custom_id,input_tokens_tiktoken
argyle_chip_match__pid_argyle_anes2016_300935__record_chip2__cohort_14_m8agmu__game_1__p004__g007,1703
argyle_chip_match__pid_argyle_anes2016_300935__record_chip2__cohort_15_m8agmu__game_1__p004__g008,1635
argyle_chip_match__pid_argyle_anes2016_300935__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p004__g009,1582
argyle_chip_match__pid_argyle_anes2016_300935__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p004__g010,1641
argyle_chip_match__pid_argyle_anes2016_300935__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p004__g011,1659
argyle_chip_match__pid_argyle_anes2016_300935__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p004__g012,1730
argyle_chip_match__pid_argyle_anes2016_300935__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p004__g013,1714
argyle_chip_match__pid_argyle_anes2016_300935__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p004__g014,1541
argyle_chip_match__pid_argyle_anes2016_300935__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p004__g015,1527
argyle_chip_match__pid_argyle_anes2016_300935__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p004__g016,1566
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__cohort_01_m8aiq8__game_1__p004__g017,1616
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__cohort_05_m8aiq8__game_1__p004__g018,1605
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__g11_m5wp7b__game_1__p004__g019,1827
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__g17_m5wp8w__game_1__p004__g020,1663
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__g20_m5wq93__game_1__p004__g021,1673
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__g6_m5wp77__game_1__p004__g022,1710
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__g7_m5wp78__game_1__p004__g023,1784
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__g9_m5wp79__game_1__p004__g024,1583
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p004__g025,1529
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p004__g026,1642
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p004__g027,1562
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p004__g028,1647
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__g12_m5wp8p__game_2_alt_profile__p004__g029,1594
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__g13_m5wp8q__game_2_alt_profile__p004__g030,1792
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__g3_m5wp6q__game_2_alt_profile__p004__g031,1725
argyle_chip_match__pid_argyle_anes2016_300935__record_chip3__g7_m5wp78__game_2_alt_profile__p004__g032,1832
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_02_m89542__game_1__p004__g033,1677
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_04_m8aboy__game_1__p004__g034,1679
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_05_m7xlsd__game_1__p004__g035,1723
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_05_m89542__game_1__p004__g036,1732
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_05_m898xg__game_1__p004__g037,1713
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_06_m89b9z__game_1__p004__g038,1698
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_06_m8acrp__game_1__p004__g039,1823
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_07_m8ad4g__game_1__p004__g040,1865
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_01_m898xg__game_2_alt_profile__p004__g041,1579
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p004__g042,1807
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_02_m89542__game_2_alt_profile__p004__g043,1679
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p004__g044,1672
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_03_m898xg__game_2_alt_profile__p004__g045,1737
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_04_m89542__game_2_alt_profile__p004__g046,1793
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p004__g047,1786
argyle_chip_match__pid_argyle_anes2016_300935__record_chip4__cohort_05_m898xg__game_2_alt_profile__p004__g048,1849
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_01_m7xia7__game_1__p005__g001,1470
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_02_m7xiz2__game_1__p005__g002,1633
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_03_m8aexq__game_1__p005__g003,1602
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_05_m7xjzy__game_1__p005__g004,1635
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_07_m8ag8i__game_1__p005__g005,1688
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_12_m8agmu__game_1__p005__g006,1629
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_14_m8agmu__game_1__p005__g007,1695
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_15_m8agmu__game_1__p005__g008,1627
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p005__g009,1574
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p005__g010,1633
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p005__g011,1651
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p005__g012,1722
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p005__g013,1706
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p005__g014,1533
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p005__g015,1519
argyle_chip_match__pid_argyle_anes2016_301373__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p005__g016,1558
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__cohort_01_m8aiq8__game_1__p005__g017,1608
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__cohort_05_m8aiq8__game_1__p005__g018,1597
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__g11_m5wp7b__game_1__p005__g019,1819
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__g17_m5wp8w__game_1__p005__g020,1655
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__g20_m5wq93__game_1__p005__g021,1665
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__g6_m5wp77__game_1__p005__g022,1702
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__g7_m5wp78__game_1__p005__g023,1776
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__g9_m5wp79__game_1__p005__g024,1575
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p005__g025,1521
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p005__g026,1634
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p005__g027,1554
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p005__g028,1639
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__g12_m5wp8p__game_2_alt_profile__p005__g029,1586
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__g13_m5wp8q__game_2_alt_profile__p005__g030,1784
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__g3_m5wp6q__game_2_alt_profile__p005__g031,1717
argyle_chip_match__pid_argyle_anes2016_301373__record_chip3__g7_m5wp78__game_2_alt_profile__p005__g032,1824
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_02_m89542__game_1__p005__g033,1669
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_04_m8aboy__game_1__p005__g034,1671
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_05_m7xlsd__game_1__p005__g035,1715
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_05_m89542__game_1__p005__g036,1724
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_05_m898xg__game_1__p005__g037,1705
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_06_m89b9z__game_1__p005__g038,1690
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_06_m8acrp__game_1__p005__g039,1815
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_07_m8ad4g__game_1__p005__g040,1857
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_01_m898xg__game_2_alt_profile__p005__g041,1571
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p005__g042,1799
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_02_m89542__game_2_alt_profile__p005__g043,1671
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p005__g044,1664
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_03_m898xg__game_2_alt_profile__p005__g045,1729
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_04_m89542__game_2_alt_profile__p005__g046,1785
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p005__g047,1778
argyle_chip_match__pid_argyle_anes2016_301373__record_chip4__cohort_05_m898xg__game_2_alt_profile__p005__g048,1841
argyle_chip_match__pid_argyle_anes2016_301465__record_chip2__cohort_01_m7xia7__game_1__p006__g001,1472
argyle_chip_match__pid_argyle_anes2016_301465__record_chip2__cohort_02_m7xiz2__game_1__p006__g002,1635
