custom_id,estimated_input_chars,estimated_input_tokens_char4
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip3__g6_m5wp77__game_1__p002__g022,5654,1414
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip3__g7_m5wp78__game_1__p002__g023,5968,1492
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip3__g9_m5wp79__game_1__p002__g024,5555,1389
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p002__g025,5321,1330
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p002__g026,5507,1377
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p002__g027,5385,1346
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p002__g028,5615,1404
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip3__g12_m5wp8p__game_2_alt_profile__p002__g029,5407,1352
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip3__g13_m5wp8q__game_2_alt_profile__p002__g030,6019,1505
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip3__g3_m5wp6q__game_2_alt_profile__p002__g031,5857,1464
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip3__g7_m5wp78__game_2_alt_profile__p002__g032,6069,1517
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_02_m89542__game_1__p002__g033,5575,1394
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_04_m8aboy__game_1__p002__g034,5718,1430
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_05_m7xlsd__game_1__p002__g035,5637,1409
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_05_m89542__game_1__p002__g036,5811,1453
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_05_m898xg__game_1__p002__g037,5806,1452
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_06_m89b9z__game_1__p002__g038,5631,1408
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_06_m8acrp__game_1__p002__g039,5980,1495
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_07_m8ad4g__game_1__p002__g040,6193,1548
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_01_m898xg__game_2_alt_profile__p002__g041,5438,1360
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p002__g042,5892,1473
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_02_m89542__game_2_alt_profile__p002__g043,5587,1397
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p002__g044,5665,1416
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_03_m898xg__game_2_alt_profile__p002__g045,5829,1457
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_04_m89542__game_2_alt_profile__p002__g046,5927,1482
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p002__g047,5788,1447
personahub_persona_jsonl_chip_match__pid_personahub_persona_2d8c7964a45f__record_chip4__cohort_05_m898xg__game_2_alt_profile__p002__g048,6171,1543
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_01_m7xia7__game_1__p003__g001,5132,1283
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_02_m7xiz2__game_1__p003__g002,5493,1373
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_03_m8aexq__game_1__p003__g003,5547,1387
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_05_m7xjzy__game_1__p003__g004,5491,1373
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_07_m8ag8i__game_1__p003__g005,5655,1414
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_12_m8agmu__game_1__p003__g006,5616,1404
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_14_m8agmu__game_1__p003__g007,5610,1402
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_15_m8agmu__game_1__p003__g008,5673,1418
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p003__g009,5397,1349
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p003__g010,5499,1375
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p003__g011,5630,1408
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p003__g012,5839,1460
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p003__g013,5593,1398
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p003__g014,5422,1356
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p003__g015,5354,1338
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p003__g016,5398,1350
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__cohort_01_m8aiq8__game_1__p003__g017,5558,1390
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__cohort_05_m8aiq8__game_1__p003__g018,5515,1379
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__g11_m5wp7b__game_1__p003__g019,5945,1486
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__g17_m5wp8w__game_1__p003__g020,5617,1404
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__g20_m5wq93__game_1__p003__g021,5688,1422
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__g6_m5wp77__game_1__p003__g022,5680,1420
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__g7_m5wp78__game_1__p003__g023,5994,1498
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__g9_m5wp79__game_1__p003__g024,5581,1395
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p003__g025,5347,1337
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p003__g026,5533,1383
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p003__g027,5411,1353
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p003__g028,5641,1410
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__g12_m5wp8p__game_2_alt_profile__p003__g029,5433,1358
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__g13_m5wp8q__game_2_alt_profile__p003__g030,6045,1511
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__g3_m5wp6q__game_2_alt_profile__p003__g031,5883,1471
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip3__g7_m5wp78__game_2_alt_profile__p003__g032,6095,1524
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_02_m89542__game_1__p003__g033,5601,1400
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_04_m8aboy__game_1__p003__g034,5744,1436
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_05_m7xlsd__game_1__p003__g035,5663,1416
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_05_m89542__game_1__p003__g036,5837,1459
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_05_m898xg__game_1__p003__g037,5832,1458
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_06_m89b9z__game_1__p003__g038,5657,1414
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_06_m8acrp__game_1__p003__g039,6006,1502
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_07_m8ad4g__game_1__p003__g040,6219,1555
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_01_m898xg__game_2_alt_profile__p003__g041,5464,1366
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p003__g042,5918,1480
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_02_m89542__game_2_alt_profile__p003__g043,5613,1403
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p003__g044,5691,1423
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_03_m898xg__game_2_alt_profile__p003__g045,5855,1464
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_04_m89542__game_2_alt_profile__p003__g046,5953,1488
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p003__g047,5814,1454
personahub_persona_jsonl_chip_match__pid_personahub_persona_cff8f70b7df1__record_chip4__cohort_05_m898xg__game_2_alt_profile__p003__g048,6197,1549
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_01_m7xia7__game_1__p004__g001,5115,1279
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_02_m7xiz2__game_1__p004__g002,5476,1369
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_03_m8aexq__game_1__p004__g003,5530,1382
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_05_m7xjzy__game_1__p004__g004,5474,1368
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_07_m8ag8i__game_1__p004__g005,5638,1410
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_12_m8agmu__game_1__p004__g006,5599,1400
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_14_m8agmu__game_1__p004__g007,5593,1398
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_15_m8agmu__game_1__p004__g008,5656,1414
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p004__g009,5380,1345
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p004__g010,5482,1370
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p004__g011,5613,1403
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p004__g012,5822,1456
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p004__g013,5576,1394
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p004__g014,5405,1351
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p004__g015,5337,1334
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p004__g016,5381,1345
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__cohort_01_m8aiq8__game_1__p004__g017,5541,1385
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__cohort_05_m8aiq8__game_1__p004__g018,5498,1374
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__g11_m5wp7b__game_1__p004__g019,5928,1482
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__g17_m5wp8w__game_1__p004__g020,5600,1400
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__g20_m5wq93__game_1__p004__g021,5671,1418
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__g6_m5wp77__game_1__p004__g022,5663,1416
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__g7_m5wp78__game_1__p004__g023,5977,1494
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__g9_m5wp79__game_1__p004__g024,5564,1391
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p004__g025,5330,1332
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p004__g026,5516,1379
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p004__g027,5394,1348
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p004__g028,5624,1406
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__g12_m5wp8p__game_2_alt_profile__p004__g029,5416,1354
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__g13_m5wp8q__game_2_alt_profile__p004__g030,6028,1507
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__g3_m5wp6q__game_2_alt_profile__p004__g031,5866,1466
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip3__g7_m5wp78__game_2_alt_profile__p004__g032,6078,1520
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_02_m89542__game_1__p004__g033,5584,1396
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_04_m8aboy__game_1__p004__g034,5727,1432
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_05_m7xlsd__game_1__p004__g035,5646,1412
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_05_m89542__game_1__p004__g036,5820,1455
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_05_m898xg__game_1__p004__g037,5815,1454
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_06_m89b9z__game_1__p004__g038,5640,1410
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_06_m8acrp__game_1__p004__g039,5989,1497
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_07_m8ad4g__game_1__p004__g040,6202,1550
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_01_m898xg__game_2_alt_profile__p004__g041,5447,1362
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p004__g042,5901,1475
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_02_m89542__game_2_alt_profile__p004__g043,5596,1399
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p004__g044,5674,1418
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_03_m898xg__game_2_alt_profile__p004__g045,5838,1460
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_04_m89542__game_2_alt_profile__p004__g046,5936,1484
personahub_persona_jsonl_chip_match__pid_personahub_persona_fda6d4c50e9d__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p004__g047,5797,1449
