metric_family,metric_scope,metric,distance_kind,n_groups,mean_value,median_value,stderr
scenario_state_distribution_distance,distribution,PD_decision_state,total_variation,6,0.26733451536643027,0.26,0.022138457251743262
scenario_state_distribution_distance,distribution,SH_decision_state,total_variation,6,0.0784160756501182,0.057659574468085124,0.017599202882303714
scenario_state_distribution_distance,distribution,TGReceiver_decision_state,total_variation,6,0.29509456264775413,0.2758628841607565,0.028451280297344134
scenario_state_distribution_distance,distribution,TGSender_decision_state,total_variation,6,0.20611406619385345,0.12111111111111111,0.05165886900803478
scenario_state_distribution_distance,distribution,UGProposer_decision_state,total_variation,6,0.3883481087470449,0.39,0.021878846162974516
scenario_state_distribution_distance,distribution,UGResponder_decision_state,total_variation,6,0.6690366430260047,0.6822222222222222,0.01210071236588027
scenario_direct_value_distance,distribution,mean_numeric_direct_value_wd,mean_wasserstein_1d,6,1.0172700852909977,0.9843971631205675,0.04128982228038594
scenario_direct_value_distance,distribution,UGProposer_decision_direct,wasserstein_1d,6,0.6205363432852463,0.6199999999999999,0.04892570848467474
scenario_direct_value_distance,distribution,UGResponder_decision_direct,wasserstein_1d,6,2.002107467241702,1.9672813238770686,0.07566712592662797
scenario_direct_value_distance,distribution,TGReceiver_decision_direct,wasserstein_1d,6,0.4291664453460445,0.43851063829787235,0.031217093716865534
mean_alignment_abs_error,scenario,C_decision_nonnull_rate,,6,0.051250000000000004,0.0,0.02401171589037319
mean_alignment_abs_error,session,C_delegated,,4,0.20500000000000002,0.21,0.032015621187164264
mean_alignment_abs_error,scenario,PD_decision_nonnull_rate,,6,0.025000000000000005,0.0,0.015110702608857518
mean_alignment_abs_error,session,PD_delegated,,4,0.09999999999999999,0.08999999999999997,0.045460605656619524
mean_alignment_abs_error,scenario,SH_decision_nonnull_rate,,6,0.036250000000000004,0.0,0.01762751164137091
mean_alignment_abs_error,session,SH_delegated,,4,0.14500000000000002,0.16,0.03095695936834452
mean_alignment_abs_error,scenario,TGReceiver_decision_direct_mean,,6,0.15758704052393435,0.15407407407407403,0.02842961029982541
mean_alignment_abs_error,scenario,TGReceiver_decision_nonnull_rate,,6,0.0875,0.0,0.043392587692677016
mean_alignment_abs_error,session,TGReceiver_delegated,,4,0.35,0.32,0.08386497083606081
mean_alignment_abs_error,scenario,TGSender_decision_nonnull_rate,,6,0.1325,0.0,0.0603013266852397
mean_alignment_abs_error,session,TGSender_delegated,,4,0.53,0.52,0.05000000000000001
mean_alignment_abs_error,scenario,UGProposer_decision_direct_mean,,6,0.37640960938217805,0.3414893617021275,0.0651269243558215
mean_alignment_abs_error,scenario,UGProposer_decision_nonnull_rate,,6,0.02625000000000001,0.0,0.017580173491749174
mean_alignment_abs_error,session,UGProposer_delegated,,4,0.10500000000000001,0.05000000000000003,0.05852349955359813
mean_alignment_abs_error,scenario,UGResponder_decision_direct_mean,,6,1.9970564468335386,1.9672813238770683,0.07646044330750083
mean_alignment_abs_error,scenario,UGResponder_decision_nonnull_rate,,6,0.09125,0.0,0.04171205860819307
mean_alignment_abs_error,session,UGResponder_delegated,,4,0.365,0.37,0.03862210075418822
mean_alignment_abs_error,paper_index_session,delegation_index_mean,,4,0.17571428571428566,0.15714285714285714,0.04744491972975889
mean_alignment_abs_error,paper_index_scenario,equality_index_mean,,6,0.07528192187643559,0.06829787234042561,0.01302538487116431
mean_alignment_abs_error,paper_index_scenario,intentions_index_mean,,6,0.20017210806456154,0.18937487335359673,0.008869834560459785
mean_alignment_abs_error,paper_index_scenario,kindness_index_mean,,6,0.1245572972634143,0.13056737588652478,0.013984091920748483
mean_alignment_abs_error,paper_index_scenario,payoff_index_mean,,6,0.040185313502363276,0.03946031746031753,0.0054064425452013285
mean_alignment_abs_error,paper_index_scenario,predictability_index_mean,,6,0.32357014534971357,0.31999999999999995,0.020859291019602946
mean_alignment_abs_error,paper_index_scenario,prosociality_index_mean,,6,0.11023768023586597,0.11441843971631221,0.01069438473008354
