metric_scope,treatment_name,cell_name,scenario,case,metric,generated_value,human_value,abs_error,generated_n,human_n
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,UGProposer_decision_direct_mean,4.72,4.64,0.08000000000000007,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,UGResponder_decision_direct_mean,2.24,4.22,1.9799999999999995,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,TGReceiver_decision_direct_mean,2.62,2.54,0.08000000000000007,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_nonnull_rate,0.9,0.62,0.28,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_nonnull_rate,0.98,0.56,0.41999999999999993,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,0.34,0.6599999999999999,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,0.96,0.38,0.58,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,PD_decision_nonnull_rate,0.6,0.6,0.0,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,SH_decision_nonnull_rate,0.64,0.7,0.05999999999999994,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,C_decision_nonnull_rate,0.7,0.44,0.25999999999999995,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_direct_mean,4.466666666666667,4.870967741935484,0.4043010752688172,45,31
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_direct_mean,2.36734693877551,3.7142857142857144,1.3469387755102042,49,28
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.3541666666666665,2.3157894736842106,0.0383771929824559,48,19
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,UGProposer_decision_direct_mean,4.44,4.7,0.2599999999999998,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,UGResponder_decision_direct_mean,2.36,3.98,1.62,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,TGReceiver_decision_direct_mean,2.3,2.46,0.16000000000000014,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_nonnull_rate,0.78,0.72,0.06000000000000005,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_nonnull_rate,0.96,0.68,0.2799999999999999,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,0.58,0.42000000000000004,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,0.8,0.62,0.18000000000000005,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,PD_decision_nonnull_rate,0.62,0.72,0.09999999999999998,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,SH_decision_nonnull_rate,0.62,0.76,0.14,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,C_decision_nonnull_rate,0.74,0.48,0.26,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_direct_mean,4.538461538461538,5.055555555555555,0.517094017094017,39,36
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_direct_mean,1.7083333333333333,3.8529411764705883,2.144607843137255,48,34
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.725,2.774193548387097,0.049193548387096886,40,31
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_direct_mean,4.08,4.68,0.5999999999999996,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_direct_mean,1.46,3.88,2.42,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_direct_mean,2.36,2.56,0.20000000000000018,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_direct_mean,4.46,4.78,0.3200000000000003,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_direct_mean,1.7,3.84,2.1399999999999997,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.62,2.9,0.2799999999999998,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_nonnull_rate,0.76,0.72,0.040000000000000036,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_nonnull_rate,0.98,0.54,0.43999999999999995,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,0.46,0.54,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,0.9,0.56,0.33999999999999997,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,PD_decision_nonnull_rate,0.58,0.66,0.08000000000000007,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,SH_decision_nonnull_rate,0.58,0.76,0.18000000000000005,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,C_decision_nonnull_rate,0.66,0.52,0.14,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_direct_mean,4.526315789473684,4.722222222222222,0.19590643274853825,38,36
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_direct_mean,1.9795918367346939,3.740740740740741,1.761148904006047,49,27
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.422222222222222,2.5,0.07777777777777795,45,28
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_direct_mean,4.02,3.66,0.35999999999999943,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_direct_mean,1.78,3.62,1.84,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_direct_mean,2.34,1.9,0.43999999999999995,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_direct_mean,4.44,4.28,0.16000000000000014,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_direct_mean,2.0,3.92,1.92,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.5,2.24,0.2599999999999998,50,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_direct_mean,4.617021276595745,4.94,0.3229787234042556,47,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_direct_mean,2.1914893617021276,4.08,1.8885106382978725,47,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.74468085106383,2.54,0.20468085106382983,47,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGSender_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,PD_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,SH_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,C_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_direct_mean,3.723404255319149,4.8,1.076595744680851,47,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_direct_mean,1.7659574468085106,4.1,2.3340425531914892,47,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_direct_mean,2.4680851063829787,2.3,0.1680851063829789,47,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,47,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_direct_mean,4.170212765957447,4.88,0.7097872340425528,47,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_direct_mean,2.127659574468085,4.1,1.9723404255319146,47,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.6595744680851063,2.4,0.2595744680851064,47,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_direct_mean,4.688888888888889,4.6,0.08888888888888946,45,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_direct_mean,1.9777777777777779,3.94,1.962222222222222,45,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.488888888888889,2.44,0.04888888888888898,45,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGSender_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,PD_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,SH_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,C_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_direct_mean,4.066666666666666,4.48,0.413333333333334,45,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_direct_mean,1.6222222222222222,4.12,2.497777777777778,45,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_direct_mean,2.2,2.22,0.020000000000000018,45,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,45,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_direct_mean,4.511111111111111,4.92,0.40888888888888886,45,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_direct_mean,1.8888888888888888,4.22,2.331111111111111,45,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.466666666666667,2.38,0.08666666666666689,45,50
paper_index_session,ODP,,,,delegation_index_mean,0.3028571428571428,0.3857142857142856,0.0828571428571428,50,50
paper_index_session,ODU,,,,delegation_index_mean,0.1742857142857143,0.4799999999999999,0.3057142857142856,50,50
paper_index_session,TDP,,,,delegation_index_mean,0.2114285714285714,0.34857142857142853,0.13714285714285712,50,50
paper_index_session,TDU,,,,delegation_index_mean,0.21999999999999997,0.39714285714285713,0.17714285714285716,50,50
paper_index_scenario,ODP,ODP__support,support,,payoff_index_mean,0.7299539682539684,0.7859011243386242,0.055947156084655836,50,48
paper_index_scenario,ODP,ODP__support,support,,prosociality_index_mean,0.7322555555555558,0.6912962962962963,0.04095925925925947,50,48
paper_index_scenario,ODP,ODP__support,support,,kindness_index_mean,0.84,0.8222222222222221,0.017777777777777892,50,45
paper_index_scenario,ODP,ODP__support,support,,intentions_index_mean,0.4382978723404255,0.6257142857142857,0.18741641337386017,47,35
paper_index_scenario,ODP,ODP__support,support,,predictability_index_mean,1.0,0.7058823529411765,0.2941176470588235,26,34
paper_index_scenario,ODP,ODP__support,support,,equality_index_mean,0.9352941176470588,0.95625,0.020955882352941213,34,32
paper_index_scenario,ODP,ODP__unknown,unknown,,payoff_index_mean,0.7583809523809525,0.707904761904762,0.05047619047619045,50,50
paper_index_scenario,ODP,ODP__unknown,unknown,,prosociality_index_mean,0.7354444444444446,0.6212222222222222,0.11422222222222234,50,50
paper_index_scenario,ODP,ODP__unknown,unknown,,kindness_index_mean,0.8266666666666665,0.7399999999999999,0.08666666666666667,50,50
paper_index_scenario,ODP,ODP__unknown,unknown,,intentions_index_mean,0.4423333333333334,0.6336666666666667,0.1913333333333333,50,50
paper_index_scenario,ODP,ODP__unknown,unknown,,predictability_index_mean,1.0,0.54,0.45999999999999996,50,50
paper_index_scenario,ODP,ODP__unknown,unknown,,equality_index_mean,0.9440000000000001,0.9280000000000002,0.015999999999999903,50,50
paper_index_scenario,ODU,ODU__support,support,,payoff_index_mean,0.7133349206349204,0.7176891842008122,0.004354263565891747,50,43
paper_index_scenario,ODU,ODU__support,support,,prosociality_index_mean,0.682377777777778,0.6511640211640211,0.031213756613756916,50,42
