custom_id,input_tokens_tiktoken
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip3__g7_m5wp78__game_2_alt_profile__p001__g032,1830
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_02_m89542__game_1__p001__g033,1675
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_04_m8aboy__game_1__p001__g034,1677
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_05_m7xlsd__game_1__p001__g035,1721
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_05_m89542__game_1__p001__g036,1730
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_05_m898xg__game_1__p001__g037,1711
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_06_m89b9z__game_1__p001__g038,1696
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_06_m8acrp__game_1__p001__g039,1821
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_07_m8ad4g__game_1__p001__g040,1863
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_01_m898xg__game_2_alt_profile__p001__g041,1577
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p001__g042,1805
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_02_m89542__game_2_alt_profile__p001__g043,1677
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p001__g044,1670
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_03_m898xg__game_2_alt_profile__p001__g045,1735
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_04_m89542__game_2_alt_profile__p001__g046,1791
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p001__g047,1784
personahub_elite_chip_match__pid_personahub_elite_4fb9d72b2cd3__record_chip4__cohort_05_m898xg__game_2_alt_profile__p001__g048,1847
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_01_m7xia7__game_1__p002__g001,1458
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_02_m7xiz2__game_1__p002__g002,1621
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_03_m8aexq__game_1__p002__g003,1590
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_05_m7xjzy__game_1__p002__g004,1623
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_07_m8ag8i__game_1__p002__g005,1676
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_12_m8agmu__game_1__p002__g006,1617
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_14_m8agmu__game_1__p002__g007,1683
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_15_m8agmu__game_1__p002__g008,1615
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p002__g009,1562
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p002__g010,1621
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p002__g011,1639
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p002__g012,1710
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p002__g013,1694
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p002__g014,1521
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p002__g015,1507
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p002__g016,1546
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__cohort_01_m8aiq8__game_1__p002__g017,1596
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__cohort_05_m8aiq8__game_1__p002__g018,1585
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__g11_m5wp7b__game_1__p002__g019,1807
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__g17_m5wp8w__game_1__p002__g020,1643
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__g20_m5wq93__game_1__p002__g021,1653
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__g6_m5wp77__game_1__p002__g022,1690
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__g7_m5wp78__game_1__p002__g023,1764
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__g9_m5wp79__game_1__p002__g024,1563
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p002__g025,1509
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p002__g026,1622
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p002__g027,1542
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p002__g028,1627
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__g12_m5wp8p__game_2_alt_profile__p002__g029,1574
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__g13_m5wp8q__game_2_alt_profile__p002__g030,1772
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__g3_m5wp6q__game_2_alt_profile__p002__g031,1705
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip3__g7_m5wp78__game_2_alt_profile__p002__g032,1812
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_02_m89542__game_1__p002__g033,1657
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_04_m8aboy__game_1__p002__g034,1659
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_05_m7xlsd__game_1__p002__g035,1703
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_05_m89542__game_1__p002__g036,1712
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_05_m898xg__game_1__p002__g037,1693
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_06_m89b9z__game_1__p002__g038,1678
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_06_m8acrp__game_1__p002__g039,1803
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_07_m8ad4g__game_1__p002__g040,1845
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_01_m898xg__game_2_alt_profile__p002__g041,1559
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p002__g042,1787
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_02_m89542__game_2_alt_profile__p002__g043,1659
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p002__g044,1652
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_03_m898xg__game_2_alt_profile__p002__g045,1717
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_04_m89542__game_2_alt_profile__p002__g046,1773
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p002__g047,1766
personahub_elite_chip_match__pid_personahub_elite_be6318553201__record_chip4__cohort_05_m898xg__game_2_alt_profile__p002__g048,1829
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_01_m7xia7__game_1__p003__g001,1505
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_02_m7xiz2__game_1__p003__g002,1668
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_03_m8aexq__game_1__p003__g003,1637
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_05_m7xjzy__game_1__p003__g004,1670
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_07_m8ag8i__game_1__p003__g005,1723
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_12_m8agmu__game_1__p003__g006,1664
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_14_m8agmu__game_1__p003__g007,1730
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_15_m8agmu__game_1__p003__g008,1662
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p003__g009,1609
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p003__g010,1668
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p003__g011,1686
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p003__g012,1757
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p003__g013,1741
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p003__g014,1568
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p003__g015,1554
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p003__g016,1593
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__cohort_01_m8aiq8__game_1__p003__g017,1643
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__cohort_05_m8aiq8__game_1__p003__g018,1632
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__g11_m5wp7b__game_1__p003__g019,1854
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__g17_m5wp8w__game_1__p003__g020,1690
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__g20_m5wq93__game_1__p003__g021,1700
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__g6_m5wp77__game_1__p003__g022,1737
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__g7_m5wp78__game_1__p003__g023,1811
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__g9_m5wp79__game_1__p003__g024,1610
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p003__g025,1556
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p003__g026,1669
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p003__g027,1589
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p003__g028,1674
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__g12_m5wp8p__game_2_alt_profile__p003__g029,1621
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__g13_m5wp8q__game_2_alt_profile__p003__g030,1819
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__g3_m5wp6q__game_2_alt_profile__p003__g031,1752
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip3__g7_m5wp78__game_2_alt_profile__p003__g032,1859
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_02_m89542__game_1__p003__g033,1704
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_04_m8aboy__game_1__p003__g034,1706
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_05_m7xlsd__game_1__p003__g035,1750
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_05_m89542__game_1__p003__g036,1759
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_05_m898xg__game_1__p003__g037,1740
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_06_m89b9z__game_1__p003__g038,1725
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_06_m8acrp__game_1__p003__g039,1850
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_07_m8ad4g__game_1__p003__g040,1892
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_01_m898xg__game_2_alt_profile__p003__g041,1606
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p003__g042,1834
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_02_m89542__game_2_alt_profile__p003__g043,1706
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p003__g044,1699
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_03_m898xg__game_2_alt_profile__p003__g045,1764
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_04_m89542__game_2_alt_profile__p003__g046,1820
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p003__g047,1813
personahub_elite_chip_match__pid_personahub_elite_8010d129a22c__record_chip4__cohort_05_m898xg__game_2_alt_profile__p003__g048,1876
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_01_m7xia7__game_1__p004__g001,1484
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_02_m7xiz2__game_1__p004__g002,1647
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_03_m8aexq__game_1__p004__g003,1616
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_05_m7xjzy__game_1__p004__g004,1649
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_07_m8ag8i__game_1__p004__g005,1702
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_12_m8agmu__game_1__p004__g006,1643
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_14_m8agmu__game_1__p004__g007,1709
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_15_m8agmu__game_1__p004__g008,1641
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p004__g009,1588
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p004__g010,1647
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p004__g011,1665
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p004__g012,1736
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p004__g013,1720
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p004__g014,1547
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p004__g015,1533
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p004__g016,1572
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__cohort_01_m8aiq8__game_1__p004__g017,1622
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__cohort_05_m8aiq8__game_1__p004__g018,1611
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__g11_m5wp7b__game_1__p004__g019,1833
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__g17_m5wp8w__game_1__p004__g020,1669
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__g20_m5wq93__game_1__p004__g021,1679
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__g6_m5wp77__game_1__p004__g022,1716
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__g7_m5wp78__game_1__p004__g023,1790
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__g9_m5wp79__game_1__p004__g024,1589
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p004__g025,1535
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p004__g026,1648
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p004__g027,1568
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p004__g028,1653
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__g12_m5wp8p__game_2_alt_profile__p004__g029,1600
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__g13_m5wp8q__game_2_alt_profile__p004__g030,1798
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__g3_m5wp6q__game_2_alt_profile__p004__g031,1731
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip3__g7_m5wp78__game_2_alt_profile__p004__g032,1838
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_02_m89542__game_1__p004__g033,1683
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_04_m8aboy__game_1__p004__g034,1685
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_05_m7xlsd__game_1__p004__g035,1729
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_05_m89542__game_1__p004__g036,1738
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_05_m898xg__game_1__p004__g037,1719
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_06_m89b9z__game_1__p004__g038,1704
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_06_m8acrp__game_1__p004__g039,1829
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_07_m8ad4g__game_1__p004__g040,1871
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_01_m898xg__game_2_alt_profile__p004__g041,1585
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p004__g042,1813
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_02_m89542__game_2_alt_profile__p004__g043,1685
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p004__g044,1678
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_03_m898xg__game_2_alt_profile__p004__g045,1743
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_04_m89542__game_2_alt_profile__p004__g046,1799
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p004__g047,1792
personahub_elite_chip_match__pid_personahub_elite_e4df2eb4610c__record_chip4__cohort_05_m898xg__game_2_alt_profile__p004__g048,1855
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_01_m7xia7__game_1__p005__g001,1527
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_02_m7xiz2__game_1__p005__g002,1690
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_03_m8aexq__game_1__p005__g003,1659
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_05_m7xjzy__game_1__p005__g004,1692
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_07_m8ag8i__game_1__p005__g005,1745
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_12_m8agmu__game_1__p005__g006,1686
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_14_m8agmu__game_1__p005__g007,1752
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_15_m8agmu__game_1__p005__g008,1684
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p005__g009,1631
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p005__g010,1690
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p005__g011,1708
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p005__g012,1779
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p005__g013,1763
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p005__g014,1590
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p005__g015,1576
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p005__g016,1615
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip3__cohort_01_m8aiq8__game_1__p005__g017,1665
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip3__cohort_05_m8aiq8__game_1__p005__g018,1654
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip3__g11_m5wp7b__game_1__p005__g019,1876
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip3__g17_m5wp8w__game_1__p005__g020,1712
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip3__g20_m5wq93__game_1__p005__g021,1722
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip3__g6_m5wp77__game_1__p005__g022,1759
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip3__g7_m5wp78__game_1__p005__g023,1833
personahub_elite_chip_match__pid_personahub_elite_cc2a0531e351__record_chip3__g9_m5wp79__game_1__p005__g024,1632
