custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,first_round_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,first_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep6,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.8305555555555555,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.8305555555555556,0.8166666666666667,0.13173228557088196,0.5666666666666667,0.7365792759051185,0.8239700374531834,0.5430711610486891,0.008796296296296293,3.0,1.0,6,-0.20238095238095238,-0.31567683253076506,0.21184266523723402,0.4314971869076807
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep5,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.9527777777777777,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.9527777777777778,0.9666666666666667,0.061174209848736776,1.0,0.8707865168539325,0.99250936329588,1.0112359550561796,0.011944444444444445,3.1666666666666665,1.0,6,0.011904761904761873,-0.08293204922418411,0.26258596475990276,0.26922218180142626
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep3,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.8333333333333334,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.8333333333333334,0.8333333333333334,0.23570226039551584,0.3333333333333333,0.7521847690387015,0.5617977528089887,0.35580524344569286,0.03472222222222222,3.0,1.0,6,-0.4285714285714286,-0.3397538790797217,0.2945767522445771,0.3683872035750607
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep2,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6527777777777778,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.6527777777777778,0.9,0.21156748915921794,0.25,0.40262172284644193,0.8988764044943819,0.22471910112359547,0.03731481481481482,2.0,1.0,6,-0.5500000000000002,-0.6126270733012307,0.2540368520947743,0.43915934987850036
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep1,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.8611111111111112,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.8611111111111112,0.7833333333333333,0.07737993487324508,0.8,0.7677902621722845,0.8052434456928839,0.7865168539325842,0.03388888888888889,3.1666666666666665,1.0,6,0.09047619047619052,0.160513643659711,0.18451011213882418,0.3037982883132588
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep4,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.8694444444444445,0.05555555555555555,0.0,0.05555555555555555,0.0,18,0.8694444444444445,0.95,0.14574732913716562,0.6,0.8177278401997502,0.9550561797752808,0.6179775280898876,0.030185185185185186,2.3333333333333335,1.0,6,-0.24523809523809526,-0.2033172819689673,0.24188208789499982,0.2744600647686919
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep7,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.7596153846153846,0.0,0.11217948717948718,0.0,0.15384615384615385,312,0.7596153846153846,0.75,0.16877975058566133,1.0,0.7620703764320785,0.7446808510638298,1.0106382978723403,0.15411324786324787,1.4230769230769231,0.9615384615384616,26,0.5007122507122508,0.5088046311450567,0.16022768189205308,0.15777565519618594
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep10,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.9006410256410257,0.0,0.038461538461538464,0.0,0.041666666666666664,312,0.9006410256410257,0.16666666666666666,0.22171055904514428,1.0,0.9090289143480632,0.17730496453900707,1.0106382978723403,0.040331196581196584,2.3846153846153846,1.0,26,0.487891737891738,0.49766624234709333,0.24369044145518337,0.19188888586369596
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep8,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.33653846153846156,0.0,0.10897435897435898,0.0,0.22435897435897437,312,0.33653846153846156,0.4166666666666667,0.15414634174885958,0.0,0.33653846153846145,0.41666666666666663,0.0,0.19951923076923078,1.2307692307692308,1.0,26,-0.43518518518518523,-0.43909498696732735,0.4652824836692013,0.5612456676378506
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep6,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.4935897435897436,0.0,0.16666666666666666,0.0,0.1891025641025641,312,0.4935897435897436,0.75,0.25204619552996793,0.0,0.4923622476813965,0.7446808510638298,0.0,0.18643162393162394,2.769230769230769,1.0,26,-0.7051282051282052,-0.6928532460447353,0.3829477996680595,0.47445411584654795
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep9,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.7916666666666666,0.0,0.0,0.0,0.0,312,0.7916666666666666,1.0,0.3343334355906482,0.0,0.7982133115111837,1.0106382978723403,0.0,0.0531517094017094,3.0,1.0,26,-0.8596866096866097,-0.8715978662787173,0.3431010996629936,0.38890642014570975
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep4,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.6955128205128205,0.0,0.05448717948717949,0.0,0.07692307692307693,312,0.6955128205128205,1.0,0.26142924441545257,0.0,0.6959219858156028,1.0106382978723403,0.0,0.14342948717948717,2.1153846153846154,1.0,26,-0.7329059829059829,-0.7385433715220949,0.2817914100500398,0.3537192637237861
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep3,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.6602564102564102,0.0,0.09935897435897435,0.0,0.09935897435897435,312,0.6602564102564104,0.8333333333333334,0.25624994988854727,0.0,0.6584151663938898,0.8333333333333333,0.0,0.15865384615384615,3.0,1.0,26,-0.6666666666666667,-0.6680760138206947,0.2869419657479237,0.36376598735629834
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep2,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.4198717948717949,0.0,0.0,0.0,0.0,312,0.4198717948717948,0.25,0.30790924510570444,1.0,0.4221222040370976,0.23936170212765956,1.0106382978723403,0.14877136752136752,2.8076923076923075,1.0,26,0.8952991452991454,0.903346062920531,0.4622331736051597,0.5080020736613967
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep5,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.6666666666666666,0.0,0.038461538461538464,0.0,0.16025641025641027,312,0.6666666666666666,0.4166666666666667,0.2413016695476758,1.0,0.6693262411347517,0.41666666666666663,1.0106382978723403,0.16399572649572652,5.0,1.0,26,0.7806267806267807,0.7920379462932655,0.2503548922013767,0.26645726602962805
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep1,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.8044871794871795,0.0,0.0,0.0,0.0,312,0.8044871794871795,0.5,0.3292557553023744,0.0,0.8118521549372613,0.5053191489361701,0.0,0.04887820512820513,2.6153846153846154,1.0,26,-0.6274928774928775,-0.6336758198460325,0.3321816178180516,0.3655001401173675
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,925LF9k9CXpz8KjQm,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.7243589743589743,0.0,0.0,0.0,0.0,312,0.7243589743589743,0.6666666666666666,0.3824189420070424,0.0,0.7286552100381887,0.6560283687943261,0.0,0.053418803418803416,3.3461538461538463,1.0,26,-0.7749287749287749,-0.7732466509062252,0.4091646283351075,0.433731675693173
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,925LF9k9CXpz8KjQm,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.6282051282051282,0.022435897435897436,0.0,0.022435897435897436,0.0,312,0.6282051282051282,0.0,0.4077447152253654,1.0,0.6327570921985815,0.0,1.0106382978723403,0.0673076923076923,3.076923076923077,1.0,26,1.2350427350427349,1.2499431714857245,0.42674639563385963,0.4471345860355048
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,925LF9k9CXpz8KjQm,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.875,0.0,0.0,0.0,0.0,312,0.875,0.8333333333333334,0.24596096208909835,0.0,0.8817512274959083,0.8333333333333333,0.0,0.04887820512820513,2.730769230769231,1.0,26,-0.39529914529914534,-0.39916348426986725,0.25236890190835876,0.25639039124400465
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,925LF9k9CXpz8KjQm,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.782051282051282,0.0673076923076923,0.0,0.08653846153846154,0.0,312,0.782051282051282,0.9166666666666666,0.3420939503622137,0.0,0.7777550463720675,0.9020390070921985,0.0,0.053418803418803416,3.9615384615384617,1.0,26,-0.8547008547008547,-0.8660665575559191,0.3656839657392259,0.39354856527971843
