game_id,treatment_name,round_number,endowment,mpcr,num_active_players,total_contribution,total_round_payoff,within_round_contribution_rate_var,total_contribution_rate,round_normalized_efficiency,message_count,has_chat
24hqfcDGXxLrMr7JY,VALIDATION_0_T,2,20,0.62,9,160.0,986.0,0.09876543209876544,0.8888888888888888,0.977680737506065,0,0
24hqfcDGXxLrMr7JY,VALIDATION_0_T,3,20,0.62,9,160.0,990.0,0.09876543209876547,0.8888888888888888,0.9825327510917031,0,0
24hqfcDGXxLrMr7JY,VALIDATION_0_T,4,20,0.62,9,160.0,978.0,0.09876543209876544,0.8888888888888888,0.9679767103347889,0,0
24hqfcDGXxLrMr7JY,VALIDATION_0_T,5,20,0.62,9,160.0,970.0,0.09876543209876544,0.8888888888888888,0.9582726831635129,0,0
24hqfcDGXxLrMr7JY,VALIDATION_0_T,6,20,0.62,9,180.0,1100.0,0.0,1.0,1.1159631246967492,0,0
2TquMDieEiixty8AN,VALIDATION_0_T,1,20,0.62,10,160.0,1014.0,0.16000000000000003,0.8,0.7826923076923077,12,1
2TquMDieEiixty8AN,VALIDATION_0_T,2,20,0.62,10,160.0,950.0,0.16,0.8,0.7211538461538461,12,1
2TquMDieEiixty8AN,VALIDATION_0_T,3,20,0.62,10,180.0,1104.0,0.09,0.9,0.8692307692307693,14,1
2TquMDieEiixty8AN,VALIDATION_0_T,4,20,0.62,10,200.0,1216.0,0.0,1.0,0.9769230769230769,1,1
2TquMDieEiixty8AN,VALIDATION_0_T,5,20,0.62,10,200.0,1240.0,0.0,1.0,1.0,5,1
2TquMDieEiixty8AN,VALIDATION_0_T,6,20,0.62,10,200.0,1240.0,0.0,1.0,1.0,0,0
5bJPLPSiwHm63WZS4,VALIDATION_0_T,1,20,0.62,10,180.0,1112.0,0.09,0.9,0.8769230769230769,10,1
5bJPLPSiwHm63WZS4,VALIDATION_0_T,2,20,0.62,10,160.0,986.0,0.16,0.8,0.7557692307692307,11,1
5bJPLPSiwHm63WZS4,VALIDATION_0_T,3,20,0.62,10,160.0,938.0,0.16,0.8,0.7096153846153846,10,1
5bJPLPSiwHm63WZS4,VALIDATION_0_T,4,20,0.62,10,160.0,970.0,0.16,0.8,0.7403846153846154,13,1
5bJPLPSiwHm63WZS4,VALIDATION_0_T,5,20,0.62,10,160.0,990.0,0.16,0.8,0.7596153846153846,6,1
5bJPLPSiwHm63WZS4,VALIDATION_0_T,6,20,0.62,10,160.0,1022.0,0.16000000000000003,0.8,0.7903846153846154,10,1
9aygFvfvCRquDLWYn,VALIDATION_0_T,1,20,0.62,10,180.0,1140.0,0.09,0.9,0.9038461538461539,7,1
9aygFvfvCRquDLWYn,VALIDATION_0_T,2,20,0.62,10,180.0,1112.0,0.09,0.9,0.8769230769230769,13,1
9aygFvfvCRquDLWYn,VALIDATION_0_T,3,20,0.62,10,180.0,1140.0,0.09,0.9,0.9038461538461539,19,1
9aygFvfvCRquDLWYn,VALIDATION_0_T,4,20,0.62,10,180.0,1140.0,0.09,0.9,0.9038461538461539,3,1
9aygFvfvCRquDLWYn,VALIDATION_0_T,5,20,0.62,10,180.0,1140.0,0.09,0.9,0.9038461538461539,7,1
9aygFvfvCRquDLWYn,VALIDATION_0_T,6,20,0.62,10,200.0,1240.0,0.0,1.0,1.0,5,1
RGrXtztJwJyh5AzfS,VALIDATION_0_T,1,20,0.62,10,180.0,1136.0,0.09,0.9,0.9,10,1
RGrXtztJwJyh5AzfS,VALIDATION_0_T,2,20,0.62,10,200.0,1240.0,0.0,1.0,1.0,18,1
RGrXtztJwJyh5AzfS,VALIDATION_0_T,3,20,0.62,10,200.0,1240.0,0.0,1.0,1.0,1,1
RGrXtztJwJyh5AzfS,VALIDATION_0_T,4,20,0.62,10,200.0,1240.0,0.0,1.0,1.0,3,1
RGrXtztJwJyh5AzfS,VALIDATION_0_T,5,20,0.62,10,200.0,1240.0,0.0,1.0,1.0,3,1
RGrXtztJwJyh5AzfS,VALIDATION_0_T,6,20,0.62,10,200.0,1240.0,0.0,1.0,1.0,0,0
ediANmka55Hjf459P,VALIDATION_0_T,1,20,0.62,10,120.0,804.0,0.23999999999999994,0.6,0.5807692307692308,0,0
ediANmka55Hjf459P,VALIDATION_0_T,2,20,0.62,10,80.0,556.0,0.24,0.4,0.3423076923076923,0,0
ediANmka55Hjf459P,VALIDATION_0_T,3,20,0.62,10,100.0,680.0,0.25,0.5,0.46153846153846156,0,0
ediANmka55Hjf459P,VALIDATION_0_T,4,20,0.62,10,100.0,688.0,0.25,0.5,0.46923076923076923,8,1
ediANmka55Hjf459P,VALIDATION_0_T,5,20,0.62,10,40.0,274.0,0.16000000000000003,0.2,0.07115384615384615,3,1
ediANmka55Hjf459P,VALIDATION_0_T,6,20,0.62,10,160.0,1030.0,0.16000000000000003,0.8,0.7980769230769231,0,0
h8kYzB9zLiEGyJaS7,VALIDATION_0_T,1,20,0.62,9,140.0,900.0,0.1728395061728395,0.7777777777777778,0.8733624454148472,0,0
h8kYzB9zLiEGyJaS7,VALIDATION_0_T,2,20,0.62,9,140.0,892.0,0.1728395061728395,0.7777777777777778,0.8636584182435711,0,0
h8kYzB9zLiEGyJaS7,VALIDATION_0_T,3,20,0.62,9,120.0,795.0,0.2222222222222222,0.6666666666666666,0.7459970887918487,0,0
h8kYzB9zLiEGyJaS7,VALIDATION_0_T,4,20,0.62,9,120.0,795.0,0.2222222222222222,0.6666666666666666,0.7459970887918487,0,0
h8kYzB9zLiEGyJaS7,VALIDATION_0_T,5,20,0.62,9,140.0,884.0,0.1728395061728395,0.7777777777777778,0.853954391072295,0,0
h8kYzB9zLiEGyJaS7,VALIDATION_0_T,6,20,0.62,9,120.0,791.0,0.2222222222222222,0.6666666666666666,0.7411450752062106,0,0
hvxgwX3y76vGYtkqS,VALIDATION_0_T,1,20,0.62,10,180.0,1084.0,0.09,0.9,0.85,0,0
hvxgwX3y76vGYtkqS,VALIDATION_0_T,2,20,0.62,9,160.0,986.0,0.09876543209876545,0.8888888888888888,0.977680737506065,0,0
hvxgwX3y76vGYtkqS,VALIDATION_0_T,3,20,0.62,9,160.0,982.0,0.09876543209876545,0.8888888888888888,0.972828723920427,0,0
hvxgwX3y76vGYtkqS,VALIDATION_0_T,4,20,0.62,8,160.0,992.0,0.0,1.0,1.3131313131313131,0,0
hvxgwX3y76vGYtkqS,VALIDATION_0_T,5,20,0.62,8,160.0,992.0,0.0,1.0,1.3131313131313131,0,0
hvxgwX3y76vGYtkqS,VALIDATION_0_T,6,20,0.62,8,140.0,608.0,0.109375,0.875,0.7070707070707071,0,0
qyhbsXkjZiMc28EAG,VALIDATION_0_T,1,20,0.62,10,200.0,1204.0,0.0,1.0,0.9653846153846154,13,1
qyhbsXkjZiMc28EAG,VALIDATION_0_T,2,20,0.62,10,200.0,1204.0,0.0,1.0,0.9653846153846154,1,1
qyhbsXkjZiMc28EAG,VALIDATION_0_T,3,20,0.62,10,180.0,1140.0,0.09,0.9,0.9038461538461539,6,1
qyhbsXkjZiMc28EAG,VALIDATION_0_T,4,20,0.62,10,200.0,1240.0,0.0,1.0,1.0,2,1
qyhbsXkjZiMc28EAG,VALIDATION_0_T,5,20,0.62,10,200.0,1240.0,0.0,1.0,1.0,11,1
qyhbsXkjZiMc28EAG,VALIDATION_0_T,6,20,0.62,10,200.0,1240.0,0.0,1.0,1.0,0,0
ud4ZZqSEuLCbTJhY5,VALIDATION_0_T,1,20,0.62,10,160.0,1030.0,0.16000000000000006,0.8,0.7980769230769231,4,1
ud4ZZqSEuLCbTJhY5,VALIDATION_0_T,2,20,0.62,10,140.0,922.0,0.21000000000000002,0.7,0.6942307692307692,4,1
ud4ZZqSEuLCbTJhY5,VALIDATION_0_T,3,20,0.62,10,140.0,906.0,0.21000000000000002,0.7,0.6788461538461539,0,0
ud4ZZqSEuLCbTJhY5,VALIDATION_0_T,4,20,0.62,10,140.0,818.0,0.21000000000000002,0.7,0.5942307692307692,0,0
ud4ZZqSEuLCbTJhY5,VALIDATION_0_T,5,20,0.62,10,160.0,842.0,0.16000000000000006,0.8,0.6173076923076923,2,1
ud4ZZqSEuLCbTJhY5,VALIDATION_0_T,6,20,0.62,10,140.0,218.0,0.21000000000000002,0.7,0.01730769230769231,0,0
voynRJGavKc9Wag58,VALIDATION_0_T,1,20,0.62,10,160.0,1022.0,0.16000000000000003,0.8,0.7903846153846154,0,0
voynRJGavKc9Wag58,VALIDATION_0_T,2,20,0.62,10,140.0,886.0,0.21000000000000002,0.7,0.6596153846153846,7,1
voynRJGavKc9Wag58,VALIDATION_0_T,3,20,0.62,10,160.0,990.0,0.16000000000000003,0.8,0.7596153846153846,2,1
voynRJGavKc9Wag58,VALIDATION_0_T,4,20,0.62,10,120.0,792.0,0.23999999999999994,0.6,0.5692307692307692,1,1
voynRJGavKc9Wag58,VALIDATION_0_T,5,20,0.62,10,160.0,1026.0,0.16000000000000003,0.8,0.7942307692307692,0,0
voynRJGavKc9Wag58,VALIDATION_0_T,6,20,0.62,10,180.0,1136.0,0.09000000000000001,0.9,0.9,0,0
zBbM66zutHe6rm6h4,VALIDATION_0_T,1,20,0.62,10,140.0,892.0,0.21000000000000002,0.7,0.6653846153846154,0,0
zBbM66zutHe6rm6h4,VALIDATION_0_T,2,20,0.62,9,120.0,739.0,0.2222222222222222,0.6666666666666666,0.6780688985929161,1,1
zBbM66zutHe6rm6h4,VALIDATION_0_T,3,20,0.62,9,140.0,884.0,0.1728395061728395,0.7777777777777778,0.853954391072295,2,1
zBbM66zutHe6rm6h4,VALIDATION_0_T,4,20,0.62,9,140.0,896.0,0.1728395061728395,0.7777777777777778,0.8685104318292092,0,0
zBbM66zutHe6rm6h4,VALIDATION_0_T,5,20,0.62,9,140.0,892.0,0.1728395061728395,0.7777777777777778,0.8636584182435711,1,1
zBbM66zutHe6rm6h4,VALIDATION_0_T,6,20,0.62,9,80.0,595.0,0.2469135802469136,0.4444444444444444,0.5033964095099467,0,0
65crAkEscRbHNJXbW,VALIDATION_10_C,1,20,0.63,3,40.0,95.0,0.05555555555555555,0.6666666666666666,0.6554307116104868,0,0
65crAkEscRbHNJXbW,VALIDATION_10_C,2,20,0.63,3,40.0,95.0,0.05555555555555555,0.6666666666666666,0.6554307116104868,0,0
65crAkEscRbHNJXbW,VALIDATION_10_C,3,20,0.63,3,45.0,102.0,0.041666666666666664,0.75,0.7865168539325842,0,0
65crAkEscRbHNJXbW,VALIDATION_10_C,4,20,0.63,3,50.0,106.0,0.013888888888888888,0.8333333333333334,0.8614232209737827,0,0
65crAkEscRbHNJXbW,VALIDATION_10_C,5,20,0.63,3,40.0,95.0,0.22222222222222224,0.6666666666666666,0.6554307116104868,0,0
65crAkEscRbHNJXbW,VALIDATION_10_C,6,20,0.63,3,40.0,95.0,0.2222222222222222,0.6666666666666666,0.6554307116104868,0,0
6B7rSLCwjDoRiGG4z,VALIDATION_10_C,1,20,0.63,3,30.0,87.0,0.125,0.5,0.5056179775280898,0,0
6B7rSLCwjDoRiGG4z,VALIDATION_10_C,2,20,0.63,3,21.0,78.0,0.011666666666666667,0.35,0.33707865168539325,0,0
6B7rSLCwjDoRiGG4z,VALIDATION_10_C,3,20,0.63,3,23.0,82.0,0.010555555555555556,0.38333333333333336,0.4119850187265917,0,0
6B7rSLCwjDoRiGG4z,VALIDATION_10_C,4,20,0.63,3,5.0,64.0,0.01388888888888889,0.08333333333333333,0.07490636704119849,0,0
6B7rSLCwjDoRiGG4z,VALIDATION_10_C,5,20,0.63,3,7.0,65.0,0.02722222222222222,0.11666666666666667,0.09363295880149812,0,0
6B7rSLCwjDoRiGG4z,VALIDATION_10_C,6,20,0.63,3,10.0,68.0,0.020555555555555553,0.16666666666666666,0.14981273408239698,0,0
9Ne4CP89dteYMyNu8,VALIDATION_10_C,1,20,0.63,3,50.0,106.0,0.05555555555555555,0.8333333333333334,0.8614232209737827,0,0
9Ne4CP89dteYMyNu8,VALIDATION_10_C,2,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,0,0
9Ne4CP89dteYMyNu8,VALIDATION_10_C,3,20,0.63,3,55.0,110.0,0.013888888888888888,0.9166666666666666,0.9363295880149812,0,0
9Ne4CP89dteYMyNu8,VALIDATION_10_C,4,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,0,0
9Ne4CP89dteYMyNu8,VALIDATION_10_C,5,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,0,0
9Ne4CP89dteYMyNu8,VALIDATION_10_C,6,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,0,0
CERwfEBrZtGF9Y7LH,VALIDATION_10_C,1,20,0.63,3,29.0,85.0,0.13388888888888886,0.48333333333333334,0.4681647940074906,1,1
CERwfEBrZtGF9Y7LH,VALIDATION_10_C,2,20,0.63,3,50.0,106.0,0.05555555555555555,0.8333333333333334,0.8614232209737827,0,0
CERwfEBrZtGF9Y7LH,VALIDATION_10_C,3,20,0.63,3,55.0,110.0,0.013888888888888888,0.9166666666666666,0.9363295880149812,0,0
CERwfEBrZtGF9Y7LH,VALIDATION_10_C,4,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,0,0
CERwfEBrZtGF9Y7LH,VALIDATION_10_C,5,20,0.63,3,50.0,106.0,0.05555555555555555,0.8333333333333334,0.8614232209737827,0,0
CERwfEBrZtGF9Y7LH,VALIDATION_10_C,6,20,0.63,3,25.0,83.0,0.18055555555555555,0.4166666666666667,0.4307116104868913,0,0
FaKf3DcY6DanqG8kw,VALIDATION_10_C,1,20,0.63,3,21.0,78.0,0.061666666666666675,0.35,0.33707865168539325,2,1
FaKf3DcY6DanqG8kw,VALIDATION_10_C,2,20,0.63,3,24.0,81.0,0.08166666666666668,0.4,0.3932584269662921,1,1
FaKf3DcY6DanqG8kw,VALIDATION_10_C,3,20,0.63,3,40.0,95.0,0.2222222222222222,0.6666666666666666,0.6554307116104868,2,1
FaKf3DcY6DanqG8kw,VALIDATION_10_C,4,20,0.63,3,12.0,72.0,0.04666666666666667,0.2,0.22471910112359547,0,0
FaKf3DcY6DanqG8kw,VALIDATION_10_C,5,20,0.63,3,5.0,64.0,0.01388888888888889,0.08333333333333333,0.07490636704119849,0,0
FaKf3DcY6DanqG8kw,VALIDATION_10_C,6,20,0.63,3,1.0,62.0,0.0005555555555555558,0.016666666666666666,0.037453183520599245,0,0
LxjaP3tPxRDSZivpX,VALIDATION_10_C,1,20,0.63,3,43.0,98.0,0.16055555555555553,0.7166666666666667,0.7116104868913857,0,0
LxjaP3tPxRDSZivpX,VALIDATION_10_C,2,20,0.63,3,41.0,97.0,0.05055555555555555,0.6833333333333333,0.6928838951310861,0,0
LxjaP3tPxRDSZivpX,VALIDATION_10_C,3,20,0.63,3,51.0,105.0,0.04499999999999999,0.85,0.8426966292134831,0,0
LxjaP3tPxRDSZivpX,VALIDATION_10_C,4,20,0.63,3,21.0,78.0,0.07166666666666667,0.35,0.33707865168539325,0,0
LxjaP3tPxRDSZivpX,VALIDATION_10_C,5,20,0.63,3,22.0,80.0,0.20222222222222222,0.36666666666666664,0.3745318352059925,0,0
LxjaP3tPxRDSZivpX,VALIDATION_10_C,6,20,0.63,3,7.0,65.0,0.010555555555555556,0.11666666666666667,0.09363295880149812,0,0
RDZjX7FMTaatuhQxb,VALIDATION_10_C,1,20,0.63,3,50.0,106.0,0.05555555555555555,0.8333333333333334,0.8614232209737827,1,1
RDZjX7FMTaatuhQxb,VALIDATION_10_C,2,20,0.63,3,50.0,106.0,0.05555555555555555,0.8333333333333334,0.8614232209737827,1,1
RDZjX7FMTaatuhQxb,VALIDATION_10_C,3,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,1,1
RDZjX7FMTaatuhQxb,VALIDATION_10_C,4,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,0,0
RDZjX7FMTaatuhQxb,VALIDATION_10_C,5,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,3,1
RDZjX7FMTaatuhQxb,VALIDATION_10_C,6,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,0,0
WF93PRN6HTPJosFzH,VALIDATION_10_C,1,20,0.63,3,40.0,95.0,0.09722222222222222,0.6666666666666666,0.6554307116104868,0,0
WF93PRN6HTPJosFzH,VALIDATION_10_C,2,20,0.63,3,35.0,49.0,0.18055555555555558,0.5833333333333334,-0.20599250936329586,0,0
WF93PRN6HTPJosFzH,VALIDATION_10_C,3,20,0.63,2,35.0,73.0,0.015625,0.875,3.1730769230769234,0,0
WF93PRN6HTPJosFzH,VALIDATION_10_C,4,20,0.63,2,35.0,73.0,0.015625,0.875,3.1730769230769234,0,0
WF93PRN6HTPJosFzH,VALIDATION_10_C,5,20,0.63,2,30.0,68.0,0.0625,0.75,2.6923076923076925,0,0
WF93PRN6HTPJosFzH,VALIDATION_10_C,6,20,0.63,2,20.0,58.0,0.0625,0.5,1.730769230769231,0,0
b52dPhHFrRzgZqsk3,VALIDATION_10_C,1,20,0.63,3,40.0,95.0,0.05555555555555555,0.6666666666666666,0.6554307116104868,0,0
b52dPhHFrRzgZqsk3,VALIDATION_10_C,2,20,0.63,3,55.0,110.0,0.013888888888888888,0.9166666666666666,0.9363295880149812,0,0
b52dPhHFrRzgZqsk3,VALIDATION_10_C,3,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,0,0
b52dPhHFrRzgZqsk3,VALIDATION_10_C,4,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,0,0
b52dPhHFrRzgZqsk3,VALIDATION_10_C,5,20,0.63,3,50.0,106.0,0.05555555555555555,0.8333333333333334,0.8614232209737827,0,0
b52dPhHFrRzgZqsk3,VALIDATION_10_C,6,20,0.63,3,45.0,102.0,0.041666666666666664,0.75,0.7865168539325842,0,0
bZbAH4FHLEBMsmH25,VALIDATION_10_C,1,20,0.63,3,50.0,106.0,0.05555555555555555,0.8333333333333334,0.8614232209737827,5,1
bZbAH4FHLEBMsmH25,VALIDATION_10_C,2,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,2,1
bZbAH4FHLEBMsmH25,VALIDATION_10_C,3,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,4,1
bZbAH4FHLEBMsmH25,VALIDATION_10_C,4,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,2,1
bZbAH4FHLEBMsmH25,VALIDATION_10_C,5,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,3,1
bZbAH4FHLEBMsmH25,VALIDATION_10_C,6,20,0.63,3,60.0,114.0,0.0,1.0,1.0112359550561796,4,1
3EG5RaDj4z7hkT2JD,VALIDATION_10_T,1,20,0.63,3,46.0,101.0,0.10888888888888888,0.7666666666666667,0.7677902621722845,0,0
3EG5RaDj4z7hkT2JD,VALIDATION_10_T,2,20,0.63,3,46.0,101.0,0.10888888888888888,0.7666666666666667,0.7677902621722845,0,0
