custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,first_round_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,first_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8166666666666667,0.26666666666666666,0.0,0.26666666666666666,0.0,60,0.8166666666666668,0.8,0.1067187372905475,0.6,0.807051282051282,0.7826923076923077,0.5923076923076923,0.13833333333333334,4.0,1.0,6,-0.18571428571428578,-0.17857142857142858,0.12191293317143487,0.10262799193481949
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.5666666666666667,0.35,0.0,0.36666666666666664,0.0,60,0.5666666666666667,0.5,0.19720265943665388,0.2,0.5525641025641026,0.4807692307692308,0.19423076923076923,0.20666666666666667,4.166666666666667,1.0,6,-0.31428571428571433,-0.30164835164835174,0.33080306000554266,0.3263563105470027
trajectory_completion_compact__VALIDATION_0_T__zBbM66zutHe6rm6h4__k0__rep1,zBbM66zutHe6rm6h4,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.7166666666666667,0.2833333333333333,0.0,0.2833333333333333,0.0,60,0.7166666666666667,0.6,0.1343709624716425,0.5,0.7048076923076922,0.5769230769230769,0.49230769230769234,0.18500000000000003,2.6666666666666665,1.0,6,-0.04285714285714286,-0.02719780219780209,0.17841063832365867,0.1721983487215105
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8166666666666667,0.23333333333333334,0.0,0.23333333333333334,0.0,60,0.8166666666666668,0.7,0.1343709624716425,0.6,0.8083333333333332,0.6865384615384615,0.5884615384615385,0.13166666666666668,6.166666666666667,1.0,6,-0.04285714285714284,-0.03846153846153841,0.14418283254392208,0.12718262709598976
trajectory_completion_compact__VALIDATION_0_T__hvxgwX3y76vGYtkqS__k0__rep1,hvxgwX3y76vGYtkqS,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.7666666666666667,0.2,0.0,0.21666666666666667,0.0,60,0.7666666666666666,0.6,0.20548046676563256,0.4,0.7586538461538462,0.5807692307692308,0.39615384615384613,0.1366666666666667,3.1666666666666665,1.0,6,-0.0857142857142857,-0.07390109890109893,0.2225035393041149,0.2030717707369705
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.5333333333333333,0.31666666666666665,0.0,0.31666666666666665,0.0,60,0.5333333333333333,0.4,0.14907119849998596,0.3,0.521474358974359,0.38846153846153847,0.2903846153846154,0.22666666666666666,3.1666666666666665,1.0,6,-0.057142857142857155,-0.054120879120879116,0.328755769328928,0.329459364734792
trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,voynRJGavKc9Wag58,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9,0.13333333333333333,0.0,0.13333333333333333,0.0,60,0.9,0.8,0.11547005383792516,0.7,0.8942307692307692,0.7788461538461539,0.6865384615384615,0.07666666666666667,3.1666666666666665,1.0,6,-0.05714285714285721,-0.051648351648351645,0.15018543374452342,0.13591012401762462
trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,ediANmka55Hjf459P,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8666666666666667,0.25,0.0,0.25,0.0,60,0.8666666666666667,0.7,0.11055415967851334,0.8,0.8573717948717948,0.6788461538461539,0.7865384615384615,0.10333333333333333,3.0,1.0,6,0.1428571428571429,0.15302197802197803,0.12210265996594438,0.11318445571975197
trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,h8kYzB9zLiEGyJaS7,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.7833333333333333,0.3,0.0,0.31666666666666665,0.0,60,0.7833333333333333,0.6,0.21147629234082535,0.4,0.7692307692307692,0.5692307692307692,0.38076923076923075,0.12500000000000003,2.8333333333333335,1.0,6,-0.18571428571428567,-0.1802197802197802,0.22859295392269796,0.21780111846542577
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,qyhbsXkjZiMc28EAG,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8833333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,60,0.8833333333333333,0.7,0.10671873729054748,0.8,0.8794871794871795,0.6865384615384615,0.7980769230769231,0.09166666666666667,3.3333333333333335,1.0,6,0.10000000000000007,0.1093406593406594,0.12958308385025322,0.11955948871675486
trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,ud4ZZqSEuLCbTJhY5,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.6,0.15,0.0,0.15,0.0,60,0.6,0.6,0.15275252316519466,0.3,0.5919871794871795,0.5884615384615385,0.2980769230769231,0.21666666666666667,3.0,1.0,6,-0.19999999999999998,-0.19203296703296707,0.27486267784027074,0.26666518749964196
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.7333333333333333,0.21666666666666667,0.0,0.23333333333333334,0.0,60,0.7333333333333334,0.5,0.24944382578492946,0.3,0.725,0.4807692307692308,0.2865384615384615,0.13333333333333333,3.8333333333333335,1.0,6,-0.08571428571428572,-0.07857142857142857,0.27430065565764844,0.2595104331856214
trajectory_completion_compact__VALIDATION_10_C__65crAkEscRbHNJXbW__k0__rep1,65crAkEscRbHNJXbW,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.25,0.0,0.0,0.0,0.0,18,0.25,0.4666666666666667,0.12285191326386657,0.06666666666666667,0.25280898876404495,0.48689138576779023,0.09363295880149812,0.026296296296296293,3.0,1.0,6,-0.30952380952380953,-0.3023006955591225,0.4668910670793761,0.6141712745025921
trajectory_completion_compact__VALIDATION_10_C__b52dPhHFrRzgZqsk3__k0__rep1,b52dPhHFrRzgZqsk3,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.25277777777777777,0.0,0.0,0.0,0.0,18,0.25277777777777777,0.36666666666666664,0.10247703747609288,0.21666666666666667,0.2496878901373283,0.3745318352059925,0.20599250936329586,0.02462962962962963,6.0,1.0,6,-0.002380952380952347,-0.03745318352059924,0.4734343104341892,0.6151976486379748
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep1,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.39166666666666666,0.0,0.0,0.0,0.0,18,0.39166666666666666,0.5,0.19287061485377724,0.06666666666666667,0.39325842696629204,0.5056179775280898,0.09363295880149812,0.01175925925925926,2.8333333333333335,1.0,6,-0.230952380952381,-0.23006955591225248,0.3646551516565063,0.5000822741385301
trajectory_completion_compact__VALIDATION_10_C__9Ne4CP89dteYMyNu8__k0__rep1,9Ne4CP89dteYMyNu8,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.2611111111111111,0.0,0.0,0.0,0.0,18,0.2611111111111111,0.48333333333333334,0.12897985295826556,0.11666666666666667,0.2496878901373283,0.4681647940074906,0.09363295880149812,0.038518518518518514,2.6666666666666665,1.0,6,-0.34285714285714286,-0.3531300160513644,0.45894529852373145,0.6247967576542706
trajectory_completion_compact__VALIDATION_10_C__CERwfEBrZtGF9Y7LH__k0__rep1,CERwfEBrZtGF9Y7LH,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.4305555555555556,0.0,0.0,0.0,0.0,18,0.4305555555555556,0.8333333333333334,0.2564747960086026,0.0,0.4431960049937578,0.8614232209737827,0.0,0.05787037037037038,3.0,1.0,6,-0.6785714285714287,-0.6902086677367576,0.3621773787851799,0.5039971257448825
trajectory_completion_compact__VALIDATION_10_C__RDZjX7FMTaatuhQxb__k0__rep1,RDZjX7FMTaatuhQxb,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.1611111111111111,0.0,0.0,0.0,0.0,18,0.16111111111111112,0.5,0.18019194155807616,0.0,0.16541822721598,0.5056179775280898,0.0,0.03435185185185185,4.666666666666667,1.0,6,-0.4904761904761905,-0.5002675227394328,0.5688774277274303,0.7201792609721583
trajectory_completion_compact__VALIDATION_10_C__LxjaP3tPxRDSZivpX__k0__rep1,LxjaP3tPxRDSZivpX,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.25555555555555554,0.0,0.0,0.0,0.0,18,0.25555555555555554,0.6,0.18994801108087508,0.0,0.2559300873907615,0.6179775280898876,0.0,0.026111111111111113,5.166666666666667,1.0,6,-0.4714285714285715,-0.48154093097913314,0.48130441010361114,0.631777168403215
trajectory_completion_compact__VALIDATION_10_C__WF93PRN6HTPJosFzH__k0__rep1,WF93PRN6HTPJosFzH,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.375,0.0,0.0,0.0,0.0,18,0.375,0.5,0.18477964855069542,0.08333333333333333,0.3745318352059925,0.5056179775280898,0.07490636704119849,0.06592592592592593,5.0,1.0,6,-0.46428571428571425,-0.48154093097913314,0.36137757263006787,0.5208940959668596
trajectory_completion_compact__VALIDATION_10_C__6B7rSLCwjDoRiGG4z__k0__rep1,6B7rSLCwjDoRiGG4z,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.1527777777777778,0.0,0.0,0.0,0.0,18,0.15277777777777776,0.3,0.07354556830485404,0.06666666666666667,0.15605493133583018,0.28089887640449435,0.09363295880149812,0.014722222222222222,4.333333333333333,1.0,6,-0.1642857142857143,-0.14446227929373998,0.5554913157303648,0.6932657223895625
trajectory_completion_compact__VALIDATION_10_C__FaKf3DcY6DanqG8kw__k0__rep1,FaKf3DcY6DanqG8kw,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.4666666666666667,0.0,0.0,0.0,0.0,18,0.4666666666666666,0.5666666666666667,0.19930434571835662,0.16666666666666666,0.449438202247191,0.5430711610486891,0.14981273408239698,0.03777777777777778,5.166666666666667,1.0,6,-0.4000000000000001,-0.40128410914927765,0.2951165024189599,0.4659376153554619
trajectory_completion_compact__VALIDATION_10_T__52QdMhd96PFYubPFc__k0__rep1,52QdMhd96PFYubPFc,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7388888888888889,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.7388888888888889,0.6666666666666666,0.25507200629442217,0.25,0.5836454431960049,0.35580524344569286,0.22471910112359547,0.07037037037037037,3.6666666666666665,1.0,6,-0.29047619047619044,-0.16318887105403954,0.28468224651614904,0.5118258579873329
trajectory_completion_compact__VALIDATION_10_T__iES9Gw5pax3HKCdHt__k0__rep1,iES9Gw5pax3HKCdHt,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6166666666666667,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.6166666666666667,0.45,0.08871510790372951,0.5833333333333334,0.3183520599250936,0.14981273408239698,-0.3183520599250936,0.05240740740740741,2.8333333333333335,1.0,6,0.13809523809523816,-0.37988228999464946,0.11311048351714124,0.6023216017015048
trajectory_completion_compact__VALIDATION_10_T__mgm7iMjdkkZB8tkhY__k0__rep1,mgm7iMjdkkZB8tkhY,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6305555555555555,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.6305555555555555,0.36666666666666664,0.2470973467389565,0.25,0.48064918851435695,0.07490636704119849,-0.07490636704119849,0.05203703703703704,4.0,1.0,6,0.04047619047619054,0.06955591225254149,0.25286781058416596,0.43485274866430684
trajectory_completion_compact__VALIDATION_10_T__79kveGWTa4seiDX6H__k0__rep1,79kveGWTa4seiDX6H,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6055555555555556,0.4444444444444444,0.0,0.4444444444444444,0.0,18,0.6055555555555555,0.5833333333333334,0.13664859862498716,0.3333333333333333,0.053058676654182256,-0.3183520599250936,-0.8426966292134831,0.032407407407407406,2.6666666666666665,1.0,6,-0.24285714285714288,-0.6019261637239165,0.18556096133176925,0.8392576120970161
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep1,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5916666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,18,0.5916666666666667,0.45,0.12200106253332083,0.5,0.24032459425717853,0.14981273408239698,-0.3932584269662921,0.05796296296296296,3.6666666666666665,1.0,6,0.02142857142857143,-0.5163188871054039,0.156132363124417,0.6324995374572071
trajectory_completion_compact__VALIDATION_10_T__cpr2J9YgrWEKvGzbH__k0__rep1,cpr2J9YgrWEKvGzbH,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6916666666666667,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.6916666666666668,0.7,0.17473524947018393,0.3333333333333333,0.4431960049937578,0.6741573033707865,0.05617977528089887,0.05453703703703703,4.833333333333333,1.0,6,-0.2071428571428571,-0.20331728196896737,0.2037098063058948,0.5334245453267141
trajectory_completion_compact__VALIDATION_10_T__NFohGRRpskiw4QiC6__k0__rep1,NFohGRRpskiw4QiC6,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.625,0.2222222222222222,0.0,0.2222222222222222,0.0,18,0.625,0.6333333333333333,0.08962369891612042,0.4666666666666667,0.36828963795255926,0.6367041198501872,0.48689138576779023,0.017037037037037035,4.166666666666667,1.0,6,-0.10238095238095234,-0.12841091492776882,0.1421315900455943,0.5225531069109002
trajectory_completion_compact__VALIDATION_10_T__LWWqAADdcBeuLGk38__k0__rep1,LWWqAADdcBeuLGk38,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.625,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.625,0.6666666666666666,0.28767104412788863,0.0,0.5149812734082396,0.6554307116104868,0.0,0.043981481481481476,4.333333333333333,1.0,6,-0.39285714285714285,-0.12573568753344033,0.32025380559799754,0.43959525790185505
trajectory_completion_compact__VALIDATION_10_T__3EG5RaDj4z7hkT2JD__k0__rep1,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5916666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.5916666666666667,0.5,0.08036375634160796,0.5,0.4400749063670411,0.20599250936329586,0.5056179775280898,0.009722222222222219,2.8333333333333335,1.0,6,0.03571428571428575,0.15248796147672555,0.1432671035617143,0.42959456794548606
trajectory_completion_compact__VALIDATION_10_T__NtGt92nYGEjWzrKCe__k0__rep1,NtGt92nYGEjWzrKCe,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.4361111111111111,0.3333333333333333,0.0,0.3333333333333333,0.0,18,0.4361111111111111,0.4666666666666667,0.09048054152723518,0.3333333333333333,0.1466916354556804,0.48689138576779023,-0.24344569288389512,0.03453703703703704,4.0,1.0,6,-0.040476190476190485,-0.2915997859818084,0.2906689283805992,0.7114646935169373
trajectory_completion_compact__VALIDATION_11_C__Y5BvaaimsGSJ9ihD2__k0__rep1,Y5BvaaimsGSJ9ihD2,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.2980769230769231,0.0,0.15384615384615385,0.0,0.15384615384615385,312,0.2980769230769231,0.4166666666666667,0.12267730262182461,0.0,0.29766775777414073,0.41666666666666663,0.0,0.1941773504273504,0.6538461538461539,0.5,26,-0.27421652421652426,-0.26421470570406735,0.49210139228148014,0.58410840989213
trajectory_completion_compact__VALIDATION_11_C__NbmZpmM63fRp778Yh__k0__rep1,NbmZpmM63fRp778Yh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.21153846153846154,0.0,0.11538461538461539,0.0,0.11538461538461539,312,0.21153846153846154,0.75,0.274670324174725,0.0,0.21174304418985265,0.7446808510638298,0.0,0.09134615384615384,0.8846153846153846,0.7692307692307693,26,-0.8034188034188036,-0.7999181669394435,0.6312641238942579,0.7256371440895094
trajectory_completion_compact__VALIDATION_11_C__WCmwZHJibant7PcCz__k0__rep1,WCmwZHJibant7PcCz,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.41346153846153844,0.0,0.1987179487179487,0.0,0.1987179487179487,312,0.41346153846153844,0.75,0.15925972113852366,0.16666666666666666,0.41223404255319146,0.7446808510638298,0.17730496453900707,0.21714743589743588,2.076923076923077,1.0,26,-0.49216524216524216,-0.49698430017578943,0.39981156714242294,0.498977193791809
trajectory_completion_compact__VALIDATION_11_C__GqAf4oMK2S8jxx46u__k0__rep1,GqAf4oMK2S8jxx46u,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.3108974358974359,0.0,0.16666666666666666,0.0,0.16666666666666666,312,0.3108974358974359,0.6666666666666666,0.17836761638431442,0.16666666666666666,0.31232951445717394,0.6560283687943261,0.17730496453900707,0.1824252136752137,3.1538461538461537,1.0,26,-0.49928774928774927,-0.4861489967872946,0.499819147733229,0.5918854621937949
trajectory_completion_compact__VALIDATION_11_C__qqdGcErMMiFvQuwur__k0__rep1,qqdGcErMMiFvQuwur,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.3942307692307692,0.0,0.1282051282051282,0.0,0.1282051282051282,312,0.3942307692307692,0.8333333333333334,0.24411633364525148,0.0,0.39279869067103107,0.8333333333333333,0.0,0.17922008547008547,1.2307692307692308,1.0,26,-0.7927350427350429,-0.7896890343698854,0.4588790226645236,0.5569160060064315
trajectory_completion_compact__VALIDATION_11_C__PdbAdMZstpx5oFGsp__k0__rep1,PdbAdMZstpx5oFGsp,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.9230769230769231,0.0,0.11217948717948718,0.0,0.11217948717948718,312,0.9230769230769231,0.75,0.10821758343675725,0.5,0.9298281505728313,0.7446808510638298,0.5053191489361701,0.05929487179487179,1.3461538461538463,0.6538461538461539,26,-0.07407407407407406,-0.07311935503424866,0.18439728407422187,0.1501555022453813
trajectory_completion_compact__VALIDATION_11_C__JN3dDQAwB9DcPf23L__k0__rep1,JN3dDQAwB9DcPf23L,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.3108974358974359,0.0,0.1346153846153846,0.0,0.1346153846153846,312,0.3108974358974359,0.6666666666666666,0.24191818510402163,0.0,0.31232951445717394,0.6560283687943261,0.0,0.15571581196581194,0.8461538461538461,0.5384615384615384,26,-0.7414529914529916,-0.7278596108383342,0.5274127120062235,0.6196852508604401
trajectory_completion_compact__VALIDATION_11_C__bZeQW3cPKFvjmGLAb__k0__rep1,bZeQW3cPKFvjmGLAb,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.2532051282051282,0.0,0.11538461538461539,0.0,0.11858974358974358,312,0.2532051282051282,0.5833333333333334,0.21617395806304163,0.0,0.2540234588106928,0.5939716312056736,0.0,0.1423611111111111,1.3846153846153846,1.0,26,-0.6901709401709402,-0.6867157665030004,0.5687750679105659,0.6640905339498433
trajectory_completion_compact__VALIDATION_11_C__uuFnNSL3pd89FQDzh__k0__rep1,uuFnNSL3pd89FQDzh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.30128205128205127,0.0,0.07692307692307693,0.0,0.08012820512820513,312,0.30128205128205127,0.4166666666666667,0.2933349022730141,0.0,0.3021003818876159,0.41666666666666663,0.0,0.12446581196581197,0.7692307692307693,0.5769230769230769,26,-0.8660968660968662,-0.8636418742801723,0.5619497465602316,0.6563618561114092
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep1,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.09294871794871795,0.0,0.057692307692307696,0.0,0.060897435897435896,312,0.09294871794871794,0.4166666666666667,0.12082100528827414,0.0,0.09478996181123839,0.41666666666666663,0.0,0.06971153846153846,0.6923076923076923,0.46153846153846156,26,-0.2742165242165243,-0.27171606958841005,0.6922718504040921,0.7816109664668411
trajectory_completion_compact__VALIDATION_11_T__cQiRidaNG8FaXiePW__k0__rep1,cQiRidaNG8FaXiePW,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.10897435897435898,0.04487179487179487,0.038461538461538464,0.04487179487179487,0.038461538461538464,312,0.10897435897435896,0.3333333333333333,0.1343097874343395,0.0,0.10493385160938352,0.32136524822695034,0.0,0.07905982905982906,0.9615384615384616,0.6153846153846154,26,-0.4031339031339031,-0.39130220646178093,0.764312307997457,0.8314496790749358
trajectory_completion_compact__VALIDATION_11_T__M5nb4WYwnnXKPa72q__k0__rep1,M5nb4WYwnnXKPa72q,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.6730769230769231,0.0641025641025641,0.022435897435897436,0.0641025641025641,0.022435897435897436,312,0.6730769230769231,0.6666666666666666,0.30392998951614614,0.0,0.6689852700490998,0.6427304964539007,0.0,0.12767094017094016,1.2307692307692308,0.7307692307692307,26,-0.7877492877492879,-0.7862035521609988,0.3686789996337418,0.40968010053444603
trajectory_completion_compact__VALIDATION_11_T__yaQyBxNTDTxL5kGEf__k0__rep1,yaQyBxNTDTxL5kGEf,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.4230769230769231,0.10256410256410256,0.022435897435897436,0.10256410256410256,0.022435897435897436,312,0.4230769230769231,0.6666666666666666,0.2858140616616404,0.0,0.41223404255319146,0.6360815602836879,0.0,0.1623931623931624,1.1153846153846154,1.0,26,-0.8660968660968662,-0.8356822452567133,0.53310061057697,0.5945279043292317
