custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,first_round_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,first_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep4,qyhbsXkjZiMc28EAG,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.6833333333333333,0.18333333333333332,0.0,0.18333333333333332,0.0,60,0.6833333333333332,0.4,0.25440562537456246,0.3,0.6772435897435898,0.3923076923076923,0.29423076923076924,0.15166666666666667,4.0,1.0,6,-0.01428571428571426,-0.012362637362637359,0.29735477470505634,0.28096474052285714
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep5,qyhbsXkjZiMc28EAG,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.5,0.3,0.0,0.3,0.0,60,0.5,0.7,0.34156502553198664,0.0,0.48782051282051286,0.6865384615384615,-0.0038461538461538464,0.13333333333333333,2.8333333333333335,1.0,6,-0.8857142857142858,-0.882967032967033,0.4796170517828599,0.47942037122329795
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep3,qyhbsXkjZiMc28EAG,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8166666666666667,0.4666666666666667,0.0,0.48333333333333334,0.0,60,0.8166666666666668,0.7,0.16749792701868152,0.5,0.8003205128205129,0.675,0.4846153846153846,0.12166666666666666,3.0,1.0,6,-0.1571428571428571,-0.15082417582417587,0.18064557842044685,0.16299983831808137
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep2,qyhbsXkjZiMc28EAG,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.5666666666666667,0.35,0.0,0.35,0.0,60,0.5666666666666667,0.8,0.28674417556808757,0.0,0.5525641025641026,0.775,-0.007692307692307693,0.16333333333333333,3.0,1.0,6,-0.7428571428571429,-0.7252747252747253,0.39397677792741503,0.3868575680470705
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,qyhbsXkjZiMc28EAG,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.65,0.3,0.0,0.31666666666666665,0.0,60,0.65,0.5,0.26299556396765833,0.2,0.6378205128205129,0.47307692307692306,0.19807692307692307,0.15833333333333335,3.6666666666666665,1.0,6,-0.01428571428571426,0.012087912087912054,0.3190724176717681,0.3066059782998256
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep6,qyhbsXkjZiMc28EAG,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.6333333333333333,0.21666666666666667,0.0,0.21666666666666667,0.0,60,0.6333333333333333,0.5,0.19720265943665388,0.3,0.6246794871794872,0.5,0.2980769230769231,0.19333333333333336,4.333333333333333,1.0,6,-0.17142857142857143,-0.1717032967032967,0.28086086413535405,0.2678856883460403
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep7,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.2,0.0,0.0,0.0,0.0,18,0.19999999999999998,0.5333333333333333,0.17743021580745902,0.0,0.20599250936329586,0.5243445692883895,0.0,0.014074074074074077,5.166666666666667,1.0,6,-0.4476190476190477,-0.4280363830925629,0.5339113621122823,0.6745805563971106
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep10,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.18888888888888888,0.0,0.0,0.0,0.0,18,0.18888888888888888,0.5,0.18299632324445114,0.0,0.19038701622971285,0.5056179775280898,0.0,0.016111111111111114,3.1666666666666665,1.0,6,-0.519047619047619,-0.5323702514713751,0.5393293589333028,0.6958160368577869
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep9,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.16666666666666666,0.0,0.0,0.0,0.0,18,0.16666666666666666,0.5,0.17638342073763938,0.0,0.1685393258426966,0.5056179775280898,0.0,0.008888888888888889,5.0,1.0,6,-0.41904761904761906,-0.41198501872659177,0.5673984245856012,0.7175534171461346
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep8,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.26944444444444443,0.0,0.0,0.0,0.0,18,0.26944444444444443,0.6166666666666667,0.2141772947355693,0.0,0.2684144818976279,0.5992509363295879,0.0,0.0075,5.0,1.0,6,-0.6214285714285716,-0.5939004815409309,0.4732680412714224,0.6285839862755758
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep6,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.42500000000000004,0.0,0.0,0.0,0.0,18,0.425,0.5,0.19478145398064678,0.08333333333333333,0.42134831460674155,0.5056179775280898,0.07490636704119849,0.01462962962962963,3.8333333333333335,1.0,6,-0.2833333333333333,-0.2915997859818084,0.3252865545831745,0.4679482888302559
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep1,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.25555555555555554,0.0,0.0,0.0,0.0,18,0.2555555555555556,0.5,0.15976448716164895,0.03333333333333333,0.2559300873907615,0.5056179775280898,0.018726591760299623,0.006111111111111111,3.0,1.0,6,-0.4666666666666667,-0.48689138576779023,0.4659928170643358,0.6196994490235412
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep4,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.2222222222222222,0.0,0.0,0.0,0.0,18,0.2222222222222222,0.4166666666666667,0.11453071182271281,0.08333333333333333,0.20911360799001244,0.4307116104868913,0.07490636704119849,0.025555555555555554,2.8333333333333335,1.0,6,-0.2619047619047619,-0.2755484216158373,0.49217605439366763,0.6532688587961487
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep3,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.41944444444444445,0.0,0.0,0.0,0.0,18,0.41944444444444445,0.5833333333333334,0.14285989856248657,0.2,0.41822721598002494,0.5805243445692884,0.22471910112359547,0.012685185185185183,3.5,1.0,6,-0.18809523809523812,-0.1658640984483681,0.3236170719527312,0.46328155762436735
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep2,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.4222222222222222,0.0,0.0,0.0,0.0,18,0.4222222222222222,0.5333333333333333,0.24279748203791288,0.25,0.4151061173533083,0.5243445692883895,0.22471910112359547,0.01888888888888889,5.0,1.0,6,-0.4285714285714285,-0.4253611556982343,0.36008133083348653,0.5201195131522767
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep5,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.24166666666666664,0.0,0.0,0.0,0.0,18,0.24166666666666667,0.5,0.1734054337223734,0.0,0.2434456928838951,0.5056179775280898,0.0,0.009444444444444445,3.0,1.0,6,-0.5071428571428571,-0.5136436597110754,0.4821981400796733,0.634611313370137
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep10,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.48055555555555557,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.48055555555555557,0.4666666666666667,0.1187966932241283,0.25,0.18102372034956304,0.48689138576779023,-0.3745318352059925,0.025370370370370366,2.6666666666666665,1.0,6,-0.09285714285714286,-0.3852327447833066,0.2620211682146933,0.6948085590560815
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep9,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5194444444444444,0.3333333333333333,0.0,0.3333333333333333,0.0,18,0.5194444444444445,0.5,0.1653886182956022,0.4166666666666667,0.02496878901373281,0.5056179775280898,-0.4681647940074906,0.046851851851851846,3.3333333333333335,1.0,6,0.12619047619047627,-0.30497592295345094,0.2542554489747139,0.9740584905153099
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep8,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,18,0.5666666666666667,0.48333333333333334,0.09329364235414812,0.45,0.26217228464419473,-0.13108614232209737,-0.14981273408239698,0.04324074074074074,3.0,1.0,6,0.01904761904761901,0.042803638309256355,0.1703414327276359,0.5567624351909857
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep7,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.4972222222222222,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.49722222222222223,0.4166666666666667,0.12780796744808157,0.26666666666666666,0.24032459425717853,0.13108614232209737,0.26217228464419473,0.032129629629629626,2.6666666666666665,1.0,6,-0.0547619047619048,0.061530230069555915,0.2456614276540724,0.450341877545491
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep6,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.4861111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.48611111111111116,0.45,0.07782736514512167,0.35,0.38389513108614226,0.14981273408239698,0.33707865168539325,0.045000000000000005,3.0,1.0,6,-0.08809523809523813,-0.008025682182985524,0.23514672330585745,0.3610637431503513
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep5,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5527777777777777,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.5527777777777778,0.4666666666666667,0.11762175199855628,0.4166666666666667,0.39950062421972526,0.48689138576779023,0.13108614232209737,0.06185185185185185,3.1666666666666665,1.0,6,0.059523809523809555,-0.07490636704119849,0.19644408308161837,0.43815593653017315
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep3,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.48055555555555557,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.48055555555555557,0.4666666666666667,0.21309376015567408,0.03333333333333333,0.33083645443196,0.18726591760299624,0.018726591760299623,0.027407407407407405,2.6666666666666665,1.0,6,-0.30714285714285716,-0.1926163723916533,0.3258997516846985,0.5443258217786374
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep2,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5194444444444444,0.2222222222222222,0.0,0.2222222222222222,0.0,18,0.5194444444444445,0.5,0.11114582790968085,0.4166666666666667,0.33083645443196,0.5056179775280898,0.13108614232209737,0.059074074074074064,2.6666666666666665,1.0,6,0.059523809523809514,-0.10165864098448361,0.2215214645565058,0.5293515191611285
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep1,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.39166666666666666,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.39166666666666666,0.4,0.2112024656141151,0.0,0.13420724094881398,0.09363295880149812,-0.29962546816479396,0.01407407407407407,3.8333333333333335,1.0,6,-0.32619047619047625,-0.28089887640449435,0.38152653905069306,0.6068926188033429
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep4,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.4527777777777778,0.2222222222222222,0.0,0.2222222222222222,0.0,18,0.4527777777777778,0.5166666666666667,0.17883798447577637,0.08333333333333333,0.2559300873907615,0.5430711610486891,0.07490636704119849,0.031203703703703702,2.8333333333333335,1.0,6,-0.3880952380952382,-0.42268592830390583,0.32527410093756426,0.5656532968793004
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep7,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.41025641025641024,0.0,0.16666666666666666,0.0,0.1794871794871795,312,0.41025641025641024,0.25,0.28393890500448854,0.0,0.4108701582105837,0.23936170212765956,0.0,0.16132478632478633,3.0,1.0,26,-0.6965811965811967,-0.6944444444444444,0.46521150517085824,0.5561020886043058
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep10,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.32051282051282054,0.0,0.09935897435897435,0.0,0.09935897435897435,312,0.32051282051282054,0.6666666666666666,0.27414621513260384,0.08333333333333333,0.3215357337697763,0.6560283687943261,0.08865248226950354,0.14262820512820512,1.1153846153846154,0.7307692307692307,26,-0.8105413105413106,-0.7997666242347093,0.534845274758092,0.6280772385663903
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep8,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.5897435897435898,0.0,0.1282051282051282,0.0,0.13141025641025642,312,0.5897435897435898,0.5833333333333334,0.25624994988854727,0.16666666666666666,0.5895390070921985,0.5939716312056736,0.17730496453900707,0.17628205128205127,2.0384615384615383,1.0,26,-0.6410256410256411,-0.6385251863975266,0.3229679588285707,0.4072584377435224
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep6,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.4423076923076923,0.0,0.08974358974358974,0.0,0.08974358974358974,312,0.4423076923076923,0.6666666666666666,0.2912260690153986,0.0,0.4429214402618657,0.6560283687943261,0.0,0.16185897435897434,2.0384615384615383,1.0,26,-0.9316239316239318,-0.9235770140025459,0.4501228229407465,0.5429997459253272
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep9,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.40384615384615385,0.0,0.07692307692307693,0.0,0.08653846153846154,312,0.40384615384615385,0.75,0.2920714294844748,0.0,0.40302782324058917,0.7446808510638298,0.0,0.15544871794871795,0.9230769230769231,0.7307692307692307,26,-0.9245014245014245,-0.9203188458507607,0.48105102591272003,0.5770397627570497
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep4,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.27884615384615385,0.0,0.10576923076923077,0.0,0.10576923076923077,312,0.27884615384615385,0.5833333333333334,0.24671160766571557,0.0,0.28130114566284775,0.5939716312056736,0.0,0.14022435897435898,0.8076923076923077,0.7307692307692307,26,-0.7870370370370371,-0.7888555494938472,0.5594744698225945,0.6545713896849997
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep3,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.5128205128205128,0.0,0.12179487179487179,0.0,0.12179487179487179,312,0.5128205128205129,0.6666666666666666,0.3362788986821539,0.0,0.5107746863066012,0.6560283687943261,0.0,0.13675213675213677,1.0,0.7307692307692307,26,-0.9387464387464388,-0.9318360914105593,0.4340598493059957,0.5226570686158053
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep2,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.375,0.0,0.16346153846153846,0.0,0.16666666666666666,312,0.375,0.25,0.20049351503888993,0.0,0.37540916530278223,0.23936170212765956,0.0,0.1941773504273504,2.076923076923077,1.0,26,-0.3183760683760684,-0.31210220040007275,0.447291586318538,0.5375595056687676
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep5,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.5128205128205128,0.0,0.14102564102564102,0.0,0.14102564102564102,312,0.5128205128205129,0.5833333333333334,0.3149517563214935,0.0,0.5148663393344244,0.5939716312056736,0.0,0.15064102564102566,1.3461538461538463,0.9615384615384616,26,-0.7108262108262109,-0.7152815663453961,0.41708816464163545,0.5004062712974509
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep1,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.46474358974358976,0.0,0.125,0.0,0.125,312,0.46474358974358976,0.6666666666666666,0.29433130509642247,0.0,0.4637206764866339,0.6560283687943261,0.0,0.16212606837606838,0.8076923076923077,0.6153846153846154,26,-0.9366096866096866,-0.9327453476389648,0.43558656184189587,0.5299841047573671
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,925LF9k9CXpz8KjQm,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.8076923076923077,0.04807692307692308,0.01282051282051282,0.04807692307692308,0.01282051282051282,312,0.8076923076923077,0.9166666666666666,0.2893859830845054,0.0,0.807334288052373,0.9086879432624112,0.0,0.07158119658119658,0.8846153846153846,0.5769230769230769,26,-0.7193732193732195,-0.7326142631993695,0.3097140488293211,0.3347763030283151
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,925LF9k9CXpz8KjQm,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.5096153846153846,0.035256410256410256,0.022435897435897436,0.035256410256410256,0.022435897435897436,312,0.5096153846153846,0.5,0.30340563652663755,0.0,0.506342062193126,0.4986702127659574,0.0,0.15785256410256412,1.1923076923076923,0.7692307692307693,26,-0.883903133903134,-0.8737194641449959,0.4759878525257516,0.5280406628149846
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,925LF9k9CXpz8KjQm,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.5897435897435898,0.038461538461538464,0.022435897435897436,0.038461538461538464,0.022435897435897436,312,0.5897435897435898,0.4166666666666667,0.28205128205128205,0.0,0.587237452264048,0.41666666666666663,0.0,0.1623931623931624,1.1538461538461537,0.5769230769230769,26,-0.7279202279202279,-0.722839758744014,0.3986066063145401,0.4443194910961325
