config,metric,rmse,noise_ceiling,n_samples
VALIDATION_4_T,punishment_rate,0.16249999999999998,0.09762812094883318,10
VALIDATION_4_T,reward_rate,0.7625000000000001,0.10775124886818278,10
VALIDATION_4_T,normalized_efficiency,0.3203125,0.18025935650241443,10
VALIDATION_5_C,mean_contribution_rate,0.36458333333333337,0.2523758633247024,12
VALIDATION_5_C,punishment_rate,0.0,0.0,12
VALIDATION_5_C,reward_rate,0.6006944444444444,0.2531390504407107,12
VALIDATION_5_C,normalized_efficiency,0.9322916666666666,0.4409369062119587,12
VALIDATION_5_T,mean_contribution_rate,0.26736111111111116,0.21140672833178847,12
VALIDATION_5_T,punishment_rate,0.15625,0.1008141051455415,12
VALIDATION_5_T,reward_rate,0.7673611111111112,0.1819855233524814,12
VALIDATION_5_T,normalized_efficiency,1.4777199074074074,0.31172247129024233,12
VALIDATION_6_C,mean_contribution_rate,0.5901642628205128,0.10850205754116886,12
VALIDATION_6_C,punishment_rate,0.0,0.0,12
VALIDATION_6_C,reward_rate,0.0,0.0,12
VALIDATION_6_C,normalized_efficiency,0.5901642628205128,0.10850205754116886,12
VALIDATION_6_T,mean_contribution_rate,0.5117266834856562,0.1306691227195971,12
VALIDATION_6_T,punishment_rate,0.6826923076923077,0.1147820806376281,12
VALIDATION_6_T,reward_rate,0.0,0.0,12
VALIDATION_6_T,normalized_efficiency,0.9813129175695197,0.14490998435593483,12
VALIDATION_7_C,mean_contribution_rate,0.3220175438596491,0.13172616033775678,12
VALIDATION_7_C,punishment_rate,0.0,0.0,12
VALIDATION_7_C,reward_rate,0.0,0.0,12
VALIDATION_7_C,normalized_efficiency,0.3220175438596491,0.13172616033775678,12
VALIDATION_7_T,mean_contribution_rate,0.3772149122807017,0.10674810370521763,12
VALIDATION_7_T,punishment_rate,0.8557017543859649,0.12855217517441891,12
VALIDATION_7_T,reward_rate,0.0,0.0,12
VALIDATION_7_T,normalized_efficiency,0.8140570175438596,0.14899007250531843,12
VALIDATION_8_C,mean_contribution_rate,0.20833333333333331,0.141931941175783,12
VALIDATION_8_C,punishment_rate,0.0,0.0,12
VALIDATION_8_C,reward_rate,0.7083333333333333,0.15774745405000762,12
VALIDATION_8_C,normalized_efficiency,0.46701388888888895,0.1566736797008618,12
VALIDATION_8_T,mean_contribution_rate,0.06284722222222228,0.1423945590788037,12
VALIDATION_8_T,punishment_rate,0.5694444444444444,0.08216777476527244,12
VALIDATION_8_T,reward_rate,0.10416666666666666,0.16710013077105507,12
VALIDATION_8_T,normalized_efficiency,0.4609953703703704,0.17777909643367046,12
VALIDATION_9_C,mean_contribution_rate,0.045308641975308594,0.12233415500534517,12
VALIDATION_9_C,punishment_rate,0.0,0.0,12
VALIDATION_9_C,reward_rate,0.6098765432098765,0.1275613960798962,12
VALIDATION_9_C,normalized_efficiency,0.2756012802926383,0.12918694893405622,12
VALIDATION_9_T,mean_contribution_rate,0.19580765243615122,0.13623017663969475,12
VALIDATION_9_T,punishment_rate,0.6055555555555556,0.11515779119290186,12
VALIDATION_9_T,reward_rate,0.7722222222222223,0.06722162704222452,12
VALIDATION_9_T,normalized_efficiency,1.308957475994513,0.1273668239318995,12
