metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,metric_scope,n_groups,model_score,median_value,model_stderr
mean_alignment_abs_error,UGResponder_decision_direct_mean,,0.2770719926760097,0.27446466146132453,0.1629489884428915,0.4080615105814526,scenario,6,0.7934065934065934,0.9199999999999999,0.10997615678767843
mean_alignment_abs_error,UGResponder_decision_nonnull_rate,,0.01944375,0.018750000000000003,0.008749999999999994,0.031249999999999986,scenario,6,0.14750000000000002,0.0,0.06637959023675877
mean_alignment_abs_error,UGResponder_delegated,,0.077775,0.07500000000000001,0.035,0.12499999999999997,session,4,0.59,0.5700000000000001,0.03316624790355397
mean_alignment_abs_error,delegation_index_mean,,0.047303571428571424,0.04607142857142855,0.020000000000000004,0.08142857142857146,paper_index_session,4,0.5057142857142858,0.4971428571428571,0.04437011925827108
mean_alignment_abs_error,equality_index_mean,,0.03917813325885565,0.03903574279475287,0.025496773003316178,0.05404942480766254,paper_index_scenario,6,0.08566666666666671,0.05199999999999999,0.023263749057321335
mean_alignment_abs_error,intentions_index_mean,,0.034975690454016425,0.03524708235442043,0.020711716525802663,0.051287196944464375,paper_index_scenario,6,0.08371651785714285,0.08300000000000002,0.008835383018166212
mean_alignment_abs_error,kindness_index_mean,,0.0500151457674383,0.048607551420630606,0.033112184188137876,0.07099165892839784,paper_index_scenario,6,0.2970149410774411,0.2866666666666666,0.018669653190649112
mean_alignment_abs_error,payoff_index_mean,,0.029385703113890705,0.028272679992969615,0.01891176015804338,0.0429155050188184,paper_index_scenario,6,0.1832061883001092,0.16474524977068594,0.01692726358872886
mean_alignment_abs_error,predictability_index_mean,,0.08045453300857038,0.07852547671763452,0.05511188237899216,0.10847203657329933,paper_index_scenario,6,0.320038821472645,0.30999999999999994,0.022280946080713713
mean_alignment_abs_error,prosociality_index_mean,,0.0317215211365891,0.03105008869703165,0.02134182544130541,0.044478301136238754,paper_index_scenario,6,0.19136430142709263,0.19133333333333347,0.014780831796508265
