custom_id,estimated_input_chars,estimated_input_tokens_char4
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_2TDnnb4wn9rwy3CYZ__p001__g026,5689,1422
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_7ywewvEuctuz4Rq8j__p001__g027,8112,2028
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_AJ4ikZuWJeJcEXhgZ__p001__g028,7590,1898
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_3v9ji6wNY7sXHe8cM__p001__g029,6846,1712
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_8GneB6qmtDLSnbcJT__p001__g030,5733,1433
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_6sSM4xSyZQkaxyHav__p001__g031,4936,1234
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_3EQGxadfbmAKaACgZ__p001__g032,4768,1192
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_Aj2G7CTuhLZ7Z2SPK__p001__g033,5264,1316
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_FAuuG8S2iw8wkGRnA__p001__g034,7601,1900
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_SFohXkBYvScM7Y7rC__p001__g035,6729,1682
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_5R7YRmti4R5GiJKpi__p001__g036,7962,1990
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_6BxRfLcBtXYodAS8h__p001__g037,3910,978
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_7Y6PBvgZNqtriKzaZ__p001__g038,4395,1099
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_HmA52oSS75D5Z2W8a__p001__g039,8137,2034
concordia_compact_pgg_match__pid_concordia_c5fea4304e42__game_6pQRuemJv5faRcZft__p001__g040,8083,2021
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_5mhtM66ewYHNxSp4q__p002__g001,3738,934
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_2TquMDieEiixty8AN__p002__g002,6666,1666
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_65crAkEscRbHNJXbW__p002__g003,3446,862
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_3EG5RaDj4z7hkT2JD__p002__g004,4079,1020
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_PmcxhmDRj2tN3cECC__p002__g005,14850,3712
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_925LF9k9CXpz8KjQm__p002__g006,20319,5080
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_ASQtYBWx6cGN27KxL__p002__g007,5306,1326
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_DYFJDsdGg8bppBJ7P__p002__g008,6135,1534
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_CbDvrXGkphmfGtH3G__p002__g009,12341,3085
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_FvbM5EM5aB5pcjLpA__p002__g010,9263,2316
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_C5Cd8Yq5dDbdycXKB__p002__g011,6896,1724
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_AyQkFs97hRTki5zWR__p002__g012,8003,2001
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_7oRFMBwqmesGX7t3H__p002__g013,15163,3791
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_fMhhGrfpZH9ign2AK__p002__g014,8813,2203
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_i7C4Y4NiesraiSwwb__p002__g015,7097,1774
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_7tfDsTHHnxsgrhE3d__p002__g016,9490,2372
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_r7Bk7fEwX3HSRrXMZ__p002__g017,4714,1178
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_7FQezekfKk3zctLN8__p002__g018,10869,2717
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_2khRAszouj8vP8ZfP__p002__g019,6241,1560
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_CoHyYysb84APn5gDE__p002__g020,6245,1561
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_2KKC9nMd8nRXfgH5G__p002__g021,7379,1845
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_PrfKWppTZdvPhe4oN__p002__g022,8712,2178
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_6Pxb9DsQpyk22cJNr__p002__g023,4347,1087
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_Fm7uYc98E2b6kcoDE__p002__g024,5188,1297
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_9oyspxPncwXdAkruR__p002__g025,4617,1154
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_2TDnnb4wn9rwy3CYZ__p002__g026,5557,1389
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_7ywewvEuctuz4Rq8j__p002__g027,7980,1995
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_AJ4ikZuWJeJcEXhgZ__p002__g028,7458,1864
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_3v9ji6wNY7sXHe8cM__p002__g029,6714,1678
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_8GneB6qmtDLSnbcJT__p002__g030,5601,1400
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_6sSM4xSyZQkaxyHav__p002__g031,4804,1201
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_3EQGxadfbmAKaACgZ__p002__g032,4636,1159
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_Aj2G7CTuhLZ7Z2SPK__p002__g033,5132,1283
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_FAuuG8S2iw8wkGRnA__p002__g034,7469,1867
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_SFohXkBYvScM7Y7rC__p002__g035,6597,1649
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_5R7YRmti4R5GiJKpi__p002__g036,7830,1958
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_6BxRfLcBtXYodAS8h__p002__g037,3778,944
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_7Y6PBvgZNqtriKzaZ__p002__g038,4263,1066
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_HmA52oSS75D5Z2W8a__p002__g039,8005,2001
concordia_compact_pgg_match__pid_concordia_8332c4928663__game_6pQRuemJv5faRcZft__p002__g040,7951,1988
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_5mhtM66ewYHNxSp4q__p003__g001,3784,946
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_2TquMDieEiixty8AN__p003__g002,6712,1678
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_65crAkEscRbHNJXbW__p003__g003,3492,873
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_3EG5RaDj4z7hkT2JD__p003__g004,4125,1031
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_PmcxhmDRj2tN3cECC__p003__g005,14896,3724
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_925LF9k9CXpz8KjQm__p003__g006,20365,5091
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_ASQtYBWx6cGN27KxL__p003__g007,5352,1338
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_DYFJDsdGg8bppBJ7P__p003__g008,6181,1545
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_CbDvrXGkphmfGtH3G__p003__g009,12387,3097
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_FvbM5EM5aB5pcjLpA__p003__g010,9309,2327
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_C5Cd8Yq5dDbdycXKB__p003__g011,6942,1736
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_AyQkFs97hRTki5zWR__p003__g012,8049,2012
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_7oRFMBwqmesGX7t3H__p003__g013,15209,3802
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_fMhhGrfpZH9ign2AK__p003__g014,8859,2215
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_i7C4Y4NiesraiSwwb__p003__g015,7143,1786
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_7tfDsTHHnxsgrhE3d__p003__g016,9536,2384
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_r7Bk7fEwX3HSRrXMZ__p003__g017,4760,1190
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_7FQezekfKk3zctLN8__p003__g018,10915,2729
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_2khRAszouj8vP8ZfP__p003__g019,6287,1572
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_CoHyYysb84APn5gDE__p003__g020,6291,1573
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_2KKC9nMd8nRXfgH5G__p003__g021,7425,1856
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_PrfKWppTZdvPhe4oN__p003__g022,8758,2190
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_6Pxb9DsQpyk22cJNr__p003__g023,4393,1098
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_Fm7uYc98E2b6kcoDE__p003__g024,5234,1308
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_9oyspxPncwXdAkruR__p003__g025,4663,1166
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_2TDnnb4wn9rwy3CYZ__p003__g026,5603,1401
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_7ywewvEuctuz4Rq8j__p003__g027,8026,2006
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_AJ4ikZuWJeJcEXhgZ__p003__g028,7504,1876
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_3v9ji6wNY7sXHe8cM__p003__g029,6760,1690
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_8GneB6qmtDLSnbcJT__p003__g030,5647,1412
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_6sSM4xSyZQkaxyHav__p003__g031,4850,1212
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_3EQGxadfbmAKaACgZ__p003__g032,4682,1170
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_Aj2G7CTuhLZ7Z2SPK__p003__g033,5178,1294
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_FAuuG8S2iw8wkGRnA__p003__g034,7515,1879
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_SFohXkBYvScM7Y7rC__p003__g035,6643,1661
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_5R7YRmti4R5GiJKpi__p003__g036,7876,1969
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_6BxRfLcBtXYodAS8h__p003__g037,3824,956
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_7Y6PBvgZNqtriKzaZ__p003__g038,4309,1077
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_HmA52oSS75D5Z2W8a__p003__g039,8051,2013
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_6pQRuemJv5faRcZft__p003__g040,7997,1999
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_5mhtM66ewYHNxSp4q__p004__g001,3695,924
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_2TquMDieEiixty8AN__p004__g002,6623,1656
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_65crAkEscRbHNJXbW__p004__g003,3403,851
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_3EG5RaDj4z7hkT2JD__p004__g004,4036,1009
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_PmcxhmDRj2tN3cECC__p004__g005,14807,3702
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_925LF9k9CXpz8KjQm__p004__g006,20276,5069
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_ASQtYBWx6cGN27KxL__p004__g007,5263,1316
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_DYFJDsdGg8bppBJ7P__p004__g008,6092,1523
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_CbDvrXGkphmfGtH3G__p004__g009,12298,3074
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_FvbM5EM5aB5pcjLpA__p004__g010,9220,2305
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_C5Cd8Yq5dDbdycXKB__p004__g011,6853,1713
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_AyQkFs97hRTki5zWR__p004__g012,7960,1990
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_7oRFMBwqmesGX7t3H__p004__g013,15120,3780
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_fMhhGrfpZH9ign2AK__p004__g014,8770,2192
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_i7C4Y4NiesraiSwwb__p004__g015,7054,1764
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_7tfDsTHHnxsgrhE3d__p004__g016,9447,2362
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_r7Bk7fEwX3HSRrXMZ__p004__g017,4671,1168
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_7FQezekfKk3zctLN8__p004__g018,10826,2706
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_2khRAszouj8vP8ZfP__p004__g019,6198,1550
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_CoHyYysb84APn5gDE__p004__g020,6202,1550
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_2KKC9nMd8nRXfgH5G__p004__g021,7336,1834
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_PrfKWppTZdvPhe4oN__p004__g022,8669,2167
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_6Pxb9DsQpyk22cJNr__p004__g023,4304,1076
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_Fm7uYc98E2b6kcoDE__p004__g024,5145,1286
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_9oyspxPncwXdAkruR__p004__g025,4574,1144
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_2TDnnb4wn9rwy3CYZ__p004__g026,5514,1378
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_7ywewvEuctuz4Rq8j__p004__g027,7937,1984
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_AJ4ikZuWJeJcEXhgZ__p004__g028,7415,1854
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_3v9ji6wNY7sXHe8cM__p004__g029,6671,1668
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_8GneB6qmtDLSnbcJT__p004__g030,5558,1390
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_6sSM4xSyZQkaxyHav__p004__g031,4761,1190
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_3EQGxadfbmAKaACgZ__p004__g032,4593,1148
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_Aj2G7CTuhLZ7Z2SPK__p004__g033,5089,1272
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_FAuuG8S2iw8wkGRnA__p004__g034,7426,1856
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_SFohXkBYvScM7Y7rC__p004__g035,6554,1638
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_5R7YRmti4R5GiJKpi__p004__g036,7787,1947
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_6BxRfLcBtXYodAS8h__p004__g037,3735,934
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_7Y6PBvgZNqtriKzaZ__p004__g038,4220,1055
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_HmA52oSS75D5Z2W8a__p004__g039,7962,1990
concordia_compact_pgg_match__pid_concordia_62bd752a003e__game_6pQRuemJv5faRcZft__p004__g040,7908,1977
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_5mhtM66ewYHNxSp4q__p005__g001,3751,938
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_2TquMDieEiixty8AN__p005__g002,6679,1670
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_65crAkEscRbHNJXbW__p005__g003,3459,865
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_3EG5RaDj4z7hkT2JD__p005__g004,4092,1023
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_PmcxhmDRj2tN3cECC__p005__g005,14863,3716
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_925LF9k9CXpz8KjQm__p005__g006,20332,5083
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_ASQtYBWx6cGN27KxL__p005__g007,5319,1330
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_DYFJDsdGg8bppBJ7P__p005__g008,6148,1537
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_CbDvrXGkphmfGtH3G__p005__g009,12354,3088
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_FvbM5EM5aB5pcjLpA__p005__g010,9276,2319
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_C5Cd8Yq5dDbdycXKB__p005__g011,6909,1727
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_AyQkFs97hRTki5zWR__p005__g012,8016,2004
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_7oRFMBwqmesGX7t3H__p005__g013,15176,3794
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_fMhhGrfpZH9ign2AK__p005__g014,8826,2206
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_i7C4Y4NiesraiSwwb__p005__g015,7110,1778
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_7tfDsTHHnxsgrhE3d__p005__g016,9503,2376
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_r7Bk7fEwX3HSRrXMZ__p005__g017,4727,1182
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_7FQezekfKk3zctLN8__p005__g018,10882,2720
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_2khRAszouj8vP8ZfP__p005__g019,6254,1564
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_CoHyYysb84APn5gDE__p005__g020,6258,1564
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_2KKC9nMd8nRXfgH5G__p005__g021,7392,1848
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_PrfKWppTZdvPhe4oN__p005__g022,8725,2181
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_6Pxb9DsQpyk22cJNr__p005__g023,4360,1090
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_Fm7uYc98E2b6kcoDE__p005__g024,5201,1300
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_9oyspxPncwXdAkruR__p005__g025,4630,1158
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_2TDnnb4wn9rwy3CYZ__p005__g026,5570,1392
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_7ywewvEuctuz4Rq8j__p005__g027,7993,1998
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_AJ4ikZuWJeJcEXhgZ__p005__g028,7471,1868
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_3v9ji6wNY7sXHe8cM__p005__g029,6727,1682
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_8GneB6qmtDLSnbcJT__p005__g030,5614,1404
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_6sSM4xSyZQkaxyHav__p005__g031,4817,1204
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_3EQGxadfbmAKaACgZ__p005__g032,4649,1162
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_Aj2G7CTuhLZ7Z2SPK__p005__g033,5145,1286
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_FAuuG8S2iw8wkGRnA__p005__g034,7482,1870
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_SFohXkBYvScM7Y7rC__p005__g035,6610,1652
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_5R7YRmti4R5GiJKpi__p005__g036,7843,1961
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_6BxRfLcBtXYodAS8h__p005__g037,3791,948
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_7Y6PBvgZNqtriKzaZ__p005__g038,4276,1069
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_HmA52oSS75D5Z2W8a__p005__g039,8018,2004
concordia_compact_pgg_match__pid_concordia_72991c65d1ce__game_6pQRuemJv5faRcZft__p005__g040,7964,1991
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_5mhtM66ewYHNxSp4q__p006__g001,3839,960
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_2TquMDieEiixty8AN__p006__g002,6767,1692
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_65crAkEscRbHNJXbW__p006__g003,3547,887
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_3EG5RaDj4z7hkT2JD__p006__g004,4180,1045
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_PmcxhmDRj2tN3cECC__p006__g005,14951,3738
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_925LF9k9CXpz8KjQm__p006__g006,20420,5105
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_ASQtYBWx6cGN27KxL__p006__g007,5407,1352
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_DYFJDsdGg8bppBJ7P__p006__g008,6236,1559
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_CbDvrXGkphmfGtH3G__p006__g009,12442,3110
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_FvbM5EM5aB5pcjLpA__p006__g010,9364,2341
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_C5Cd8Yq5dDbdycXKB__p006__g011,6997,1749
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_AyQkFs97hRTki5zWR__p006__g012,8104,2026
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7oRFMBwqmesGX7t3H__p006__g013,15264,3816
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_fMhhGrfpZH9ign2AK__p006__g014,8914,2228
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_i7C4Y4NiesraiSwwb__p006__g015,7198,1800
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7tfDsTHHnxsgrhE3d__p006__g016,9591,2398
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_r7Bk7fEwX3HSRrXMZ__p006__g017,4815,1204
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7FQezekfKk3zctLN8__p006__g018,10970,2742
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_2khRAszouj8vP8ZfP__p006__g019,6342,1586
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_CoHyYysb84APn5gDE__p006__g020,6346,1586
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_2KKC9nMd8nRXfgH5G__p006__g021,7480,1870
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_PrfKWppTZdvPhe4oN__p006__g022,8813,2203
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_6Pxb9DsQpyk22cJNr__p006__g023,4448,1112
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_Fm7uYc98E2b6kcoDE__p006__g024,5289,1322
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_9oyspxPncwXdAkruR__p006__g025,4718,1180
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_2TDnnb4wn9rwy3CYZ__p006__g026,5658,1414
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7ywewvEuctuz4Rq8j__p006__g027,8081,2020
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_AJ4ikZuWJeJcEXhgZ__p006__g028,7559,1890
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_3v9ji6wNY7sXHe8cM__p006__g029,6815,1704
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_8GneB6qmtDLSnbcJT__p006__g030,5702,1426
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_6sSM4xSyZQkaxyHav__p006__g031,4905,1226
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_3EQGxadfbmAKaACgZ__p006__g032,4737,1184
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_Aj2G7CTuhLZ7Z2SPK__p006__g033,5233,1308
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_FAuuG8S2iw8wkGRnA__p006__g034,7570,1892
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_SFohXkBYvScM7Y7rC__p006__g035,6698,1674
