custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,first_round_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,first_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9166666666666666,0.4,0.0,0.45,0.0,60,0.9166666666666666,0.9,0.06871842709362766,0.8,0.9009615384615385,0.8807692307692307,0.7634615384615384,0.07166666666666667,2.6666666666666665,1.0,6,-0.07142857142857141,-0.085989010989011,0.12571444347867947,0.11257014525507611
trajectory_completion_compact__VALIDATION_0_T__zBbM66zutHe6rm6h4__k0__rep1,zBbM66zutHe6rm6h4,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9166666666666666,0.2833333333333333,0.0,0.2833333333333333,0.0,60,0.9166666666666666,0.9,0.06871842709362766,0.8,0.9022435897435898,0.8692307692307693,0.775,0.07166666666666667,2.5,1.0,6,-0.09999999999999999,-0.09807692307692309,0.12693605978784253,0.11255548971850887
trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,h8kYzB9zLiEGyJaS7,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9166666666666666,0.15,0.0,0.15,0.0,60,0.9166666666666666,0.9,0.06871842709362766,0.8,0.9125,0.8923076923076924,0.7903846153846154,0.07166666666666667,2.3333333333333335,1.0,6,-0.042857142857142844,-0.043131868131868194,0.12348508308131205,0.112583873707669
trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,ud4ZZqSEuLCbTJhY5,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8666666666666667,0.18333333333333332,0.0,0.23333333333333334,0.0,60,0.8666666666666667,0.8,0.11055415967851333,0.7,0.8580128205128205,0.7788461538461539,0.6942307692307692,0.10333333333333335,3.0,1.0,6,-0.08571428571428577,-0.07719780219780221,0.131092692926266,0.12198212226908584
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,qyhbsXkjZiMc28EAG,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9166666666666666,0.18333333333333332,0.0,0.18333333333333332,0.0,60,0.9166666666666666,0.8,0.06871842709362766,0.9,0.9092948717948718,0.7788461538461539,0.9,0.07166666666666667,2.8333333333333335,1.0,6,0.04285714285714286,0.05467032967032966,0.12351632196993743,0.1190019893318087
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9333333333333333,0.26666666666666666,0.0,0.26666666666666666,0.0,60,0.9333333333333332,0.9,0.07453559924999298,0.8,0.9227564102564103,0.8769230769230769,0.7826923076923077,0.05666666666666667,2.8333333333333335,1.0,6,-0.02857142857142856,-0.014560439560439545,0.14000149140437892,0.12359935764448707
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9166666666666666,0.25,0.0,0.25,0.0,60,0.9166666666666666,0.9,0.06871842709362766,0.8,0.905448717948718,0.8730769230769231,0.7865384615384615,0.07166666666666667,3.0,1.0,6,-0.09999999999999999,-0.09752747252747257,0.12693605978784253,0.113271249773473
trajectory_completion_compact__VALIDATION_0_T__hvxgwX3y76vGYtkqS__k0__rep1,hvxgwX3y76vGYtkqS,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9166666666666666,0.2,0.0,0.2,0.0,60,0.9166666666666666,0.9,0.06871842709362766,0.8,0.9105769230769231,0.8884615384615384,0.7903846153846154,0.07166666666666667,3.3333333333333335,1.0,6,-0.07142857142857141,-0.07115384615384615,0.12571444347867947,0.11578850421395591
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.85,0.18333333333333332,0.0,0.18333333333333332,0.0,60,0.8500000000000001,0.8,0.04999999999999999,0.8,0.8439102564102564,0.7788461538461539,0.7980769230769231,0.12500000000000003,2.3333333333333335,1.0,6,-0.04285714285714285,-0.03269230769230769,0.07028459125789875,0.06454479443125795
trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,ediANmka55Hjf459P,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8666666666666667,0.26666666666666666,0.0,0.26666666666666666,0.0,60,0.8666666666666667,0.8,0.13743685418725535,0.6,0.8567307692307692,0.775,0.5807692307692308,0.09666666666666668,2.6666666666666665,1.0,6,-0.17142857142857149,-0.1673076923076923,0.1585576899814087,0.14296010454083027
trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,voynRJGavKc9Wag58,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9333333333333333,0.2,0.0,0.2,0.0,60,0.9333333333333332,0.9,0.04714045207910316,0.9,0.9262820512820512,0.8846153846153846,0.9,0.060000000000000005,2.8333333333333335,1.0,6,-0.028571428571428574,-0.019230769230769214,0.12708793617561154,0.12063476411141906
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8833333333333333,0.26666666666666666,0.0,0.2833333333333333,0.0,60,0.8833333333333333,0.8,0.06871842709362766,0.8,0.8692307692307693,0.7788461538461539,0.7788461538461539,0.09833333333333333,2.6666666666666665,1.0,6,0.01428571428571428,0.008241758241758263,0.10000826047558083,0.08273805606433357
trajectory_completion_compact__VALIDATION_10_C__6B7rSLCwjDoRiGG4z__k0__rep1,6B7rSLCwjDoRiGG4z,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.5916666666666667,0.0,0.0,0.0,0.0,18,0.5916666666666667,0.75,0.14425735747331983,0.4166666666666667,0.5898876404494381,0.7303370786516853,0.4307116104868913,0.04287037037037037,5.833333333333333,1.0,6,-0.2357142857142857,-0.2166934189406099,0.20416099765372164,0.35753137742630225
trajectory_completion_compact__VALIDATION_10_C__9Ne4CP89dteYMyNu8__k0__rep1,9Ne4CP89dteYMyNu8,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.625,0.0,0.0,0.0,0.0,18,0.625,0.7333333333333333,0.11086778913041724,0.45,0.6367041198501872,0.749063670411985,0.44943820224719094,0.07583333333333334,4.0,1.0,6,-0.14047619047619048,-0.15516318887105407,0.15540046832476254,0.2847168509911083
trajectory_completion_compact__VALIDATION_10_C__b52dPhHFrRzgZqsk3__k0__rep1,b52dPhHFrRzgZqsk3,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.37777777777777777,0.0,0.0,0.0,0.0,18,0.37777777777777777,0.5833333333333334,0.14390926496654022,0.16666666666666666,0.3807740324594257,0.5805243445692884,0.14981273408239698,0.017685185185185182,3.5,1.0,6,-0.41904761904761917,-0.4280363830925628,0.34422652156414113,0.4973965826173872
trajectory_completion_compact__VALIDATION_10_C__WF93PRN6HTPJosFzH__k0__rep1,WF93PRN6HTPJosFzH,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.5944444444444444,0.0,0.0,0.0,0.0,18,0.5944444444444444,0.7,0.09460770203292443,0.4166666666666667,0.5867665418227216,0.6741573033707865,0.4307116104868913,0.027962962962962964,5.5,1.0,6,-0.21428571428571425,-0.1926163723916533,0.13961338814078017,0.2989759436970426
trajectory_completion_compact__VALIDATION_10_C__LxjaP3tPxRDSZivpX__k0__rep1,LxjaP3tPxRDSZivpX,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.6472222222222223,0.0,0.0,0.0,0.0,18,0.6472222222222223,0.7166666666666667,0.09149816162222557,0.65,0.6491885143570536,0.7116104868913857,0.6741573033707865,0.08453703703703704,3.0,1.0,6,-0.059523809523809514,-0.037453183520599204,0.16162155728051184,0.29413859845107604
trajectory_completion_compact__VALIDATION_10_C__CERwfEBrZtGF9Y7LH__k0__rep1,CERwfEBrZtGF9Y7LH,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.5222222222222223,0.0,0.0,0.0,0.0,18,0.5222222222222223,0.7,0.14803236216082474,0.3,0.5087390761548064,0.6741573033707865,0.28089887640449435,0.027037037037037037,3.0,1.0,6,-0.42857142857142866,-0.44141252006420545,0.21573785962151854,0.39395988311980296
trajectory_completion_compact__VALIDATION_10_C__RDZjX7FMTaatuhQxb__k0__rep1,RDZjX7FMTaatuhQxb,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.3888888888888889,0.0,0.0,0.0,0.0,18,0.3888888888888889,0.55,0.10657403385139379,0.21666666666666667,0.38701622971285893,0.5617977528089887,0.20599250936329586,0.015185185185185185,2.8333333333333335,1.0,6,-0.20952380952380958,-0.2140181915462814,0.3335294561926249,0.484911145016927
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep1,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.5277777777777778,0.0,0.0,0.0,0.0,18,0.5277777777777778,0.8,0.17497795275581804,0.25,0.5212234706616728,0.7865168539325842,0.22471910112359547,0.003055555555555556,3.1666666666666665,1.0,6,-0.48095238095238096,-0.4788657035848046,0.23886547042836254,0.40077481615688176
trajectory_completion_compact__VALIDATION_10_C__FaKf3DcY6DanqG8kw__k0__rep1,FaKf3DcY6DanqG8kw,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.3333333333333333,0.0,0.0,0.0,0.0,18,0.3333333333333333,0.6666666666666666,0.21147629234082532,0.08333333333333333,0.3277153558052434,0.6554307116104868,0.07490636704119849,0.036388888888888894,3.3333333333333335,1.0,6,-0.6095238095238095,-0.6072766185125735,0.41603424226948044,0.579972162744234
trajectory_completion_compact__VALIDATION_10_C__65crAkEscRbHNJXbW__k0__rep1,65crAkEscRbHNJXbW,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.6694444444444445,0.0,0.0,0.0,0.0,18,0.6694444444444444,0.7,0.09448528528719417,0.5333333333333333,0.6523096129837702,0.6741573033707865,0.5243445692883895,0.014444444444444446,5.166666666666667,1.0,6,-0.21666666666666667,-0.20599250936329588,0.05624228342132316,0.2319568439637101
trajectory_completion_compact__VALIDATION_10_T__iES9Gw5pax3HKCdHt__k0__rep1,iES9Gw5pax3HKCdHt,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6166666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,18,0.6166666666666667,0.6833333333333333,0.19720265943665388,0.23333333333333334,0.3183520599250936,0.6928838951310861,-0.35580524344569286,0.022222222222222223,3.1666666666666665,1.0,6,-0.20476190476190476,-0.4761904761904761,0.24026894653006384,0.6720206768900573
trajectory_completion_compact__VALIDATION_10_T__3EG5RaDj4z7hkT2JD__k0__rep1,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7888888888888889,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.7888888888888889,0.8833333333333333,0.12570787221094176,0.5833333333333334,0.5399500624219725,0.8614232209737827,0.5805243445692884,0.07074074074074074,3.8333333333333335,1.0,6,-0.26190476190476186,-0.37185660781166396,0.17750195617075443,0.3937488828870789
trajectory_completion_compact__VALIDATION_10_T__NFohGRRpskiw4QiC6__k0__rep1,NFohGRRpskiw4QiC6,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7555555555555555,0.2222222222222222,0.0,0.2222222222222222,0.0,18,0.7555555555555555,0.8166666666666667,0.11207911667684455,0.5666666666666667,0.4993757802746566,0.8239700374531834,-0.35580524344569286,0.04212962962962963,3.1666666666666665,1.0,6,-0.14285714285714288,-0.7223113964686998,0.1474709638714862,0.5345409950316863
trajectory_completion_compact__VALIDATION_10_T__LWWqAADdcBeuLGk38__k0__rep1,LWWqAADdcBeuLGk38,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.8833333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.8833333333333333,0.7166666666666667,0.09525793444156803,0.8333333333333334,0.7397003745318352,0.11235955056179774,0.8614232209737827,0.03481481481481482,2.5,1.0,6,0.15238095238095242,0.7463884430176563,0.20174585222226724,0.32093206836733473
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep1,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7027777777777778,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.7027777777777778,0.65,0.04851180332381384,0.7666666666666667,0.5586766541822721,0.6741573033707865,0.7677902621722845,0.021944444444444447,3.0,1.0,6,0.06904761904761907,-0.008025682182985654,0.031439241815379784,0.20424616468417273
trajectory_completion_compact__VALIDATION_10_T__79kveGWTa4seiDX6H__k0__rep1,79kveGWTa4seiDX6H,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7583333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.7583333333333333,0.75,0.1297254936537291,1.0,0.6523096129837702,0.7303370786516853,1.0112359550561796,0.03546296296296297,4.166666666666667,1.0,6,0.1595238095238095,0.09363295880149812,0.1457340932174964,0.3899983604042805
trajectory_completion_compact__VALIDATION_10_T__52QdMhd96PFYubPFc__k0__rep1,52QdMhd96PFYubPFc,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7416666666666667,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.7416666666666667,0.9,0.1523732016878053,0.5333333333333333,0.39950062421972526,0.8988764044943819,0.22471910112359547,0.08157407407407408,3.6666666666666665,1.0,6,-0.2928571428571429,-0.5189941144997325,0.19309252243994898,0.6289589602255002
trajectory_completion_compact__VALIDATION_10_T__cpr2J9YgrWEKvGzbH__k0__rep1,cpr2J9YgrWEKvGzbH,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.75,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.75,0.6833333333333333,0.0927960727138337,0.5833333333333334,0.4931335830212234,0.09363295880149812,0.28089887640449435,0.02638888888888889,2.5,1.0,6,-0.061904761904761914,0.05885500267522746,0.127720397744448,0.46139079418478396
trajectory_completion_compact__VALIDATION_10_T__NtGt92nYGEjWzrKCe__k0__rep1,NtGt92nYGEjWzrKCe,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.575,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.5750000000000001,0.6666666666666666,0.09217033346131698,0.4666666666666667,0.3214731585518102,0.6554307116104868,0.18726591760299624,0.05907407407407408,3.8333333333333335,1.0,6,-0.09285714285714283,-0.11503477795612622,0.1822378888929197,0.5552697534610846
trajectory_completion_compact__VALIDATION_10_T__mgm7iMjdkkZB8tkhY__k0__rep1,mgm7iMjdkkZB8tkhY,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7777777777777778,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.7777777777777778,0.8333333333333334,0.1242259987499883,0.5833333333333334,0.4775280898876404,0.8239700374531834,0.28089887640449435,0.08101851851851853,3.6666666666666665,1.0,6,-0.14285714285714288,-0.2113429641519528,0.18223788889291967,0.5981134056760855
trajectory_completion_compact__VALIDATION_11_C__WCmwZHJibant7PcCz__k0__rep1,WCmwZHJibant7PcCz,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.8493589743589743,0.0,0.15064102564102563,0.0,0.15384615384615385,312,0.8493589743589743,0.9166666666666666,0.08957172187488537,0.5,0.851404800872886,0.9219858156028368,0.5053191489361701,0.11992521367521367,1.9615384615384615,1.0,26,-0.0933048433048433,-0.09357762017336485,0.11975121591008842,0.12405396347061404
trajectory_completion_compact__VALIDATION_11_C__Y5BvaaimsGSJ9ihD2__k0__rep1,Y5BvaaimsGSJ9ihD2,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.8910256410256411,0.0,0.2692307692307692,0.0,0.2692307692307692,312,0.8910256410256411,0.75,0.08576338564269007,0.8333333333333334,0.8947081287506818,0.7446808510638298,0.8333333333333333,0.08974358974358973,1.1153846153846154,1.0,26,-0.07407407407407407,-0.07880220646178092,0.1492399423550924,0.12795098564751273
trajectory_completion_compact__VALIDATION_11_C__bZeQW3cPKFvjmGLAb__k0__rep1,bZeQW3cPKFvjmGLAb,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.8237179487179487,0.0,0.18269230769230768,0.0,0.18269230769230768,312,0.8237179487179488,0.75,0.12728031827990244,0.5,0.8261729405346425,0.7446808510638298,0.5053191489361701,0.12900641025641024,1.5,1.0,26,-0.2727920227920228,-0.2745196096259926,0.1419862300777101,0.1728315557809408
trajectory_completion_compact__VALIDATION_11_C__PdbAdMZstpx5oFGsp__k0__rep1,PdbAdMZstpx5oFGsp,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.5993589743589743,0.0,0.21153846153846154,0.0,0.21153846153846154,312,0.5993589743589743,0.9166666666666666,0.20545346808381215,0.4166666666666667,0.6018139661756682,0.9219858156028368,0.41666666666666663,0.19791666666666666,1.3461538461538463,1.0,26,-0.6246438746438747,-0.6297357095229434,0.2812704765606797,0.3708328618749003
trajectory_completion_compact__VALIDATION_11_C__NbmZpmM63fRp778Yh__k0__rep1,NbmZpmM63fRp778Yh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.9615384615384616,0.0,0.16987179487179488,0.0,0.16987179487179488,312,0.9615384615384616,1.0,0.07022084070579054,0.6666666666666666,0.9697217675941079,1.0106382978723403,0.6560283687943261,0.03205128205128205,2.0,1.0,26,-0.09829059829059832,-0.10456446626659391,0.20487414452537925,0.16161761468356584
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep1,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.967948717948718,0.0,0.13141025641025642,0.0,0.13141025641025642,312,0.967948717948718,0.9166666666666666,0.061485019529650256,0.75,0.9765411893071465,0.9219858156028368,0.7446808510638298,0.02724358974358974,0.6923076923076923,0.46153846153846156,26,-0.0925925925925926,-0.09850275807722612,0.20851583656989942,0.16134513905761352
trajectory_completion_compact__VALIDATION_11_C__JN3dDQAwB9DcPf23L__k0__rep1,JN3dDQAwB9DcPf23L,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.8846153846153846,0.0,0.12179487179487179,0.0,0.12179487179487179,312,0.8846153846153846,0.9166666666666666,0.2346539130477324,0.08333333333333333,0.8919803600654663,0.9219858156028368,0.08865248226950354,0.047008547008547,3.0,1.0,26,-0.45726495726495725,-0.4650845608292416,0.2620851852170115,0.274309427690725
trajectory_completion_compact__VALIDATION_11_C__qqdGcErMMiFvQuwur__k0__rep1,qqdGcErMMiFvQuwur,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.8942307692307693,0.0,0.18269230769230768,0.0,0.18269230769230768,312,0.8942307692307693,0.9166666666666666,0.059186491386600586,0.6666666666666666,0.8981178396072013,0.9219858156028368,0.6560283687943261,0.09107905982905982,0.8076923076923077,0.5384615384615384,26,-0.030626780626780654,-0.032581681517851735,0.1375280863517174,0.10518176689398785
trajectory_completion_compact__VALIDATION_11_C__uuFnNSL3pd89FQDzh__k0__rep1,uuFnNSL3pd89FQDzh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.8365384615384616,0.0,0.17307692307692307,0.0,0.1762820512820513,312,0.8365384615384616,0.9166666666666666,0.08165217437728843,0.6666666666666666,0.8367430441898526,0.9219858156028368,0.6560283687943261,0.13007478632478633,1.9230769230769231,1.0,26,-0.07621082621082624,-0.08107534703279386,0.10508085179316125,0.12117389618082262
trajectory_completion_compact__VALIDATION_11_C__GqAf4oMK2S8jxx46u__k0__rep1,GqAf4oMK2S8jxx46u,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.9519230769230769,0.0,0.10576923076923077,0.0,0.10576923076923077,312,0.9519230769230769,1.0,0.06607541066694969,0.75,0.9594926350245498,1.0106382978723403,0.7446808510638298,0.04139957264957265,0.8461538461538461,0.46153846153846156,26,-0.05626780626780627,-0.05985936837000665,0.19270350997382915,0.1460502724648824
trajectory_completion_compact__VALIDATION_11_T__KMCzN6AwYEhG8ET4M__k0__rep1,KMCzN6AwYEhG8ET4M,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.8910256410256411,0.060897435897435896,0.04807692307692308,0.060897435897435896,0.04807692307692308,312,0.8910256410256411,0.75,0.10276422783257305,0.6666666666666666,0.8893378341516638,0.738031914893617,0.6560283687943261,0.08653846153846154,1.0,0.6538461538461539,26,-0.10113960113960113,-0.10503803721888827,0.12144251616044585,0.1336414737787094
trajectory_completion_compact__VALIDATION_11_T__M5nb4WYwnnXKPa72q__k0__rep1,M5nb4WYwnnXKPa72q,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.9519230769230769,0.028846153846153848,0.04807692307692308,0.028846153846153848,0.04807692307692308,312,0.9519230769230769,0.75,0.13311897216214863,0.4166666666666667,0.958213993453355,0.7313829787234042,0.41666666666666663,0.0280448717948718,1.5384615384615385,0.9615384615384616,26,-0.12037037037037036,-0.12174562041583313,0.16938818829701396,0.14810136745231553
trajectory_completion_compact__VALIDATION_11_T__he2AChYcnGZZFjgmL__k0__rep1,he2AChYcnGZZFjgmL,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.9583333333333334,0.05448717948717949,0.02564102564102564,0.057692307692307696,0.02564102564102564,312,0.9583333333333334,0.8333333333333334,0.057781270440128034,0.8333333333333334,0.9614532187670484,0.8133865248226949,0.8266843971631205,0.03659188034188034,0.8461538461538461,0.46153846153846156,26,-0.04914529914529915,-0.051657119476268415,0.12667196901220334,0.10290268659205318
