custom_id,treatment_name,metric,generated_value,human_mean,human_std,human_median,human_q25,human_q75,human_min,human_max,human_game_count,abs_diff_from_human_mean,z_score,abs_z_score,percentile_within_humans,within_human_range,within_human_iqr,chat_enabled,punishment_enabled,reward_enabled,metric_scope
trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,VALIDATION_0_T,final_round_normalized_efficiency,0.5807692307692308,0.7977787122710706,0.28614540806108135,0.8490384615384616,0.7326264831723348,1.0,0.01730769230769231,1.1159631246967492,12,0.21700948150183974,-0.7583888309523958,0.7583888309523958,0.16666666666666666,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,VALIDATION_0_T,final_round_normalized_efficiency,0.9,0.7977787122710706,0.28614540806108135,0.8490384615384616,0.7326264831723348,1.0,0.01730769230769231,1.1159631246967492,12,0.10222128772892947,0.3572354643800855,0.3572354643800855,0.5416666666666666,1,1,True,True,False,all
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.22471910112359547,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.4670844137136271,-0.9260987783350152,0.9260987783350152,0.3,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__65crAkEscRbHNJXbW__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.5243445692883895,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.16745894554883312,-0.3320246198348358,0.3320246198348358,0.4,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__b52dPhHFrRzgZqsk3__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.14981273408239698,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.5419907807548257,-1.0746173179600602,1.0746173179600602,0.25,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__9Ne4CP89dteYMyNu8__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.44943820224719094,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.24236531259003163,-0.4805431594598807,0.4805431594598807,0.4,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__RDZjX7FMTaatuhQxb__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.20599250936329586,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.48581100547392675,-0.9632284132412765,0.9632284132412765,0.3,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__6B7rSLCwjDoRiGG4z__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.4307116104868913,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.26109190435033125,-0.5176727943661419,0.5176727943661419,0.35,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__WF93PRN6HTPJosFzH__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.4307116104868913,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.26109190435033125,-0.5176727943661419,0.5176727943661419,0.35,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__LxjaP3tPxRDSZivpX__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.6741573033707865,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.01764621146643608,-0.03498754058474594,0.03498754058474594,0.5,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__CERwfEBrZtGF9Y7LH__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.28089887640449435,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.41090463843272823,-0.8147098736162316,0.8147098736162316,0.3,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__FaKf3DcY6DanqG8kw__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.07490636704119849,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.6168971477960241,-1.223135857585105,1.223135857585105,0.1,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_10_T__cpr2J9YgrWEKvGzbH__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.28089887640449435,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.5615096513972917,-0.5444648345720918,0.5444648345720918,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.7677902621722845,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.07461826562950158,-0.07235320274713791,0.07235320274713791,0.4,1,1,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__3EG5RaDj4z7hkT2JD__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.5805243445692884,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.26188418323249774,-0.2539345996028894,0.2539345996028894,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__52QdMhd96PFYubPFc__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.22471910112359547,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.6176894266781906,-0.5989392536288173,0.5989392536288173,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__mgm7iMjdkkZB8tkhY__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.28089887640449435,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.5615096513972917,-0.5444648345720918,0.5444648345720918,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__LWWqAADdcBeuLGk38__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.8614232209737827,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.019014693171996555,0.01843749568073786,0.01843749568073786,0.6,1,1,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__NtGt92nYGEjWzrKCe__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.18726591760299624,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.6551426101987898,-0.6352555329999676,0.6352555329999676,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__iES9Gw5pax3HKCdHt__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,-0.35580524344569286,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,1.198213771247479,-1.161841583881647,1.161841583881647,0.1,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__79kveGWTa4seiDX6H__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,1.0112359550561796,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.16882742725439348,0.16370261316533902,0.16370261316533902,0.8,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__NFohGRRpskiw4QiC6__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,-0.35580524344569286,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,1.198213771247479,-1.161841583881647,1.161841583881647,0.1,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_11_C__bZeQW3cPKFvjmGLAb__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.5053191489361701,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.42253452307941175,-1.7724626971905095,1.7724626971905095,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__uuFnNSL3pd89FQDzh__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.6560283687943261,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.27182530322125575,-1.1402623544245278,1.1402623544245278,0.2,1,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__WCmwZHJibant7PcCz__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.5053191489361701,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.42253452307941175,-1.7724626971905095,1.7724626971905095,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__Y5BvaaimsGSJ9ihD2__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.8333333333333333,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.09452033868224863,-0.39649724528807867,0.39649724528807867,0.5,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__PdbAdMZstpx5oFGsp__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.41666666666666663,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.5111870053489153,-2.144345251758734,2.144345251758734,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__NbmZpmM63fRp778Yh__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.6560283687943261,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.27182530322125575,-1.1402623544245278,1.1402623544245278,0.2,1,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.7446808510638298,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.18317282095175214,-0.768379799856303,0.768379799856303,0.2,1,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__GqAf4oMK2S8jxx46u__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.7446808510638298,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.18317282095175214,-0.768379799856303,0.768379799856303,0.2,1,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__qqdGcErMMiFvQuwur__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.6560283687943261,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.27182530322125575,-1.1402623544245278,1.1402623544245278,0.2,1,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__JN3dDQAwB9DcPf23L__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.08865248226950354,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.8392011897460784,-3.5203107036611647,3.5203107036611647,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_T__yaQyBxNTDTxL5kGEf__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.23936170212765956,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.6053855534159351,-1.2727769513016955,1.2727769513016955,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__jhp4bSLQXoeqJXPiv__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.41666666666666663,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.428080588876928,-0.900006786993588,0.900006786993588,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__MWomfyTc2C42TTBtq__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.8333333333333333,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.011413922210261385,-0.023996900869535685,0.023996900869535685,0.36363636363636365,1,1,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__nKNZgqRYgmCXC2AFx__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.17730496453900707,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.6674422910045876,-1.4032465088095332,1.4032465088095332,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__SarhFuA3JJGTkcpWt__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.587322695035461,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.25742456050813367,-0.5412155038470347,0.5412155038470347,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__xW5htd9A3FkNWRsJb__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.17730496453900707,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.6674422910045876,-1.4032465088095332,1.4032465088095332,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__he2AChYcnGZZFjgmL__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.8266843971631205,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.018062858380474167,-0.03797578203108975,0.03797578203108975,0.36363636363636365,1,1,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.17730496453900707,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.6674422910045876,-1.4032465088095332,1.4032465088095332,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__KMCzN6AwYEhG8ET4M__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.6560283687943261,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.1887188867492685,-0.3967670651776432,0.3967670651776432,0.18181818181818182,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__M5nb4WYwnnXKPa72q__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.41666666666666663,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.428080588876928,-0.900006786993588,0.900006786993588,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__cQiRidaNG8FaXiePW__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.32801418439716307,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.5167330711464315,-1.0863918691476417,1.0863918691476417,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_12_C__gv6sq5Y4NMqzeGSFH__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.0,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.8513363678804856,-4.08946987846857,4.08946987846857,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__43EgdreyndHorgfGv__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.1593137254901961,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.6920226423902895,-3.3241922441525547,3.3241922441525547,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__a2PCpqs4NBBS3qsDJ__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.8333333333333334,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.01800303454715224,-0.08647917589248771,0.08647917589248771,0.4583333333333333,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__Qdg4gv38vfnM9ktKv__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.4963235294117647,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.3550128384687209,-1.705335710022521,1.705335710022521,0.08333333333333333,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__WRGBgZZHHT7aanmfu__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.6740196078431373,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.1773167600373483,-0.8517568102085034,0.8517568102085034,0.16666666666666666,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__ASQtYBWx6cGN27KxL__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.4963235294117647,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.3550128384687209,-1.705335710022521,1.705335710022521,0.08333333333333333,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__PqDK6bkR3gXPNng4F__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.6740196078431373,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.1773167600373483,-0.8517568102085034,0.8517568102085034,0.16666666666666666,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__rNRuBfonGaB2vPorM__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.9926470588235294,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.14131069094304383,0.6787984584235279,0.6787984584235279,0.75,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__ruMMYez5kuSd3D4SF__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.9926470588235294,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.14131069094304383,0.6787984584235279,0.6787984584235279,0.75,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__o73iA6ZktS8eD8Tvx__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.0,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.8513363678804856,-4.08946987846857,4.08946987846857,0.0,0,0,True,False,False,all
