tag,heldout_config,model_name,mean_accuracy,mean_macro_f1,mean_log_loss,n_directional_splits
COMMUNICATION,CONFIG_showPunishmentId,config_plus_tag,0.597557847311744,0.4453672863981872,0.8175007034781274,2
COMMUNICATION,CONFIG_showPunishmentId,config_only,0.5928219852337981,0.4351573955737471,0.8339563276351809,2
COMMUNICATION,CONFIG_showPunishmentId,tag_only,0.4272289282133417,0.3026782539612221,1.1403084579500644,2
COMMUNICATION,CONFIG_showPunishmentId,dummy_prior,0.4009277706160397,0.14309322160408433,1.1638917544634642,2
COMMUNICATION,CONFIG_showRewardId,config_plus_tag,0.597557847311744,0.4453672863981872,0.8175008161999693,2
COMMUNICATION,CONFIG_showRewardId,config_only,0.5928219852337981,0.4351573955737471,0.8339563276361031,2
COMMUNICATION,CONFIG_showRewardId,tag_only,0.4272289282133417,0.3026782539612221,1.1403084579500644,2
COMMUNICATION,CONFIG_showRewardId,dummy_prior,0.4009277706160397,0.14309322160408433,1.1638917544634642,2
PUNISHMENT,CONFIG_allOrNothing,config_plus_tag,0.08364197358967647,0.06894396867222954,13.756725166789094,2
PUNISHMENT,CONFIG_allOrNothing,tag_only,0.07885085574572127,0.06378388278388278,13.69301163387159,2
PUNISHMENT,CONFIG_allOrNothing,config_only,0.06845965770171149,0.05369893062791335,13.745105935357124,2
PUNISHMENT,CONFIG_allOrNothing,dummy_prior,0.01589242053789731,0.007701421800947867,13.695304764536363,2
PUNISHMENT,CONFIG_chat,config_plus_tag,0.5950216113079709,0.4213494094456587,0.7985804700541627,2
PUNISHMENT,CONFIG_chat,config_only,0.5414592222154233,0.3352704089947497,0.8439074967754231,2
PUNISHMENT,CONFIG_chat,tag_only,0.37476010613738897,0.24874195762805693,1.1859556137711071,2
PUNISHMENT,CONFIG_chat,dummy_prior,0.2835100435563813,0.11039746650771834,1.2225770333202193,2
PUNISHMENT,CONFIG_defaultContribProp,config_plus_tag,0.6454514631583794,0.4782236229227681,0.7732686658904726,2
PUNISHMENT,CONFIG_defaultContribProp,config_only,0.6459405081323784,0.47109866399053446,0.7853672302977829,2
PUNISHMENT,CONFIG_defaultContribProp,tag_only,0.3981321412077248,0.25569346360226997,1.1550931674738525,2
PUNISHMENT,CONFIG_defaultContribProp,dummy_prior,0.3263883365913077,0.12298987740572233,1.1760719824424903,2
PUNISHMENT,CONFIG_rewardExists,config_plus_tag,0.6258052292535051,0.4627583483291154,0.7909243398471537,2
PUNISHMENT,CONFIG_rewardExists,config_only,0.6283323674297305,0.45239466860659683,0.7978952663911494,2
PUNISHMENT,CONFIG_rewardExists,tag_only,0.4251443282883445,0.2725366183071818,1.1521115641845072,2
PUNISHMENT,CONFIG_rewardExists,dummy_prior,0.3390683859750797,0.126605930833872,1.1738791410328095,2
PUNISHMENT,CONFIG_showNRounds,config_plus_tag,0.6214164886039886,0.4551339211701798,0.7900533727537367,2
PUNISHMENT,CONFIG_showNRounds,config_only,0.6112001424501424,0.43875698413463626,0.794441433219373,2
PUNISHMENT,CONFIG_showNRounds,tag_only,0.40431356837606836,0.2888018382557537,1.1600898730913043,2
PUNISHMENT,CONFIG_showNRounds,dummy_prior,0.3605769230769231,0.132452615771744,1.1714379198861384,2
PUNISHMENT,CONFIG_showOtherSummaries,config_plus_tag,0.6298643113159242,0.45595104475640436,0.7705261880559793,2
PUNISHMENT,CONFIG_showOtherSummaries,config_only,0.6230548320309891,0.4491894484699345,0.7773388044045336,2
PUNISHMENT,CONFIG_showOtherSummaries,tag_only,0.3984533270998909,0.2486953325022979,1.1528735167548043,2
PUNISHMENT,CONFIG_showOtherSummaries,dummy_prior,0.3277065384358512,0.12340488509489586,1.173988001581779,2
PUNISHMENT,CONFIG_showPunishmentId,config_plus_tag,0.6371451063516105,0.46675358412713486,0.7671111371657109,2
PUNISHMENT,CONFIG_showPunishmentId,config_only,0.6384316458108189,0.46432283177586176,0.7810529962135961,2
PUNISHMENT,CONFIG_showPunishmentId,tag_only,0.42251694407239115,0.2811325359240959,1.1491356461373017,2
PUNISHMENT,CONFIG_showPunishmentId,dummy_prior,0.341227122198995,0.1271737768856282,1.170197561839098,2
PUNISHMENT,CONFIG_showRewardId,config_plus_tag,0.6371451063516105,0.46675358412713486,0.7671111364357225,2
PUNISHMENT,CONFIG_showRewardId,config_only,0.6384316458108189,0.46432283177586176,0.7810529962135333,2
PUNISHMENT,CONFIG_showRewardId,tag_only,0.42251694407239115,0.2811325359240959,1.1491356461373017,2
PUNISHMENT,CONFIG_showRewardId,dummy_prior,0.341227122198995,0.1271737768856282,1.170197561839098,2
RESPONSE_TO_END_GAME,CONFIG_allOrNothing,config_plus_tag,0.20385185041418857,0.163814834575112,13.725498398896674,2
RESPONSE_TO_END_GAME,CONFIG_allOrNothing,tag_only,0.18980619445088023,0.15581168223879288,13.69374381945273,2
RESPONSE_TO_END_GAME,CONFIG_allOrNothing,config_only,0.053948832035595105,0.051494565217391305,13.937343741964993,2
RESPONSE_TO_END_GAME,CONFIG_allOrNothing,dummy_prior,0.02335928809788654,0.011158342189160468,13.909527870257019,2
RESPONSE_TO_END_GAME,CONFIG_chat,config_plus_tag,0.7120230342168792,0.5331469595032928,0.605784429944241,2
RESPONSE_TO_END_GAME,CONFIG_chat,config_only,0.613122449848283,0.41551445773295415,0.8562335719439529,2
RESPONSE_TO_END_GAME,CONFIG_chat,tag_only,0.5602975962444741,0.3909920781826184,0.9808042775767161,2
RESPONSE_TO_END_GAME,CONFIG_chat,dummy_prior,0.28136040522708894,0.10910271393325542,1.2312146348230297,2
RESPONSE_TO_END_GAME,CONFIG_defaultContribProp,config_plus_tag,0.736057617491441,0.5553723019626942,0.5548249418577167,2
RESPONSE_TO_END_GAME,CONFIG_defaultContribProp,config_only,0.6465238873327108,0.4412815997208054,0.792350672110809,2
RESPONSE_TO_END_GAME,CONFIG_defaultContribProp,tag_only,0.538500816993464,0.3530508961123394,0.9605279661481588,2
RESPONSE_TO_END_GAME,CONFIG_defaultContribProp,dummy_prior,0.3578528633675693,0.1317381183189243,1.1969381708627436,2
RESPONSE_TO_END_GAME,CONFIG_punishmentExists,config_plus_tag,0.7185525710030745,0.5388160077663353,0.6463559226611589,2
RESPONSE_TO_END_GAME,CONFIG_punishmentExists,config_only,0.6334995062187287,0.41187598401878467,0.8177841064856441,2
RESPONSE_TO_END_GAME,CONFIG_punishmentExists,tag_only,0.5342531148305656,0.37753861128753297,1.0017751800333823,2
RESPONSE_TO_END_GAME,CONFIG_punishmentExists,dummy_prior,0.35805701624923014,0.13180288575538657,1.2054915699312194,2
RESPONSE_TO_END_GAME,CONFIG_rewardExists,config_plus_tag,0.7274840491752257,0.5472951900064698,0.5828408177182604,2
RESPONSE_TO_END_GAME,CONFIG_rewardExists,config_only,0.6402748599439776,0.422739449762501,0.8151111166522076,2
RESPONSE_TO_END_GAME,CONFIG_rewardExists,tag_only,0.5280501089324618,0.3826807772107951,0.9527251958309295,2
RESPONSE_TO_END_GAME,CONFIG_rewardExists,dummy_prior,0.3579063569872394,0.1317580933591463,1.2070801874160049,2
RESPONSE_TO_END_GAME,CONFIG_showOtherSummaries,config_plus_tag,0.7367090450310558,0.5561684631616625,0.5818277981406579,2
RESPONSE_TO_END_GAME,CONFIG_showOtherSummaries,config_only,0.6467245729813664,0.43627469661223234,0.7995247203542636,2
RESPONSE_TO_END_GAME,CONFIG_showOtherSummaries,tag_only,0.5382424301242237,0.3864911822445778,0.951524415766527,2
RESPONSE_TO_END_GAME,CONFIG_showOtherSummaries,dummy_prior,0.3581715838509317,0.13174915598546427,1.199912397340702,2
RESPONSE_TO_END_GAME,CONFIG_showPunishmentId,config_plus_tag,0.7466742111117047,0.563856635229239,0.553651852201452,2
RESPONSE_TO_END_GAME,CONFIG_showPunishmentId,config_only,0.6595018723499327,0.44626867113567736,0.7893790749908627,2
RESPONSE_TO_END_GAME,CONFIG_showPunishmentId,tag_only,0.5359959881684969,0.3866325802897357,0.9447137134187896,2
RESPONSE_TO_END_GAME,CONFIG_showPunishmentId,dummy_prior,0.35772447557202597,0.1316322294991237,1.1982605883428472,2
RESPONSE_TO_END_GAME,CONFIG_showRewardId,config_plus_tag,0.7466742111117047,0.563856635229239,0.553651852201452,2
RESPONSE_TO_END_GAME,CONFIG_showRewardId,config_only,0.6595018723499327,0.44626867113567736,0.7893790749908627,2
RESPONSE_TO_END_GAME,CONFIG_showRewardId,tag_only,0.5359959881684969,0.3866325802897357,0.9447137134187896,2
RESPONSE_TO_END_GAME,CONFIG_showRewardId,dummy_prior,0.35772447557202597,0.1316322294991237,1.1982605883428472,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_allOrNothing,config_plus_tag,0.08796099663918064,0.07930149730701734,14.512996176319309,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_allOrNothing,tag_only,0.06052344601962922,0.060162970647992045,14.477503125662123,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_allOrNothing,config_only,0.0430752453653217,0.04290959235279406,14.552406895730975,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_allOrNothing,dummy_prior,0.017993456924754635,0.008684210526315789,14.530933329379417,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,config_plus_tag,0.646358449714352,0.4532560083427156,0.7938867790411568,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,config_only,0.6030078742766408,0.3961732121387477,0.8238964637051067,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,tag_only,0.40582026157533957,0.25194407094148097,1.197801893765779,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,dummy_prior,0.2806722764038042,0.10843830020681669,1.225862681957569,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_defaultContribProp,config_plus_tag,0.6702489652633753,0.47764107901370245,0.7164133788232807,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_defaultContribProp,config_only,0.6708767974019678,0.46598116678597856,0.7782454658043947,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_defaultContribProp,tag_only,0.42142158126482204,0.26773459911021635,1.1091662132370659,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_defaultContribProp,dummy_prior,0.38884100519837317,0.13984927220406224,1.1880269497260265,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_punishmentExists,config_plus_tag,0.6654843127886607,0.47548802069713897,0.740504735261595,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_punishmentExists,config_only,0.6578767319636885,0.44324541233003656,0.768876224572236,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_punishmentExists,tag_only,0.4465029463290333,0.30795680797872704,1.1751205073153455,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_punishmentExists,dummy_prior,0.39075840101927056,0.14035641754537176,1.1952565348333484,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_rewardExists,config_plus_tag,0.6728746177370031,0.4739454865416782,0.7314505149570331,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_rewardExists,config_only,0.6760626911314984,0.4568761770495336,0.7684039465177424,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_rewardExists,tag_only,0.3643832823649337,0.25823196130093073,1.1878159320735118,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_rewardExists,dummy_prior,0.3911722731906218,0.14058502310306642,1.1860937104615483,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showNRounds,config_plus_tag,0.6680291896305368,0.47870443410802893,0.7022027332665743,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showNRounds,config_only,0.6648984486629925,0.45879133833503194,0.7708330443307406,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showNRounds,tag_only,0.436134925494999,0.28178025969704557,1.1055158671308738,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showNRounds,dummy_prior,0.39146509491733006,0.14064816608613484,1.1838172913061964,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showPunishmentId,config_plus_tag,0.6873445053790151,0.49347442947609566,0.6822788180107101,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showPunishmentId,config_only,0.6850948095210798,0.47343987594678794,0.7472133060959829,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showPunishmentId,tag_only,0.431154338562666,0.2882371664050145,1.1036327516385207,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showPunishmentId,dummy_prior,0.3910757393359193,0.1405571099407505,1.180954427025577,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showRewardId,config_plus_tag,0.6873445053790151,0.49347442947609566,0.68227881794314,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showRewardId,config_only,0.6850948095210798,0.47343987594678794,0.7472133060960023,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showRewardId,tag_only,0.431154338562666,0.2882371664050145,1.1036327516385207,2
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_showRewardId,dummy_prior,0.3910757393359193,0.1405571099407505,1.180954427025577,2
RESPONSE_TO_PUNISHER,CONFIG_allOrNothing,tag_only,0.16968362077261112,0.11734782647291192,13.87762057372435,2
RESPONSE_TO_PUNISHER,CONFIG_allOrNothing,config_plus_tag,0.12685641579436954,0.09287590622351943,13.990868522132116,2
RESPONSE_TO_PUNISHER,CONFIG_allOrNothing,config_only,0.05184331797235023,0.04620634283420313,14.107011418556096,2
RESPONSE_TO_PUNISHER,CONFIG_allOrNothing,dummy_prior,0.009216589861751152,0.004524886877828055,14.001765861867637,2
RESPONSE_TO_PUNISHER,CONFIG_chat,config_plus_tag,0.688166069810588,0.5128652995315691,0.6221582851046019,2
RESPONSE_TO_PUNISHER,CONFIG_chat,tag_only,0.5559255943392156,0.37395360424092233,0.9938631016287913,2
RESPONSE_TO_PUNISHER,CONFIG_chat,config_only,0.5358841739655693,0.35824642095536785,0.8376182513807696,2
RESPONSE_TO_PUNISHER,CONFIG_chat,dummy_prior,0.2775434698192173,0.1085816357555488,1.2241612657039864,2
RESPONSE_TO_PUNISHER,CONFIG_defaultContribProp,config_plus_tag,0.7290849568143338,0.5480333342066582,0.5931438231185477,2
RESPONSE_TO_PUNISHER,CONFIG_defaultContribProp,config_only,0.6437879080134594,0.45355047768882867,0.741479198341964,2
RESPONSE_TO_PUNISHER,CONFIG_defaultContribProp,tag_only,0.5550590454146038,0.39164159227017015,1.0122144029685736,2
RESPONSE_TO_PUNISHER,CONFIG_defaultContribProp,dummy_prior,0.36162101630982235,0.13278601587764904,1.1626664290782747,2
RESPONSE_TO_PUNISHER,CONFIG_rewardExists,config_plus_tag,0.6532754010695188,0.495119986612299,0.6771624964118153,2
RESPONSE_TO_PUNISHER,CONFIG_rewardExists,config_only,0.6157887700534759,0.43490448767252765,0.7987953798920964,2
RESPONSE_TO_PUNISHER,CONFIG_rewardExists,tag_only,0.5232219251336898,0.3764091395179299,1.0338261671246536,2
RESPONSE_TO_PUNISHER,CONFIG_rewardExists,dummy_prior,0.33454545454545453,0.12520424836601307,1.1801236686287164,2
RESPONSE_TO_PUNISHER,CONFIG_showNRounds,config_plus_tag,0.7107501767768754,0.5365229031022386,0.6521000257696129,2
RESPONSE_TO_PUNISHER,CONFIG_showNRounds,config_only,0.6386761019091902,0.45072552634946805,0.7660841833059211,2
RESPONSE_TO_PUNISHER,CONFIG_showNRounds,tag_only,0.5547285135743213,0.39346623840037176,1.008899460492689,2
RESPONSE_TO_PUNISHER,CONFIG_showNRounds,dummy_prior,0.34832008399580017,0.12915635313531354,1.1682006766503257,2
RESPONSE_TO_PUNISHER,CONFIG_showOtherSummaries,config_plus_tag,0.7305220883534136,0.5459372084282702,0.6196087676715532,2
RESPONSE_TO_PUNISHER,CONFIG_showOtherSummaries,config_only,0.6176840696117805,0.4183744596628689,0.7643419061659784,2
RESPONSE_TO_PUNISHER,CONFIG_showOtherSummaries,tag_only,0.5545247657295851,0.3915654002992787,1.0045194890363098,2
RESPONSE_TO_PUNISHER,CONFIG_showOtherSummaries,dummy_prior,0.34757697456492637,0.12889231005173035,1.1689303275144771,2
RESPONSE_TO_REWARDER,CONFIG_allOrNothing,config_plus_tag,0.09410430839002268,0.06709368530020704,13.821049574455518,2
RESPONSE_TO_REWARDER,CONFIG_allOrNothing,config_only,0.09070294784580499,0.06664111898831193,13.821954061018152,2
RESPONSE_TO_REWARDER,CONFIG_allOrNothing,tag_only,0.08049886621315193,0.060984054380280796,13.734903715841796,2
RESPONSE_TO_REWARDER,CONFIG_allOrNothing,dummy_prior,0.018140589569160998,0.0087527352297593,13.74910316939738,2
RESPONSE_TO_REWARDER,CONFIG_chat,config_plus_tag,0.5984387360464094,0.42150188423643997,0.8575448883439566,2
RESPONSE_TO_REWARDER,CONFIG_chat,config_only,0.595659005010108,0.4032626252769945,0.8603840844817324,2
RESPONSE_TO_REWARDER,CONFIG_chat,tag_only,0.33875637250593305,0.20786522356513773,1.2102193975002353,2
RESPONSE_TO_REWARDER,CONFIG_chat,dummy_prior,0.28660620110749757,0.1113553241201694,1.2228455080688962,2
RESPONSE_TO_REWARDER,CONFIG_defaultContribProp,config_plus_tag,0.6257720773849806,0.442313554416234,0.7806689314784256,2
RESPONSE_TO_REWARDER,CONFIG_defaultContribProp,config_only,0.6152825668954701,0.42678961313760844,0.781503028227537,2
RESPONSE_TO_REWARDER,CONFIG_defaultContribProp,tag_only,0.3927550943679976,0.2568036630302197,1.1502431777639457,2
RESPONSE_TO_REWARDER,CONFIG_defaultContribProp,dummy_prior,0.3393971619778071,0.1266140624064203,1.1794367462642121,2
RESPONSE_TO_REWARDER,CONFIG_punishmentExists,config_plus_tag,0.6097797475154445,0.4264636383429136,0.8398860286264581,2
RESPONSE_TO_REWARDER,CONFIG_punishmentExists,config_only,0.5943459575611066,0.38612867229985864,0.8299019094896141,2
RESPONSE_TO_REWARDER,CONFIG_punishmentExists,tag_only,0.389672307279076,0.2506751185562321,1.1698712098886819,2
RESPONSE_TO_REWARDER,CONFIG_punishmentExists,dummy_prior,0.3284018264840183,0.12339478044739022,1.1994531935090098,2
RESPONSE_TO_REWARDER,CONFIG_showNRounds,config_plus_tag,0.6250565087292532,0.4356645288549133,0.7843762187347406,2
RESPONSE_TO_REWARDER,CONFIG_showNRounds,config_only,0.612920586399156,0.4346832486915079,0.7864066588391524,2
RESPONSE_TO_REWARDER,CONFIG_showNRounds,tag_only,0.3959485932017308,0.2929621993429852,1.1548699894556431,2
RESPONSE_TO_REWARDER,CONFIG_showNRounds,dummy_prior,0.365969366886961,0.1339559212917294,1.1786877405575067,2
RESPONSE_TO_REWARDER,CONFIG_showOtherSummaries,config_plus_tag,0.6175507003523244,0.41979435965710266,0.8375589640219242,2
RESPONSE_TO_REWARDER,CONFIG_showOtherSummaries,config_only,0.6059712554782161,0.39909921887668676,0.8262170212810859,2
RESPONSE_TO_REWARDER,CONFIG_showOtherSummaries,tag_only,0.3511241084471943,0.256686472453483,1.2499152498961161,2
RESPONSE_TO_REWARDER,CONFIG_showOtherSummaries,dummy_prior,0.3186817908395635,0.12072417202174987,1.1917526466750705,2
REWARD,CONFIG_allOrNothing,tag_only,0.07972805933250927,0.06275730617835881,13.773373716513257,2
REWARD,CONFIG_allOrNothing,config_only,0.07663782447466007,0.060266126786534105,13.781556155866458,2
REWARD,CONFIG_allOrNothing,config_plus_tag,0.0723114956736712,0.05817453679634109,13.814648118032519,2
REWARD,CONFIG_allOrNothing,dummy_prior,0.021013597033374538,0.010083036773428233,13.737839586383167,2
REWARD,CONFIG_chat,config_plus_tag,0.5794161855634885,0.3970961730227188,0.8538020463840257,2
REWARD,CONFIG_chat,config_only,0.5699677746273586,0.378412321694648,0.8652644168519524,2
REWARD,CONFIG_chat,tag_only,0.333635090356301,0.19346658284141838,1.2307998941708518,2
REWARD,CONFIG_chat,dummy_prior,0.2866122365319578,0.11134501475656822,1.2248123334346201,2
REWARD,CONFIG_defaultContribProp,config_plus_tag,0.6123794703445531,0.44118415472431866,0.7949184374871823,2
REWARD,CONFIG_defaultContribProp,config_only,0.6124476846226543,0.4386214307248738,0.7958251982295905,2
REWARD,CONFIG_defaultContribProp,tag_only,0.3829585100864758,0.27082988260270746,1.1853749117035914,2
REWARD,CONFIG_defaultContribProp,dummy_prior,0.3437253522627955,0.1278896103896104,1.1898384150005301,2
REWARD,CONFIG_punishmentExists,config_plus_tag,0.6054145107181441,0.4358960140289021,0.816747786479509,2
REWARD,CONFIG_punishmentExists,config_only,0.6071586967646557,0.42791386607424886,0.8144476039004115,2
REWARD,CONFIG_punishmentExists,tag_only,0.369197418547791,0.22173073988851016,1.2041420235775393,2
REWARD,CONFIG_punishmentExists,dummy_prior,0.3246076647523739,0.1224713866099463,1.204365738554996,2
REWARD,CONFIG_showNRounds,config_plus_tag,0.6088076713076713,0.43753375202272304,0.7980716564555432,2
REWARD,CONFIG_showNRounds,config_only,0.5962994244244244,0.427188643222342,0.8023676796155228,2
REWARD,CONFIG_showNRounds,tag_only,0.390141562016562,0.24348285380595425,1.1825932258260468,2
REWARD,CONFIG_showNRounds,dummy_prior,0.34563683001183,0.1284286819240117,1.1881578073222734,2
REWARD,CONFIG_showOtherSummaries,config_only,0.6279580326450702,0.44091013532274553,0.8269222925729646,2
REWARD,CONFIG_showOtherSummaries,config_plus_tag,0.6235117353791517,0.4355624585496849,0.8201241042587113,2
REWARD,CONFIG_showOtherSummaries,tag_only,0.2991027727821158,0.21348198175153998,1.2819487031833396,2
REWARD,CONFIG_showOtherSummaries,dummy_prior,0.2994044095886357,0.11518952673093777,1.208231891831094,2
REWARD,CONFIG_showPunishmentId,config_plus_tag,0.6054667339641285,0.44201319885726026,0.7941367537160622,2
REWARD,CONFIG_showPunishmentId,config_only,0.6216216792612445,0.44053602159023786,0.7936293031811094,2
REWARD,CONFIG_showPunishmentId,tag_only,0.38635306997277297,0.24386710348440854,1.1897809878077905,2
REWARD,CONFIG_showPunishmentId,dummy_prior,0.33461672436713136,0.12533656789750935,1.1921663352353753,2
REWARD,CONFIG_showRewardId,config_plus_tag,0.6054667339641285,0.44201319885726026,0.7941367705886119,2
REWARD,CONFIG_showRewardId,config_only,0.6216216792612445,0.44053602159023786,0.7936293031810404,2
REWARD,CONFIG_showRewardId,tag_only,0.38635306997277297,0.24386710348440854,1.1897809878077905,2
REWARD,CONFIG_showRewardId,dummy_prior,0.33461672436713136,0.12533656789750935,1.1921663352353753,2
