simbench_row_id,dataset_name,group_size,tvd_baseline,tvd_twin,jsd_baseline,jsd_twin,predicted_entropy_baseline,predicted_entropy_twin,normalized_predicted_entropy_baseline,normalized_predicted_entropy_twin,modal_match_baseline,modal_match_twin
simbenchpop_001775,ChaosNLI,100,0.14,0.1720312499999999,0.0330569522393126,0.0380015273919549,0.8018185525433373,0.8605303032816073,0.7298466991620975,0.7832884377480079,1,1
simbenchpop_001776,ChaosNLI,100,0.3399999999999999,0.21265625,0.1196694001153542,0.0664191657709444,0.6474466390346325,0.5302493882813463,0.9340680553754911,0.7649881629079047,1,1
simbenchpop_001777,ChaosNLI,100,0.22,0.27015625,0.0554324867796122,0.0709231894584831,0.8018185525433373,0.8663187648177335,0.7298466991620975,0.7885573225000108,1,1
simbenchpop_001778,ChaosNLI,100,0.74,0.2107812499999999,0.3235973049195362,0.043003213037626,0.8018185525433373,0.7550991878650755,0.7298466991620975,0.6873209007888592,0,1
simbenchpop_001779,ChaosNLI,100,0.66,0.4278125,0.2715770138215723,0.1287692522172288,0.8018185525433373,1.0336424219295144,0.7298466991620975,0.9408618787458123,0,0
simbenchpop_001780,ChaosNLI,100,0.07,0.14125,0.0031821911921764,0.0121301729808196,0.8018185525433373,0.8906252326527112,0.7298466991620975,0.8106820229841509,1,1
simbenchpop_001781,ChaosNLI,100,0.4499999999999999,0.1446875,0.1158858576173431,0.0304340504606274,0.8018185525433373,0.7859674455270473,0.7298466991620975,0.7154183997704104,0,1
simbenchpop_001782,ChaosNLI,100,0.22,0.32296875,0.043341877661771,0.0547187264166719,0.8018185525433373,0.9945472469257162,0.7298466991620975,0.9052759168855141,1,0
simbenchpop_001783,ChaosNLI,100,0.03,0.107376644736842,0.0005051204810674,0.0074151419726956,0.6474466390346325,0.5174117422669975,0.9340680553754911,0.7464673546663158,1,1
simbenchpop_001784,ChaosNLI,100,0.3399999999999999,0.1947697368421052,0.1196694001153542,0.0595398298922428,0.6474466390346325,0.5069440063393954,0.9340680553754911,0.731365603954229,1,1
simbenchpop_001785,ChaosNLI,100,0.35,0.0322368421052631,0.0627411886603171,0.0006010710430618,0.6474466390346325,0.6357514318455308,0.9340680553754911,0.9171954379616052,0,1
simbenchpop_001786,ChaosNLI,100,0.14,0.005017361111111,0.010095097062598,1.2594891980414764e-05,0.6474466390346325,0.6926960704529384,0.9340680553754911,0.9993491856857262,1,1
simbenchpop_001787,ChaosNLI,100,0.28,0.605625,0.0754646567429928,0.2395399927675464,0.8018185525433373,0.8517578661390535,0.7298466991620975,0.7753034213477372,1,0
simbenchpop_001788,ChaosNLI,100,0.1499999999999999,0.2382812499999999,0.0145051072261044,0.029089517321214,0.8018185525433373,0.9623604440345566,0.7298466991620975,0.8759782263142746,1,0
simbenchpop_001789,ChaosNLI,100,0.1499999999999999,0.22734375,0.0124490835481422,0.0273664284289283,0.8018185525433373,0.9616672865525306,0.7298466991620975,0.8753472871839046,1,0
simbenchpop_001790,ChaosNLI,100,0.49,0.0928124999999999,0.1435116022391956,0.0107336734722659,0.8018185525433373,0.9697123356801928,0.7298466991620975,0.8826702064800427,0,1
simbenchpop_001791,ChaosNLI,100,0.65,0.325251279239766,0.3068577088686985,0.1286159834088379,0.6474466390346325,0.6307645413510412,0.9340680553754911,0.9100008757757487,0,1
simbenchpop_001792,ChaosNLI,100,0.3199999999999999,0.1739062499999999,0.0951285610545926,0.0405538490036406,0.6474466390346325,0.5057701825658663,0.9340680553754911,0.7296721342172809,1,1
simbenchpop_001793,ChaosNLI,100,0.84,0.2979687499999999,0.4397133907483707,0.0792855704472237,0.8018185525433373,0.9003647022982196,0.7298466991620975,0.819547270302034,0,1
simbenchpop_001794,ChaosNLI,100,0.3299999999999999,0.29125,0.0779401899435344,0.0503581074093892,0.8018185525433373,0.9249326055699736,0.7298466991620975,0.8419099395759583,1,0
simbenchpop_001795,ChaosNLI,100,0.6499999999999999,0.13328125,0.2668481151853608,0.0210575216460508,0.8018185525433373,0.7739389464024016,0.7298466991620975,0.7044695880297113,0,1
simbenchpop_001796,ChaosNLI,100,0.26,0.2567187499999999,0.0401409429548649,0.0403360464120233,0.8018185525433373,0.7727525993387576,0.7298466991620975,0.703389728395989,0,1
simbenchpop_001797,ChaosNLI,100,0.19,0.205625,0.060478598954559,0.0647428005965671,0.8018185525433373,0.8468548226885892,0.7298466991620975,0.7708404788692689,1,1
simbenchpop_001798,ChaosNLI,100,0.15,0.62765625,0.0282779372561512,0.2130701803120903,0.8018185525433373,0.8891957303794352,0.7298466991620975,0.8093808339404629,1,0
simbenchpop_001799,ChaosNLI,100,0.1399999999999999,0.3076562499999999,0.014973058499008,0.0486475434318754,0.8018185525433373,0.900949773094598,0.7298466991620975,0.8200798246912514,1,0
simbenchpop_001800,ChaosNLI,100,0.66,0.1690625,0.2583805437567485,0.0500839837485366,0.8018185525433373,0.898360254330091,0.7298466991620975,0.817722743133711,0,1
simbenchpop_001801,ChaosNLI,100,0.64,0.15015625,0.235204446267431,0.0332241766082675,0.8018185525433373,0.898342991751846,0.7298466991620975,0.8177070300578395,0,1
simbenchpop_001802,ChaosNLI,100,0.8,0.26296875,0.4228104552401625,0.1011290883006834,0.8018185525433373,0.7427542367485717,0.7298466991620975,0.6760840420318267,0,1
simbenchpop_001803,ChaosNLI,100,0.3099999999999999,0.49203125,0.0856969383558602,0.1690265203230893,0.6474466390346325,0.6910937727269659,0.9340680553754911,0.9970375587024382,1,0
simbenchpop_001804,ChaosNLI,100,0.36,0.30453125,0.0709849092879428,0.0510449237487289,0.8018185525433373,0.9140369709992066,0.7298466991620975,0.8319923055906547,0,0
simbenchpop_001805,ChaosNLI,100,0.3399999999999999,0.1939884868421052,0.1196694001153542,0.0592427090688286,0.6474466390346325,0.5058821729727283,0.9340680553754911,0.7298337022218879,1,1
simbenchpop_001806,ChaosNLI,100,0.72,0.1884375,0.3014183394081783,0.0457611609393859,0.8018185525433373,0.7512713148891031,0.7298466991620975,0.6838366206515845,0,1
simbenchpop_001807,ChaosNLI,100,0.2899999999999999,0.1439884868421052,0.0700491713409511,0.0237353271122449,0.6474466390346325,0.5058821729727283,0.9340680553754911,0.7298337022218879,1,1
simbenchpop_001808,ChaosNLI,100,0.31,0.259375,0.0553421378161413,0.0408756645317198,0.8018185525433373,0.7686325994157908,0.7298466991620975,0.699639542852405,0,1
simbenchpop_001809,ChaosNLI,100,0.2799999999999999,0.31171875,0.0526263986464683,0.0609441585182003,0.8018185525433373,0.7671273105748363,0.7298466991620975,0.6982693699019646,1,0
simbenchpop_001810,ChaosNLI,100,0.1899999999999999,0.0902101608187134,0.0242035730559788,0.0062807413324508,0.6474466390346325,0.5625659121186493,0.9340680553754911,0.8116110515867517,1,1
simbenchpop_001811,ChaosNLI,100,0.6399999999999999,0.1185937499999999,0.2319912909834721,0.0336497055086627,0.8018185525433373,0.765959342189235,0.7298466991620975,0.6972062392619303,0,1
simbenchpop_001812,ChaosNLI,100,0.1099999999999999,0.47390625,0.0130979477065469,0.1313961515956104,0.8018185525433373,0.8973432167047288,0.7298466991620975,0.8167969955921509,1,0
simbenchpop_001813,ChaosNLI,100,0.48,0.1457072368421052,0.1251921207039552,0.0146082423696055,0.6474466390346325,0.6235912492225808,0.9340680553754911,0.899652002795171,0,1
simbenchpop_001814,ChaosNLI,100,0.1099999999999999,0.05546875,0.0075007823564687,0.0023488805072001,0.8018185525433373,0.9148926613235252,0.7298466991620975,0.8327711884896946,1,1
simbenchpop_001815,ChaosNLI,100,0.3899999999999999,0.2143749999999999,0.0870765676651557,0.0251230984306177,0.8018185525433373,0.9649431554921032,0.7298466991620975,0.8783291115939921,0,0
simbenchpop_001816,ChaosNLI,100,0.3099999999999999,0.2045312499999999,0.0856969383558602,0.0469594746390185,0.6474466390346325,0.5562469633649101,0.9340680553754911,0.8024947355561007,1,1
simbenchpop_001817,ChaosNLI,100,0.3299999999999999,0.2143749999999999,0.1061482628941617,0.0597310656052508,0.6474466390346325,0.5445089017353929,0.9340680553754911,0.7855602922535473,1,1
simbenchpop_001818,ChaosNLI,100,0.1299999999999999,0.47984375,0.042875226486985,0.1394725638089396,0.8018185525433373,0.7722186473197664,0.7298466991620975,0.7029037043231666,1,0
simbenchpop_001819,ChaosNLI,100,0.3399999999999999,0.2174259868421052,0.1196694001153542,0.0682783974560481,0.6474466390346325,0.5361473776493607,0.9340680553754911,0.773497162920355,1,1
simbenchpop_001820,ChaosNLI,100,0.18,0.4396875,0.0501988093019941,0.1116457753688287,0.8018185525433373,1.0377660965167244,0.7298466991620975,0.944615409112935,1,0
simbenchpop_001821,ChaosNLI,100,0.5,0.17234375,0.152886227861952,0.0342595223596017,0.8018185525433373,0.900355699589511,0.7298466991620975,0.8195390756834215,0,1
simbenchpop_001822,ChaosNLI,100,0.73,0.19765625,0.3164869228579906,0.0373798387634527,0.8018185525433373,0.7498379550061144,0.7298466991620975,0.6825319202602148,0,1
simbenchpop_001823,ChaosNLI,100,0.5900000000000001,0.3196874999999999,0.2132799286174727,0.0812709009258134,0.6474466390346325,0.6639109354715802,0.9340680553754911,0.9578210141968013,0,1
simbenchpop_001824,ChaosNLI,100,0.44,0.1640625,0.1116950153672628,0.0325413419323226,0.8018185525433373,0.7639605801700473,0.7298466991620975,0.6953868876673738,0,1
simbenchpop_001825,ChaosNLI,100,0.7999999999999999,0.2509375,0.368791373238333,0.0505695439324472,0.8018185525433373,0.891259560347929,0.7298466991620975,0.8112594129348739,0,1
simbenchpop_001826,ChaosNLI,100,0.61,0.2866447368421052,0.2366009823808251,0.0765335708431603,0.6474466390346325,0.631776985766874,0.9340680553754911,0.9114615243136464,0,1
simbenchpop_001827,ChaosNLI,100,0.1,0.22171875,0.0360782287143027,0.0524978569497499,0.8018185525433373,0.9260907451766264,0.7298466991620975,0.8429641236758438,1,1
simbenchpop_001828,ChaosNLI,100,0.2,0.2345312499999999,0.0494186894945567,0.0602752288106845,0.8018185525433373,0.8531135522552544,0.7298466991620975,0.7765374200296967,1,1
simbenchpop_001829,ChaosNLI,100,0.27,0.1467269736842105,0.057398379073889,0.0214690343607432,0.6474466390346325,0.5352911609152269,0.9340680553754911,0.7722619032840939,1,1
simbenchpop_001830,ChaosNLI,100,0.48,0.334375,0.1327665452112352,0.07471106887989,0.8018185525433373,0.9244314805416672,0.7298466991620975,0.8414537959177494,0,0
simbenchpop_001831,ChaosNLI,100,0.1399999999999999,0.11109375,0.017032858501019,0.0147527305942257,0.8018185525433373,0.8586360076979397,0.7298466991620975,0.7815641756009277,1,1
simbenchpop_001832,ChaosNLI,100,0.15,0.51953125,0.0406966732232901,0.1454712163614497,0.8018185525433373,0.9033468356192196,0.7298466991620975,0.8222617250298392,1,0
simbenchpop_001833,ChaosNLI,100,0.61,0.2961019736842105,0.2366009823808251,0.0802044180069258,0.6474466390346325,0.6384160201942402,0.9340680553754911,0.9210396263582986,0,1
simbenchpop_001834,ChaosNLI,100,0.26,0.284375,0.0861789116448834,0.0942202790706207,0.8018185525433373,0.8419532929534879,0.7298466991620975,0.7663789142339018,1,1
simbenchpop_001835,ChaosNLI,100,0.53,0.2347697368421052,0.1592730854266606,0.0394095319748203,0.6474466390346325,0.6503493959731262,0.9340680553754911,0.9382558484155621,0,1
simbenchpop_001836,ChaosNLI,100,0.52,0.07546875,0.1449025455420944,0.0143807190552184,0.8018185525433373,0.8201551902903761,0.7298466991620975,0.7465374261238985,0,1
simbenchpop_001837,ChaosNLI,100,0.1999999999999999,0.4615625,0.0467168685508918,0.1164266625652026,0.8018185525433373,0.9003638838763925,0.7298466991620975,0.8195465253423831,1,0
simbenchpop_001838,ChaosNLI,100,0.09,0.538125,0.0227279976061302,0.1563196565583103,0.8018185525433373,0.8515323971016114,0.7298466991620975,0.7750981905854677,1,0
simbenchpop_001839,ChaosNLI,100,0.35,0.184375,0.0875683333865096,0.0209456191254846,0.8018185525433373,1.022851358283553,0.7298466991620975,0.9310394293182314,0,0
simbenchpop_001840,ChaosNLI,100,0.63,0.3332072368421053,0.2649202926274145,0.1075362363199312,0.6474466390346325,0.6494094686225929,0.9340680553754911,0.9368998198881516,0,1
simbenchpop_001841,ChaosNLI,100,0.2099999999999999,0.1471875,0.0358475729225781,0.0113351946942548,0.8018185525433373,1.0523012014406166,0.7298466991620975,0.9578458317777986,1,1
simbenchpop_001842,ChaosNLI,100,0.1,0.323125,0.0067388621448713,0.0686475170642824,0.8018185525433373,1.03982767235997,0.7298466991620975,0.9464919363141234,1,1
simbenchpop_001843,ChaosNLI,100,0.3699999999999999,0.18203125,0.0746502116306221,0.022057450829659,0.8018185525433373,0.7949700598099043,0.7298466991620975,0.723612932432858,0,1
simbenchpop_001844,ChaosNLI,100,0.19,0.514375,0.0583819799512008,0.1541412000676697,0.8018185525433373,1.0281519436631652,0.7298466991620975,0.9358642300548391,1,0
simbenchpop_001845,ChaosNLI,100,0.48,0.228125,0.129175334358239,0.0493311569354086,0.8018185525433373,1.0032536721835088,0.7298466991620975,0.9132008466788516,0,1
simbenchpop_001846,ChaosNLI,100,0.35,0.2109375,0.140003120302094,0.0793374429379035,0.6474466390346325,0.5151961421767727,0.9340680553754911,0.7432709194035553,1,1
simbenchpop_001847,ChaosNLI,100,0.63,0.18015625,0.2536517660469416,0.0686917737330727,0.8018185525433373,0.899352635524195,0.7298466991620975,0.8186260474243512,0,1
simbenchpop_001848,ChaosNLI,100,0.29,0.26796875,0.0516940165115447,0.0441184540078782,0.8018185525433373,0.8044633228105912,0.7298466991620975,0.7322540728047683,0,1
simbenchpop_001849,ChaosNLI,100,0.1699999999999999,0.2348437499999999,0.0188019952519898,0.0336807340866057,0.6474466390346325,0.6785730663403293,0.9340680553754911,0.9789739976900107,1,1
simbenchpop_001850,ChaosNLI,100,0.6599999999999999,0.1179687499999999,0.3021985318327971,0.01774010496687,0.8018185525433373,0.9003578820782104,0.7298466991620975,0.8195410622702475,0,1
simbenchpop_001851,ChaosNLI,100,0.41,0.2539062499999999,0.0953460850945154,0.0502960292469825,0.8018185525433373,0.9364121375227626,0.7298466991620975,0.8523590598627031,0,0
simbenchpop_001852,ChaosNLI,100,0.5,0.2639062499999999,0.1890914935132361,0.0900825475205358,0.8018185525433373,1.046618600514994,0.7298466991620975,0.9526733055060309,0,0
simbenchpop_001853,ChaosNLI,100,0.63,0.4628124999999999,0.2649202926274145,0.1685771227245187,0.6474466390346325,0.6925562438362001,0.9340680553754911,0.9991474585191736,0,1
simbenchpop_001854,ChaosNLI,100,0.0499999999999999,0.14703125,0.0029800080592169,0.0153434333195645,0.8018185525433373,1.0324982633518869,0.7298466991620975,0.9398204207269741,1,1
simbenchpop_001855,ChaosNLI,100,0.04,0.0202083333333333,0.0008583177398418,0.0002167109658289,0.6474466390346325,0.6588447090739322,0.9340680553754911,0.9505119944968938,1,1
simbenchpop_001856,ChaosNLI,100,0.2,0.20390625,0.0203460873394779,0.0211723017885217,0.6474466390346325,0.6449949232185956,0.9340680553754911,0.9305309771260257,0,0
simbenchpop_001857,ChaosNLI,100,0.78,0.24609375,0.3789555477062776,0.0755500235935538,0.8018185525433373,0.7474154650634651,0.7298466991620975,0.6803268748883065,0,1
simbenchpop_001858,ChaosNLI,100,0.7,0.20203125,0.2755321119968587,0.0377267780884504,0.8018185525433373,0.7981354408114123,0.7298466991620975,0.7264941863876498,0,1
simbenchpop_001859,ChaosNLI,100,0.1099999999999999,0.4578125,0.0274188146303116,0.116793510987363,0.8018185525433373,0.8208133138404061,0.7298466991620975,0.7471364759951028,1,0
simbenchpop_001860,ChaosNLI,100,0.2,0.274375,0.042779367214207,0.0602484639759118,0.8018185525433373,0.9177186213768822,0.7298466991620975,0.8353434881831406,1,1
simbenchpop_001861,ChaosNLI,100,0.64,0.3871308479532164,0.2824545490174658,0.1413892520404182,0.6474466390346325,0.6718311621116386,0.9340680553754911,0.9692474858931304,0,1
simbenchpop_001862,ChaosNLI,100,0.6100000000000001,0.08921875,0.2110883077601314,0.0321209103133774,0.8018185525433373,0.7621016649718043,0.7298466991620975,0.6936948301349602,0,1
simbenchpop_001863,ChaosNLI,100,0.5,0.0703125,0.150604252646949,0.0056709931740135,0.8018185525433373,0.9389181404100504,0.7298466991620975,0.8546401219927525,0,1
simbenchpop_001864,ChaosNLI,100,0.61,0.12828125,0.2552061888466506,0.0164734161522528,0.8018185525433373,0.94691035930282,0.7298466991620975,0.8619149531367395,0,1
simbenchpop_001865,ChaosNLI,100,0.2499999999999999,0.3590625,0.0638374802398512,0.0933418033407891,0.8018185525433373,0.7796289636883943,0.7298466991620975,0.7096488649636067,1,0
simbenchpop_001866,ChaosNLI,100,0.3199999999999999,0.2409375,0.1089462057613404,0.0865740752956298,0.8018185525433373,0.9543484716035888,0.7298466991620975,0.8686854147249549,1,1
simbenchpop_001867,ChaosNLI,100,0.49,0.2041036184210526,0.1314287212863513,0.0274857906833462,0.6474466390346325,0.6557427854000493,0.9340680553754911,0.9460368645953668,0,1
simbenchpop_001868,ChaosNLI,100,0.11,0.1765625,0.0171690213533085,0.0360647330272807,0.8018185525433373,0.9067523960871936,0.7298466991620975,0.8253615997564387,1,1
simbenchpop_001869,ChaosNLI,100,0.47,0.22,0.1469296202543232,0.0522002291137834,0.8018185525433373,0.9033472421676096,0.7298466991620975,0.8222620950861314,0,1
simbenchpop_001870,ChaosNLI,100,0.16,0.6643749999999999,0.04142811825531,0.2497406740497054,0.8018185525433373,0.7793879316686456,0.7298466991620975,0.7094294681643584,1,0
simbenchpop_001871,ChaosNLI,100,0.4499999999999999,0.13171875,0.1089111617580196,0.0174738109029936,0.8018185525433373,0.7671273105748363,0.7298466991620975,0.6982693699019646,0,1
simbenchpop_001872,ChaosNLI,100,0.53,0.14625,0.1642558266719626,0.0536731475929941,0.8018185525433373,0.9248825865682913,0.7298466991620975,0.8418644103185503,0,1
simbenchpop_001873,ChaosNLI,100,0.3099999999999999,0.2241447368421052,0.0856969383558602,0.0536411226047387,0.6474466390346325,0.5773476904026786,0.9340680553754911,0.832936649812641,1,1
simbenchpop_001874,ChaosNLI,100,0.2899999999999999,0.1751562499999999,0.0700491713409511,0.0322852235609477,0.6474466390346325,0.545432022752115,0.9340680553754911,0.7868920743665125,1,1
simbenchpop_001875,ChaosNLI,100,0.2799999999999999,0.2721875,0.0447295167887994,0.0433056679987097,0.8018185525433373,0.7738872691725658,0.7298466991620975,0.7044225493879913,0,1
simbenchpop_001876,ChaosNLI,100,0.33,0.44953125,0.0555390647321042,0.1057780990255209,0.6474466390346325,0.539842117324011,0.9340680553754911,0.7788275455263487,0,0
simbenchpop_001877,ChaosNLI,100,0.0499999999999999,0.09953125,0.0018175607200486,0.0052430595645093,0.8018185525433373,0.9351448372769122,0.7298466991620975,0.8512055134670162,1,1
simbenchpop_001878,ChaosNLI,100,0.22,0.5303125,0.0419300181390181,0.1847327903230222,0.8018185525433373,1.0484464720020117,0.7298466991620975,0.9543371058347472,1,0
simbenchpop_001879,ChaosNLI,100,0.4999999999999999,0.09796875,0.1345936200452464,0.0173046009543433,0.8018185525433373,0.756966075438001,0.7298466991620975,0.6890202150894382,0,1
simbenchpop_001880,ChaosNLI,100,0.6499999999999999,0.1403124999999999,0.2303605262757381,0.0199503333856399,0.8018185525433373,0.7868561540508571,0.7298466991620975,0.7162273371298197,0,1
simbenchpop_001881,ChaosNLI,100,0.2,0.51984375,0.0934887779127392,0.1743478365469319,0.8018185525433373,0.9148842968633648,0.7298466991620975,0.832763574829947,1,0
simbenchpop_001882,ChaosNLI,100,0.61,0.09171875,0.1999292193681778,0.0137485813859502,0.8018185525433373,0.7710569239817708,0.7298466991620975,0.7018462581704352,0,1
simbenchpop_001883,ChaosNLI,100,0.3999999999999999,0.34453125,0.0891415252089164,0.0620988954649261,0.8018185525433373,0.9269987804960156,0.7298466991620975,0.8437906530427145,0,0
simbenchpop_001884,ChaosNLI,100,0.33,0.2720312499999999,0.084716338249946,0.0679288546520081,0.8018185525433373,0.79031120846436,0.7298466991620975,0.7193722631871202,0,1
simbenchpop_001885,ChaosNLI,100,0.38,0.34703125,0.1031721710892584,0.0877369700498016,0.8018185525433373,0.8808794535149977,0.7298466991620975,0.8018110325189627,0,0
simbenchpop_001886,ChaosNLI,100,0.2999999999999999,0.1917985984916468,0.0774214823479352,0.0396997986281089,0.6474466390346325,0.553144283053167,0.9340680553754911,0.7980185140568851,1,1
simbenchpop_001887,ChaosNLI,100,0.5399999999999999,0.1004687499999999,0.1612736440529671,0.0107074677770367,0.8018185525433373,0.7580473599316875,0.7298466991620975,0.690004442650735,0,1
simbenchpop_001888,ChaosNLI,100,0.45,0.325,0.1079300774443732,0.0586935140703932,0.6474466390346325,0.6918966592050799,0.9340680553754911,0.99819587904281,0,0
simbenchpop_001889,ChaosNLI,100,0.14,0.2812828947368421,0.0122516626215454,0.0443668822497972,0.6474466390346325,0.692995197011785,0.9340680553754911,0.9997807340887724,1,1
simbenchpop_001890,ChaosNLI,100,0.37,0.2153125,0.0853945331118448,0.0439327001397846,0.8018185525433373,0.9654884343391156,0.7298466991620975,0.8788254457899926,0,0
simbenchpop_001891,ChaosNLI,100,0.4899999999999999,0.1,0.1277785998085447,0.0134618636455217,0.8018185525433373,0.7534785072345951,0.7298466991620975,0.6858456937051617,0,1
simbenchpop_001892,ChaosNLI,100,0.13,0.63359375,0.0161792728546803,0.2500794275742561,0.8018185525433373,0.7803961164290784,0.7298466991620975,0.7103471574809915,1,0
simbenchpop_001893,ChaosNLI,100,0.68,0.16953125,0.2714701658556855,0.0500934651107979,0.8018185525433373,0.8983545001992792,0.7298466991620975,0.8177175054981308,0,1
simbenchpop_001894,ChaosNLI,100,0.23,0.30046875,0.0499645715885742,0.0724648508538433,0.8018185525433373,0.9090080438833084,0.7298466991620975,0.8274147788619168,1,1
simbenchpop_001895,ChaosNLI,100,0.1,0.35015625,0.0231001226013035,0.0745890938744672,0.8018185525433373,0.9616213888196008,0.7298466991620975,0.8753055092669787,1,1
simbenchpop_001896,ChaosNLI,100,0.19,0.2596874999999999,0.0583685123813843,0.0705452928879227,0.8018185525433373,0.9115597926882988,0.7298466991620975,0.8297374807207173,1,1
simbenchpop_001897,ChaosNLI,100,0.49,0.1075,0.1338568310889418,0.0255681196294295,0.8018185525433373,0.7801018174735915,0.7298466991620975,0.7100792750273521,0,1
simbenchpop_001898,ChaosNLI,100,0.65,0.3227384868421052,0.3068577088686985,0.1274752156505315,0.6474466390346325,0.6289164457306045,0.9340680553754911,0.907334637389056,0,1
simbenchpop_001899,ChaosNLI,100,0.2999999999999999,0.2125822368421052,0.0774214823479352,0.0463403051095646,0.6474466390346325,0.5757405643174187,0.9340680553754911,0.8306180569793533,1,1
simbenchpop_001900,ChaosNLI,100,0.3199999999999999,0.1802384868421052,0.0951285610545926,0.0426551858030488,0.6474466390346325,0.5142724765265865,0.9340680553754911,0.7419383515505922,1,1
simbenchpop_001901,ChaosNLI,100,0.15,0.46296875,0.0236489527716578,0.1207013889808078,0.8018185525433373,1.0490953799942724,0.7298466991620975,0.9549277673437745,1,0
simbenchpop_001902,ChaosNLI,100,0.48,0.1960407529239766,0.1251921207039552,0.0249293842716447,0.6474466390346325,0.6568148285584943,0.9340680553754911,0.9475834959436744,0,1
simbenchpop_001903,ChaosNLI,100,0.65,0.3363258406432748,0.3068577088686985,0.1336771472042829,0.6474466390346325,0.6385682972703959,0.9340680553754911,0.9212593157409096,0,1
simbenchpop_001904,ChaosNLI,100,0.17,0.22328125,0.0219491564800653,0.0350780265675405,0.8018185525433373,0.8723606553601442,0.7298466991620975,0.7940568882746986,1,1
simbenchpop_001905,ChaosNLI,100,0.2299999999999999,0.43046875,0.0756209092565025,0.1126819107901503,0.8018185525433373,0.949483269935434,0.7298466991620975,0.8642569173211501,1,0
simbenchpop_001906,ChaosNLI,100,0.64,0.4033634868421052,0.2824545490174658,0.1491458931417577,0.6474466390346325,0.6780593750743161,0.9340680553754911,0.9782328978479855,0,1
simbenchpop_001907,ChaosNLI,100,0.02,0.37359375,0.0002661742160559,0.0795434343041513,0.8018185525433373,0.9290935588463194,0.7298466991620975,0.8456974024682498,1,0
simbenchpop_001908,ChaosNLI,100,0.3299999999999999,0.2112911184210526,0.1061482628941617,0.0585890454288281,0.6474466390346325,0.5408317141666107,0.9340680553754911,0.7802552319836467,1,1
simbenchpop_001909,ChaosNLI,100,0.12,0.58765625,0.0243477732191825,0.1869532905456044,0.8018185525433373,0.8273069822344885,0.7298466991620975,0.7530472676921035,1,0
simbenchpop_001910,ChaosNLI,100,0.2099999999999999,0.48359375,0.0809614613435825,0.1436236190372943,0.8018185525433373,0.9222414130563024,0.7298466991620975,0.8394603105836103,1,0
simbenchpop_001911,ChaosNLI,100,0.62,0.3005098684210526,0.249941074273956,0.0871391869050861,0.6474466390346325,0.6345391291710551,0.9340680553754911,0.9154464549050827,0,1
simbenchpop_001912,ChaosNLI,100,0.2,0.68359375,0.074906717746393,0.2726095323988942,0.8018185525433373,0.9081627592079706,0.7298466991620975,0.8266453675927579,1,0
simbenchpop_001913,ChaosNLI,100,0.65,0.3337171052631579,0.3068577088686985,0.1324799811972303,0.6474466390346325,0.6367798474074697,0.9340680553754911,0.9186791279927875,0,1
simbenchpop_001914,ChaosNLI,100,0.3399999999999999,0.20015625,0.1196694001153542,0.0615960694007048,0.6474466390346325,0.5141636166460134,0.9340680553754911,0.7417812999407376,1,1
simbenchpop_001915,ChaosNLI,100,0.09,0.1393749999999999,0.0230376839794375,0.039225602034363,0.8018185525433373,0.8954446874598058,0.7298466991620975,0.8150688798005237,1,1
simbenchpop_001916,ChaosNLI,100,0.62,0.0904687499999999,0.2254372346885055,0.0069617074721306,0.8018185525433373,0.9158869900126028,0.7298466991620975,0.8336762654666534,0,1
