record_id,unit_id,treatment_name,gold_target_json,num_days,num_trials_per_day,num_ratings
59cbc42b81eacc000137f8b1,59cbc42b81eacc000137f8b1,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [5, 4, 6, 7, 3, 4, 5, 6, 2, 4, 5, 5, 3, 3, 4, 5]}, {""day"": 2, ""ratings"": [5, 4, 9, 8, 3, 6, 8, 9, 3, 4, 8, 8, 2, 3, 6, 8]}, {""day"": 3, ""ratings"": [3, 4, 7, 9, 3, 4, 6, 9, 2, 4, 5, 9, 3, 2, 8, 8]}, {""day"": 4, ""ratings"": [5, 5, 8, 9, 4, 3, 7, 7, 4, 3, 6, 9, 3, 3, 7, 4]}, {""day"": 5, ""ratings"": [6, 5, 8, 9, 4, 4, 8, 9, 5, 4, 8, 9, 3, 4, 9, 9]}, {""day"": 6, ""ratings"": [4, 4, 7, 9, 4, 4, 8, 9, 6, 5, 8, 9, 4, 4, 8, 9]}, {""day"": 7, ""ratings"": [3, 5, 8, 9, 3, 4, 7, 9, 3, 4, 6, 9, 4, 3, 7, 9]}, {""day"": 8, ""ratings"": [5, 6, 9, 9, 4, 5, 8, 9, 4, 5, 8, 9, 4, 3, 7, 9]}, {""day"": 9, ""ratings"": [5, 4, 9, 9, 3, 4, 9, 9, 3, 4, 6, 9, 4, 3, 8, 9]}, {""day"": 10, ""ratings"": [5, 5, 8, 9, 5, 4, 9, 9, 4, 4, 8, 9, 3, 5, 9, 9]}]}",10,16,160
59cd79bdaeef3b0001021824,59cd79bdaeef3b0001021824,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [8, 7, 8, 4, 8, 6, 4, 3, 7, 5, 3, 3, 7, 6, 3, 2]}, {""day"": 2, ""ratings"": [8, 8, 9, 9, 7, 7, 8, 9, 7, 6, 7, 7, 6, 6, 7, 8]}, {""day"": 3, ""ratings"": [9, 8, 9, 8, 9, 8, 6, 8, 5, 7, 7, 6, 5, 6, 6, 7]}, {""day"": 4, ""ratings"": [8, 8, 8, 8, 8, 7, 8, 8, 7, 7, 7, 7, 6, 8, 7, 7]}, {""day"": 5, ""ratings"": [7, 8, 8, 8, 7, 7, 8, 7, 6, 7, 6, 7, 7, 7, 6, 5]}, {""day"": 6, ""ratings"": [8, 8, 8, 8, 7, 7, 7, 8, 6, 6, 5, 8, 7, 7, 7, 7]}, {""day"": 7, ""ratings"": [8, 7, 8, 7, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 6, 7]}, {""day"": 8, ""ratings"": [8, 8, 8, 8, 7, 7, 2, 7, 6, 7, 7, 7, 6, 8, 7, 7]}, {""day"": 9, ""ratings"": [8, 8, 8, 8, 7, 7, 7, 8, 7, 6, 7, 6, 7, 6, 7, 7]}, {""day"": 10, ""ratings"": [7, 8, 8, 8, 7, 7, 7, 7, 6, 7, 7, 7, 6, 5, 6, 5]}]}",10,16,160
59d6892b03203500011acdac,59d6892b03203500011acdac,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [9, 9, 8, 7, 9, 8, 6, 8, 8, 7, 4, 5, 8, 7, 6, 6]}, {""day"": 2, ""ratings"": [8, 7, 7, 8, 8, 6, 6, 7, 7, 5, 4, 3, 6, 5, 3, 3]}, {""day"": 3, ""ratings"": [8, 7, 4, 7, 7, 7, 4, 4, 6, 5, 4, 3, 6, 4, 2, 3]}, {""day"": 4, ""ratings"": [8, 8, 6, 7, 9, 8, 6, 5, 8, 7, 4, 4, 8, 5, 3, 3]}, {""day"": 5, ""ratings"": [9, 8, 7, 6, 8, 7, 6, 4, 7, 6, 4, 4, 7, 5, 3, 3]}, {""day"": 6, ""ratings"": [9, 8, 8, 7, 9, 8, 7, 7, 8, 7, 7, 5, 8, 8, 6, 5]}, {""day"": 7, ""ratings"": [9, 8, 5, 7, 9, 8, 8, 7, 7, 6, 5, 5, 8, 6, 3, 6]}, {""day"": 8, ""ratings"": [9, 9, 9, 8, 9, 9, 7, 8, 9, 7, 6, 7, 8, 8, 6, 4]}, {""day"": 9, ""ratings"": [9, 9, 8, 8, 9, 8, 7, 8, 8, 8, 7, 7, 8, 8, 7, 6]}, {""day"": 10, ""ratings"": [9, 9, 8, 8, 8, 9, 8, 7, 8, 8, 7, 7, 6, 8, 6, 6]}]}",10,16,160
5a563395e0cf3d0001262ecf,5a563395e0cf3d0001262ecf,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [1, 6, 1, 9, 1, 8, 7, 9, 3, 7, 9, 5, 1, 6, 5, 3]}, {""day"": 2, ""ratings"": [2, 7, 8, 9, 4, 2, 2, 1, 9, 3, 1, 2, 6, 9, 4, 8]}, {""day"": 3, ""ratings"": [1, 6, 9, 7, 1, 9, 8, 7, 1, 3, 3, 1, 2, 2, 2, 1]}, {""day"": 4, ""ratings"": [1, 9, 8, 9, 8, 6, 8, 9, 2, 1, 6, 9, 7, 1, 4, 9]}, {""day"": 5, ""ratings"": [1, 7, 9, 9, 9, 7, 8, 9, 1, 3, 5, 1, 1, 3, 9, 9]}, {""day"": 6, ""ratings"": [2, 9, 9, 9, 1, 8, 8, 9, 2, 8, 9, 9, 6, 4, 8, 9]}, {""day"": 7, ""ratings"": [1, 1, 7, 9, 1, 3, 8, 9, 1, 1, 7, 9, 1, 4, 9, 9]}, {""day"": 8, ""ratings"": [1, 5, 9, 9, 1, 7, 9, 9, 2, 1, 9, 9, 1, 1, 7, 9]}, {""day"": 9, ""ratings"": [1, 1, 9, 9, 1, 2, 9, 9, 1, 2, 9, 9, 9, 2, 9, 9]}, {""day"": 10, ""ratings"": [1, 1, 9, 9, 1, 1, 9, 9, 1, 3, 8, 9, 1, 9, 9, 9]}]}",10,16,160
5a5a3f2276d1c60001ab2992,5a5a3f2276d1c60001ab2992,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [9, 6, 7, 4, 8, 7, 5, 6, 7, 6, 5, 5, 7, 5, 3, 2]}, {""day"": 2, ""ratings"": [8, 8, 7, 6, 9, 8, 5, 6, 7, 7, 6, 6, 7, 5, 5, 5]}, {""day"": 3, ""ratings"": [7, 6, 4, 6, 7, 6, 6, 3, 3, 4, 5, 3, 5, 2, 4, 2]}, {""day"": 4, ""ratings"": [7, 7, 5, 7, 7, 7, 6, 5, 5, 5, 3, 4, 6, 4, 3, 2]}, {""day"": 5, ""ratings"": [5, 5, 5, 4, 8, 7, 5, 4, 7, 6, 3, 2, 7, 5, 2, 2]}, {""day"": 6, ""ratings"": [8, 7, 6, 6, 7, 8, 6, 5, 5, 6, 5, 3, 7, 3, 5, 2]}, {""day"": 7, ""ratings"": [7, 7, 5, 7, 5, 7, 5, 3, 7, 5, 4, 4, 4, 3, 4, 4]}, {""day"": 8, ""ratings"": [8, 8, 7, 7, 8, 8, 7, 7, 8, 7, 7, 6, 7, 7, 6, 6]}, {""day"": 9, ""ratings"": [8, 7, 5, 6, 8, 7, 4, 7, 6, 7, 6, 4, 7, 5, 5, 4]}, {""day"": 10, ""ratings"": [6, 4, 4, 3, 7, 6, 5, 4, 5, 4, 3, 2, 5, 5, 3, 2]}]}",10,16,160
5a7094c4f660ae0001a98bd5,5a7094c4f660ae0001a98bd5,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [9, 8, 9, 8, 9, 9, 8, 7, 8, 7, 6, 6, 7, 7, 5, 5]}, {""day"": 2, ""ratings"": [9, 9, 8, 8, 9, 9, 8, 7, 9, 9, 7, 6, 9, 8, 6, 7]}, {""day"": 3, ""ratings"": [9, 9, 8, 8, 9, 9, 7, 8, 9, 9, 8, 7, 8, 9, 7, 7]}, {""day"": 4, ""ratings"": [9, 9, 8, 8, 9, 9, 8, 7, 9, 8, 8, 6, 9, 7, 7, 6]}, {""day"": 5, ""ratings"": [9, 9, 8, 8, 9, 9, 8, 8, 9, 8, 7, 7, 8, 9, 7, 7]}, {""day"": 6, ""ratings"": [9, 8, 8, 8, 9, 8, 7, 8, 9, 8, 7, 7, 9, 8, 7, 6]}, {""day"": 7, ""ratings"": [9, 9, 8, 8, 9, 9, 8, 8, 9, 8, 7, 7, 9, 9, 7, 6]}, {""day"": 8, ""ratings"": [9, 8, 7, 8, 8, 8, 6, 7, 8, 8, 7, 7, 8, 8, 6, 6]}, {""day"": 9, ""ratings"": [8, 8, 7, 7, 8, 8, 8, 8, 8, 7, 7, 7, 8, 7, 6, 6]}, {""day"": 10, ""ratings"": [9, 8, 7, 7, 9, 8, 8, 7, 9, 8, 6, 6, 8, 8, 6, 6]}]}",10,16,160
5b12f9d81e55760001b9f397,5b12f9d81e55760001b9f397,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [6, 4, 8, 7, 9, 4, 8, 9, 7, 1, 5, 8, 3, 1, 7, 8]}, {""day"": 2, ""ratings"": [9, 9, 9, 1, 9, 5, 1, 7, 9, 7, 8, 9, 1, 1, 7, 7]}, {""day"": 3, ""ratings"": [1, 1, 1, 5, 1, 5, 4, 1, 1, 1, 1, 9, 1, 1, 1, 1]}, {""day"": 4, ""ratings"": [1, 9, 1, 9, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 7]}, {""day"": 5, ""ratings"": [1, 7, 9, 8, 1, 1, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1]}, {""day"": 6, ""ratings"": [9, 9, 9, 1, 7, 9, 7, 8, 9, 9, 8, 1, 9, 9, 1, 8]}, {""day"": 7, ""ratings"": [1, 1, 9, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 9, 1]}, {""day"": 8, ""ratings"": [1, 1, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}, {""day"": 9, ""ratings"": [3, 5, 1, 9, 9, 3, 7, 5, 7, 9, 5, 5, 1, 5, 9, 5]}, {""day"": 10, ""ratings"": [2, 5, 7, 5, 8, 5, 1, 1, 1, 5, 8, 1, 7, 6, 3, 1]}]}",10,16,160
5b142e4530d562000155eaf4,5b142e4530d562000155eaf4,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [6, 9, 9, 9, 9, 9, 1, 1, 8, 9, 8, 1, 9, 1, 2, 1]}, {""day"": 2, ""ratings"": [9, 9, 8, 1, 9, 9, 9, 9, 1, 9, 7, 1, 9, 1, 1, 1]}, {""day"": 3, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1]}, {""day"": 4, ""ratings"": [9, 9, 9, 9, 1, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}, {""day"": 5, ""ratings"": [9, 9, 9, 9, 1, 9, 9, 9, 1, 1, 1, 1, 1, 1, 1, 1]}, {""day"": 6, ""ratings"": [9, 9, 9, 9, 9, 1, 9, 9, 1, 1, 9, 1, 1, 1, 1, 1]}, {""day"": 7, ""ratings"": [9, 9, 9, 9, 9, 1, 9, 9, 1, 1, 1, 1, 1, 1, 1, 1]}, {""day"": 8, ""ratings"": [9, 9, 9, 9, 1, 9, 9, 9, 1, 1, 1, 1, 1, 1, 1, 1]}, {""day"": 9, ""ratings"": [1, 1, 1, 9, 1, 1, 1, 1, 9, 9, 9, 9, 9, 9, 9, 9]}, {""day"": 10, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]}]}",10,16,160
5b2200bb38fc0c0001312c02,5b2200bb38fc0c0001312c02,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [6, 7, 7, 8, 1, 6, 7, 8, 2, 3, 3, 7, 4, 1, 4, 7]}, {""day"": 2, ""ratings"": [4, 5, 9, 9, 6, 6, 8, 9, 3, 4, 6, 7, 2, 4, 5, 8]}, {""day"": 3, ""ratings"": [5, 7, 8, 8, 6, 6, 7, 7, 4, 3, 2, 4, 3, 3, 3, 4]}, {""day"": 4, ""ratings"": [6, 6, 7, 8, 6, 6, 8, 9, 5, 5, 7, 3, 2, 4, 3, 5]}, {""day"": 5, ""ratings"": [6, 6, 7, 8, 6, 7, 8, 8, 5, 4, 4, 5, 2, 4, 4, 4]}, {""day"": 6, ""ratings"": [6, 7, 8, 8, 4, 5, 6, 7, 3, 3, 4, 6, 3, 4, 4, 4]}, {""day"": 7, ""ratings"": [7, 6, 8, 8, 8, 7, 8, 9, 4, 5, 5, 6, 3, 4, 6, 4]}, {""day"": 8, ""ratings"": [6, 7, 7, 9, 6, 7, 8, 8, 3, 3, 5, 6, 3, 3, 2, 4]}, {""day"": 9, ""ratings"": [6, 7, 7, 9, 8, 6, 7, 9, 3, 3, 5, 4, 4, 3, 5, 7]}, {""day"": 10, ""ratings"": [9, 7, 9, 9, 8, 8, 7, 9, 4, 6, 5, 5, 4, 4, 7, 5]}]}",10,16,160
5b93d6d239bcc800014f59c6,5b93d6d239bcc800014f59c6,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [3, 4, 4, 4, 2, 4, 4, 4, 3, 3, 4, 3, 2, 3, 3, 2]}, {""day"": 2, ""ratings"": [7, 7, 7, 3, 7, 7, 7, 3, 6, 5, 3, 3, 7, 3, 3, 3]}, {""day"": 3, ""ratings"": [7, 7, 3, 4, 2, 7, 3, 2, 7, 6, 3, 2, 6, 6, 3, 2]}, {""day"": 4, ""ratings"": [8, 7, 2, 3, 7, 7, 3, 3, 8, 7, 3, 7, 8, 7, 4, 2]}, {""day"": 5, ""ratings"": [7, 6, 4, 3, 7, 6, 3, 3, 7, 6, 4, 2, 7, 6, 4, 2]}, {""day"": 6, ""ratings"": [2, 6, 5, 4, 7, 7, 3, 3, 7, 7, 4, 3, 7, 7, 3, 2]}, {""day"": 7, ""ratings"": [7, 6, 4, 2, 7, 7, 3, 2, 7, 7, 3, 2, 7, 2, 4, 2]}, {""day"": 8, ""ratings"": [7, 7, 3, 2, 7, 7, 4, 2, 7, 6, 3, 2, 7, 7, 3, 2]}, {""day"": 9, ""ratings"": [7, 7, 4, 2, 7, 6, 4, 4, 7, 7, 4, 3, 8, 7, 4, 3]}, {""day"": 10, ""ratings"": [6, 8, 4, 2, 8, 7, 3, 3, 7, 6, 4, 2, 7, 6, 3, 2]}]}",10,16,160
5be0051d45bb8b000173f6f9,5be0051d45bb8b000173f6f9,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [7, 7, 8, 8, 7, 2, 7, 8, 1, 6, 5, 5, 1, 7, 4, 5]}, {""day"": 2, ""ratings"": [9, 9, 9, 9, 8, 8, 9, 9, 6, 7, 7, 8, 7, 6, 9, 8]}, {""day"": 3, ""ratings"": [7, 9, 8, 9, 8, 7, 7, 9, 4, 6, 4, 6, 6, 6, 6, 6]}, {""day"": 4, ""ratings"": [8, 8, 9, 9, 6, 8, 7, 8, 4, 3, 6, 7, 4, 3, 7, 8]}, {""day"": 5, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]}, {""day"": 6, ""ratings"": [9, 9, 9, 9, 5, 6, 9, 9, 1, 2, 3, 1, 4, 4, 1, 4]}, {""day"": 7, ""ratings"": [1, 2, 9, 9, 1, 4, 9, 9, 1, 2, 9, 9, 1, 6, 9, 9]}, {""day"": 8, ""ratings"": [3, 8, 9, 9, 3, 8, 9, 9, 4, 4, 4, 9, 6, 3, 7, 7]}, {""day"": 9, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]}, {""day"": 10, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]}]}",10,16,160
5c34e402b96e660001cb5ce6,5c34e402b96e660001cb5ce6,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [9, 7, 7, 9, 8, 7, 7, 8, 6, 5, 6, 6, 3, 5, 4, 6]}, {""day"": 2, ""ratings"": [6, 7, 8, 9, 4, 4, 7, 8, 4, 6, 6, 7, 5, 5, 6, 7]}, {""day"": 3, ""ratings"": [7, 6, 9, 8, 7, 7, 7, 8, 5, 5, 7, 6, 3, 3, 7, 6]}, {""day"": 4, ""ratings"": [8, 8, 8, 9, 5, 7, 6, 6, 6, 6, 6, 7, 3, 6, 6, 7]}, {""day"": 5, ""ratings"": [1, 7, 7, 7, 1, 5, 5, 7, 1, 2, 3, 3, 2, 3, 4, 1]}, {""day"": 6, ""ratings"": [6, 6, 5, 2, 3, 5, 7, 7, 3, 3, 7, 4, 5, 4, 5, 4]}, {""day"": 7, ""ratings"": [6, 6, 6, 8, 5, 5, 7, 7, 3, 4, 6, 4, 3, 6, 4, 5]}, {""day"": 8, ""ratings"": [7, 7, 7, 8, 4, 6, 6, 7, 3, 5, 6, 6, 2, 4, 6, 5]}, {""day"": 9, ""ratings"": [7, 7, 7, 8, 7, 7, 8, 8, 7, 2, 7, 7, 4, 6, 7, 7]}, {""day"": 10, ""ratings"": [7, 7, 8, 9, 8, 8, 8, 8, 6, 7, 7, 7, 7, 7, 7, 6]}]}",10,16,160
5c75bdc1142fa40001700b7c,5c75bdc1142fa40001700b7c,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]}, {""day"": 2, ""ratings"": [3, 4, 9, 9, 4, 4, 5, 4, 9, 9, 9, 6, 9, 9, 9, 9]}, {""day"": 3, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]}, {""day"": 4, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]}, {""day"": 5, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]}, {""day"": 6, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 8, 9, 9, 9, 6, 7, 7, 6]}, {""day"": 7, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 7, 7, 8, 6, 4, 6, 7, 6]}, {""day"": 8, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 6, 7, 7, 9, 4, 5, 6, 7]}, {""day"": 9, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 7, 7, 8, 7, 6, 6, 9, 9]}, {""day"": 10, ""ratings"": [9, 9, 9, 9, 9, 9, 9, 9, 9, 6, 7, 7, 6, 6, 7, 6]}]}",10,16,160
5c97f7ed18a759001648027a,5c97f7ed18a759001648027a,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [9, 8, 6, 7, 8, 8, 5, 5, 7, 5, 5, 4, 4, 4, 3, 3]}, {""day"": 2, ""ratings"": [9, 8, 7, 6, 8, 6, 5, 6, 6, 5, 6, 4, 6, 5, 3, 4]}, {""day"": 3, ""ratings"": [8, 8, 8, 6, 8, 6, 6, 5, 7, 7, 5, 4, 7, 5, 5, 5]}, {""day"": 4, ""ratings"": [7, 6, 6, 7, 7, 6, 3, 5, 6, 3, 3, 2, 5, 5, 2, 2]}, {""day"": 5, ""ratings"": [7, 7, 5, 5, 8, 6, 6, 4, 7, 3, 5, 3, 4, 4, 4, 3]}, {""day"": 6, ""ratings"": [8, 8, 5, 5, 8, 6, 6, 5, 6, 5, 6, 3, 4, 3, 3, 1]}, {""day"": 7, ""ratings"": [8, 9, 8, 7, 7, 8, 5, 4, 6, 4, 3, 3, 4, 3, 4, 1]}, {""day"": 8, ""ratings"": [9, 6, 6, 2, 6, 8, 5, 5, 3, 3, 5, 4, 5, 4, 2, 2]}, {""day"": 9, ""ratings"": [9, 7, 8, 1, 7, 5, 6, 6, 4, 2, 2, 2, 3, 2, 3, 2]}, {""day"": 10, ""ratings"": [8, 8, 8, 8, 7, 8, 8, 7, 2, 4, 7, 8, 2, 3, 5, 2]}]}",10,16,160
5ce05a73ccdf040016e93662,5ce05a73ccdf040016e93662,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [8, 8, 7, 8, 7, 7, 6, 8, 8, 7, 7, 7, 6, 6, 7, 6]}, {""day"": 2, ""ratings"": [7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 6, 5, 6, 7, 6]}, {""day"": 3, ""ratings"": [8, 8, 8, 8, 8, 7, 7, 7, 8, 8, 7, 7, 6, 7, 6, 7]}, {""day"": 4, ""ratings"": [8, 7, 7, 8, 5, 7, 7, 7, 5, 7, 6, 7, 3, 6, 6, 7]}, {""day"": 5, ""ratings"": [7, 7, 7, 8, 7, 7, 7, 8, 7, 6, 7, 7, 7, 4, 7, 6]}, {""day"": 6, ""ratings"": [7, 7, 7, 8, 8, 7, 7, 7, 6, 7, 7, 7, 6, 6, 6, 6]}, {""day"": 7, ""ratings"": [7, 6, 7, 7, 7, 6, 6, 6, 5, 7, 7, 6, 4, 6, 5, 6]}, {""day"": 8, ""ratings"": [7, 7, 7, 7, 7, 7, 7, 7, 4, 6, 6, 7, 3, 6, 6, 6]}, {""day"": 9, ""ratings"": [6, 7, 6, 7, 6, 6, 6, 6, 4, 5, 5, 6, 3, 4, 5, 4]}, {""day"": 10, ""ratings"": [5, 7, 7, 6, 6, 6, 5, 6, 6, 6, 7, 5, 4, 4, 5, 5]}]}",10,16,160
5d4e4f66ffbcf800199d5d2e,5d4e4f66ffbcf800199d5d2e,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [9, 7, 5, 7, 3, 5, 3, 7, 8, 6, 4, 8, 6, 3, 5, 8]}, {""day"": 2, ""ratings"": [8, 8, 8, 7, 7, 6, 7, 8, 5, 4, 7, 3, 8, 3, 2, 2]}, {""day"": 3, ""ratings"": [4, 7, 7, 7, 5, 5, 4, 4, 3, 3, 3, 3, 2, 2, 2, 3]}, {""day"": 4, ""ratings"": [4, 7, 5, 6, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3]}, {""day"": 5, ""ratings"": [4, 4, 6, 8, 5, 6, 6, 5, 2, 3, 4, 4, 4, 4, 3, 4]}, {""day"": 6, ""ratings"": [6, 4, 7, 5, 3, 3, 4, 4, 3, 3, 3, 2, 2, 3, 3, 2]}, {""day"": 7, ""ratings"": [5, 9, 9, 9, 6, 7, 5, 6, 6, 4, 5, 2, 2, 3, 3, 2]}, {""day"": 8, ""ratings"": [5, 6, 7, 9, 7, 6, 6, 7, 7, 6, 8, 7, 6, 5, 6, 7]}, {""day"": 9, ""ratings"": [8, 8, 9, 9, 6, 8, 8, 8, 6, 6, 6, 7, 6, 5, 6, 6]}, {""day"": 10, ""ratings"": [8, 8, 9, 8, 6, 8, 8, 7, 3, 4, 6, 4, 3, 3, 4, 4]}]}",10,16,160
5d52f3cc00691e0019494a39,5d52f3cc00691e0019494a39,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [8, 8, 8, 7, 9, 8, 7, 5, 8, 7, 6, 5, 8, 6, 4, 4]}, {""day"": 2, ""ratings"": [6, 8, 7, 9, 7, 6, 6, 6, 8, 5, 4, 3, 5, 7, 4, 3]}, {""day"": 3, ""ratings"": [7, 8, 9, 9, 6, 5, 5, 6, 6, 7, 6, 5, 5, 5, 4, 4]}, {""day"": 4, ""ratings"": [9, 7, 8, 8, 5, 6, 7, 7, 3, 6, 5, 6, 4, 5, 5, 5]}, {""day"": 5, ""ratings"": [9, 7, 8, 7, 6, 5, 6, 6, 7, 6, 5, 5, 2, 5, 4, 5]}, {""day"": 6, ""ratings"": [7, 7, 8, 8, 4, 6, 6, 6, 5, 5, 6, 6, 3, 6, 6, 5]}, {""day"": 7, ""ratings"": [6, 8, 7, 8, 4, 5, 6, 6, 4, 5, 6, 4, 2, 4, 4, 4]}, {""day"": 8, ""ratings"": [5, 6, 8, 9, 6, 5, 7, 8, 2, 3, 4, 4, 3, 3, 5, 4]}, {""day"": 9, ""ratings"": [5, 7, 9, 8, 5, 5, 7, 8, 2, 4, 5, 6, 4, 2, 4, 5]}, {""day"": 10, ""ratings"": [5, 7, 9, 8, 2, 6, 7, 7, 4, 4, 6, 7, 3, 3, 5, 5]}]}",10,16,160
5d59cb467ca41f0001e97e1f,5d59cb467ca41f0001e97e1f,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [9, 8, 7, 7, 8, 8, 6, 7, 8, 8, 6, 7, 8, 6, 5, 6]}, {""day"": 2, ""ratings"": [9, 9, 8, 5, 9, 8, 7, 7, 9, 8, 7, 6, 9, 8, 3, 7]}, {""day"": 3, ""ratings"": [9, 9, 8, 7, 8, 8, 6, 6, 7, 6, 6, 5, 6, 5, 5, 6]}, {""day"": 4, ""ratings"": [9, 9, 7, 7, 8, 8, 7, 7, 8, 8, 7, 6, 7, 8, 6, 6]}, {""day"": 5, ""ratings"": [9, 9, 8, 7, 8, 8, 8, 7, 8, 8, 7, 7, 7, 7, 7, 6]}, {""day"": 6, ""ratings"": [9, 8, 8, 7, 8, 8, 7, 6, 7, 8, 7, 7, 7, 6, 7, 6]}, {""day"": 7, ""ratings"": [9, 8, 8, 7, 8, 7, 6, 6, 7, 7, 5, 5, 6, 6, 6, 4]}, {""day"": 8, ""ratings"": [8, 8, 8, 8, 9, 8, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]}, {""day"": 9, ""ratings"": [8, 8, 8, 8, 9, 8, 7, 7, 8, 7, 6, 6, 7, 6, 6, 6]}, {""day"": 10, ""ratings"": [9, 8, 8, 7, 8, 8, 7, 6, 8, 8, 7, 6, 7, 7, 7, 5]}]}",10,16,160
5da5ac51a39c100014614ed5,5da5ac51a39c100014614ed5,LONGITUDINAL_TRUST_PANEL,"{""days"": [{""day"": 1, ""ratings"": [5, 5, 2, 7, 4, 4, 6, 4, 4, 5, 5, 5, 3, 4, 3, 5]}, {""day"": 2, ""ratings"": [5, 4, 5, 6, 3, 3, 3, 7, 3, 2, 2, 2, 2, 2, 2, 2]}, {""day"": 3, ""ratings"": [3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1]}, {""day"": 4, ""ratings"": [6, 8, 8, 8, 4, 3, 4, 7, 2, 3, 2, 3, 3, 2, 2, 2]}, {""day"": 5, ""ratings"": [3, 5, 4, 6, 4, 3, 7, 5, 2, 3, 2, 3, 2, 2, 2, 1]}, {""day"": 6, ""ratings"": [6, 7, 6, 8, 2, 3, 5, 4, 1, 4, 3, 2, 2, 2, 2, 2]}, {""day"": 7, ""ratings"": [5, 3, 7, 6, 4, 4, 3, 4, 2, 2, 3, 3, 3, 2, 3, 2]}, {""day"": 8, ""ratings"": [7, 7, 6, 5, 3, 5, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2]}, {""day"": 9, ""ratings"": [5, 7, 8, 7, 4, 4, 4, 4, 2, 3, 2, 3, 2, 3, 2, 2]}, {""day"": 10, ""ratings"": [6, 7, 7, 6, 6, 4, 5, 5, 3, 2, 2, 2, 2, 2, 2, 2]}]}",10,16,160
