custom_id,entity_kind,entity_id,treatment_name,round_number,num_active_players,total_contribution,total_contribution_rate,total_round_payoff,round_normalized_efficiency,within_round_contribution_rate_var,message_count,has_chat
trajectory_completion_compact__VALIDATION_0_C__F9zgaNoZPFFagrLwk__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__F9zgaNoZPFFagrLwk__k0__rep1,VALIDATION_0_C,2,10,140,0.7,930.0,0.7019230769230769,0.20999999999999996,5,1
trajectory_completion_compact__VALIDATION_0_C__AaPW26f94YzzFxPLk__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__AaPW26f94YzzFxPLk__k0__rep1,VALIDATION_0_C,2,10,120,0.6,820.0,0.5961538461538461,0.24,3,1
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,VALIDATION_0_C,2,10,140,0.7,930.0,0.7019230769230769,0.20999999999999996,4,1
trajectory_completion_compact__VALIDATION_0_C__K3BKmGpJcMFNK3TJz__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__K3BKmGpJcMFNK3TJz__k0__rep1,VALIDATION_0_C,3,10,200,1.0,1240.0,1.0,0.0,2,1
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,VALIDATION_0_C,3,10,160,0.8,1030.0,0.7980769230769231,0.16000000000000003,4,1
trajectory_completion_compact__VALIDATION_0_C__5mhtM66ewYHNxSp4q__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__5mhtM66ewYHNxSp4q__k0__rep1,VALIDATION_0_C,3,10,60,0.3,510.0,0.2980769230769231,0.21000000000000002,5,1
trajectory_completion_compact__VALIDATION_0_C__DLhhTyaSmN26NPemM__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__DLhhTyaSmN26NPemM__k0__rep1,VALIDATION_0_C,3,10,120,0.6,820.0,0.5961538461538461,0.24,4,1
trajectory_completion_compact__VALIDATION_0_C__eKvYkv4QEg8DiocsW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__eKvYkv4QEg8DiocsW__k0__rep1,VALIDATION_0_C,3,10,140,0.7,930.0,0.7019230769230769,0.21000000000000002,2,1
trajectory_completion_compact__VALIDATION_0_C__4HwmGmWXPq5jBJust__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__4HwmGmWXPq5jBJust__k0__rep1,VALIDATION_0_C,3,10,60,0.3,510.0,0.2980769230769231,0.20999999999999996,4,1
trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,VALIDATION_0_C,3,10,80,0.4,620.0,0.40384615384615385,0.24000000000000005,4,1
trajectory_completion_compact__VALIDATION_0_C__F9zgaNoZPFFagrLwk__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__F9zgaNoZPFFagrLwk__k0__rep1,VALIDATION_0_C,3,10,140,0.7,930.0,0.7019230769230769,0.20999999999999996,5,1
trajectory_completion_compact__VALIDATION_0_C__AaPW26f94YzzFxPLk__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__AaPW26f94YzzFxPLk__k0__rep1,VALIDATION_0_C,3,10,100,0.5,720.0,0.5,0.25,3,1
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,VALIDATION_0_C,3,10,160,0.8,1030.0,0.7980769230769231,0.16,4,1
trajectory_completion_compact__VALIDATION_0_C__K3BKmGpJcMFNK3TJz__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__K3BKmGpJcMFNK3TJz__k0__rep1,VALIDATION_0_C,4,10,180,0.9,1140.0,0.9038461538461539,0.09000000000000001,3,1
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,VALIDATION_0_C,4,10,180,0.9,1140.0,0.9038461538461539,0.09000000000000001,4,1
trajectory_completion_compact__VALIDATION_0_C__5mhtM66ewYHNxSp4q__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__5mhtM66ewYHNxSp4q__k0__rep1,VALIDATION_0_C,4,10,40,0.2,410.0,0.20192307692307693,0.16000000000000006,5,1
trajectory_completion_compact__VALIDATION_0_C__DLhhTyaSmN26NPemM__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__DLhhTyaSmN26NPemM__k0__rep1,VALIDATION_0_C,4,10,100,0.5,720.0,0.5,0.25,4,1
trajectory_completion_compact__VALIDATION_0_C__eKvYkv4QEg8DiocsW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__eKvYkv4QEg8DiocsW__k0__rep1,VALIDATION_0_C,4,10,160,0.8,1030.0,0.7980769230769231,0.16,3,1
trajectory_completion_compact__VALIDATION_0_C__4HwmGmWXPq5jBJust__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__4HwmGmWXPq5jBJust__k0__rep1,VALIDATION_0_C,4,10,100,0.5,720.0,0.5,0.25,4,1
trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,VALIDATION_0_C,4,10,60,0.3,510.0,0.2980769230769231,0.20999999999999996,4,1
trajectory_completion_compact__VALIDATION_0_C__F9zgaNoZPFFagrLwk__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__F9zgaNoZPFFagrLwk__k0__rep1,VALIDATION_0_C,4,10,120,0.6,820.0,0.5961538461538461,0.24000000000000005,5,1
trajectory_completion_compact__VALIDATION_0_C__AaPW26f94YzzFxPLk__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__AaPW26f94YzzFxPLk__k0__rep1,VALIDATION_0_C,4,10,60,0.3,510.0,0.2980769230769231,0.20999999999999996,3,1
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,VALIDATION_0_C,4,10,140,0.7,930.0,0.7019230769230769,0.20999999999999996,4,1
trajectory_completion_compact__VALIDATION_0_C__K3BKmGpJcMFNK3TJz__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__K3BKmGpJcMFNK3TJz__k0__rep1,VALIDATION_0_C,5,10,200,1.0,1240.0,1.0,0.0,3,1
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,VALIDATION_0_C,5,10,200,1.0,1240.0,1.0,0.0,4,1
trajectory_completion_compact__VALIDATION_0_C__5mhtM66ewYHNxSp4q__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__5mhtM66ewYHNxSp4q__k0__rep1,VALIDATION_0_C,5,10,40,0.2,410.0,0.20192307692307693,0.16000000000000006,4,1
trajectory_completion_compact__VALIDATION_0_C__DLhhTyaSmN26NPemM__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__DLhhTyaSmN26NPemM__k0__rep1,VALIDATION_0_C,5,10,60,0.3,510.0,0.2980769230769231,0.20999999999999996,4,1
trajectory_completion_compact__VALIDATION_0_C__eKvYkv4QEg8DiocsW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__eKvYkv4QEg8DiocsW__k0__rep1,VALIDATION_0_C,5,10,160,0.8,1030.0,0.7980769230769231,0.16,2,1
trajectory_completion_compact__VALIDATION_0_C__4HwmGmWXPq5jBJust__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__4HwmGmWXPq5jBJust__k0__rep1,VALIDATION_0_C,5,10,100,0.5,720.0,0.5,0.25,4,1
trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,VALIDATION_0_C,5,10,60,0.3,510.0,0.2980769230769231,0.20999999999999996,4,1
trajectory_completion_compact__VALIDATION_0_C__F9zgaNoZPFFagrLwk__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__F9zgaNoZPFFagrLwk__k0__rep1,VALIDATION_0_C,5,10,100,0.5,720.0,0.5,0.25,5,1
trajectory_completion_compact__VALIDATION_0_C__AaPW26f94YzzFxPLk__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__AaPW26f94YzzFxPLk__k0__rep1,VALIDATION_0_C,5,10,60,0.3,510.0,0.2980769230769231,0.20999999999999996,3,1
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,VALIDATION_0_C,5,10,120,0.6,820.0,0.5961538461538461,0.24000000000000005,4,1
trajectory_completion_compact__VALIDATION_0_C__K3BKmGpJcMFNK3TJz__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__K3BKmGpJcMFNK3TJz__k0__rep1,VALIDATION_0_C,6,10,160,0.8,1030.0,0.7980769230769231,0.16000000000000003,3,1
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,VALIDATION_0_C,6,10,180,0.9,1140.0,0.9038461538461539,0.09000000000000001,4,1
trajectory_completion_compact__VALIDATION_0_C__5mhtM66ewYHNxSp4q__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__5mhtM66ewYHNxSp4q__k0__rep1,VALIDATION_0_C,6,10,20,0.1,300.0,0.09615384615384616,0.09000000000000001,5,1
trajectory_completion_compact__VALIDATION_0_C__DLhhTyaSmN26NPemM__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__DLhhTyaSmN26NPemM__k0__rep1,VALIDATION_0_C,6,10,20,0.1,300.0,0.09615384615384616,0.09000000000000001,4,1
trajectory_completion_compact__VALIDATION_0_C__eKvYkv4QEg8DiocsW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__eKvYkv4QEg8DiocsW__k0__rep1,VALIDATION_0_C,6,10,140,0.7,930.0,0.7019230769230769,0.21000000000000002,3,1
trajectory_completion_compact__VALIDATION_0_C__4HwmGmWXPq5jBJust__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__4HwmGmWXPq5jBJust__k0__rep1,VALIDATION_0_C,6,10,40,0.2,410.0,0.20192307692307693,0.16000000000000006,4,1
trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,VALIDATION_0_C,6,10,40,0.2,410.0,0.20192307692307693,0.16000000000000006,5,1
trajectory_completion_compact__VALIDATION_0_C__F9zgaNoZPFFagrLwk__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__F9zgaNoZPFFagrLwk__k0__rep1,VALIDATION_0_C,6,10,80,0.4,620.0,0.40384615384615385,0.24,5,1
trajectory_completion_compact__VALIDATION_0_C__AaPW26f94YzzFxPLk__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__AaPW26f94YzzFxPLk__k0__rep1,VALIDATION_0_C,6,10,40,0.2,410.0,0.20192307692307693,0.16000000000000006,3,1
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,VALIDATION_0_C,6,10,80,0.4,620.0,0.40384615384615385,0.24,4,1
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,VALIDATION_0_T,1,10,120,0.6,804.0,0.5807692307692308,0.24,6,1
trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,VALIDATION_0_T,1,10,180,0.9,1124.0,0.8884615384615384,0.09,5,1
trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,VALIDATION_0_T,1,10,120,0.6,812.0,0.5884615384615385,0.24000000000000005,3,1
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,VALIDATION_0_T,1,10,140,0.7,914.0,0.6865384615384615,0.20999999999999996,3,1
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,VALIDATION_0_T,1,10,160,0.8,1010.0,0.7788461538461539,0.16,3,1
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,VALIDATION_0_T,1,10,160,0.8,1010.0,0.7788461538461539,0.16000000000000003,5,1
trajectory_completion_compact__VALIDATION_0_T__hvxgwX3y76vGYtkqS__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__hvxgwX3y76vGYtkqS__k0__rep1,VALIDATION_0_T,1,10,180,0.9,1128.0,0.8923076923076924,0.09000000000000001,3,1
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,VALIDATION_0_T,1,10,160,0.8,1006.0,0.775,0.16000000000000003,4,1
trajectory_completion_compact__VALIDATION_0_T__zBbM66zutHe6rm6h4__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__zBbM66zutHe6rm6h4__k0__rep1,VALIDATION_0_T,1,10,140,0.7,922.0,0.6942307692307692,0.21000000000000002,6,1
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,VALIDATION_0_T,1,10,120,0.6,820.0,0.5961538461538461,0.24000000000000005,4,1
trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,VALIDATION_0_T,1,10,180,0.9,1124.0,0.8884615384615384,0.09000000000000001,5,1
trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,VALIDATION_0_T,1,10,160,0.8,994.0,0.7634615384615384,0.16000000000000003,3,1
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,VALIDATION_0_T,2,10,180,0.9,1124.0,0.8884615384615384,0.09,6,1
trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,VALIDATION_0_T,2,10,200,1.0,1240.0,1.0,0.0,4,1
trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,VALIDATION_0_T,2,10,160,0.8,1022.0,0.7903846153846154,0.16000000000000003,3,1
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,VALIDATION_0_T,2,10,160,0.8,1018.0,0.7865384615384615,0.16000000000000003,3,1
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,VALIDATION_0_T,2,10,180,0.9,1128.0,0.8923076923076924,0.09,3,1
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,VALIDATION_0_T,2,10,160,0.8,998.0,0.7673076923076924,0.16000000000000003,5,1
trajectory_completion_compact__VALIDATION_0_T__hvxgwX3y76vGYtkqS__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__hvxgwX3y76vGYtkqS__k0__rep1,VALIDATION_0_T,2,10,180,0.9,1128.0,0.8923076923076924,0.09000000000000001,3,1
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,VALIDATION_0_T,2,10,180,0.9,1124.0,0.8884615384615384,0.09,3,1
trajectory_completion_compact__VALIDATION_0_T__zBbM66zutHe6rm6h4__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__zBbM66zutHe6rm6h4__k0__rep1,VALIDATION_0_T,2,10,160,0.8,1022.0,0.7903846153846154,0.16,6,1
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,VALIDATION_0_T,2,10,100,0.5,700.0,0.4807692307692308,0.25,5,1
trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,VALIDATION_0_T,2,10,200,1.0,1240.0,1.0,0.0,3,1
trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,VALIDATION_0_T,2,10,180,0.9,1108.0,0.8730769230769231,0.09000000000000001,4,1
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,VALIDATION_0_T,3,10,180,0.9,1136.0,0.9,0.09,5,1
trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,VALIDATION_0_T,3,10,180,0.9,1128.0,0.8923076923076924,0.09000000000000001,5,1
trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,VALIDATION_0_T,3,10,180,0.9,1132.0,0.8961538461538462,0.09000000000000001,3,1
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,VALIDATION_0_T,3,10,180,0.9,1128.0,0.8923076923076924,0.09000000000000001,3,1
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,VALIDATION_0_T,3,10,180,0.9,1120.0,0.8846153846153846,0.09,2,1
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,VALIDATION_0_T,3,10,180,0.9,1124.0,0.8884615384615384,0.09000000000000001,5,1
trajectory_completion_compact__VALIDATION_0_T__hvxgwX3y76vGYtkqS__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__hvxgwX3y76vGYtkqS__k0__rep1,VALIDATION_0_T,3,10,180,0.9,1124.0,0.8884615384615384,0.09000000000000001,3,1
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,VALIDATION_0_T,3,10,180,0.9,1128.0,0.8923076923076924,0.09000000000000001,3,1
trajectory_completion_compact__VALIDATION_0_T__zBbM66zutHe6rm6h4__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__zBbM66zutHe6rm6h4__k0__rep1,VALIDATION_0_T,3,10,180,0.9,1136.0,0.9,0.09,6,1
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,VALIDATION_0_T,3,10,140,0.7,910.0,0.6826923076923077,0.20999999999999996,5,1
trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,VALIDATION_0_T,3,10,180,0.9,1124.0,0.8884615384615384,0.09000000000000001,4,1
trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,VALIDATION_0_T,3,10,200,1.0,1240.0,1.0,0.0,3,1
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,VALIDATION_0_T,4,10,180,0.9,1120.0,0.8846153846153846,0.09,5,1
trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,VALIDATION_0_T,4,10,200,1.0,1240.0,1.0,0.0,3,1
trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,generated,trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,VALIDATION_0_T,4,10,200,1.0,1240.0,1.0,0.0,2,1
