custom_id,input_token_estimate
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0041,2694
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0042,2689
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0043,2681
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0044,2682
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0045,2685
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0046,2685
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0047,2687
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0048,2692
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0049,2688
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0050,2683
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0051,2683
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0052,2697
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0053,2683
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0054,2687
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0055,2693
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0056,2685
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0057,2687
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0058,2688
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0059,2688
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0060,2686
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0061,2690
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0062,2692
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0063,2685
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_cognitive_only__s0064,2689
simbenchpop__simbenchpop__ctx_005__twin_persona_summary_cognitive_only__s0001,1200
simbenchpop__simbenchpop__ctx_005__twin_persona_summary_cognitive_only__s0002,1194
simbenchpop__simbenchpop__ctx_005__twin_persona_summary_cognitive_only__s0003,1194
simbenchpop__simbenchpop__ctx_005__twin_persona_summary_cognitive_only__s0004,1197
