iteration,total_top1,candidate_identities,selected_identities,selected_identity_share,never_selected_identities,never_selected_identity_share,entropy_effective_n,entropy_effective_n_share,simpson_effective_n,simpson_effective_n_share,hhi,gini,top_1pct_share,top_5pct_share,top_10pct_share
38,1280.0,342.0,325.0,0.9502923976608187,17.0,0.049707602339181284,258.27046434568484,0.7551767963324119,212.28297486395437,0.6207104528185801,0.004710693359375,0.4042534722222222,0.04765625,0.1703125,0.28515625
39,1280.0,342.0,317.0,0.9269005847953217,25.0,0.07309941520467836,255.39679268937664,0.7467742476297563,215.97679936725547,0.6315111092609809,0.004630126953125,0.41149945175438596,0.040625,0.15625,0.2703125
40,1280.0,342.0,320.0,0.935672514619883,22.0,0.06432748538011696,254.62864423312664,0.7445281995120662,210.15905592611594,0.6145001635266548,0.0047583007812500005,0.4125319809941519,0.04765625,0.16875,0.2828125
41,1280.0,342.0,328.0,0.9590643274853801,14.0,0.04093567251461988,261.6878853508653,0.7651692554118869,216.94915254237284,0.6343542471999206,0.004609375000000001,0.39751918859649105,0.04296875,0.16171875,0.27734375
42,1280.0,342.0,319.0,0.9327485380116959,23.0,0.06725146198830409,255.4819724714032,0.7470233113198924,212.66874350986498,0.6218384313153947,0.0047021484375,0.4102430555555554,0.04765625,0.16640625,0.27578125
43,1280.0,342.0,321.0,0.9385964912280702,21.0,0.06140350877192982,258.6486099388914,0.7562824852014369,216.03375527426158,0.6316776470007649,0.00462890625,0.40271838450292385,0.04453125,0.1625,0.27421875
44,1280.0,342.0,322.0,0.9415204678362573,20.0,0.05847953216374269,258.1315901537227,0.7547707314436336,214.90031479538303,0.6283634935537515,0.0046533203125,0.4041575292397659,0.046875,0.16484375,0.275
45,1280.0,342.0,328.0,0.9590643274853801,14.0,0.04093567251461988,260.9097258294379,0.762893935173795,215.97679936725547,0.6315111092609809,0.004630126953125,0.3985836988304092,0.046875,0.16796875,0.27265625
46,1280.0,342.0,321.0,0.9385964912280702,21.0,0.06140350877192982,254.4070875184714,0.7438803728610275,210.86229086229085,0.6165564060300902,0.004742431640625,0.4163011695906431,0.04296875,0.1609375,0.28203125
47,1280.0,342.0,318.0,0.9298245614035088,24.0,0.07017543859649122,255.77963048641604,0.7478936563930294,214.16993464052288,0.6262278790658564,0.004669189453125,0.40998263888888875,0.04609375,0.16015625,0.27265625
48,1280.0,342.0,324.0,0.9473684210526315,18.0,0.05263157894736842,257.5092042468564,0.7529508896106913,214.67505241090146,0.627704831610823,0.0046582031250000005,0.40894097222222214,0.0421875,0.16328125,0.27734375
49,1280.0,342.0,326.0,0.9532163742690059,16.0,0.04678362573099415,259.77976586708763,0.7595899586756948,216.54771345492995,0.6331804486986256,0.004617919921875,0.4029468201754385,0.0421875,0.1625,0.2765625
50,1280.0,342.0,325.0,0.9502923976608187,17.0,0.049707602339181284,259.4291523895832,0.7585647730689566,215.63569360357988,0.6305137239870757,0.004637451171875,0.40244883040935675,0.0421875,0.1640625,0.2796875
51,1280.0,342.0,318.0,0.9298245614035088,24.0,0.07017543859649122,256.2876635753861,0.7493791332613629,213.33333333333331,0.6237816764132553,0.004687500000000001,0.40697185672514613,0.04765625,0.1640625,0.278125
52,1280.0,342.0,325.0,0.9502923976608187,17.0,0.049707602339181284,261.1593375742289,0.7636237940766928,218.22056473095364,0.6380718266986949,0.00458251953125,0.3976516812865496,0.04140625,0.159375,0.27421875
53,1280.0,342.0,316.0,0.9239766081871345,26.0,0.07602339181286549,253.60486712038627,0.741534699182416,212.06316334455084,0.6200677290776341,0.004715576171875,0.4152275219298245,0.04453125,0.1640625,0.2796875
54,1280.0,342.0,317.0,0.9269005847953217,25.0,0.07309941520467836,253.25909459874774,0.740523668417391,212.3930515945035,0.6210323146038114,0.004708251953125,0.41824287280701755,0.04375,0.1609375,0.2734375
55,1280.0,342.0,322.0,0.9415204678362573,20.0,0.05847953216374269,257.62986737533805,0.7533037057758423,214.73132372214943,0.6278693676086241,0.004656982421875,0.4063961988304092,0.04453125,0.165625,0.275
56,1280.0,342.0,325.0,0.9502923976608187,17.0,0.049707602339181284,258.3292313000051,0.7553486295321787,214.61881058422844,0.6275403818252293,0.004659423828125,0.40596217105263155,0.04453125,0.16328125,0.2796875
57,1280.0,342.0,319.0,0.9327485380116959,23.0,0.06725146198830409,259.6364877145852,0.7591710167093134,219.86044015029523,0.6428667840651907,0.00454833984375,0.3996893274853801,0.03984375,0.15234375,0.26796875
58,1280.0,342.0,328.0,0.9590643274853801,14.0,0.04093567251461988,263.36598651731657,0.7700759839687619,220.45209903121633,0.6445967807930302,0.0045361328125000005,0.39213724415204676,0.04375,0.159375,0.26953125
59,1280.0,342.0,324.0,0.9473684210526315,18.0,0.05263157894736842,256.30470478384433,0.74942896135627,212.17301217301218,0.6203889244824917,0.004713134765625,0.4111979166666666,0.04921875,0.1625,0.2734375
60,1280.0,342.0,316.0,0.9239766081871345,26.0,0.07602339181286549,254.23374521249002,0.7433735240131287,213.5001303101381,0.6242693868717488,0.0046838378906250006,0.4145102339181286,0.04140625,0.1609375,0.2765625
61,1280.0,342.0,321.0,0.9385964912280702,21.0,0.06140350877192982,257.50455838363706,0.752937305215313,214.8439548911618,0.6281986985121689,0.004654541015625,0.40634137426900585,0.04453125,0.1625,0.27734375
62,1280.0,342.0,318.0,0.9298245614035088,24.0,0.07017543859649122,256.128801766435,0.7489146250480556,214.28197750457753,0.6265554897794664,0.0046667480468750005,0.4077531067251461,0.04609375,0.16484375,0.275
63,1280.0,342.0,324.0,0.9473684210526315,18.0,0.05263157894736842,258.41654272341776,0.7556039260918648,213.27779224160372,0.6236192755602448,0.0046887207031250005,0.4022341008771928,0.04453125,0.17109375,0.28515625
64,1280.0,342.0,325.0,0.9502923976608187,17.0,0.049707602339181284,258.96911089912044,0.7572196225120481,216.54771345492995,0.6331804486986256,0.004617919921875,0.40538651315789465,0.04140625,0.15859375,0.27734375
65,1280.0,342.0,317.0,0.9269005847953217,25.0,0.07309941520467836,253.325188417688,0.7407169251979181,213.0559167750325,0.62297051688606,0.004693603515625,0.4176352339181286,0.0421875,0.15859375,0.27734375
66,1280.0,342.0,319.0,0.9327485380116959,23.0,0.06725146198830409,257.23546899558136,0.7521504941391268,217.23680721294085,0.6351953427278972,0.004603271484375,0.4078399122807017,0.03984375,0.15546875,0.271875
67,1280.0,342.0,327.0,0.956140350877193,15.0,0.043859649122807015,260.98970332357334,0.7631277874958284,216.94915254237284,0.6343542471999206,0.004609375000000001,0.3993786549707601,0.0421875,0.1609375,0.2765625
68,1280.0,342.0,325.0,0.9502923976608187,17.0,0.049707602339181284,259.16899743598606,0.7578040860701347,215.97679936725547,0.6315111092609809,0.004630126953125,0.40455957602339176,0.0421875,0.15859375,0.271875
69,1280.0,342.0,317.0,0.9269005847953217,25.0,0.07309941520467836,253.3047980758951,0.7406573043154827,211.1884506316061,0.6175100895660997,0.004735107421875,0.41657072368421044,0.0453125,0.1640625,0.2796875
70,1280.0,342.0,324.0,0.9473684210526315,18.0,0.05263157894736842,261.72763547325576,0.7652854838399291,220.03760408272896,0.6433848072594414,0.0045446777343750005,0.3945221125730993,0.04140625,0.15625,0.27109375
71,1280.0,342.0,321.0,0.9385964912280702,21.0,0.06140350877192982,257.8044959897615,0.7538143157595366,217.64080765143464,0.6363766305597505,0.0045947265625,0.40638249269005833,0.0421875,0.15703125,0.26875
72,1280.0,342.0,322.0,0.9415204678362573,20.0,0.05847953216374269,255.64454426748057,0.7474986674487736,211.29739489295847,0.6178286400378903,0.004732666015625,0.4119014985380116,0.046875,0.1671875,0.284375
73,1280.0,342.0,320.0,0.935672514619883,22.0,0.06432748538011696,256.29860161075084,0.7494111158209089,212.1180735370274,0.6202282851959866,0.0047143554687500006,0.4078216374269006,0.04453125,0.16796875,0.28046875
74,1280.0,342.0,319.0,0.9327485380116959,23.0,0.06725146198830409,256.6611366456803,0.750471159782691,214.00208986415882,0.6257371048659615,0.0046728515625,0.4069809941520468,0.0453125,0.16484375,0.27890625
75,1280.0,342.0,325.0,0.9502923976608187,17.0,0.049707602339181284,257.1747645518031,0.7519729957655061,212.55838090295796,0.6215157336343801,0.00470458984375,0.40889985380116944,0.046875,0.16484375,0.27734375
76,1280.0,342.0,313.0,0.9152046783625731,29.0,0.0847953216374269,252.67291112791898,0.7388096816605818,213.6114732724902,0.6245949510891526,0.004681396484375,0.41813322368421035,0.0421875,0.1578125,0.27109375
77,1280.0,342.0,318.0,0.9298245614035088,24.0,0.07017543859649122,257.91082911258906,0.7541252313233598,218.16245006657786,0.6379019007794674,0.0045837402343750005,0.40450475146198817,0.04296875,0.15625,0.26640625
78,1280.0,342.0,322.0,0.9415204678362573,20.0,0.05847953216374269,258.92881069827973,0.7571017856674847,217.58300132802125,0.6362076062222843,0.004595947265625,0.40351790935672516,0.040625,0.1578125,0.27265625
79,1280.0,342.0,321.0,0.9385964912280702,21.0,0.06140350877192982,256.6132231446651,0.7503310618265061,214.45026178010468,0.6270475490646336,0.0046630859375,0.4100694444444444,0.04296875,0.15859375,0.2765625
80,1280.0,342.0,322.0,0.9415204678362573,20.0,0.05847953216374269,260.7565938733318,0.7624461809161748,219.03743315508018,0.6404603308628075,0.004565429687500001,0.39701206140350864,0.04296875,0.159375,0.27109375
81,1280.0,342.0,327.0,0.956140350877193,15.0,0.043859649122807015,260.9223876385704,0.7629309580075158,217.35208278057837,0.6355324057911649,0.004600830078125001,0.4000685307017544,0.0421875,0.159375,0.2734375
82,1280.0,342.0,315.0,0.9210526315789473,27.0,0.07894736842105263,257.0066079303649,0.751481309737909,219.33065595716198,0.6413177074770818,0.004559326171875,0.4055601242690057,0.04140625,0.1515625,0.2609375
83,1280.0,342.0,318.0,0.9298245614035088,24.0,0.07017543859649122,260.5347154015965,0.7617974134549604,219.91946308724832,0.643039365752188,0.004547119140625,0.3950383771929824,0.04140625,0.159375,0.27109375
84,1280.0,342.0,317.0,0.9269005847953217,25.0,0.07309941520467836,253.14452265663132,0.7401886627386881,212.66874350986498,0.6218384313153947,0.0047021484375,0.4192936769005846,0.040625,0.15859375,0.27421875
85,1280.0,342.0,321.0,0.9385964912280702,21.0,0.06140350877192982,255.5524871383679,0.7472294945566312,213.7787056367432,0.6250839346103603,0.004677734375,0.41353709795321625,0.04296875,0.1609375,0.2765625
86,1280.0,342.0,320.0,0.935672514619883,22.0,0.06432748538011696,254.6728608782435,0.7446574879480804,210.32092426187418,0.6149734627540181,0.004754638671875,0.4132766812865496,0.046875,0.16875,0.28203125
87,1280.0,342.0,320.0,0.935672514619883,22.0,0.06432748538011696,253.62531174363048,0.7415944787825453,210.86229086229085,0.6165564060300902,0.004742431640625,0.4181652046783626,0.04375,0.1640625,0.28046875
88,1280.0,342.0,318.0,0.9298245614035088,24.0,0.07017543859649122,255.6864487116653,0.7476211950633488,213.5001303101381,0.6242693868717488,0.0046838378906250006,0.4094115497076023,0.04453125,0.1640625,0.2765625
89,1280.0,342.0,321.0,0.9385964912280702,21.0,0.06140350877192982,257.2806650463263,0.7522826463342874,215.52223099184425,0.6301819619644569,0.004639892578125,0.4076114766081871,0.040625,0.15859375,0.278125
90,1280.0,342.0,318.0,0.9298245614035088,24.0,0.07017543859649122,256.54814430186394,0.7501407728124677,216.20480337820004,0.6321777876555557,0.004625244140625,0.4080226608187134,0.0421875,0.16171875,0.271875
91,1280.0,342.0,313.0,0.9152046783625731,29.0,0.0847953216374269,254.14700082091835,0.7431198854412817,213.555787278415,0.6244321265450732,0.0046826171875,0.41027503654970743,0.0453125,0.16484375,0.27890625
92,1280.0,342.0,329.0,0.9619883040935673,13.0,0.038011695906432746,259.18049367091913,0.7578377007921612,214.39413766029836,0.6268834434511648,0.004664306640625,0.4062774122807016,0.04296875,0.16484375,0.278125
93,1280.0,342.0,326.0,0.9532163742690059,16.0,0.04678362573099415,259.332009187185,0.7582807286175001,217.0066225165563,0.6345222880601061,0.004608154296875,0.4055646929824561,0.04140625,0.15703125,0.27109375
94,1280.0,342.0,314.0,0.9181286549707602,28.0,0.08187134502923976,252.9117301100153,0.7395079827778225,210.97089878959568,0.6168739730689932,0.004739990234375,0.4155244883040934,0.04453125,0.16796875,0.28125
95,1280.0,342.0,319.0,0.9327485380116959,23.0,0.06725146198830409,254.7137952376873,0.7447771790575651,214.95670427709263,0.6285283750792182,0.004652099609375,0.41557474415204676,0.0390625,0.15390625,0.27109375
96,1280.0,342.0,321.0,0.9385964912280702,21.0,0.06140350877192982,256.7867807450433,0.7508385401901851,215.2956636005256,0.6295194842120632,0.0046447753906250005,0.4099369517543858,0.04453125,0.15625,0.2703125
97,1280.0,342.0,320.0,0.935672514619883,22.0,0.06432748538011696,257.21897053562236,0.7521022530281356,213.83450796136776,0.6252470993022449,0.004676513671875,0.40537737573099397,0.0484375,0.16328125,0.26953125
98,1280.0,342.0,323.0,0.9444444444444444,19.0,0.05555555555555555,259.6026992442768,0.7590722200125052,217.93030061186485,0.6372231012042832,0.004588623046875,0.4016812865497075,0.04375,0.159375,0.26953125
99,1280.0,342.0,318.0,0.9298245614035088,24.0,0.07017543859649122,256.3247379674779,0.749487537916602,214.1139571353894,0.6260642021502614,0.004670410156250001,0.4072185672514619,0.04375,0.16484375,0.2796875
100,1280.0,342.0,319.0,0.9327485380116959,23.0,0.06725146198830409,257.5798812204196,0.7531575474281276,215.9198734844491,0.6313446593112547,0.004631347656250001,0.4049159356725145,0.04453125,0.159375,0.275
101,1280.0,342.0,316.0,0.9239766081871345,26.0,0.07602339181286549,255.6279019831939,0.7474500057988126,215.23909616395164,0.6293540823507358,0.00464599609375,0.40898209064327484,0.04140625,0.159375,0.27734375
102,1280.0,342.0,321.0,0.9385964912280702,21.0,0.06140350877192982,258.4182970640611,0.7556090557428687,217.0066225165563,0.6345222880601061,0.004608154296875,0.40376918859649114,0.0421875,0.1625,0.271875
103,1280.0,342.0,323.0,0.9444444444444444,19.0,0.05555555555555555,257.15726146136365,0.7519218171384902,215.12605042016807,0.6290235392402576,0.0046484375,0.40919682017543857,0.0421875,0.16015625,0.275
104,1280.0,342.0,327.0,0.956140350877193,15.0,0.043859649122807015,262.8499171231854,0.768567009132121,218.9203634420096,0.640118021760262,0.00456787109375,0.39275402046783614,0.0453125,0.159375,0.27109375
105,1280.0,342.0,313.0,0.9152046783625731,29.0,0.0847953216374269,255.64668030195853,0.7475049131636214,216.0907412292271,0.6318442726000792,0.0046276855468750005,0.4062911184210525,0.04375,0.1609375,0.27421875
106,1280.0,342.0,323.0,0.9444444444444444,19.0,0.05555555555555555,256.3590795410099,0.749587951874298,212.28297486395437,0.6207104528185801,0.004710693359375,0.4109283625730993,0.04453125,0.165625,0.2796875
107,1280.0,342.0,319.0,0.9327485380116959,23.0,0.06725146198830409,255.95834583734796,0.7484162158986782,212.72396780057124,0.6219999058496235,0.004700927734375001,0.40894097222222214,0.04453125,0.16640625,0.284375
108,1280.0,342.0,323.0,0.9444444444444444,19.0,0.05555555555555555,257.86443370315874,0.7539895722314583,215.46554445028931,0.6300162118429512,0.00464111328125,0.4062225877192982,0.04765625,0.15859375,0.2671875
109,1280.0,342.0,321.0,0.9385964912280702,21.0,0.06140350877192982,256.9591167367308,0.751342446598628,215.80611169652266,0.6310120225044522,0.0046337890625,0.40984557748538,0.040625,0.1578125,0.271875
110,1280.0,342.0,324.0,0.9473684210526315,18.0,0.05263157894736842,254.18188297265826,0.7432218800370124,208.71337579617835,0.6102730286437964,0.004791259765625,0.4173976608187133,0.0453125,0.16953125,0.2875
111,1280.0,342.0,322.0,0.9415204678362573,20.0,0.05847953216374269,257.228348357418,0.7521296735597017,214.90031479538297,0.6283634935537513,0.0046533203125000006,0.40846125730994154,0.04296875,0.16328125,0.27578125
112,1280.0,342.0,325.0,0.9502923976608187,17.0,0.049707602339181284,260.33476995235685,0.7612127776384703,218.22056473095364,0.6380718266986949,0.00458251953125,0.40127010233918115,0.04296875,0.15625,0.26953125
113,1280.0,342.0,322.0,0.9415204678362573,20.0,0.05847953216374269,257.5709320460881,0.7531313802517196,212.28297486395437,0.6207104528185801,0.004710693359375,0.40315241228070176,0.05,0.16953125,0.28125
114,1280.0,342.0,322.0,0.9415204678362573,20.0,0.05847953216374269,257.12301021959155,0.7518216673087472,216.0907412292271,0.6318442726000792,0.0046276855468750005,0.4099506578947367,0.0421875,0.1546875,0.26875
115,1280.0,342.0,321.0,0.9385964912280702,21.0,0.06140350877192982,259.1181086137833,0.7576552883443957,217.87234042553192,0.6370536269752395,0.00458984375,0.40116959064327484,0.04140625,0.15859375,0.2734375
116,1280.0,342.0,318.0,0.9298245614035088,24.0,0.07017543859649122,258.588770479322,0.7561075160214095,218.74499332443256,0.6396052436386916,0.004571533203125,0.40238029970760225,0.04140625,0.15625,0.26875
117,1280.0,342.0,319.0,0.9327485380116959,23.0,0.06725146198830409,255.90447576533913,0.7482587010682431,213.94620005223297,0.6255736843632543,0.004674072265625,0.41020650584795315,0.04296875,0.1625,0.27734375
118,1280.0,342.0,319.0,0.9327485380116959,23.0,0.06725146198830409,255.08423354487977,0.7458603320025724,211.2429087158329,0.6176693237305055,0.00473388671875,0.4109557748538011,0.0453125,0.1703125,0.2828125
119,1280.0,342.0,322.0,0.9415204678362573,20.0,0.05847953216374269,262.7260305397529,0.7682047676600963,221.5850689748445,0.6479095584059781,0.004512939453125,0.3904422514619883,0.04296875,0.15625,0.26953125
120,1280.0,342.0,324.0,0.9473684210526315,18.0,0.05263157894736842,259.14778448271494,0.7577420598909793,216.89171299973523,0.6341862953208632,0.004610595703125,0.40402046783625734,0.0421875,0.15859375,0.27421875
121,1280.0,342.0,316.0,0.9239766081871345,26.0,0.07602339181286549,255.10801722428872,0.7459298749248208,215.23909616395164,0.6293540823507358,0.00464599609375,0.41218475877192984,0.04140625,0.159375,0.2703125
122,1280.0,342.0,317.0,0.9269005847953217,25.0,0.07309941520467836,257.10404288778227,0.7517662072742172,215.46554445028931,0.6300162118429512,0.00464111328125,0.4044499269005848,0.04296875,0.1640625,0.27734375
123,1280.0,342.0,324.0,0.9473684210526315,18.0,0.05263157894736842,258.79842952040855,0.7567205541532414,216.0907412292271,0.6318442726000792,0.0046276855468750005,0.40449104532163727,0.04296875,0.1578125,0.27734375
124,1280.0,342.0,319.0,0.9327485380116959,23.0,0.06725146198830409,257.00780740788565,0.7514848169821218,214.90031479538297,0.6283634935537513,0.0046533203125000006,0.40660635964912273,0.0453125,0.1609375,0.2765625
125,1280.0,342.0,320.0,0.935672514619883,22.0,0.06432748538011696,255.61439820323986,0.7474105210621048,214.61881058422844,0.6275403818252293,0.004659423828125,0.4127741228070174,0.04140625,0.15859375,0.2765625
126,1280.0,342.0,326.0,0.9532163742690059,16.0,0.04678362573099415,261.0426071327787,0.7632824769964289,217.75651249335456,0.6367149488109782,0.0045922851562500006,0.39898117690058466,0.0453125,0.15703125,0.2703125
127,1280.0,342.0,323.0,0.9444444444444444,19.0,0.05555555555555555,257.26433754512146,0.7522349051026943,211.51562096565968,0.6184667279697651,0.0047277832031250005,0.40597587719298245,0.04609375,0.1703125,0.28515625
128,1280.0,342.0,320.0,0.935672514619883,22.0,0.06432748538011696,254.86536583193086,0.7452203679296224,212.33799896319334,0.6208713419976414,0.004709472656250001,0.413532529239766,0.046875,0.16328125,0.27578125
129,1280.0,342.0,320.0,0.935672514619883,22.0,0.06432748538011696,258.8777820368694,0.7569525790551737,218.56990394877266,0.63909328639992,0.0045751953125000005,0.40288285818713443,0.0421875,0.15546875,0.26875
