custom_id,persona_pid,game_id,treatment_name,player,player_key,match_rank,match_probability,is_top1,mean_contribution,mean_contribution_rate,first_contribution,first_contribution_rate,final_contribution,final_contribution_rate,contribution_sd,zero_contribution_rate,full_contribution_rate,contribution_slope,message_count,messages_per_round,rounds_with_message_rate,reward_given_units,reward_given_events,reward_given_round_rate,reward_received_units,reward_received_events,reward_received_round_rate,punish_given_units,punish_given_events,punish_given_round_rate,punish_received_units,punish_received_events,punish_received_round_rate
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_PmcxhmDRj2tN3cECC__p001__g005,nemotron_9c3d91aa5e61,PmcxhmDRj2tN3cECC,VALIDATION_11_C,CHICK,PmcxhmDRj2tN3cECC::CHICK,2,0.4,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,6,0.23076923076923078,0.19230769230769232,85.0,85,0.46153846153846156,42.0,31,0.5769230769230769,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_PmcxhmDRj2tN3cECC__p001__g005,nemotron_9c3d91aa5e61,PmcxhmDRj2tN3cECC,VALIDATION_11_C,DUCK,PmcxhmDRj2tN3cECC::DUCK,3,0.15,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,34.0,34,0.15384615384615385,47.0,27,0.5769230769230769,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_925LF9k9CXpz8KjQm__p001__g006,nemotron_9c3d91aa5e61,925LF9k9CXpz8KjQm,VALIDATION_11_T,SLOTH,925LF9k9CXpz8KjQm::SLOTH,1,0.55,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,32,1.2307692307692308,0.6923076923076923,5.0,5,0.07692307692307693,20.0,20,0.5384615384615384,15.0,10,0.2692307692307692,1.0,1,0.038461538461538464
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_925LF9k9CXpz8KjQm__p001__g006,nemotron_9c3d91aa5e61,925LF9k9CXpz8KjQm,VALIDATION_11_T,CHICK,925LF9k9CXpz8KjQm::CHICK,2,0.3,False,15.384615384615385,0.7692307692307693,0.0,0.0,20.0,1.0,8.593378488473194,0.23076923076923078,0.7692307692307693,0.9914529914529915,8,0.3076923076923077,0.3076923076923077,64.0,64,0.34615384615384615,14.0,14,0.4230769230769231,0.0,0,0.0,18.0,14,0.19230769230769232
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_925LF9k9CXpz8KjQm__p001__g006,nemotron_9c3d91aa5e61,925LF9k9CXpz8KjQm,VALIDATION_11_T,SNAKE,925LF9k9CXpz8KjQm::SNAKE,3,0.15,False,12.307692307692308,0.6153846153846154,0.0,0.0,20.0,1.0,9.922778767136675,0.38461538461538464,0.6153846153846154,1.3675213675213678,30,1.1538461538461537,0.6538461538461539,8.0,7,0.11538461538461539,11.0,11,0.38461538461538464,52.0,37,0.6153846153846154,21.0,14,0.34615384615384615
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_ASQtYBWx6cGN27KxL__p001__g007,nemotron_9c3d91aa5e61,ASQtYBWx6cGN27KxL,VALIDATION_12_C,GORILLA,ASQtYBWx6cGN27KxL::GORILLA,1,0.7,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,5,0.4166666666666667,0.4166666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_ASQtYBWx6cGN27KxL__p001__g007,nemotron_9c3d91aa5e61,ASQtYBWx6cGN27KxL,VALIDATION_12_C,DUCK,ASQtYBWx6cGN27KxL::DUCK,2,0.2,False,15.0,0.75,0.0,0.0,20.0,1.0,9.045340337332908,0.25,0.75,1.0384615384615383,6,0.5,0.4166666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_ASQtYBWx6cGN27KxL__p001__g007,nemotron_9c3d91aa5e61,ASQtYBWx6cGN27KxL,VALIDATION_12_C,PARROT,ASQtYBWx6cGN27KxL::PARROT,3,0.1,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,13,1.0833333333333333,0.8333333333333334,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_DYFJDsdGg8bppBJ7P__p001__g008,nemotron_9c3d91aa5e61,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,DOG,DYFJDsdGg8bppBJ7P::DOG,1,0.6,True,11.666666666666666,0.5833333333333334,20.0,1.0,20.0,1.0,10.298573010888743,0.4166666666666667,0.5833333333333334,-0.34615384615384615,1,0.08333333333333333,0.08333333333333333,0.0,0,0.0,0.0,0,0.0,16.0,16,0.3333333333333333,12.0,8,0.4166666666666667
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_DYFJDsdGg8bppBJ7P__p001__g008,nemotron_9c3d91aa5e61,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,PARROT,DYFJDsdGg8bppBJ7P::PARROT,2,0.25,False,13.333333333333334,0.6666666666666666,20.0,1.0,20.0,1.0,9.84731927834662,0.3333333333333333,0.6666666666666666,-0.3076923076923077,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,3.0,3,0.25,10.0,8,0.5
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_DYFJDsdGg8bppBJ7P__p001__g008,nemotron_9c3d91aa5e61,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,GORILLA,DYFJDsdGg8bppBJ7P::GORILLA,3,0.15,False,10.0,0.5,20.0,1.0,0.0,0.0,10.44465935734187,0.5,0.5,-0.6153846153846154,4,0.3333333333333333,0.16666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,15.0,13,0.6666666666666666
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_CbDvrXGkphmfGtH3G__p001__g009,nemotron_9c3d91aa5e61,CbDvrXGkphmfGtH3G,VALIDATION_13_C,PARROT,CbDvrXGkphmfGtH3G::PARROT,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,19,1.1176470588235294,0.7058823529411765,0.0,0,0.0,1.0,1,0.058823529411764705,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_CbDvrXGkphmfGtH3G__p001__g009,nemotron_9c3d91aa5e61,CbDvrXGkphmfGtH3G,VALIDATION_13_C,GORILLA,CbDvrXGkphmfGtH3G::GORILLA,2,0.25,False,19.41176470588235,0.9705882352941176,10.0,0.5,20.0,1.0,2.42535625036333,0.0,0.9411764705882353,0.1568627450980392,4,0.23529411764705882,0.17647058823529413,17.0,16,0.11764705882352941,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_CbDvrXGkphmfGtH3G__p001__g009,nemotron_9c3d91aa5e61,CbDvrXGkphmfGtH3G,VALIDATION_13_C,PINGUIN,CbDvrXGkphmfGtH3G::PINGUIN,3,0.15,False,19.41176470588235,0.9705882352941176,10.0,0.5,20.0,1.0,2.42535625036333,0.0,0.9411764705882353,0.1568627450980392,13,0.7647058823529411,0.5294117647058824,0.0,0,0.0,1.0,1,0.058823529411764705,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_FvbM5EM5aB5pcjLpA__p001__g010,nemotron_9c3d91aa5e61,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,OWL,FvbM5EM5aB5pcjLpA::OWL,1,0.5,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.17647058823529413,0.17647058823529413,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_FvbM5EM5aB5pcjLpA__p001__g010,nemotron_9c3d91aa5e61,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,MONKEY,FvbM5EM5aB5pcjLpA::MONKEY,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,9,0.5294117647058824,0.4117647058823529,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_FvbM5EM5aB5pcjLpA__p001__g010,nemotron_9c3d91aa5e61,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,SNAKE,FvbM5EM5aB5pcjLpA::SNAKE,3,0.2,False,18.823529411764707,0.9411764705882353,10.0,0.5,20.0,1.0,3.3210558207753573,0.0,0.8823529411764706,0.29411764705882354,14,0.8235294117647058,0.35294117647058826,2.0,2,0.11764705882352941,0.0,0,0.0,5.0,4,0.23529411764705882,1.0,1,0.058823529411764705
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_C5Cd8Yq5dDbdycXKB__p001__g011,nemotron_9c3d91aa5e61,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,CHICKEN,C5Cd8Yq5dDbdycXKB::CHICKEN,1,0.56,True,16.263157894736842,0.8131578947368421,10.0,0.5,20.0,1.0,5.635621875013321,0.05263157894736842,0.47368421052631576,0.40421052631578946,2,0.10526315789473684,0.10526315789473684,14.0,14,0.3684210526315789,8.0,8,0.42105263157894735,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_C5Cd8Yq5dDbdycXKB__p001__g011,nemotron_9c3d91aa5e61,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,PARROT,C5Cd8Yq5dDbdycXKB::PARROT,2,0.28,False,12.368421052631579,0.618421052631579,10.0,0.5,20.0,1.0,7.334928056269078,0.10526315789473684,0.42105263157894735,0.44210526315789467,4,0.21052631578947367,0.15789473684210525,0.0,0,0.0,11.0,9,0.42105263157894735,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_C5Cd8Yq5dDbdycXKB__p001__g011,nemotron_9c3d91aa5e61,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,DUCK,C5Cd8Yq5dDbdycXKB::DUCK,3,0.16,False,13.473684210526315,0.6736842105263158,8.0,0.4,20.0,1.0,8.023357713940465,0.21052631578947367,0.3684210526315789,0.5399999999999999,0,0.0,0.0,22.0,17,0.5789473684210527,2.0,2,0.10526315789473684,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_AyQkFs97hRTki5zWR__p001__g012,nemotron_9c3d91aa5e61,AyQkFs97hRTki5zWR,VALIDATION_14_T,DUCK,AyQkFs97hRTki5zWR::DUCK,1,0.65,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.15789473684210525,0.15789473684210525,30.0,3,0.05263157894736842,4.0,4,0.15789473684210525,101.0,16,0.5789473684210527,4.0,3,0.10526315789473684
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_AyQkFs97hRTki5zWR__p001__g012,nemotron_9c3d91aa5e61,AyQkFs97hRTki5zWR,VALIDATION_14_T,PARROT,AyQkFs97hRTki5zWR::PARROT,2,0.2,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.05263157894736842,0.05263157894736842,0.0,0,0.0,14.0,5,0.21052631578947367,5.0,5,0.2631578947368421,2.0,2,0.05263157894736842
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_AyQkFs97hRTki5zWR__p001__g012,nemotron_9c3d91aa5e61,AyQkFs97hRTki5zWR,VALIDATION_14_T,GORILLA,AyQkFs97hRTki5zWR::GORILLA,3,0.15,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.05263157894736842,0.05263157894736842,0.0,0,0.0,14.0,5,0.21052631578947367,0.0,0,0.0,1.0,1,0.05263157894736842
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_7oRFMBwqmesGX7t3H__p001__g013,nemotron_9c3d91aa5e61,7oRFMBwqmesGX7t3H,VALIDATION_15_C,SLOTH,7oRFMBwqmesGX7t3H::SLOTH,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,72.0,59,0.8571428571428571,51.0,49,0.9285714285714286,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_7oRFMBwqmesGX7t3H__p001__g013,nemotron_9c3d91aa5e61,7oRFMBwqmesGX7t3H,VALIDATION_15_C,COW,7oRFMBwqmesGX7t3H::COW,2,0.25,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,122.0,120,0.9285714285714286,64.0,59,1.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_7oRFMBwqmesGX7t3H__p001__g013,nemotron_9c3d91aa5e61,7oRFMBwqmesGX7t3H,VALIDATION_15_C,CHICKEN,7oRFMBwqmesGX7t3H::CHICKEN,3,0.15,False,18.571428571428573,0.9285714285714286,20.0,1.0,20.0,1.0,5.3452248382484875,0.07142857142857142,0.9285714285714286,-0.14285714285714282,0,0.0,0.0,51.0,51,0.9285714285714286,47.0,43,0.9285714285714286,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_fMhhGrfpZH9ign2AK__p001__g014,nemotron_9c3d91aa5e61,fMhhGrfpZH9ign2AK,VALIDATION_15_T,PARROT,fMhhGrfpZH9ign2AK::PARROT,1,0.55,True,18.571428571428573,0.9285714285714286,20.0,1.0,20.0,1.0,5.3452248382484875,0.07142857142857142,0.9285714285714286,0.2571428571428572,0,0.0,0.0,16.0,16,0.21428571428571427,7.0,6,0.2857142857142857,4.0,3,0.21428571428571427,4.0,4,0.07142857142857142
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_fMhhGrfpZH9ign2AK__p001__g014,nemotron_9c3d91aa5e61,fMhhGrfpZH9ign2AK,VALIDATION_15_T,GORILLA,fMhhGrfpZH9ign2AK::GORILLA,2,0.3,False,18.571428571428573,0.9285714285714286,20.0,1.0,20.0,1.0,5.3452248382484875,0.07142857142857142,0.9285714285714286,0.3142857142857143,0,0.0,0.0,16.0,16,0.35714285714285715,5.0,5,0.2857142857142857,0.0,0,0.0,6.0,4,0.14285714285714285
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_fMhhGrfpZH9ign2AK__p001__g014,nemotron_9c3d91aa5e61,fMhhGrfpZH9ign2AK,VALIDATION_15_T,CROCODILE,fMhhGrfpZH9ign2AK::CROCODILE,3,0.15,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,22.0,22,0.5714285714285714,9.0,9,0.5,5.0,5,0.21428571428571427,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_i7C4Y4NiesraiSwwb__p001__g015,nemotron_9c3d91aa5e61,i7C4Y4NiesraiSwwb,VALIDATION_16_C,CHICKEN,i7C4Y4NiesraiSwwb::CHICKEN,1,0.6,True,18.666666666666668,0.9333333333333333,20.0,1.0,20.0,1.0,5.163977794943222,0.06666666666666667,0.9333333333333333,-0.049999999999999975,13,0.8666666666666667,0.6,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_i7C4Y4NiesraiSwwb__p001__g015,nemotron_9c3d91aa5e61,i7C4Y4NiesraiSwwb,VALIDATION_16_C,CHICK,i7C4Y4NiesraiSwwb::CHICK,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,15,1.0,0.4666666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_i7C4Y4NiesraiSwwb__p001__g015,nemotron_9c3d91aa5e61,i7C4Y4NiesraiSwwb,VALIDATION_16_C,PARROT,i7C4Y4NiesraiSwwb::PARROT,3,0.1,False,18.666666666666668,0.9333333333333333,0.0,0.0,20.0,1.0,5.163977794943222,0.06666666666666667,0.9333333333333333,0.35,13,0.8666666666666667,0.6666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_7tfDsTHHnxsgrhE3d__p001__g016,nemotron_9c3d91aa5e61,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,PARROT,7tfDsTHHnxsgrhE3d::PARROT,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,4,0.26666666666666666,0.26666666666666666,0.0,0,0.0,0.0,0,0.0,4.0,4,0.26666666666666666,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_7tfDsTHHnxsgrhE3d__p001__g016,nemotron_9c3d91aa5e61,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,CHICKEN,7tfDsTHHnxsgrhE3d::CHICKEN,2,0.4,False,18.666666666666668,0.9333333333333333,20.0,1.0,20.0,1.0,5.163977794943222,0.06666666666666667,0.9333333333333333,0.3,28,1.8666666666666667,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_r7Bk7fEwX3HSRrXMZ__p001__g017,nemotron_9c3d91aa5e61,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,COW,r7Bk7fEwX3HSRrXMZ::COW,1,0.45,True,18.0,0.9,0.0,0.0,20.0,1.0,6.324555320336759,0.1,0.9,0.49090909090909085,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_r7Bk7fEwX3HSRrXMZ__p001__g017,nemotron_9c3d91aa5e61,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,OWL,r7Bk7fEwX3HSRrXMZ::OWL,2,0.35,False,18.0,0.9,20.0,1.0,20.0,1.0,6.324555320336759,0.1,0.9,0.27272727272727265,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_r7Bk7fEwX3HSRrXMZ__p001__g017,nemotron_9c3d91aa5e61,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,ELEPHANT,r7Bk7fEwX3HSRrXMZ::ELEPHANT,3,0.2,False,14.0,0.7,20.0,1.0,20.0,1.0,9.66091783079296,0.3,0.7,-0.16363636363636358,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_7FQezekfKk3zctLN8__p001__g018,nemotron_9c3d91aa5e61,7FQezekfKk3zctLN8,VALIDATION_17_T,GORILLA,7FQezekfKk3zctLN8::GORILLA,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,39.0,39,0.8,4.0,4,0.3
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_7FQezekfKk3zctLN8__p001__g018,nemotron_9c3d91aa5e61,7FQezekfKk3zctLN8,VALIDATION_17_T,RABBIT,7FQezekfKk3zctLN8::RABBIT,2,0.25,False,16.0,0.8,20.0,1.0,20.0,1.0,8.432740427115679,0.2,0.8,0.4363636363636363,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,20.0,20,0.9,17.0,10,0.5
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_7FQezekfKk3zctLN8__p001__g018,nemotron_9c3d91aa5e61,7FQezekfKk3zctLN8,VALIDATION_17_T,CROCODILE,7FQezekfKk3zctLN8::CROCODILE,3,0.15,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,46.0,27,0.6,1.0,1,0.1
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_2khRAszouj8vP8ZfP__p001__g019,nemotron_9c3d91aa5e61,2khRAszouj8vP8ZfP,VALIDATION_18_C,DUCK,2khRAszouj8vP8ZfP::DUCK,1,0.72,True,19.130434782608695,0.9565217391304348,0.0,0.0,20.0,1.0,4.170288281141495,0.043478260869565216,0.9565217391304348,0.2391304347826087,11,0.4782608695652174,0.30434782608695654,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
