custom_id,input_tokens_tiktoken
concordia_chip_match__pid_concordia_7515c263835a__record_chip3__g3_m5wp6q__game_2_alt_profile__p001__g031,2574
concordia_chip_match__pid_concordia_7515c263835a__record_chip3__g7_m5wp78__game_2_alt_profile__p001__g032,2681
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_02_m89542__game_1__p001__g033,2526
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_04_m8aboy__game_1__p001__g034,2528
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_05_m7xlsd__game_1__p001__g035,2572
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_05_m89542__game_1__p001__g036,2581
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_05_m898xg__game_1__p001__g037,2562
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_06_m89b9z__game_1__p001__g038,2547
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_06_m8acrp__game_1__p001__g039,2672
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_07_m8ad4g__game_1__p001__g040,2714
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_01_m898xg__game_2_alt_profile__p001__g041,2428
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p001__g042,2656
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_02_m89542__game_2_alt_profile__p001__g043,2528
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p001__g044,2521
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_03_m898xg__game_2_alt_profile__p001__g045,2586
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_04_m89542__game_2_alt_profile__p001__g046,2642
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p001__g047,2635
concordia_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_05_m898xg__game_2_alt_profile__p001__g048,2698
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_01_m7xia7__game_1__p002__g001,2230
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_02_m7xiz2__game_1__p002__g002,2393
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_03_m8aexq__game_1__p002__g003,2362
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_05_m7xjzy__game_1__p002__g004,2395
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_07_m8ag8i__game_1__p002__g005,2448
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_12_m8agmu__game_1__p002__g006,2389
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_14_m8agmu__game_1__p002__g007,2455
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_15_m8agmu__game_1__p002__g008,2387
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p002__g009,2334
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p002__g010,2393
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p002__g011,2411
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p002__g012,2482
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p002__g013,2466
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p002__g014,2293
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p002__g015,2279
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p002__g016,2318
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__cohort_01_m8aiq8__game_1__p002__g017,2368
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__cohort_05_m8aiq8__game_1__p002__g018,2357
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__g11_m5wp7b__game_1__p002__g019,2579
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__g17_m5wp8w__game_1__p002__g020,2415
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__g20_m5wq93__game_1__p002__g021,2425
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__g6_m5wp77__game_1__p002__g022,2462
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__g7_m5wp78__game_1__p002__g023,2536
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__g9_m5wp79__game_1__p002__g024,2335
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p002__g025,2281
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p002__g026,2394
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p002__g027,2314
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p002__g028,2399
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__g12_m5wp8p__game_2_alt_profile__p002__g029,2346
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__g13_m5wp8q__game_2_alt_profile__p002__g030,2544
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__g3_m5wp6q__game_2_alt_profile__p002__g031,2477
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip3__g7_m5wp78__game_2_alt_profile__p002__g032,2584
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_02_m89542__game_1__p002__g033,2429
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_04_m8aboy__game_1__p002__g034,2431
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_05_m7xlsd__game_1__p002__g035,2475
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_05_m89542__game_1__p002__g036,2484
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_05_m898xg__game_1__p002__g037,2465
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_06_m89b9z__game_1__p002__g038,2450
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_06_m8acrp__game_1__p002__g039,2575
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_07_m8ad4g__game_1__p002__g040,2617
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_01_m898xg__game_2_alt_profile__p002__g041,2331
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p002__g042,2559
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_02_m89542__game_2_alt_profile__p002__g043,2431
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p002__g044,2424
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_03_m898xg__game_2_alt_profile__p002__g045,2489
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_04_m89542__game_2_alt_profile__p002__g046,2545
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p002__g047,2538
concordia_chip_match__pid_concordia_5d41cb61a36a__record_chip4__cohort_05_m898xg__game_2_alt_profile__p002__g048,2601
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_01_m7xia7__game_1__p003__g001,2261
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_02_m7xiz2__game_1__p003__g002,2424
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_03_m8aexq__game_1__p003__g003,2393
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_05_m7xjzy__game_1__p003__g004,2426
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_07_m8ag8i__game_1__p003__g005,2479
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_12_m8agmu__game_1__p003__g006,2420
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_14_m8agmu__game_1__p003__g007,2486
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_15_m8agmu__game_1__p003__g008,2418
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p003__g009,2365
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p003__g010,2424
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p003__g011,2442
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p003__g012,2513
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p003__g013,2497
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p003__g014,2324
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p003__g015,2310
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p003__g016,2349
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__cohort_01_m8aiq8__game_1__p003__g017,2399
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__cohort_05_m8aiq8__game_1__p003__g018,2388
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__g11_m5wp7b__game_1__p003__g019,2610
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__g17_m5wp8w__game_1__p003__g020,2446
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__g20_m5wq93__game_1__p003__g021,2456
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__g6_m5wp77__game_1__p003__g022,2493
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__g7_m5wp78__game_1__p003__g023,2567
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__g9_m5wp79__game_1__p003__g024,2366
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p003__g025,2312
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p003__g026,2425
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p003__g027,2345
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p003__g028,2430
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__g12_m5wp8p__game_2_alt_profile__p003__g029,2377
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__g13_m5wp8q__game_2_alt_profile__p003__g030,2575
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__g3_m5wp6q__game_2_alt_profile__p003__g031,2508
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip3__g7_m5wp78__game_2_alt_profile__p003__g032,2615
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_02_m89542__game_1__p003__g033,2460
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_04_m8aboy__game_1__p003__g034,2462
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_05_m7xlsd__game_1__p003__g035,2506
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_05_m89542__game_1__p003__g036,2515
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_05_m898xg__game_1__p003__g037,2496
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_06_m89b9z__game_1__p003__g038,2481
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_06_m8acrp__game_1__p003__g039,2606
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_07_m8ad4g__game_1__p003__g040,2648
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_01_m898xg__game_2_alt_profile__p003__g041,2362
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p003__g042,2590
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_02_m89542__game_2_alt_profile__p003__g043,2462
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p003__g044,2455
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_03_m898xg__game_2_alt_profile__p003__g045,2520
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_04_m89542__game_2_alt_profile__p003__g046,2576
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p003__g047,2569
concordia_chip_match__pid_concordia_1928b2a67ed0__record_chip4__cohort_05_m898xg__game_2_alt_profile__p003__g048,2632
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_01_m7xia7__game_1__p004__g001,2284
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_02_m7xiz2__game_1__p004__g002,2447
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_03_m8aexq__game_1__p004__g003,2416
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_05_m7xjzy__game_1__p004__g004,2449
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_07_m8ag8i__game_1__p004__g005,2502
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_12_m8agmu__game_1__p004__g006,2443
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_14_m8agmu__game_1__p004__g007,2509
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_15_m8agmu__game_1__p004__g008,2441
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p004__g009,2388
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p004__g010,2447
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p004__g011,2465
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p004__g012,2536
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p004__g013,2520
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p004__g014,2347
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p004__g015,2333
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p004__g016,2372
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__cohort_01_m8aiq8__game_1__p004__g017,2422
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__cohort_05_m8aiq8__game_1__p004__g018,2411
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__g11_m5wp7b__game_1__p004__g019,2633
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__g17_m5wp8w__game_1__p004__g020,2469
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__g20_m5wq93__game_1__p004__g021,2479
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__g6_m5wp77__game_1__p004__g022,2516
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__g7_m5wp78__game_1__p004__g023,2590
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__g9_m5wp79__game_1__p004__g024,2389
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p004__g025,2335
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p004__g026,2448
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p004__g027,2368
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p004__g028,2453
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__g12_m5wp8p__game_2_alt_profile__p004__g029,2400
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__g13_m5wp8q__game_2_alt_profile__p004__g030,2598
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__g3_m5wp6q__game_2_alt_profile__p004__g031,2531
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip3__g7_m5wp78__game_2_alt_profile__p004__g032,2638
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_02_m89542__game_1__p004__g033,2483
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_04_m8aboy__game_1__p004__g034,2485
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_05_m7xlsd__game_1__p004__g035,2529
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_05_m89542__game_1__p004__g036,2538
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_05_m898xg__game_1__p004__g037,2519
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_06_m89b9z__game_1__p004__g038,2504
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_06_m8acrp__game_1__p004__g039,2629
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_07_m8ad4g__game_1__p004__g040,2671
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_01_m898xg__game_2_alt_profile__p004__g041,2385
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p004__g042,2613
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_02_m89542__game_2_alt_profile__p004__g043,2485
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p004__g044,2478
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_03_m898xg__game_2_alt_profile__p004__g045,2543
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_04_m89542__game_2_alt_profile__p004__g046,2599
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p004__g047,2592
concordia_chip_match__pid_concordia_7b95ebdd263b__record_chip4__cohort_05_m898xg__game_2_alt_profile__p004__g048,2655
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_01_m7xia7__game_1__p005__g001,2288
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_02_m7xiz2__game_1__p005__g002,2451
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_03_m8aexq__game_1__p005__g003,2420
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_05_m7xjzy__game_1__p005__g004,2453
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_07_m8ag8i__game_1__p005__g005,2506
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_12_m8agmu__game_1__p005__g006,2447
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_14_m8agmu__game_1__p005__g007,2513
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_15_m8agmu__game_1__p005__g008,2445
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p005__g009,2392
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p005__g010,2451
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p005__g011,2469
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p005__g012,2540
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p005__g013,2524
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p005__g014,2351
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p005__g015,2337
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p005__g016,2376
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__cohort_01_m8aiq8__game_1__p005__g017,2426
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__cohort_05_m8aiq8__game_1__p005__g018,2415
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__g11_m5wp7b__game_1__p005__g019,2637
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__g17_m5wp8w__game_1__p005__g020,2473
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__g20_m5wq93__game_1__p005__g021,2483
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__g6_m5wp77__game_1__p005__g022,2520
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__g7_m5wp78__game_1__p005__g023,2594
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__g9_m5wp79__game_1__p005__g024,2393
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p005__g025,2339
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p005__g026,2452
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p005__g027,2372
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p005__g028,2457
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__g12_m5wp8p__game_2_alt_profile__p005__g029,2404
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__g13_m5wp8q__game_2_alt_profile__p005__g030,2602
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__g3_m5wp6q__game_2_alt_profile__p005__g031,2535
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip3__g7_m5wp78__game_2_alt_profile__p005__g032,2642
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_02_m89542__game_1__p005__g033,2487
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_04_m8aboy__game_1__p005__g034,2489
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_05_m7xlsd__game_1__p005__g035,2533
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_05_m89542__game_1__p005__g036,2542
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_05_m898xg__game_1__p005__g037,2523
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_06_m89b9z__game_1__p005__g038,2508
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_06_m8acrp__game_1__p005__g039,2633
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_07_m8ad4g__game_1__p005__g040,2675
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_01_m898xg__game_2_alt_profile__p005__g041,2389
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p005__g042,2617
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_02_m89542__game_2_alt_profile__p005__g043,2489
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p005__g044,2482
concordia_chip_match__pid_concordia_9d585a2b2483__record_chip4__cohort_03_m898xg__game_2_alt_profile__p005__g045,2547
