config,metric,rmse,noise_ceiling,n_samples
VALIDATION_6_T,mean_contribution_rate,0.010534719629076372,0.1306691227195971,12
VALIDATION_6_T,punishment_rate,0.30288461538461536,0.1147820806376281,12
VALIDATION_6_T,reward_rate,0.0,0.0,12
VALIDATION_6_T,normalized_efficiency,0.23818588615023467,0.14490998435593483,12
VALIDATION_7_C,mean_contribution_rate,0.22622807017543856,0.13172616033775678,12
VALIDATION_7_C,punishment_rate,0.0,0.0,12
VALIDATION_7_C,reward_rate,0.0,0.0,12
VALIDATION_7_C,normalized_efficiency,0.22622807017543856,0.13172616033775678,12
VALIDATION_7_T,mean_contribution_rate,0.2074780701754385,0.10674810370521763,12
VALIDATION_7_T,punishment_rate,0.17149122807017542,0.12855217517441891,12
VALIDATION_7_T,reward_rate,0.0,0.0,12
VALIDATION_7_T,normalized_efficiency,0.28642543859649117,0.14899007250531843,12
VALIDATION_8_C,mean_contribution_rate,0.07916666666666672,0.141931941175783,12
VALIDATION_8_C,punishment_rate,0.0,0.0,12
VALIDATION_8_C,reward_rate,0.37499999999999994,0.15774745405000762,12
VALIDATION_8_C,normalized_efficiency,0.14826388888888892,0.1566736797008618,12
VALIDATION_8_T,mean_contribution_rate,0.29131944444444435,0.1423945590788037,12
VALIDATION_8_T,punishment_rate,0.013888888888888895,0.08216777476527244,12
VALIDATION_8_T,reward_rate,0.27083333333333337,0.16710013077105507,12
VALIDATION_8_T,normalized_efficiency,0.052893518518518645,0.17777909643367046,12
