unit_id,twin_pid,headline,summary,background_summary,age_bracket,sex_assigned_at_birth,education_harmonized,match_level,reuse_count_before,reuse_count_after
59cbc42b81eacc000137f8b1,1337,"Strong logical reasoner, inequality-tolerant, patient","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
59cd79bdaeef3b0001021824,1879,"Patient, behaviorally stable, inequality-tolerant","Strongest supported tendencies are patient, behaviorally stable, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: Associate's degree.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
59d6892b03203500011acdac,1037,"Cooperation-oriented, patient, generosity-forward","Strongest supported tendencies are cooperation-oriented, patient, and generosity-forward. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,full_pool_unadjusted,0,1
5a563395e0cf3d0001262ecf,1249,"Empathic, cooperation-oriented, patient","Strongest supported tendencies are empathic, cooperation-oriented, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: High school graduate.,50-64,female,high school,full_pool_unadjusted,0,1
5a5a3f2276d1c60001ab2992,1998,"Cooperation-oriented, structure-seeking, strong logical reasoner","Strongest supported tendencies are cooperation-oriented, structure-seeking, and strong logical reasoner. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
5a7094c4f660ae0001a98bd5,1502,"Behaviorally stable, structure-seeking, cooperation-oriented","Strongest supported tendencies are behaviorally stable, structure-seeking, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,full_pool_unadjusted,0,1
5b12f9d81e55760001b9f397,1302,"More intuitive, structure-seeking, behaviorally stable","Strongest supported tendencies are more intuitive, structure-seeking, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
5b142e4530d562000155eaf4,1119,"Empathic, cooperation-oriented, inequality-tolerant","Strongest supported tendencies are empathic, cooperation-oriented, and inequality-tolerant. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,full_pool_unadjusted,0,1
5b2200bb38fc0c0001312c02,1153,"Empathic, reflective, socially adaptive","Strongest supported tendencies are empathic, reflective, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
5b93d6d239bcc800014f59c6,1925,"Cooperation-oriented, behaviorally stable, moderately empathic","Strongest supported tendencies are cooperation-oriented, behaviorally stable, and moderately empathic. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,0,1
5be0051d45bb8b000173f6f9,571,"Reflective, less socially expressive, more behaviorally variable","Strongest supported tendencies are reflective, less socially expressive, and more behaviorally variable. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,full_pool_unadjusted,0,1
5c34e402b96e660001cb5ce6,1680,"Behaviorally stable, reflective, cooperation-oriented","Strongest supported tendencies are behaviorally stable, reflective, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,full_pool_unadjusted,0,1
5c75bdc1142fa40001700b7c,1381,"Empathic, strong logical reasoner, socially adaptive","Strongest supported tendencies are empathic, strong logical reasoner, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,full_pool_unadjusted,0,1
5c97f7ed18a759001648027a,6,"Behaviorally stable, patient, cooperation-oriented","Strongest supported tendencies are behaviorally stable, patient, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,full_pool_unadjusted,0,1
5ce05a73ccdf040016e93662,812,"Inequality-tolerant, less guarded, more intuitive","Strongest supported tendencies are inequality-tolerant, less guarded, and more intuitive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: High school graduate.,18-29,male,high school,full_pool_unadjusted,0,1
5d4e4f66ffbcf800199d5d2e,1765,"Strong logical reasoner, resource-protective, behaviorally stable","Strongest supported tendencies are strong logical reasoner, resource-protective, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
5d52f3cc00691e0019494a39,1141,"Strong logical reasoner, patient, less guarded","Strongest supported tendencies are strong logical reasoner, patient, and less guarded. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,full_pool_unadjusted,0,1
5d59cb467ca41f0001e97e1f,70,"Empathic, socially adaptive, structure-seeking","Strongest supported tendencies are empathic, socially adaptive, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,full_pool_unadjusted,0,1
5da5ac51a39c100014614ed5,1575,"More intuitive, patient, less socially expressive","Strongest supported tendencies are more intuitive, patient, and less socially expressive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 18-29; Sex assigned at birth: Male; Completed education: Some college, no degree.",18-29,male,high school,full_pool_unadjusted,0,1
5de21543762dc22548c937b3,1502,"Behaviorally stable, structure-seeking, cooperation-oriented","Strongest supported tendencies are behaviorally stable, structure-seeking, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,full_pool_unadjusted,1,2
5e12245e13ec5088f463b03b,1743,"Reflective, empathic, inequality-tolerant","Strongest supported tendencies are reflective, empathic, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
5e377d1ac0b28970cf33db0e,362,"Empathic, behaviorally stable, strong logical reasoner","Strongest supported tendencies are empathic, behaviorally stable, and strong logical reasoner. Cooperative self-report is stronger than direct allocation behavior.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
5e54ed0d7243ea4e2ce6c650,184,"Generosity-forward, cooperation-oriented, empathic","Strongest supported tendencies are generosity-forward, cooperation-oriented, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 65+; Sex assigned at birth: Female; Completed education: Some college, no degree.",65+,female,high school,full_pool_unadjusted,0,1
5e578224e5cbf4136e8ddcfa,1777,"Inequality-tolerant, patient, less guarded","Strongest supported tendencies are inequality-tolerant, patient, and less guarded. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,full_pool_unadjusted,0,1
5ec2da3e7e31c80f47d04ea8,46,"Reflective, resource-protective, less cooperation-oriented","Strongest supported tendencies are reflective, resource-protective, and less cooperation-oriented. Both self-report and direct allocation behavior lean resource-protective rather than generous.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
5eeba8ce2af5113688a7987c,1115,"More intuitive, generosity-forward, cooperation-oriented","Strongest supported tendencies are more intuitive, generosity-forward, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,full_pool_unadjusted,0,1
5ef6a9ca5820823ab34f2bd3,166,"Reflective, structure-seeking, patient","Strongest supported tendencies are reflective, structure-seeking, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 65+; Sex assigned at birth: Male; Completed education: Some college, no degree.",65+,male,high school,full_pool_unadjusted,0,1
5eff6ae361fa1102b360e5ea,617,"Strong logical reasoner, inequality-tolerant, cooperation-oriented","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Associate's degree.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
5f05cf1309b0de08fd3bd4cf,991,"Strong logical reasoner, cooperation-oriented, less guarded","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and less guarded. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,full_pool_unadjusted,0,1
5f08cdf2f48b131393a5ba40,870,"More intuitive, patient, structure-seeking","Strongest supported tendencies are more intuitive, patient, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
5f16c3aa4862ae8532b4216e,830,"Strong logical reasoner, cooperation-oriented, less guarded","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and less guarded. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
5f23fc20be6a4e1feed8aa5b,59,"Strong logical reasoner, behaviorally stable, empathic","Strongest supported tendencies are strong logical reasoner, behaviorally stable, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
5f305c9cf7fabe4adaf0de5d,12,"Behaviorally stable, cooperation-oriented, reflective","Strongest supported tendencies are behaviorally stable, cooperation-oriented, and reflective. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,full_pool_unadjusted,0,1
5f44088c22717b701b526c9f,256,"Structure-seeking, guarded against exploitation, empathic","Strongest supported tendencies are structure-seeking, guarded against exploitation, and empathic. Cooperative self-report is stronger than direct allocation behavior.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,full_pool_unadjusted,0,1
5f5d4b6876a9515a25325a29,18,"Reflective, behaviorally stable, empathic","Strongest supported tendencies are reflective, behaviorally stable, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 65+; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,65+,male,college/postsecondary,full_pool_unadjusted,0,1
5f74a6b6f0966108a63551c2,1381,"Empathic, strong logical reasoner, socially adaptive","Strongest supported tendencies are empathic, strong logical reasoner, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,full_pool_unadjusted,1,2
5f972e95ea9cc80c17f6f625,1082,"Resource-protective, structure-seeking, short-horizon","Strongest supported tendencies are resource-protective, structure-seeking, and short-horizon. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: High school graduate.,30-49,female,high school,full_pool_unadjusted,0,1
5f98391806e2bc0b6d557b1b,1332,"Cooperation-oriented, more intuitive, empathic","Strongest supported tendencies are cooperation-oriented, more intuitive, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,full_pool_unadjusted,0,1
60342bd9c4c71123493ec1a7,530,"Reflective, inequality-tolerant, cooperation-oriented","Strongest supported tendencies are reflective, inequality-tolerant, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 65+; Sex assigned at birth: Male; Completed education: High school graduate.,65+,male,high school,full_pool_unadjusted,0,1
60455b1578f6f36a3e8ea81c,1267,"Structure-seeking, short-horizon, cooperation-oriented","Strongest supported tendencies are structure-seeking, short-horizon, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 65+; Sex assigned at birth: Male; Completed education: Some college, no degree.",65+,male,high school,full_pool_unadjusted,0,1
6047c79eb8267d07b5a2ffb2,1573,"Empathic, generosity-forward, structure-seeking","Strongest supported tendencies are empathic, generosity-forward, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,full_pool_unadjusted,0,1
6048b10a94745f1bdf5f0b5f,790,"Behaviorally stable, cooperation-oriented, short-horizon","Strongest supported tendencies are behaviorally stable, cooperation-oriented, and short-horizon. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: High school graduate.,50-64,female,high school,full_pool_unadjusted,0,1
605ba7fb97207afeb65c0d6f,949,"Strong logical reasoner, inequality-tolerant, structure-seeking","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,full_pool_unadjusted,0,1
60992e2a5f3f48e17e154c16,2053,"Reflective, behaviorally stable, cooperation-oriented","Strongest supported tendencies are reflective, behaviorally stable, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 65+; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,65+,male,college/postsecondary,full_pool_unadjusted,0,1
60fd2ac057cabc293d69bc57,1657,"Inequality-tolerant, behaviorally stable, patient","Strongest supported tendencies are inequality-tolerant, behaviorally stable, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
61065a951ba33316abb42a29,2019,"Inequality-tolerant, empathic, strong logical reasoner","Strongest supported tendencies are inequality-tolerant, empathic, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,0,1
611154eac8a453ad85dd0ec5,782,"Behaviorally stable, patient, socially adaptive","Strongest supported tendencies are behaviorally stable, patient, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,full_pool_unadjusted,0,1
611fa1092bc77bd09a76f5ac,1411,"Behaviorally stable, empathic, cooperation-oriented","Strongest supported tendencies are behaviorally stable, empathic, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 65+; Sex assigned at birth: Female; Completed education: Associate's degree.,65+,female,college/postsecondary,full_pool_unadjusted,0,1
613920976b9f224b6eb66b56,1956,"Strong logical reasoner, structure-seeking, patient","Strongest supported tendencies are strong logical reasoner, structure-seeking, and patient. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,full_pool_unadjusted,0,1
613a47776c955e9f4ecea585,1339,"More intuitive, inequality-tolerant, behaviorally stable","Strongest supported tendencies are more intuitive, inequality-tolerant, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: Associate's degree.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
613c9c83c9cd63d09d4ed300,1730,"Inequality-tolerant, empathic, structure-seeking","Strongest supported tendencies are inequality-tolerant, empathic, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
6140817ff93b30c0c188e259,1417,"Behaviorally stable, inequality-tolerant, more intuitive","Strongest supported tendencies are behaviorally stable, inequality-tolerant, and more intuitive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,full_pool_unadjusted,0,1
61410d937e107d6a1b7849b0,1449,"Structure-seeking, more intuitive, empathic","Strongest supported tendencies are structure-seeking, more intuitive, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: Associate's degree.,18-29,female,college/postsecondary,full_pool_unadjusted,0,1
61413043c5615de9071af7c6,801,"Structure-seeking, cooperation-oriented, empathic","Strongest supported tendencies are structure-seeking, cooperation-oriented, and empathic. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,full_pool_unadjusted,0,1
6142013d4dd8ae5ca2b4329b,1802,"Behaviorally stable, patient, strong logical reasoner","Strongest supported tendencies are behaviorally stable, patient, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
61470ea6d44fa390418c61c6,279,"Strong logical reasoner, cooperation-oriented, structure-seeking","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
61475c9f0033bb8c8d5c6940,1192,"Reflective, inequality-tolerant, moderately empathic","Strongest supported tendencies are reflective, inequality-tolerant, and moderately empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,full_pool_unadjusted,0,1
6147752c21a4523f1ed70636,1485,"Strong logical reasoner, behaviorally stable, structure-seeking","Strongest supported tendencies are strong logical reasoner, behaviorally stable, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: High school graduate.,30-49,female,high school,full_pool_unadjusted,0,1
61477bd4355f82a8edc7dec0,1740,"Empathic, reflective, patient","Strongest supported tendencies are empathic, reflective, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,full_pool_unadjusted,0,1
6147a2ed5708589b368853a8,1082,"Resource-protective, structure-seeking, short-horizon","Strongest supported tendencies are resource-protective, structure-seeking, and short-horizon. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: High school graduate.,30-49,female,high school,full_pool_unadjusted,1,2
6147ac70b4c3e7df01f2eb72,773,"Strong logical reasoner, empathic, inequality-tolerant","Strongest supported tendencies are strong logical reasoner, empathic, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: High school graduate.,30-49,female,high school,full_pool_unadjusted,0,1
6147f9a7bad5461dcef424f5,639,"Inequality-tolerant, resource-protective, patient","Strongest supported tendencies are inequality-tolerant, resource-protective, and patient. Both self-report and direct allocation behavior lean resource-protective rather than generous. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
6148a7d9b19a2b4c5c9dff87,871,"Reflective, behaviorally stable, empathic","Strongest supported tendencies are reflective, behaviorally stable, and empathic. Social evidence is mixed between self-report and direct allocation tasks.",Age: 65+; Sex assigned at birth: Female; Completed education: Postgraduate.,65+,female,postgraduate,full_pool_unadjusted,0,1
6149a58511a024afe31a7443,1000,"Strong logical reasoner, patient, inequality-tolerant","Strongest supported tendencies are strong logical reasoner, patient, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,full_pool_unadjusted,0,1
614a00b3740430aef0eaf460,1480,"Strong logical reasoner, patient, empathic","Strongest supported tendencies are strong logical reasoner, patient, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 65+; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,65+,male,college/postsecondary,full_pool_unadjusted,0,1
614af433c9e63d38817c43dd,1831,"More intuitive, patient, structure-seeking","Strongest supported tendencies are more intuitive, patient, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,full_pool_unadjusted,0,1
614c7eefc87974fd23521f13,151,"Behaviorally stable, strong logical reasoner, cooperation-oriented","Strongest supported tendencies are behaviorally stable, strong logical reasoner, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively strong.",Age: 18-29; Sex assigned at birth: Male; Completed education: High school graduate.,18-29,male,high school,full_pool_unadjusted,0,1
614c8dd508d065d05cc8dd11,1923,"Behaviorally stable, reflective, cooperation-oriented","Strongest supported tendencies are behaviorally stable, reflective, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
614d8924b7b54e7c4b9028ff,1094,"Patient, empathic, more intuitive","Strongest supported tendencies are patient, empathic, and more intuitive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
614dd1ef0425aaf131393cc9,737,"Behaviorally stable, empathic, structure-seeking","Strongest supported tendencies are behaviorally stable, empathic, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,0,1
614e2a696a57ee6e456545e0,1385,"More intuitive, behaviorally stable, patient","Strongest supported tendencies are more intuitive, behaviorally stable, and patient. Social evidence is mixed between self-report and direct allocation tasks.",Age: 65+; Sex assigned at birth: Male; Completed education: Postgraduate.,65+,male,postgraduate,full_pool_unadjusted,0,1
