metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,metric_scope,n_groups,model_score,median_value,model_stderr
paper_index_distribution_distance,equality_index_wd,wasserstein_1d,0.05611059724777292,0.05524268018080389,0.043836798426129905,0.07035483801507293,distribution,6,0.15184382873133576,0.14234188034188033,0.023629658926879783
delegation_distribution_distance,mean_delegation_wd,mean_wasserstein_1d,0.07566071428571428,0.07392857142857143,0.055,0.09928571428571428,distribution,4,0.2942857142857143,0.2928571428571429,0.008806305718527122
delegation_distribution_distance,C_delegated,wasserstein_1d,0.07702500000000001,0.075,0.03474999999999997,0.13,distribution,4,0.11,0.11999999999999997,0.03696845502136473
delegation_distribution_distance,PD_delegated,wasserstein_1d,0.071975,0.06999999999999995,0.03,0.12000000000000002,distribution,4,0.385,0.38,0.04031128874149275
delegation_distribution_distance,SH_delegated,wasserstein_1d,0.07154999999999999,0.07,0.03,0.11499999999999999,distribution,4,0.19,0.19,0.05322906474223772
delegation_distribution_distance,TGReceiver_delegated,wasserstein_1d,0.079,0.07500000000000002,0.034749999999999996,0.13,distribution,4,0.11000000000000001,0.11000000000000001,0.058022983951764036
delegation_distribution_distance,TGSender_delegated,wasserstein_1d,0.0806,0.07999999999999999,0.03500000000000002,0.13,distribution,4,0.5,0.48000000000000004,0.05597618541248886
delegation_distribution_distance,UGProposer_delegated,wasserstein_1d,0.0717,0.07,0.03,0.11524999999999991,distribution,4,0.37,0.36,0.03696845502136472
delegation_distribution_distance,UGResponder_delegated,wasserstein_1d,0.077775,0.07500000000000001,0.034999999999999976,0.12499999999999994,distribution,4,0.39499999999999996,0.41,0.03593976442141304
scenario_state_distribution_distance,mean_role_state_tv,total_variation,0.11517833783222592,0.11519336586378737,0.10209862956810631,0.12929513600498335,distribution,6,0.4195717400332226,0.41285714285714287,0.019437595265978692
scenario_state_distribution_distance,C_decision_state,total_variation,0.12579310198643412,0.12490370639534884,0.1007436409883721,0.1514035852713178,distribution,6,0.29994791666666665,0.3095833333333333,0.020162601281863132
scenario_state_distribution_distance,PD_decision_state,total_variation,0.08601200339147287,0.08447613856589148,0.058363432655038766,0.12095209544573642,distribution,6,0.34843871124031006,0.33999999999999997,0.021062204014936626
scenario_state_distribution_distance,SH_decision_state,total_variation,0.07448387233527132,0.07342054263565892,0.05373994670542636,0.09860689195736433,distribution,6,0.20366642441860466,0.17,0.043514034367505804
scenario_state_distribution_distance,TGReceiver_decision_state,total_variation,0.16284199975775196,0.1615509932170543,0.1324513687015504,0.19547692587209303,distribution,6,0.4246705426356589,0.38372093023255816,0.044164686402923835
scenario_state_distribution_distance,TGSender_decision_state,total_variation,0.08008397529069768,0.0797704699612403,0.05483654312015504,0.10516793846899221,distribution,6,0.3405365794573643,0.2651162790697675,0.049100853040204694
scenario_state_distribution_distance,UGProposer_decision_state,total_variation,0.11999259932170542,0.11922722868217055,0.10030589874031007,0.14281377180232552,distribution,6,0.5020421511627907,0.51,0.06829961749339436
scenario_state_distribution_distance,UGResponder_decision_state,total_variation,0.15704081274224807,0.15518350290697674,0.12270433624031009,0.19487409156976743,distribution,6,0.8176998546511628,0.8266666666666667,0.01871116810962412
scenario_direct_value_distance,mean_numeric_direct_value_wd,mean_wasserstein_1d,0.33234902080040546,0.33091406933802864,0.278437846196491,0.3947733769343982,distribution,6,1.0993492748717242,1.048759689922481,0.07426487990473409
scenario_direct_value_distance,UGProposer_decision_direct,wasserstein_1d,0.2805529862388646,0.27621340090401947,0.21918399213064957,0.35177419007536465,distribution,6,0.7592191436566789,0.7117094017094017,0.11814829463439891
scenario_direct_value_distance,UGResponder_decision_direct,wasserstein_1d,0.3703829920382984,0.36654631038009755,0.27259827206734444,0.4888362626684666,distribution,6,1.6447204194985487,1.6318604651162791,0.06893969162829233
scenario_direct_value_distance,TGReceiver_decision_direct,wasserstein_1d,0.34611108412405367,0.34316328469695745,0.26485216239968745,0.44040616527672294,distribution,6,0.8941082614599452,0.8060846560846561,0.05567506415651304
mean_alignment_abs_error,C_decision_nonnull_rate,,0.019256250000000003,0.01875,0.008687499999999992,0.0325,scenario,6,0.0275,0.0,0.014818344486930157
mean_alignment_abs_error,C_delegated,,0.077025,0.075,0.034749999999999996,0.13,session,4,0.11,0.12,0.03696845502136473
mean_alignment_abs_error,PD_decision_nonnull_rate,,0.01799375,0.017499999999999988,0.0075,0.030000000000000006,scenario,6,0.09625,0.0,0.043977977443261304
mean_alignment_abs_error,PD_delegated,,0.071975,0.06999999999999999,0.03,0.12000000000000001,session,4,0.385,0.38,0.04031128874149276
mean_alignment_abs_error,SH_decision_nonnull_rate,,0.017887499999999997,0.0175,0.0075,0.028749999999999998,scenario,6,0.0475,0.0,0.024349880218733445
mean_alignment_abs_error,SH_delegated,,0.07155,0.07,0.030000000000000006,0.115,session,4,0.19,0.19,0.05322906474223772
mean_alignment_abs_error,TGReceiver_decision_direct_mean,,0.2535650387990334,0.24692416004008616,0.16251635962129574,0.3583119516065205,scenario,6,0.36742295585252827,0.3474999999999999,0.07891081094249051
mean_alignment_abs_error,TGReceiver_decision_nonnull_rate,,0.01975,0.018750000000000006,0.008687499999999999,0.0325,scenario,6,0.027500000000000004,0.0,0.017876893839068726
mean_alignment_abs_error,TGReceiver_delegated,,0.079,0.07500000000000004,0.03474999999999998,0.13,session,4,0.11,0.10999999999999999,0.05802298395176403
mean_alignment_abs_error,TGSender_decision_nonnull_rate,,0.02015,0.019999999999999997,0.008750000000000004,0.0325,scenario,6,0.125,0.0,0.057285833036333396
mean_alignment_abs_error,TGSender_delegated,,0.0806,0.07999999999999997,0.035,0.13,session,4,0.5,0.48000000000000004,0.05597618541248889
mean_alignment_abs_error,UGProposer_decision_direct_mean,,0.19911919100358058,0.1989199601252756,0.12721703145269236,0.27630873366396785,scenario,6,0.4708916320912874,0.22075518879719924,0.11536687233912488
mean_alignment_abs_error,UGProposer_decision_nonnull_rate,,0.017925,0.0175,0.0075,0.028812499999999977,scenario,6,0.0925,0.0,0.04218510795687659
mean_alignment_abs_error,UGProposer_delegated,,0.0717,0.07,0.03,0.11524999999999994,session,4,0.37,0.36,0.036968455021364734
mean_alignment_abs_error,UGResponder_decision_direct_mean,,0.2800010745558546,0.2767707919606792,0.16545651494088848,0.39639604256621047,scenario,6,1.1316647227366399,0.9458503401360543,0.11553217326271327
mean_alignment_abs_error,UGResponder_decision_nonnull_rate,,0.01944375,0.018750000000000003,0.008749999999999994,0.031249999999999986,scenario,6,0.09874999999999999,0.0,0.04488759108409953
mean_alignment_abs_error,UGResponder_delegated,,0.077775,0.07500000000000001,0.035,0.12499999999999997,session,4,0.395,0.41000000000000003,0.03593976442141304
mean_alignment_abs_error,delegation_index_mean,,0.047303571428571424,0.04607142857142855,0.020000000000000004,0.08142857142857146,paper_index_session,4,0.05571428571428576,0.06428571428571433,0.01430950400125401
mean_alignment_abs_error,equality_index_mean,,0.03982383820071611,0.03978399202505514,0.025443406290538532,0.05526174673279359,paper_index_scenario,6,0.09417832641825742,0.04415103775943968,0.023073374467824974
mean_alignment_abs_error,intentions_index_mean,,0.0351601344947141,0.035371218786995826,0.0205438122162438,0.05051963649638219,paper_index_scenario,6,0.10745135387003635,0.07500000000000001,0.02263921200549603
mean_alignment_abs_error,kindness_index_mean,,0.05071701713371737,0.04952510750866887,0.032127820309781174,0.0707052445916775,paper_index_scenario,6,0.25617357400735724,0.2434883720930232,0.02112575761662638
mean_alignment_abs_error,payoff_index_mean,,0.029671229311288273,0.02871373076656005,0.01940593697145809,0.04324887208639965,paper_index_scenario,6,0.12636868347612185,0.1103809523809523,0.018162351272788164
mean_alignment_abs_error,predictability_index_mean,,0.08119853131283394,0.07944127853968698,0.0558851126088298,0.11095402111565567,paper_index_scenario,6,0.27714759085248997,0.28705882352941176,0.027734494411092814
mean_alignment_abs_error,prosociality_index_mean,,0.03215050611720925,0.03161443740121303,0.021621755977200507,0.043616764031054925,paper_index_scenario,6,0.12664511134311324,0.1274509043927649,0.014190533094542459
