wave,CONFIG_treatmentName,n_players,avg_posterior_entropy,unconditional_cooperator__mixture,unconditional_defector__mixture,conditional_cooperator__mixture,generous_conditional_cooperator__mixture,endgame_defector__mixture,retaliatory_punisher__mixture,norm_enforcer__mixture,reward_oriented_cooperator__mixture
learning_wave,106_T,19,1.9594926181006385,0.17530248692313627,0.17530248692313627,0.10259201890095064,0.13082349834510876,0.05021731687062439,0.11267825424012541,0.05021731687062439,0.20286662092629384
learning_wave,107_C,7,1.548572474188187,0.22032455526076666,0.22032455526076666,0.04029489054710133,0.12688696706647015,0.06840183400258869,0.04049661135840368,0.06840183400258869,0.21486875250131415
learning_wave,107_T,7,1.902897346314391,0.18117283906581153,0.18117283906581153,0.12947681161454908,0.16450424793582344,0.020678305645901694,0.12985015930131497,0.020678305645901694,0.1724664917248861
learning_wave,108_C,9,1.8731283520735273,0.1824791489334039,0.1824791489334039,0.10433341611388965,0.13102830105635185,0.041341036386085966,0.1057683256564836,0.041341036386085966,0.21122958653429522
learning_wave,108_T,9,1.926219491893465,0.16549662995007183,0.16549662995007183,0.10509941750720982,0.1420843375336784,0.03723321943240172,0.11949400067172578,0.03723321943240172,0.2278625455224389
learning_wave,109_C,17,1.5998401650209686,0.17932611768516502,0.17932611768516502,0.03552653903354037,0.10615281288656823,0.1816627508642368,0.025461737644598536,0.1816627508642368,0.11088117333648924
learning_wave,109_T,17,1.722840351807179,0.10071467150737881,0.10071467150737881,0.06060160460741878,0.1418496014169937,0.24048010638884865,0.04219994830719799,0.24048010638884865,0.07295928987593454
learning_wave,10_C,20,1.8790324417035495,0.1809278047762536,0.1809278047762536,0.09108726029402912,0.11184487915247816,0.04326785190413686,0.0913845177726988,0.04326785190413686,0.25729202942001306
learning_wave,10_T,20,1.9045183522877358,0.1785667237713614,0.1785667237713614,0.0905849942199578,0.11465467190868317,0.0430166283055084,0.1021949867214208,0.0430166283055084,0.2493986429961986
learning_wave,110_C,14,1.5992889518158937,0.2489673477762024,0.2489673477762024,0.06144500663247442,0.07303276807574026,0.02325333399562981,0.0583090489847766,0.02325333399562981,0.26277181276334427
learning_wave,110_T,14,1.7752504708903512,0.2268763623583619,0.2268763623583619,0.07983470152561219,0.08930159104346068,0.0318807422687739,0.07620051483166808,0.0318807422687739,0.2371489833449875
learning_wave,111_C,4,1.8432012513047293,0.19466765703673267,0.19466765703673267,0.10196576867960001,0.15057131720751887,0.02099587084030731,0.1008588951481797,0.02099587084030731,0.21527696321062145
learning_wave,111_T,4,1.9713139987773665,0.15728693967994833,0.15728693967994833,0.09058245931636194,0.1705253347820061,0.07058951016464249,0.09491724234074113,0.07058951016464249,0.18822206387170912
learning_wave,112_C,3,1.6929337800752018,0.1889293093587173,0.1889293093587173,0.09099967225198802,0.10619510007370958,0.06728789294896047,0.08685836461700393,0.06728789294896047,0.20351245844194296
learning_wave,112_T,3,1.9607605894201683,0.18656875939804732,0.18656875939804732,0.11453158945586193,0.14016899610090694,0.040948519235056616,0.1049736813555006,0.040948519235056616,0.18529117582152269
learning_wave,113_C,13,1.6882511695340243,0.18349732054841247,0.18349732054841247,0.061043760486325316,0.20381884397579833,0.06741442234234334,0.06285647875170729,0.06741442234234334,0.1704574310046574
learning_wave,113_T,13,1.8040814946172827,0.1227347494144926,0.1227347494144926,0.08382925718897069,0.2012378973178842,0.16268434228380282,0.06442557728112433,0.16268434228380282,0.07966908481542997
learning_wave,114_C,17,1.8148035487690164,0.20530866608747383,0.20530866608747383,0.0857392560844677,0.09892388757183981,0.04034653847835725,0.0879818959696786,0.04034653847835725,0.2360445512423518
learning_wave,114_T,17,1.856705095075059,0.1860683822137643,0.1860683822137643,0.09634103091285832,0.11854345243869542,0.029355539541523916,0.10002687093450317,0.029355539541523916,0.25424080220336664
learning_wave,115_C,10,1.436166204064674,0.27196273346449246,0.27196273346449246,0.013490264901335817,0.07722413967750255,0.049280227674095255,0.013463951889522588,0.049280227674095255,0.2533357212544636
learning_wave,115_T,10,1.8143687683239953,0.19896889718136984,0.19896889718136984,0.06710724739854859,0.09752689278964428,0.09034944619546577,0.07207233495050726,0.09034944619546577,0.18465683810762865
learning_wave,116_C,7,1.7387880203505734,0.22782996089793817,0.22782996089793817,0.07374218974037686,0.10385743453934117,0.025261181938556154,0.07386519011398604,0.025261181938556154,0.2423528999333073
learning_wave,116_T,7,1.8362174934479505,0.19533111492354244,0.19533111492354244,0.08722549460929781,0.10765809362963359,0.046054753988360286,0.09031624666773024,0.046054753988360286,0.2320284272695329
learning_wave,117_C,20,1.6043953209546433,0.17219396195131187,0.17219396195131187,0.0824608641469787,0.2692222856178465,0.03103971129537512,0.07987835090790142,0.03103971129537512,0.16197115283389937
learning_wave,117_T,20,1.954611796044825,0.1770015939216985,0.1770015939216985,0.12837666998199876,0.13408927837381995,0.03973926772182613,0.12865383857062868,0.03973926772182613,0.1753984897865034
learning_wave,118_C,12,1.5945821681944283,0.26432273863031736,0.26432273863031736,0.05567803095571321,0.06663482290821764,0.017288420415265942,0.04985306472563993,0.017288420415265942,0.26461176331926267
learning_wave,118_T,12,1.8089458488612185,0.22015146048378365,0.22015146048378365,0.07512057936456948,0.08419788182872288,0.04572122377678401,0.0729244990221003,0.04572122377678401,0.23601167126347208
learning_wave,119_C,6,1.8167118075675095,0.15722830216633207,0.15722830216633207,0.14277238524316832,0.09722715438141148,0.0753741094387007,0.12616537129384434,0.0753741094387007,0.16863026587151023
learning_wave,119_T,6,1.6659773808945448,0.10258774618217636,0.10258774618217636,0.08986099771073415,0.29459542419061985,0.09269831200000202,0.08769105140994372,0.09269831200000202,0.1372804103243455
learning_wave,11_C,7,1.4327769101586567,0.21479546275781614,0.21479546275781614,0.028397174039287792,0.08213605753494599,0.10272149983459081,0.0643549833199926,0.10272149983459081,0.19007785992095977
learning_wave,11_T,7,1.6656392172971264,0.25466028600960705,0.25466028600960705,0.030306521509629165,0.09526192367324096,0.03318172247821976,0.032846480498759184,0.03318172247821976,0.2659010573427171
learning_wave,120_C,5,1.531640807552028,0.2801163837632089,0.2801163837632089,0.03404413607758432,0.07516197833741868,0.004987103497069658,0.034020076557497204,0.004987103497069658,0.28656683450694265
learning_wave,120_T,5,1.6997318641326828,0.150385577807083,0.150385577807083,0.09669608545589364,0.2963564332723237,0.06526791893288156,0.044181776096895026,0.06526791893288156,0.13145871169495865
learning_wave,121_C,13,1.9297674938715423,0.1695629042159428,0.1695629042159428,0.1025061501317137,0.1240840014711717,0.0581022231074687,0.10658472504915968,0.0581022231074687,0.211494868701132
learning_wave,121_T,13,2.016282077163331,0.14851117033566966,0.14851117033566966,0.11225447173366405,0.13626747570930464,0.0719225892221799,0.12767764116000405,0.0719225892221799,0.18293289228132822
learning_wave,122_C,18,1.511607142098181,0.1804583187025919,0.1804583187025919,0.06128875033030215,0.19890584099005032,0.043538991125077905,0.06897388214015049,0.043538991125077905,0.2228369068841574
learning_wave,122_T,18,1.4482270965926407,0.21505403721387134,0.21505403721387134,0.038376769647938985,0.18946836491313576,0.030890412640283915,0.05136584033606987,0.030890412640283915,0.22890012539454485
learning_wave,123_C,8,1.4956414820025863,0.2810229691674994,0.2810229691674994,0.037177157883067274,0.047129703730674766,0.021220912920045267,0.03818279154136077,0.021220912920045267,0.2730225826698078
learning_wave,123_T,8,1.8583879196976607,0.21966155734931975,0.21966155734931975,0.0707362730335595,0.08353751787624888,0.060603476621748205,0.07913552092691153,0.060603476621748205,0.20606062022114413
learning_wave,124_C,10,1.7628604127200052,0.18425011071303746,0.18425011071303746,0.09380108957994492,0.127595191323582,0.016628379817957853,0.0954167667464757,0.016628379817957853,0.28142997128800673
learning_wave,124_T,10,1.8316044176835102,0.16315427015353356,0.16315427015353356,0.11716907562450582,0.16197672926951504,0.02432050560066277,0.11897286583742395,0.02432050560066277,0.2269317777601625
learning_wave,125_C,16,1.4709012342596568,0.30557890441067276,0.30557890441067276,0.03321862625803249,0.05460955822010538,0.015963530017513054,0.039343064334610156,0.015963530017513054,0.22974388233088033
learning_wave,125_T,16,1.8385021942151951,0.22512613926950534,0.22512613926950534,0.07854404105353867,0.10532776259585615,0.0365551792532775,0.08653608736471013,0.0365551792532775,0.20622947194032937
learning_wave,126_C,15,1.6481084124184093,0.24276772580707165,0.24276772580707165,0.10219573518192565,0.07540686040296761,0.09889714698286775,0.06990419935687771,0.09889714698286775,0.0691634594783502
learning_wave,126_T,15,1.832842260202288,0.18838781020994452,0.18838781020994452,0.07786043780039419,0.11001912216760189,0.09789629691491528,0.051589059161061566,0.09789629691491528,0.18796316662122273
learning_wave,127_C,3,1.7401566341676817,0.23981871671806965,0.23981871671806965,0.05454733111585777,0.084477582211191,0.024786123701093538,0.05772430307676263,0.024786123701093538,0.2740411027578622
learning_wave,127_T,3,1.999697198451279,0.14824733129709716,0.14824733129709716,0.1223959977691245,0.15871113608880538,0.05082837542692522,0.131001862355815,0.05082837542692522,0.18973959033821028
learning_wave,128_C,3,1.9418524294801314,0.1861347634030188,0.1861347634030188,0.11712444049219788,0.12899698160956752,0.03545528699875951,0.10790541705853224,0.03545528699875951,0.20279306003614583
learning_wave,128_T,3,1.9927802147498206,0.13114543387343294,0.13114543387343294,0.10601449653921147,0.12490079061662403,0.10121282031193453,0.11055113211741534,0.10121282031193453,0.1938170723560142
learning_wave,129_C,15,1.4330494265254792,0.23464012255061112,0.23464012255061112,0.035525849188286,0.17531979509077292,0.09799509512496041,0.011531689102293324,0.09799509512496041,0.1123522312675047
learning_wave,129_T,15,1.7359176302607693,0.21984794195792096,0.21984794195792096,0.06221211036711454,0.18478005494342079,0.04205165534033798,0.057923933691292895,0.04205165534033798,0.1712847064016539
learning_wave,12_C,8,1.9734389739833507,0.16832911150036772,0.16832911150036772,0.1110191499190414,0.12862630304812203,0.053101263774041216,0.11267058928840804,0.053101263774041216,0.20482320719561062
learning_wave,12_T,10,1.9563063707813684,0.15929084043583625,0.15929084043583625,0.10453353764194953,0.13297263821353092,0.057441380635772664,0.10984077089103897,0.057441380635772664,0.21918861111026272
learning_wave,130_C,16,1.5547779284929564,0.26400518734825773,0.26400518734825773,0.05147888541521765,0.05654446112570613,0.035683820512859225,0.05200956812972436,0.035683820512859225,0.24058906960711798
learning_wave,130_T,16,1.858686573169679,0.20739636286369476,0.20739636286369476,0.10277014896641598,0.11439997027961099,0.027735570046333275,0.10125227539984115,0.027735570046333275,0.2113137395340758
learning_wave,131_C,10,1.8660612968644386,0.18753456379944256,0.18753456379944256,0.09206517323287071,0.13027255040237437,0.02667225304418607,0.10879418650911991,0.02667225304418607,0.24045445616837774
learning_wave,131_T,10,1.8620084393985432,0.19314088518335357,0.19314088518335357,0.06654788008724873,0.14119341404475544,0.04140449719360485,0.09329630543780607,0.04140449719360485,0.22987163567627297
learning_wave,132_C,8,1.5921460484389245,0.2617073545319013,0.2617073545319013,0.05246960003542888,0.08509326252363872,0.018364360010740516,0.05568544884007295,0.018364360010740516,0.24660825951557588
learning_wave,132_T,8,1.8991533700226084,0.19283052108164714,0.19283052108164714,0.1012529561344455,0.1362910374223734,0.03968211544361337,0.10615546810539497,0.03968211544361337,0.19127526528726513
learning_wave,133_C,18,1.9049995837047657,0.16411969639240143,0.16411969639240143,0.10958140323888454,0.21084015009670992,0.0794804309673161,0.06115044161839643,0.0794804309673161,0.13122775032657402
learning_wave,133_T,18,1.8913504514415393,0.18811200102062708,0.18811200102062708,0.11733042645446273,0.1422587666676315,0.031814258940112056,0.11223571185688182,0.031814258940112056,0.18832257509954564
learning_wave,134_C,13,1.8527804408352848,0.19395411712502167,0.19395411712502167,0.09873540228847959,0.10993370223334901,0.04325282468633561,0.09551761066843548,0.04325282468633561,0.2213994011870214
learning_wave,134_T,13,1.8740450271738058,0.19060350263816975,0.19060350263816975,0.09037032918111829,0.11374319793321479,0.03228184995708473,0.09368144280516318,0.03228184995708473,0.25643432488999474
learning_wave,135_C,5,1.743875942774703,0.15689064349906362,0.15689064349906362,0.04777837887631232,0.20016634164406621,0.051995396918092386,0.08036176553307676,0.051995396918092386,0.2539214331122327
learning_wave,135_T,5,1.8419277286005709,0.13548615798800348,0.13548615798800348,0.08672110708653553,0.12507988302552547,0.15763101038035998,0.07782482583632913,0.15763101038035998,0.12413984731488296
learning_wave,136_C,6,1.8972585147810908,0.1427296359381571,0.1427296359381571,0.11579797180578932,0.20646925124688575,0.03267512374850791,0.11307761289328228,0.03267512374850791,0.21384564468071265
learning_wave,136_T,6,1.3748287360723677,0.06385216354792853,0.06385216354792853,0.06330436140214181,0.5048732729376872,0.13624258662819128,0.02218093478926905,0.13624258662819128,0.00945193051866229
learning_wave,137_C,11,1.7354081531336591,0.23380649000686463,0.23380649000686463,0.08562336745761348,0.10480954826280332,0.024617624497409688,0.08622049004107485,0.024617624497409688,0.20649836522995973
learning_wave,137_T,11,2.051505017971396,0.1496693404603879,0.1496693404603879,0.12537380128282108,0.13203273765025736,0.08354141120722246,0.12514019480123964,0.08354141120722246,0.15103176293046117
learning_wave,138_C,20,1.0880287859234046,0.2166149379515448,0.2166149379515448,0.09867696374161014,0.1346192481355147,0.024884746562420637,0.11792346083663643,0.024884746562420637,0.16578095825830785
learning_wave,138_T,20,1.3356254951047277,0.1893944386908402,0.1893944386908402,0.09929261593470237,0.14603956997110049,0.09056977052501594,0.05359990587329394,0.09056977052501594,0.14113948978919097
learning_wave,139_C,7,1.8167311380590117,0.2097560766910527,0.2097560766910527,0.07498755105530994,0.09609266093381696,0.05089040393476628,0.08048744053199944,0.05089040393476628,0.22713938622723573
learning_wave,139_T,7,1.6385895642603379,0.234112355811076,0.234112355811076,0.04712526620480061,0.07244941252459057,0.02675019295933529,0.051525565492019705,0.02675019295933529,0.3071746582377664
learning_wave,13_C,18,1.589468101993183,0.2152923070385088,0.2152923070385088,0.04426971315572875,0.1643150403351556,0.05722576334334314,0.04502879196501403,0.05722576334334314,0.20135031378039775
learning_wave,13_T,10,1.7435763786955403,0.15950949407400802,0.15950949407400802,0.07111975392681884,0.15419981365260343,0.09790229942187259,0.0703585387754165,0.09790229942187259,0.1894983066534
learning_wave,140_C,10,1.732183043987811,0.2031904449677422,0.2031904449677422,0.11791075242909646,0.13162811327185078,0.005272273377507473,0.11143281614349879,0.005272273377507473,0.2221028814650546
learning_wave,140_T,10,1.8526092330323862,0.20688785270392232,0.20688785270392232,0.08576333318324444,0.11720607393008367,0.03631841892660165,0.09256125342850044,0.03631841892660165,0.2180567961971235
learning_wave,141_C,18,1.8308409722184953,0.20579379098848197,0.20579379098848197,0.07185171049227396,0.10749373019829259,0.04132708468570387,0.08348300381304678,0.04132708468570387,0.24292980414801507
learning_wave,141_T,18,1.8416798634178722,0.2050062450054636,0.2050062450054636,0.07991542286218216,0.10859311689110128,0.048813036015499515,0.09082248965751678,0.048813036015499515,0.21303040854727345
learning_wave,142_C,11,1.7955034290556695,0.1679988080782513,0.1679988080782513,0.08415215412107127,0.19455311634478145,0.05695138917528939,0.097276633080072,0.05695138917528939,0.17411770194699389
learning_wave,142_T,11,1.7708384928785748,0.16591367916900135,0.16591367916900135,0.10272210859730489,0.2330644686400663,0.042984261959661346,0.10269167518102879,0.042984261959661346,0.14372586532427462
learning_wave,143_C,3,1.5276664490425234,0.2741116784227747,0.2741116784227747,0.04296062091099892,0.05406121958924439,0.020563038325680585,0.04131203557781029,0.020563038325680585,0.27231669042503587
learning_wave,143_T,3,1.9924402239853605,0.17421954161527697,0.17421954161527697,0.11324001959065173,0.12871232518731232,0.05811532126303706,0.11530021863875049,0.05811532126303706,0.17807771082665744
learning_wave,144_C,4,1.8454159382159427,0.163616467528729,0.163616467528729,0.07799099892361626,0.2219916683121804,0.0602602362897562,0.08453206103830634,0.0602602362897562,0.1677318640889266
learning_wave,144_T,4,1.5121039925531559,0.030717915095572396,0.030717915095572396,0.08110318449055101,0.5281888637864182,0.10766105010893542,0.07058404948938896,0.10766105010893542,0.04336597182462628
learning_wave,145_C,14,1.6069744212453536,0.25989419364427513,0.25989419364427513,0.06690568178309061,0.09296115120915939,0.0033114001312318656,0.06636854084625075,0.0033114001312318656,0.24735343861048525
learning_wave,145_T,13,1.81665659624845,0.22913369879260512,0.22913369879260512,0.07632044136408135,0.0901222443342752,0.04762455077627896,0.07596600041756753,0.04762455077627896,0.2040748147463078
learning_wave,146_C,17,1.1926997635087204,0.16100165747497877,0.16100165747497877,0.05535650032795267,0.3320641650901985,0.07040903965440266,0.023751044088188348,0.07040903965440266,0.1260068962348977
learning_wave,146_T,17,1.719917364945359,0.17180645846634,0.17180645846634,0.0958894040278755,0.18726293505603472,0.06844645797189422,0.0860039449301023,0.06844645797189422,0.15033788310951907
learning_wave,147_C,9,1.861872326870841,0.2039513892449969,0.2039513892449969,0.0878113933839331,0.11333462903801844,0.04240458330319172,0.0927711850886047,0.04240458330319172,0.21337084739306655
learning_wave,147_T,9,1.8519012590538364,0.17764453736306798,0.17764453736306798,0.09322406959753762,0.12355859889399586,0.04215957255244863,0.10301461680642969,0.04215957255244863,0.24059449487100368
learning_wave,148_C,7,1.1775454593607948,0.23879156133047372,0.23879156133047372,0.032386230013997076,0.1000573350763886,0.08106435718400469,0.0015696826919381333,0.08106435718400469,0.22627491518871948
learning_wave,148_T,7,1.7581022595024323,0.12288527903580168,0.12288527903580168,0.0858908114668524,0.21958464625908977,0.11708156305925589,0.07715200918526006,0.11708156305925589,0.13743884889868258
learning_wave,149_C,19,1.988642047432788,0.15913393201299575,0.15913393201299575,0.11188014728206158,0.1362027594272192,0.060829451729929776,0.12018221434583318,0.060829451729929776,0.19180811145903498
learning_wave,149_T,16,1.9781960577174955,0.15100804316337674,0.15100804316337674,0.10915640007749565,0.14498268122201835,0.05992003266918606,0.1228617654280039,0.05992003266918606,0.2011430016073565
learning_wave,14_C,13,1.5465681449030733,0.24088358335342175,0.24088358335342175,0.05860308600247231,0.06660808682787983,0.04182551975401702,0.06004606056587337,0.04182551975401702,0.24932456038889692
learning_wave,14_T,13,1.7872804216092506,0.2135203864575112,0.2135203864575112,0.0876910508296145,0.09918020074847217,0.034459904852624755,0.08892140408438924,0.034459904852624755,0.2282467617172522
learning_wave,150_C,12,1.8098910571130278,0.16635740738935748,0.16635740738935748,0.0897365369265954,0.17422259615429506,0.0963931841048669,0.07507304421955455,0.0963931841048669,0.1354666397111062
learning_wave,150_T,9,1.7785837269328324,0.16711735092422275,0.16711735092422275,0.15993596469421986,0.18183186491625777,0.0428118760158419,0.09358438635419694,0.0428118760158419,0.14478933015519613
learning_wave,151_C,4,1.1999628719946376,0.3369168333503565,0.3369168333503565,0.0049368795993563995,0.012004654676268644,0.0011871856032885124,0.005356231967403718,0.0011871856032885124,0.30149419584968123
learning_wave,151_T,6,1.7649908854582639,0.22779485163277421,0.22779485163277421,0.06836262093858206,0.09116981865231343,0.026777369350236214,0.06799275846108799,0.026777369350236214,0.2633303599819956
learning_wave,152_C,4,1.7694013001799778,0.22490041717269105,0.22490041717269105,0.08610293520725791,0.10654942729774924,0.01856224929681801,0.07882048657073618,0.01856224929681801,0.2416018179852386
learning_wave,152_T,4,1.8676242693097236,0.19080680062710587,0.19080680062710587,0.09718319328034146,0.12175484972135558,0.034261125141859965,0.08763628272482524,0.034261125141859965,0.24328982273554606
learning_wave,153_C,9,1.8224012732064796,0.19363236807593776,0.19363236807593776,0.12747176130571403,0.13861488930633284,0.007115726093768855,0.13895378834149813,0.007115726093768855,0.19346337270704178
learning_wave,153_T,7,1.9491421064124221,0.17771388513615197,0.17771388513615197,0.13064501851204927,0.14034276756405442,0.032801437092686715,0.13565765828921234,0.032801437092686715,0.17232391117700657
learning_wave,154_C,19,1.7436798038182209,0.23004232049657491,0.23004232049657491,0.07560691377326338,0.09211870329457014,0.041949389443953405,0.07828314521528842,0.041949389443953405,0.21000781783582143
learning_wave,154_T,19,1.9454365732805374,0.19272406141920187,0.19272406141920187,0.10349267279488983,0.11512719659858185,0.05176626588573277,0.10527729524602647,0.05176626588573277,0.18712218075063256
learning_wave,155_C,9,1.743840864007978,0.1577480801869004,0.1577480801869004,0.08920089096881445,0.20146328584146525,0.04483629261980279,0.08941894115525423,0.04483629261980279,0.21474813642105967
learning_wave,155_T,5,1.6382408366987207,0.07193590455109815,0.07193590455109815,0.06636845847248994,0.40989205254142014,0.10932245344741424,0.06137640997759432,0.10932245344741424,0.09984636301147068
learning_wave,156_C,11,1.7494551630548736,0.2220958441189188,0.2220958441189188,0.09637560149882608,0.11583792337019107,0.007259704170338882,0.09479699613417919,0.007259704170338882,0.23427838241828824
learning_wave,156_T,11,1.8373428676335548,0.20435435383505576,0.20435435383505576,0.0899300635595754,0.10720873057908004,0.03585134959029558,0.09083473695001967,0.03585134959029558,0.23161506206062218
learning_wave,157_C,13,1.78072665270982,0.1904474964894838,0.1904474964894838,0.07599224897283112,0.25505577314944455,0.0408499811411673,0.0653288672928106,0.0408499811411673,0.14102815532361157
learning_wave,157_T,13,1.6597211409781896,0.17261851350133384,0.17261851350133384,0.03521542273627466,0.1866184413941337,0.12723868124522925,0.029889880067335475,0.12723868124522925,0.14856186630913001
learning_wave,158_C,15,1.7185109907346332,0.22251258795206433,0.22251258795206433,0.06680550816351252,0.07821234631733377,0.029305860487960352,0.06422226153174275,0.029305860487960352,0.2871229871073616
learning_wave,158_T,9,1.812374814909444,0.19262684968347935,0.19262684968347935,0.08949079752217562,0.09441977572433738,0.042713986472185966,0.08687475997324057,0.042713986472185966,0.25853299446891587
learning_wave,159_C,2,1.8011899763387307,0.18614071356573475,0.18614071356573475,0.13163178533329079,0.16717108975056416,0.0018704482126982414,0.13922518784926652,0.0018704482126982414,0.1859496135100125
learning_wave,159_T,2,1.9396942628426745,0.14633979335111608,0.14633979335111608,0.1500740263466194,0.20578554962069373,0.029594814402326357,0.1405908535146032,0.029594814402326357,0.1516803550111988
learning_wave,160_C,2,1.9221630371150358,0.1675188662958389,0.1675188662958389,0.12418630705223628,0.15057900799384183,0.027900615796369606,0.11395229140400748,0.027900615796369606,0.22044342936549732
learning_wave,160_T,2,1.8375470154573428,0.21888680351319348,0.21888680351319348,0.061150459615188946,0.08980045750813467,0.03747810708011448,0.07883789763033408,0.03747810708011448,0.2574813640597263
learning_wave,161_C,13,1.7107127415818852,0.21666779305571587,0.21666779305571587,0.08339892344832266,0.16006741976166633,0.01324481579152456,0.08513271116984202,0.01324481579152456,0.21157572792568818
learning_wave,161_T,5,1.8266889460501219,0.19575122326336936,0.19575122326336936,0.08692546902096496,0.10734029544867356,0.05342800258668179,0.08533355980275835,0.05342800258668179,0.2220422240275008
learning_wave,162_C,16,1.712450637545205,0.20237228298761253,0.20237228298761253,0.07838167862537188,0.10016197027659773,0.03602351166834098,0.07518802272629084,0.03602351166834098,0.26947673905983255
learning_wave,162_T,16,1.9021195588747306,0.1989948197757188,0.1989948197757188,0.088867159026647,0.11038022930168988,0.046035035538568324,0.09100821578019577,0.046035035538568324,0.21968468526289311
learning_wave,163_C,11,1.9378532081829822,0.13373718503228346,0.13373718503228346,0.15745446022388565,0.1704057359662539,0.11047296407073065,0.09905149978351373,0.11047296407073065,0.08466800582031843
learning_wave,163_T,11,1.8800703681852295,0.14105077928416768,0.14105077928416768,0.08411867565926219,0.18372583887640326,0.12389548747794209,0.07292852594230435,0.12389548747794209,0.12933442599781067
learning_wave,164_C,7,1.630601803010441,0.23383671656698996,0.23383671656698996,0.0722986396685873,0.08903339820952151,0.018764599042797276,0.06502899633361843,0.018764599042797276,0.26843633456869836
learning_wave,164_T,6,1.7538087116655927,0.23226871511666225,0.23226871511666225,0.06692439497460954,0.0760026977878142,0.04699703603644653,0.06529107692763272,0.04699703603644653,0.233250328003726
learning_wave,165_C,18,1.8324024059446664,0.18178592934590457,0.18178592934590457,0.08310459599179189,0.15724667148342103,0.04832419751674837,0.09233608965888469,0.04832419751674837,0.20709238914059644
learning_wave,165_T,18,1.8319823078846507,0.16434160541074144,0.16434160541074144,0.09382548566337669,0.2047391484758233,0.0259238242501525,0.11261348495161176,0.0259238242501525,0.20829102158740032
learning_wave,166_C,13,1.694342971180481,0.23547435970732622,0.23547435970732622,0.05218527355892336,0.07301778530494483,0.037868264203477005,0.05647438692954977,0.037868264203477005,0.27163730638497563
learning_wave,166_T,13,1.71505795648764,0.232025121797191,0.232025121797191,0.05436436274088689,0.07588838120469607,0.030770391908228,0.059508089095213906,0.030770391908228,0.28464813954836515
learning_wave,167_C,5,1.86249075945666,0.19244516594178449,0.19244516594178449,0.12602751346853128,0.14302426244312771,0.012540304821054896,0.13011031320738545,0.012540304821054896,0.19086696935527686
learning_wave,167_T,5,1.8365298858565164,0.15679563174252015,0.15679563174252015,0.13723094488457427,0.2586851523887274,0.03290727647384081,0.09185442189922213,0.03290727647384081,0.1328236643947542
