unit_id,profile_id,summary,source_row_id,matching_age_bracket,matching_sex,matching_education
613c9c83c9cd63d09d4ed300,longitudinal_trust_game_ht863_demo_profile_00061,"28-year-old, female.",longitudinal_demo_source_00131,18-29,female,
6140817ff93b30c0c188e259,longitudinal_trust_game_ht863_demo_profile_00062,"32-year-old, female.",longitudinal_demo_source_00107,30-49,female,
61410d937e107d6a1b7849b0,longitudinal_trust_game_ht863_demo_profile_00063,"32-year-old, female.",longitudinal_demo_source_00110,30-49,female,
61413043c5615de9071af7c6,longitudinal_trust_game_ht863_demo_profile_00064,"54-year-old, male.",longitudinal_demo_source_00061,50-64,male,
6142013d4dd8ae5ca2b4329b,longitudinal_trust_game_ht863_demo_profile_00065,"27-year-old, female.",longitudinal_demo_source_00136,18-29,female,
61470ea6d44fa390418c61c6,longitudinal_trust_game_ht863_demo_profile_00066,"31-year-old, female.",longitudinal_demo_source_00021,30-49,female,
61475c9f0033bb8c8d5c6940,longitudinal_trust_game_ht863_demo_profile_00067,"28-year-old, female.",longitudinal_demo_source_00090,18-29,female,
6147752c21a4523f1ed70636,longitudinal_trust_game_ht863_demo_profile_00068,"39-year-old, female.",longitudinal_demo_source_00112,30-49,female,
61477bd4355f82a8edc7dec0,longitudinal_trust_game_ht863_demo_profile_00069,"48-year-old, male.",longitudinal_demo_source_00132,30-49,male,
6147a2ed5708589b368853a8,longitudinal_trust_game_ht863_demo_profile_00070,"37-year-old, male.",longitudinal_demo_source_00082,30-49,male,
6147ac70b4c3e7df01f2eb72,longitudinal_trust_game_ht863_demo_profile_00071,"32-year-old, female.",longitudinal_demo_source_00059,30-49,female,
6147f9a7bad5461dcef424f5,longitudinal_trust_game_ht863_demo_profile_00072,"30-year-old, female.",longitudinal_demo_source_00049,30-49,female,
6148a7d9b19a2b4c5c9dff87,longitudinal_trust_game_ht863_demo_profile_00073,"33-year-old, male.",longitudinal_demo_source_00066,30-49,male,
6149a58511a024afe31a7443,longitudinal_trust_game_ht863_demo_profile_00074,"37-year-old, female.",longitudinal_demo_source_00076,30-49,female,
614a00b3740430aef0eaf460,longitudinal_trust_game_ht863_demo_profile_00075,"39-year-old, female.",longitudinal_demo_source_00112,30-49,female,
614af433c9e63d38817c43dd,longitudinal_trust_game_ht863_demo_profile_00076,"24-year-old, female.",longitudinal_demo_source_00138,18-29,female,
614c7eefc87974fd23521f13,longitudinal_trust_game_ht863_demo_profile_00077,"28-year-old, female.",longitudinal_demo_source_00012,18-29,female,
614c8dd508d065d05cc8dd11,longitudinal_trust_game_ht863_demo_profile_00078,"47-year-old, male.",longitudinal_demo_source_00145,30-49,male,
614d8924b7b54e7c4b9028ff,longitudinal_trust_game_ht863_demo_profile_00079,"37-year-old, female.",longitudinal_demo_source_00083,30-49,female,
614dd1ef0425aaf131393cc9,longitudinal_trust_game_ht863_demo_profile_00080,"29-year-old, female.",longitudinal_demo_source_00056,18-29,female,
614e2a696a57ee6e456545e0,longitudinal_trust_game_ht863_demo_profile_00081,"33-year-old, female.",longitudinal_demo_source_00105,30-49,female,
614e43c148febeb17c93e998,longitudinal_trust_game_ht863_demo_profile_00082,"25-year-old, female.",longitudinal_demo_source_00089,18-29,female,
614e455bc58fb82d5a6fe392,longitudinal_trust_game_ht863_demo_profile_00083,"33-year-old, male.",longitudinal_demo_source_00040,30-49,male,
614eeea2e824f18762efa4d7,longitudinal_trust_game_ht863_demo_profile_00084,"36-year-old, male.",longitudinal_demo_source_00050,30-49,male,
61500dd5a6c5bbc039ace60e,longitudinal_trust_game_ht863_demo_profile_00085,"39-year-old, female.",longitudinal_demo_source_00112,30-49,female,
615026b9c4d93c2879ae1b28,longitudinal_trust_game_ht863_demo_profile_00086,"41-year-old, female.",longitudinal_demo_source_00093,30-49,female,
61504a407a08a977b6ccf929,longitudinal_trust_game_ht863_demo_profile_00087,"36-year-old, female.",longitudinal_demo_source_00079,30-49,female,
6150c4352b1e7a61d20aa403,longitudinal_trust_game_ht863_demo_profile_00088,"41-year-old, female.",longitudinal_demo_source_00053,30-49,female,
6151b15badc7d7045dbbb210,longitudinal_trust_game_ht863_demo_profile_00089,"38-year-old, male.",longitudinal_demo_source_00118,30-49,male,
6151b3079d837c7cd5c80d8c,longitudinal_trust_game_ht863_demo_profile_00090,"54-year-old, male.",longitudinal_demo_source_00061,50-64,male,
615302a0209f909567d8e147,longitudinal_trust_game_ht863_demo_profile_00091,"27-year-old, male.",longitudinal_demo_source_00051,18-29,male,
6153509a7df644e1958439f4,longitudinal_trust_game_ht863_demo_profile_00092,"24-year-old, female.",longitudinal_demo_source_00138,18-29,female,
615473f93a61f4883d5b5af1,longitudinal_trust_game_ht863_demo_profile_00093,"24-year-old, female.",longitudinal_demo_source_00041,18-29,female,
6154e0eaaaa79b827af4bca6,longitudinal_trust_game_ht863_demo_profile_00094,"25-year-old, male.",longitudinal_demo_source_00036,18-29,male,
6155dfef61865dc3259eeb2d,longitudinal_trust_game_ht863_demo_profile_00095,"35-year-old, male.",longitudinal_demo_source_00111,30-49,male,
6156e9714a6862c4a7067cf8,longitudinal_trust_game_ht863_demo_profile_00096,"29-year-old, male.",longitudinal_demo_source_00097,18-29,male,
6156eacf86fbd863a2411111,longitudinal_trust_game_ht863_demo_profile_00097,"23-year-old, female.",longitudinal_demo_source_00008,18-29,female,
615715bd0896b2b00d1f38de,longitudinal_trust_game_ht863_demo_profile_00098,"41-year-old, male.",longitudinal_demo_source_00014,30-49,male,
615730e930e2a471ec558454,longitudinal_trust_game_ht863_demo_profile_00099,"32-year-old, female.",longitudinal_demo_source_00059,30-49,female,
615755f63b750e7739b5c132,longitudinal_trust_game_ht863_demo_profile_00100,"21-year-old, female.",longitudinal_demo_source_00130,18-29,female,
615760128c9cc0dc5cf6febc,longitudinal_trust_game_ht863_demo_profile_00101,"52-year-old, male.",longitudinal_demo_source_00063,50-64,male,
615761b7a319cfaf9e9047ad,longitudinal_trust_game_ht863_demo_profile_00102,"35-year-old, male.",longitudinal_demo_source_00123,30-49,male,
61580d838191a71ae9bfc803,longitudinal_trust_game_ht863_demo_profile_00103,"36-year-old, male.",longitudinal_demo_source_00050,30-49,male,
615822379d204660be9076d9,longitudinal_trust_game_ht863_demo_profile_00104,"48-year-old, female.",longitudinal_demo_source_00038,30-49,female,
615837df9c2386cde5916d3b,longitudinal_trust_game_ht863_demo_profile_00105,"35-year-old, male.",longitudinal_demo_source_00123,30-49,male,
61587ef7a7a1af1c9d8690d3,longitudinal_trust_game_ht863_demo_profile_00106,"27-year-old, female.",longitudinal_demo_source_00136,18-29,female,
61587f16e25d1946774ea99a,longitudinal_trust_game_ht863_demo_profile_00107,"41-year-old, female.",longitudinal_demo_source_00013,30-49,female,
6158a0e82fe530183cc203e5,longitudinal_trust_game_ht863_demo_profile_00108,"33-year-old, female.",longitudinal_demo_source_00010,30-49,female,
6158a7dd5708a388b0610f8e,longitudinal_trust_game_ht863_demo_profile_00109,"33-year-old, female.",longitudinal_demo_source_00105,30-49,female,
615948751c9f4e7d93db2a77,longitudinal_trust_game_ht863_demo_profile_00110,"41-year-old, female.",longitudinal_demo_source_00053,30-49,female,
6159a044cae3037ed9d75498,longitudinal_trust_game_ht863_demo_profile_00111,"25-year-old, female.",longitudinal_demo_source_00089,18-29,female,
6159bd77003d659cd075a83c,longitudinal_trust_game_ht863_demo_profile_00112,"31-year-old, female.",longitudinal_demo_source_00024,30-49,female,
6159dfdb9f4225bf90199071,longitudinal_trust_game_ht863_demo_profile_00113,"50-year-old, female.",longitudinal_demo_source_00134,50-64,female,
6159e7b37fa10a67e006ea1d,longitudinal_trust_game_ht863_demo_profile_00114,"40-year-old, female.",longitudinal_demo_source_00070,30-49,female,
615a04685ccd2763823852f7,longitudinal_trust_game_ht863_demo_profile_00115,"34-year-old, female.",longitudinal_demo_source_00139,30-49,female,
615a1abda2e5d2f15bb42baf,longitudinal_trust_game_ht863_demo_profile_00116,"32-year-old, male.",longitudinal_demo_source_00124,30-49,male,
615a322d9178283ad2b793aa,longitudinal_trust_game_ht863_demo_profile_00117,"32-year-old, female.",longitudinal_demo_source_00110,30-49,female,
615ab6108d1595700cd36241,longitudinal_trust_game_ht863_demo_profile_00118,"25-year-old, male.",longitudinal_demo_source_00036,18-29,male,
615b1dd70ea29dab84a56e63,longitudinal_trust_game_ht863_demo_profile_00119,"31-year-old, male.",longitudinal_demo_source_00119,30-49,male,
615b4c49766af3c7e8cff5de,longitudinal_trust_game_ht863_demo_profile_00120,"31-year-old, female.",longitudinal_demo_source_00009,30-49,female,
615b623e5454cb07df212787,longitudinal_trust_game_ht863_demo_profile_00121,"25-year-old, female.",longitudinal_demo_source_00089,18-29,female,
615b72a19f06af41dfa354ff,longitudinal_trust_game_ht863_demo_profile_00122,"52-year-old, male.",longitudinal_demo_source_00063,50-64,male,
615bf214a1e078163ac4fc3b,longitudinal_trust_game_ht863_demo_profile_00123,"41-year-old, male.",longitudinal_demo_source_00155,30-49,male,
615c157bdaf8983f9035e9d2,longitudinal_trust_game_ht863_demo_profile_00124,"30-year-old, female.",longitudinal_demo_source_00031,30-49,female,
615c17dac17d529070394f43,longitudinal_trust_game_ht863_demo_profile_00125,"49-year-old, male.",longitudinal_demo_source_00147,30-49,male,
615c49ef513583533427c961,longitudinal_trust_game_ht863_demo_profile_00126,"28-year-old, male.",longitudinal_demo_source_00015,18-29,male,
615c849b48713c9f8fbd0e02,longitudinal_trust_game_ht863_demo_profile_00127,"29-year-old, male.",longitudinal_demo_source_00097,18-29,male,
615cbdbb3af3ad95e2f9ef73,longitudinal_trust_game_ht863_demo_profile_00128,"28-year-old, female.",longitudinal_demo_source_00090,18-29,female,
615dd4cefc17162af387f561,longitudinal_trust_game_ht863_demo_profile_00129,"33-year-old, female.",longitudinal_demo_source_00140,30-49,female,
615df2336a4398e7212d90d8,longitudinal_trust_game_ht863_demo_profile_00130,"37-year-old, female.",longitudinal_demo_source_00047,30-49,female,
615e067ade9fa5067a84b7f5,longitudinal_trust_game_ht863_demo_profile_00131,"33-year-old, female.",longitudinal_demo_source_00140,30-49,female,
615ec4f34cb81d7e58fa144c,longitudinal_trust_game_ht863_demo_profile_00132,"33-year-old, female.",longitudinal_demo_source_00105,30-49,female,
615ed10d0d5f13159d41df8c,longitudinal_trust_game_ht863_demo_profile_00133,"34-year-old, female.",longitudinal_demo_source_00139,30-49,female,
615ed991c284df94dbcc3e88,longitudinal_trust_game_ht863_demo_profile_00134,"30-year-old, female.",longitudinal_demo_source_00031,30-49,female,
615ef46dc297ea7d8d32c1b8,longitudinal_trust_game_ht863_demo_profile_00135,"38-year-old, male.",longitudinal_demo_source_00118,30-49,male,
615f2d67574095fe86bfe619,longitudinal_trust_game_ht863_demo_profile_00136,"49-year-old, male.",longitudinal_demo_source_00147,30-49,male,
615f351fd9dcdb5ae948f534,longitudinal_trust_game_ht863_demo_profile_00137,"23-year-old, female.",longitudinal_demo_source_00008,18-29,female,
615f374cefabec945b04b5e9,longitudinal_trust_game_ht863_demo_profile_00138,"38-year-old, male.",longitudinal_demo_source_00057,30-49,male,
615f3d317a2cc5451f67a9fa,longitudinal_trust_game_ht863_demo_profile_00139,"38-year-old, male.",longitudinal_demo_source_00099,30-49,male,
615f63604050148f6a3c2f37,longitudinal_trust_game_ht863_demo_profile_00140,"48-year-old, female.",longitudinal_demo_source_00017,30-49,female,
61601f0ddc31a716116888f1,longitudinal_trust_game_ht863_demo_profile_00141,"25-year-old, female.",longitudinal_demo_source_00080,18-29,female,
616032d21a16435a9ef61c93,longitudinal_trust_game_ht863_demo_profile_00142,"29-year-old, male.",longitudinal_demo_source_00098,18-29,male,
616049b131b4c14e2aa91023,longitudinal_trust_game_ht863_demo_profile_00143,"31-year-old, male.",longitudinal_demo_source_00119,30-49,male,
6160b7d85ad795c43cbd9530,longitudinal_trust_game_ht863_demo_profile_00144,"30-year-old, male.",longitudinal_demo_source_00144,30-49,male,
6160c92e9027d2e219dc975a,longitudinal_trust_game_ht863_demo_profile_00145,"30-year-old, female.",longitudinal_demo_source_00064,30-49,female,
61619dfa42d135d81f443935,longitudinal_trust_game_ht863_demo_profile_00146,"39-year-old, female.",longitudinal_demo_source_00069,30-49,female,
6161d2329a7b14fb4a336f73,longitudinal_trust_game_ht863_demo_profile_00147,"30-year-old, male.",longitudinal_demo_source_00074,30-49,male,
6161e9289e5e2f9c0840f65f,longitudinal_trust_game_ht863_demo_profile_00148,"35-year-old, female.",longitudinal_demo_source_00148,30-49,female,
61620ac8e2bd527aac44a634,longitudinal_trust_game_ht863_demo_profile_00149,"30-year-old, female.",longitudinal_demo_source_00031,30-49,female,
6162c650f52a251b60211e35,longitudinal_trust_game_ht863_demo_profile_00150,"39-year-old, female.",longitudinal_demo_source_00078,30-49,female,
6163f85ef1ba5916833c2e0c,longitudinal_trust_game_ht863_demo_profile_00151,"23-year-old, female.",longitudinal_demo_source_00008,18-29,female,
616422a381d6631da1ec2f59,longitudinal_trust_game_ht863_demo_profile_00152,"33-year-old, male.",longitudinal_demo_source_00066,30-49,male,
61644fb611c6cc3357cd781b,longitudinal_trust_game_ht863_demo_profile_00153,"49-year-old, male.",longitudinal_demo_source_00147,30-49,male,
61647688d6592403e31aa473,longitudinal_trust_game_ht863_demo_profile_00154,"29-year-old, male.",longitudinal_demo_source_00097,18-29,male,
61653785ff3b160656b83f60,longitudinal_trust_game_ht863_demo_profile_00155,"29-year-old, male.",longitudinal_demo_source_00055,18-29,male,
