custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,first_round_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,first_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_10_T__3EG5RaDj4z7hkT2JD__k0__rep1,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5694444444444444,0.2222222222222222,0.0,0.2222222222222222,0.0,18,0.5694444444444445,0.4166666666666667,0.0959439779953919,0.5,0.36828963795255926,0.4307116104868913,-0.09363295880149812,0.0663888888888889,2.8333333333333335,1.0,6,0.09285714285714283,-0.2621722846441947,0.16221128197508333,0.48276221278419745
trajectory_completion_compact__VALIDATION_10_T__NFohGRRpskiw4QiC6__k0__rep1,NFohGRRpskiw4QiC6,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6027777777777777,0.2222222222222222,0.0,0.2222222222222222,0.0,18,0.6027777777777777,0.5333333333333333,0.20421862528569779,0.25,0.3464419475655431,0.5243445692883895,0.22471910112359547,0.06731481481481483,2.5,1.0,6,-0.17857142857142858,-0.3130016051364366,0.23465400060514627,0.5570466094931179
trajectory_completion_compact__VALIDATION_10_T__LWWqAADdcBeuLGk38__k0__rep1,LWWqAADdcBeuLGk38,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6805555555555556,0.3333333333333333,0.0,0.3333333333333333,0.0,18,0.6805555555555555,0.5,0.17623024361735445,0.5833333333333334,0.3277153558052434,0.5056179775280898,-0.3183520599250936,0.07981481481481482,2.6666666666666665,1.0,6,0.2738095238095239,-0.2006420545746388,0.16864794582096052,0.6549828115127707
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep1,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.4583333333333333,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.4583333333333333,0.5166666666666667,0.10217541198749734,0.25,0.21847690387016228,0.5430711610486891,-0.07490636704119849,0.038796296296296294,3.0,1.0,6,-0.20714285714285718,-0.3691813804173355,0.27941324102350495,0.5840146447391433
trajectory_completion_compact__VALIDATION_10_T__79kveGWTa4seiDX6H__k0__rep1,79kveGWTa4seiDX6H,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5083333333333333,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.5083333333333333,0.43333333333333335,0.10441636738451392,0.3333333333333333,0.26529338327091134,0.11235955056179774,-0.24344569288389512,0.02333333333333333,3.6666666666666665,1.0,6,-0.12619047619047624,-0.39860888175494924,0.2243044805615795,0.5280300039201271
trajectory_completion_compact__VALIDATION_10_T__52QdMhd96PFYubPFc__k0__rep1,52QdMhd96PFYubPFc,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5194444444444444,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.5194444444444445,0.45,0.12924877915702046,0.2833333333333333,0.28089887640449435,-0.14981273408239698,0.0,0.02694444444444444,3.0,1.0,6,-0.10714285714285716,0.10165864098448366,0.2316556751988862,0.5121999268728579
trajectory_completion_compact__VALIDATION_10_T__cpr2J9YgrWEKvGzbH__k0__rep1,cpr2J9YgrWEKvGzbH,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5694444444444444,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.5694444444444445,0.5333333333333333,0.0729133597133705,0.4666666666666667,0.42759051186017477,0.5243445692883895,0.48689138576779023,0.008611111111111111,4.166666666666667,1.0,6,0.011904761904761932,0.2487961476725522,0.1587494531924091,0.40560421221055254
trajectory_completion_compact__VALIDATION_10_T__NtGt92nYGEjWzrKCe__k0__rep1,NtGt92nYGEjWzrKCe,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6805555555555556,0.3333333333333333,0.0,0.3333333333333333,0.0,18,0.6805555555555555,0.5833333333333334,0.23282020297555847,0.25,0.37765293383270904,-0.018726591760299623,-0.07490636704119849,0.11805555555555557,3.0,1.0,6,-0.2738095238095239,-0.3023006955591226,0.24346552725789117,0.5229917187983381
trajectory_completion_compact__VALIDATION_10_T__mgm7iMjdkkZB8tkhY__k0__rep1,mgm7iMjdkkZB8tkhY,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6166666666666667,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.6166666666666667,0.55,0.06085806194501843,0.5833333333333334,0.3589263420724094,0.26217228464419473,0.28089887640449435,0.03074074074074074,3.0,1.0,6,0.04761904761904762,0.06153023006955595,0.11477635257800761,0.4768928701908788
trajectory_completion_compact__VALIDATION_11_C__WCmwZHJibant7PcCz__k0__rep1,WCmwZHJibant7PcCz,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.1987179487179487,0.0,0.09615384615384616,0.0,0.09615384615384616,312,0.19871794871794873,0.5,0.20291271527364638,0.0,0.20117294053464263,0.5053191489361701,0.0,0.11805555555555555,1.9615384615384615,1.0,26,-0.586894586894587,-0.5879856943686731,0.6122454025683034,0.7047369022023346
trajectory_completion_compact__VALIDATION_11_C__Y5BvaaimsGSJ9ihD2__k0__rep1,Y5BvaaimsGSJ9ihD2,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.3557692307692308,0.0,0.11858974358974358,0.0,0.11858974358974358,312,0.3557692307692308,0.6666666666666666,0.11453569477695918,0.0,0.3518821603927986,0.6560283687943261,0.0,0.21607905982905987,1.3461538461538463,1.0,26,-0.2884615384615385,-0.2955082742316784,0.43521626524612844,0.5333173061791676
trajectory_completion_compact__VALIDATION_11_C__bZeQW3cPKFvjmGLAb__k0__rep1,bZeQW3cPKFvjmGLAb,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.6410256410256411,0.0,0.1762820512820513,0.0,0.1762820512820513,312,0.6410256410256411,0.4166666666666667,0.2529412776531905,0.16666666666666666,0.6420485542825968,0.41666666666666663,0.17730496453900707,0.16613247863247865,1.5384615384615385,1.0,26,-0.43874643874643876,-0.43879190155785897,0.28499926420285987,0.3568595265014235
trajectory_completion_compact__VALIDATION_11_C__PdbAdMZstpx5oFGsp__k0__rep1,PdbAdMZstpx5oFGsp,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.3557692307692308,0.0,0.11538461538461539,0.0,0.11538461538461539,312,0.3557692307692308,0.9166666666666666,0.3716428734390594,0.0,0.3569967266775777,0.9219858156028368,0.0,0.09107905982905982,2.1538461538461537,1.0,26,-1.1716524216524218,-1.1752894465660424,0.569704107571958,0.6637205067986157
trajectory_completion_compact__VALIDATION_11_C__NbmZpmM63fRp778Yh__k0__rep1,NbmZpmM63fRp778Yh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.5865384615384616,0.0,0.20833333333333334,0.0,0.20833333333333334,312,0.5865384615384616,0.5833333333333334,0.06730769230769229,0.5,0.5902209492635023,0.5939716312056736,0.5053191489361701,0.23798076923076922,1.7307692307692308,1.0,26,-0.03490028490028492,-0.040083045402194296,0.19939406116928993,0.2854448206301036
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep1,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.7403846153846154,0.0,0.15705128205128205,0.0,0.16025641025641027,312,0.7403846153846154,0.4166666666666667,0.19244119297792406,0.16666666666666666,0.7405891980360064,0.41666666666666663,0.17730496453900707,0.15518162393162394,2.1923076923076925,1.0,26,-0.06766381766381767,-0.061526338122082774,0.18769920312186134,0.23046496098400585
trajectory_completion_compact__VALIDATION_11_C__JN3dDQAwB9DcPf23L__k0__rep1,JN3dDQAwB9DcPf23L,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.36538461538461536,0.0,0.14102564102564102,0.0,0.14102564102564102,312,0.36538461538461536,0.6666666666666666,0.25114792338666325,0.0,0.36620294599017994,0.6560283687943261,0.0,0.16880341880341881,2.269230769230769,1.0,26,-0.3717948717948718,-0.3764320785597381,0.4802427394086033,0.5658602998133236
trajectory_completion_compact__VALIDATION_11_C__qqdGcErMMiFvQuwur__k0__rep1,qqdGcErMMiFvQuwur,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.48717948717948717,0.0,0.14102564102564102,0.0,0.14102564102564102,312,0.48717948717948717,0.5833333333333334,0.2957067331966871,0.08333333333333333,0.48861156573922526,0.5939716312056736,0.08865248226950354,0.1623931623931624,2.1923076923076925,1.0,26,-0.8888888888888892,-0.8803873431533007,0.4219718532459669,0.5106932881980933
trajectory_completion_compact__VALIDATION_11_C__uuFnNSL3pd89FQDzh__k0__rep1,uuFnNSL3pd89FQDzh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.40705128205128205,0.0,0.07371794871794872,0.0,0.07371794871794872,312,0.40705128205128205,0.6666666666666666,0.2688680401445602,0.0,0.40643753409710853,0.6560283687943261,0.0,0.1690705128205128,0.4230769230769231,0.34615384615384615,26,-0.8710826210826212,-0.861217191004425,0.4626668709041359,0.558522251074237
trajectory_completion_compact__VALIDATION_11_C__GqAf4oMK2S8jxx46u__k0__rep1,GqAf4oMK2S8jxx46u,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.38461538461538464,0.0,0.16987179487179488,0.0,0.16987179487179488,312,0.38461538461538464,0.6666666666666666,0.1791434437497708,0.0,0.3866612111292962,0.6560283687943261,0.0,0.2045940170940171,1.7307692307692308,1.0,26,-0.33048433048433057,-0.31975510698914955,0.4308899062262914,0.5187987303587982
trajectory_completion_compact__VALIDATION_11_T__KMCzN6AwYEhG8ET4M__k0__rep1,KMCzN6AwYEhG8ET4M,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.5288461538461539,0.09294871794871795,0.04487179487179487,0.09294871794871795,0.04487179487179487,312,0.5288461538461539,0.75,0.24993835531899877,1.0,0.5196399345335515,0.7313829787234042,1.0106382978723403,0.18669871794871795,2.0384615384615383,1.0,26,-0.05056980056980055,-0.03231648178456696,0.4274394785244334,0.49631224508705407
trajectory_completion_compact__VALIDATION_11_T__M5nb4WYwnnXKPa72q__k0__rep1,M5nb4WYwnnXKPa72q,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.7339743589743589,0.09294871794871795,0.057692307692307696,0.09294871794871795,0.057692307692307696,312,0.7339743589743589,0.5833333333333334,0.2615078224888878,0.0,0.7304453082378614,0.5740248226950354,0.0,0.1268696581196581,0.5,0.46153846153846156,26,-0.43518518518518523,-0.4221032611990058,0.29111300848150334,0.3230193012390963
trajectory_completion_compact__VALIDATION_11_T__he2AChYcnGZZFjgmL__k0__rep1,he2AChYcnGZZFjgmL,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.41025641025641024,0.0673076923076923,0.03205128205128205,0.07371794871794872,0.03205128205128205,312,0.41025641025641024,0.75,0.36757105607260143,0.0,0.4047326786688488,0.7247340425531914,0.0,0.10683760683760683,2.3461538461538463,0.8846153846153846,26,-1.1581196581196584,-1.1378205128205128,0.601793190920386,0.6590516926354917
