gameId,playerId,mean_contribution,n_observed_rounds,CONFIG_playerCount,CONFIG_numRounds,CONFIG_showNRounds,CONFIG_endowment,CONFIG_allOrNothing,CONFIG_chat,CONFIG_defaultContribProp,CONFIG_punishmentExists,CONFIG_punishmentMagnitude,CONFIG_rewardExists,CONFIG_rewardMagnitude,CONFIG_showOtherSummaries,CONFIG_showPunishmentId,CONFIG_showRewardId,CONFIG_MPCR,valid_number_of_starting_players,mean_contribution_rate
33TyenkkqmAAHQSom,eHpzc7SmiuAbep39m,8.882352941176471,17,17.0,17.0,True,20.0,False,False,0.0,True,3.0,False,1.0,False,False,False,0.11,True,0.44411764705882356
33TyenkkqmAAHQSom,i5LgAzzz3JneY4eEZ,2.8823529411764706,17,17.0,17.0,True,20.0,False,False,0.0,True,3.0,False,1.0,False,False,False,0.11,True,0.14411764705882352
33TyenkkqmAAHQSom,u8giBwzJTsSAoJAxz,11.411764705882353,17,17.0,17.0,True,20.0,False,False,0.0,True,3.0,False,1.0,False,False,False,0.11,True,0.5705882352941176
33TyenkkqmAAHQSom,xKv58uf4nSh3P3rF4,9.0,17,17.0,17.0,True,20.0,False,False,0.0,True,3.0,False,1.0,False,False,False,0.11,True,0.45
33TyenkkqmAAHQSom,yK4HYR9kX9F5BmyFq,0.0,1,17.0,17.0,True,20.0,False,False,0.0,True,3.0,False,1.0,False,False,False,0.11,True,0.0
3p9Tuh3Z59cdmPNA7,5A4ShTAsoQK5CGWJj,19.444444444444443,27,7.0,27.0,True,20.0,False,True,0.0,True,11.0,False,4.0,True,True,True,0.24,True,0.9722222222222221
3p9Tuh3Z59cdmPNA7,AcnLgaaDtGBNDSSFF,20.0,27,7.0,27.0,True,20.0,False,True,0.0,True,11.0,False,4.0,True,True,True,0.24,True,1.0
3p9Tuh3Z59cdmPNA7,ZbgKFFo4EsJqrBSGa,19.37037037037037,27,7.0,27.0,True,20.0,False,True,0.0,True,11.0,False,4.0,True,True,True,0.24,True,0.9685185185185186
3p9Tuh3Z59cdmPNA7,b4ydfxXYbWtnirZLk,5.0,3,7.0,27.0,True,20.0,False,True,0.0,True,11.0,False,4.0,True,True,True,0.24,True,0.25
3p9Tuh3Z59cdmPNA7,eDkdR3KGpSc4YfyF3,19.25925925925926,27,7.0,27.0,True,20.0,False,True,0.0,True,11.0,False,4.0,True,True,True,0.24,True,0.962962962962963
3p9Tuh3Z59cdmPNA7,jZqDckxEMBYuxBvft,20.0,27,7.0,27.0,True,20.0,False,True,0.0,True,11.0,False,4.0,True,True,True,0.24,True,1.0
3p9Tuh3Z59cdmPNA7,ohyMWtv53vQEb3QFs,20.0,27,7.0,27.0,True,20.0,False,True,0.0,True,11.0,False,4.0,True,True,True,0.24,True,1.0
3sZW8GmBWg97noGXL,N8a7KTWJk3snSGxSv,13.333333333333334,18,11.0,18.0,False,20.0,True,False,1.0,True,6.0,False,5.0,True,True,True,0.14,True,0.6666666666666667
3sZW8GmBWg97noGXL,XBsJwxCtWmKyKZnzg,15.555555555555555,18,11.0,18.0,False,20.0,True,False,1.0,True,6.0,False,5.0,True,True,True,0.14,True,0.7777777777777778
3sZW8GmBWg97noGXL,XWcXjZYs3WRn7yr7P,6.666666666666667,18,11.0,18.0,False,20.0,True,False,1.0,True,6.0,False,5.0,True,True,True,0.14,True,0.33333333333333337
3sZW8GmBWg97noGXL,eJwhAsxn49tpq9WxB,16.666666666666668,18,11.0,18.0,False,20.0,True,False,1.0,True,6.0,False,5.0,True,True,True,0.14,True,0.8333333333333334
3sZW8GmBWg97noGXL,eKusaLLsNdssQuLY3,6.666666666666667,18,11.0,18.0,False,20.0,True,False,1.0,True,6.0,False,5.0,True,True,True,0.14,True,0.33333333333333337
3sZW8GmBWg97noGXL,fk7DEbzMFoeY2jFmm,6.666666666666667,18,11.0,18.0,False,20.0,True,False,1.0,True,6.0,False,5.0,True,True,True,0.14,True,0.33333333333333337
3sZW8GmBWg97noGXL,q84j9JT6ThEEEoNzA,10.0,18,11.0,18.0,False,20.0,True,False,1.0,True,6.0,False,5.0,True,True,True,0.14,True,0.5
3sZW8GmBWg97noGXL,szhm2rZLbGZkZgDi6,11.11111111111111,18,11.0,18.0,False,20.0,True,False,1.0,True,6.0,False,5.0,True,True,True,0.14,True,0.5555555555555556
3sZW8GmBWg97noGXL,udWzEBWK9zQFswm48,3.3333333333333335,18,11.0,18.0,False,20.0,True,False,1.0,True,6.0,False,5.0,True,True,True,0.14,True,0.16666666666666669
3sZW8GmBWg97noGXL,w3SeHirdRkxyx5oKP,20.0,1,11.0,18.0,False,20.0,True,False,1.0,True,6.0,False,5.0,True,True,True,0.14,True,1.0
3tST6tuakPSj9tKTJ,4E42AzhADNEXPrhWt,20.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,1.0
3tST6tuakPSj9tKTJ,5keCBFAdcX8fXzcmh,20.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,1.0
3tST6tuakPSj9tKTJ,6SHNjdpvz9q8jLTNp,0.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,0.0
3tST6tuakPSj9tKTJ,9nPH5dRCTuvk6QypC,20.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,1.0
3tST6tuakPSj9tKTJ,Aemmd3HNCJQ5dQWxN,20.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,1.0
3tST6tuakPSj9tKTJ,BhXXBzbsBLcepyeMB,10.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,0.5
3tST6tuakPSj9tKTJ,Bor62MB22jAQSevkX,5.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,0.25
3tST6tuakPSj9tKTJ,HbSTBd8AD5zu76sfN,10.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,0.5
3tST6tuakPSj9tKTJ,QujaKrGtgSZL9qHmb,20.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,1.0
3tST6tuakPSj9tKTJ,X8nw86qLRcxXy6F4M,20.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,1.0
3tST6tuakPSj9tKTJ,YZERvGGDByERFmq3J,20.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,1.0
3tST6tuakPSj9tKTJ,dQtsyQR9jsKrqWqDd,10.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,0.5
3tST6tuakPSj9tKTJ,oNNL2b7PPQDheFGrp,0.0,1,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,0.0
3tST6tuakPSj9tKTJ,pGvbduhyEYSxon7uG,20.0,4,14.0,4.0,False,20.0,True,False,0.0,False,6.0,False,3.0,True,False,False,0.41,True,1.0
3uYh9GbzKBb7ZadHf,8wTpxFv49dfTfhnE3,19.956521739130434,23,6.0,23.0,True,20.0,False,True,0.0,False,2.0,True,1.0,False,False,False,0.2,True,0.9978260869565216
3uYh9GbzKBb7ZadHf,Hzjpw3RP7MYtj5ciw,18.565217391304348,23,6.0,23.0,True,20.0,False,True,0.0,False,2.0,True,1.0,False,False,False,0.2,True,0.9282608695652174
3uYh9GbzKBb7ZadHf,KQGJeAzabom74EAoo,4.869565217391305,23,6.0,23.0,True,20.0,False,True,0.0,False,2.0,True,1.0,False,False,False,0.2,True,0.24347826086956523
3uYh9GbzKBb7ZadHf,YvS4A5zc87CEv9JqD,5.478260869565218,23,6.0,23.0,True,20.0,False,True,0.0,False,2.0,True,1.0,False,False,False,0.2,True,0.2739130434782609
3uYh9GbzKBb7ZadHf,jyFNsXDsoAoC7nhaC,7.608695652173913,23,6.0,23.0,True,20.0,False,True,0.0,False,2.0,True,1.0,False,False,False,0.2,True,0.3804347826086957
3uYh9GbzKBb7ZadHf,kWSnLBN9FBMQBJ4ys,12.173913043478262,23,6.0,23.0,True,20.0,False,True,0.0,False,2.0,True,1.0,False,False,False,0.2,True,0.6086956521739131
3uqZPGxnY38PPCreu,5orJSbeZm5Qo6Nf2c,20.0,20,8.0,20.0,True,20.0,True,True,1.0,True,6.0,False,2.0,False,True,True,0.48,True,1.0
3uqZPGxnY38PPCreu,9LB69vvE5YJ8FTABn,20.0,20,8.0,20.0,True,20.0,True,True,1.0,True,6.0,False,2.0,False,True,True,0.48,True,1.0
3uqZPGxnY38PPCreu,CDdfDBS3TJuwo5sdT,19.0,20,8.0,20.0,True,20.0,True,True,1.0,True,6.0,False,2.0,False,True,True,0.48,True,0.95
3uqZPGxnY38PPCreu,EBB5atRiWmHKS6tBq,18.0,20,8.0,20.0,True,20.0,True,True,1.0,True,6.0,False,2.0,False,True,True,0.48,True,0.9
3uqZPGxnY38PPCreu,Ju3dxdJ7tkNLYWE6D,15.0,20,8.0,20.0,True,20.0,True,True,1.0,True,6.0,False,2.0,False,True,True,0.48,True,0.75
3uqZPGxnY38PPCreu,QYXyzaFFBFotLBssR,19.0,20,8.0,20.0,True,20.0,True,True,1.0,True,6.0,False,2.0,False,True,True,0.48,True,0.95
3uqZPGxnY38PPCreu,Tp8oQGvpodpWCxH4M,9.0,20,8.0,20.0,True,20.0,True,True,1.0,True,6.0,False,2.0,False,True,True,0.48,True,0.45
3uqZPGxnY38PPCreu,hCZFZSeJ2Jjj4oqhY,19.0,20,8.0,20.0,True,20.0,True,True,1.0,True,6.0,False,2.0,False,True,True,0.48,True,0.95
3zSNGrLvJJYZhmW2p,FKriQtdFBTrWrfGBH,9.473684210526315,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,0.47368421052631576
3zSNGrLvJJYZhmW2p,Hzpx2jqhYSZdif4ZN,12.631578947368421,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,0.631578947368421
3zSNGrLvJJYZhmW2p,LbA9WeT3GTZMSNzNY,13.68421052631579,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,0.6842105263157895
3zSNGrLvJJYZhmW2p,Mm6mgT6wHK3JH9kjZ,9.473684210526315,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,0.47368421052631576
3zSNGrLvJJYZhmW2p,PFhmYJ38xLnXPkaM8,18.94736842105263,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,0.9473684210526315
3zSNGrLvJJYZhmW2p,hTdGbCFuP3T9rYtNd,5.2631578947368425,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,0.26315789473684215
3zSNGrLvJJYZhmW2p,kbxi5o3HFQXMGo5oX,20.0,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,1.0
3zSNGrLvJJYZhmW2p,nyi8ePouSTATiREKQ,1.0526315789473684,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,0.05263157894736842
3zSNGrLvJJYZhmW2p,pZ23AK9eSGXF7kbub,13.68421052631579,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,0.6842105263157895
3zSNGrLvJJYZhmW2p,qjKeypvMTCWMtaeRg,17.894736842105264,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,0.8947368421052632
3zSNGrLvJJYZhmW2p,tF4Dus9NMgschoP7L,14.736842105263158,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,0.7368421052631579
3zSNGrLvJJYZhmW2p,zJd7D32NZfC6rjKSJ,1.0526315789473684,19,12.0,19.0,False,20.0,True,True,1.0,True,11.0,True,5.0,True,True,True,0.11,True,0.05263157894736842
4Menw33JLbdtzSvug,7m8GgZcSDPpiGtu7Q,20.0,12,10.0,12.0,True,20.0,False,False,1.0,True,7.0,True,3.0,True,False,False,0.52,True,1.0
4Menw33JLbdtzSvug,ECyY6RJL7xsZmJcZy,19.416666666666668,12,10.0,12.0,True,20.0,False,False,1.0,True,7.0,True,3.0,True,False,False,0.52,True,0.9708333333333334
4Menw33JLbdtzSvug,FKuMFB4zi8ekBPnZF,19.916666666666668,12,10.0,12.0,True,20.0,False,False,1.0,True,7.0,True,3.0,True,False,False,0.52,True,0.9958333333333333
4Menw33JLbdtzSvug,QzzkxSSxwrNBFkdcq,19.166666666666668,12,10.0,12.0,True,20.0,False,False,1.0,True,7.0,True,3.0,True,False,False,0.52,True,0.9583333333333334
4Menw33JLbdtzSvug,RaWhpevajiCWcjtYd,17.833333333333332,6,10.0,12.0,True,20.0,False,False,1.0,True,7.0,True,3.0,True,False,False,0.52,True,0.8916666666666666
4Menw33JLbdtzSvug,TaJQBuPufXkWZhmN4,13.333333333333334,12,10.0,12.0,True,20.0,False,False,1.0,True,7.0,True,3.0,True,False,False,0.52,True,0.6666666666666667
4Menw33JLbdtzSvug,XnjCBRwp52oLMcNTh,19.166666666666668,12,10.0,12.0,True,20.0,False,False,1.0,True,7.0,True,3.0,True,False,False,0.52,True,0.9583333333333334
4Menw33JLbdtzSvug,dwTAozr8scqjx5evW,20.0,12,10.0,12.0,True,20.0,False,False,1.0,True,7.0,True,3.0,True,False,False,0.52,True,1.0
4Menw33JLbdtzSvug,oFSk487cqv3tc54Sv,20.0,12,10.0,12.0,True,20.0,False,False,1.0,True,7.0,True,3.0,True,False,False,0.52,True,1.0
4Menw33JLbdtzSvug,qzp8RyXNHPzFLMT55,17.416666666666668,12,10.0,12.0,True,20.0,False,False,1.0,True,7.0,True,3.0,True,False,False,0.52,True,0.8708333333333333
4Z5uDYPcFsmMAnBJf,2zj2Qk9kmEu38LcJT,18.0,10,20.0,10.0,True,20.0,True,True,1.0,True,5.0,True,5.0,True,False,False,0.25,True,0.9
4Z5uDYPcFsmMAnBJf,5rhN945uHvjCg8w2p,20.0,10,20.0,10.0,True,20.0,True,True,1.0,True,5.0,True,5.0,True,False,False,0.25,True,1.0
4Z5uDYPcFsmMAnBJf,8jSfSZWk5i4EejQBa,20.0,10,20.0,10.0,True,20.0,True,True,1.0,True,5.0,True,5.0,True,False,False,0.25,True,1.0
