analysis,tag,metric,value
step2_delex,PUNISHMENT,alignment,0.6255242970734415
step2_delex,PUNISHMENT,alignment,0.735909328445674
step2_delex,PUNISHMENT,alignment,0.8810146392535722
step2_delex,PUNISHMENT,alignment,0.6997163268288767
step2_delex,PUNISHMENT,alignment,0.6842225478662147
step2_delex,PUNISHMENT,alignment,0.8172426476678543
step2_delex,PUNISHMENT,alignment,0.5962445445735894
step2_delex,PUNISHMENT,alignment,0.6239043191071377
step2_delex,PUNISHMENT,alignment,0.669366363343827
step2_delex,PUNISHMENT,alignment,0.658709138003002
step2_delex,PUNISHMENT,alignment,0.6929484195043915
step2_delex,PUNISHMENT,alignment,0.8065854956469803
step2_delex,PUNISHMENT,alignment,0.843352165441637
step2_delex,PUNISHMENT,alignment,0.6617443315717151
step2_delex,PUNISHMENT,alignment,0.7485353940040488
step2_delex,PUNISHMENT,alignment,0.7661351946827092
step2_delex,PUNISHMENT,alignment,0.749312587070131
step2_delex,PUNISHMENT,alignment,0.6506526153654898
step2_delex,PUNISHMENT,sil_with,0.35918328166007996
step2_delex,PUNISHMENT,sil_with,0.35882318019866943
step2_delex,PUNISHMENT,sil_with,0.3669106066226959
step2_delex,PUNISHMENT,sil_with,0.3879639208316803
step2_delex,PUNISHMENT,sil_with,0.3522256314754486
step2_delex,PUNISHMENT,sil_with,0.37631872296333313
step2_delex,PUNISHMENT,sil_with,0.364825576543808
step2_delex,PUNISHMENT,sil_with,0.3684414029121399
step2_delex,PUNISHMENT,sil_with,0.3596476912498474
step2_delex,PUNISHMENT,sil_with,0.3650808334350586
step2_delex,PUNISHMENT,sil_with,0.3797447085380554
step2_delex,PUNISHMENT,sil_with,0.37078359723091125
step2_delex,PUNISHMENT,sil_with,0.36892828345298767
step2_delex,PUNISHMENT,sil_with,0.3513776361942291
step2_delex,PUNISHMENT,sil_with,0.37983986735343933
step2_delex,PUNISHMENT,sil_with,0.36791494488716125
step2_delex,PUNISHMENT,sil_with,0.3858076333999634
step2_delex,PUNISHMENT,sil_with,0.3647920489311218
step2_delex,PUNISHMENT,sil_with,0.3811012804508209
step2_delex,PUNISHMENT,sil_with,0.3686445653438568
step2_delex,PUNISHMENT,sil_with,0.37144234776496887
step2_delex,PUNISHMENT,sil_with,0.3807187080383301
step2_delex,PUNISHMENT,sil_with,0.39021721482276917
step2_delex,PUNISHMENT,sil_with,0.3762499690055847
step2_delex,PUNISHMENT,sil_with,0.3625182807445526
step2_delex,PUNISHMENT,sil_with,0.39081665873527527
step2_delex,PUNISHMENT,sil_with,0.3617050349712372
step2_delex,PUNISHMENT,sil_with,0.3652637004852295
step2_delex,PUNISHMENT,sil_with,0.37131404876708984
step2_delex,PUNISHMENT,sil_with,0.35288262367248535
step2_delex,PUNISHMENT,sil_with,0.3675909638404846
step2_delex,PUNISHMENT,sil_with,0.366115927696228
step2_delex,PUNISHMENT,sil_with,0.3564728796482086
step2_delex,PUNISHMENT,sil_with,0.37871044874191284
step2_delex,PUNISHMENT,sil_with,0.35969048738479614
step2_delex,PUNISHMENT,sil_with,0.36381661891937256
step2_delex,PUNISHMENT,sil_with,0.3806702792644501
step2_delex,PUNISHMENT,sil_with,0.36298859119415283
step2_delex,PUNISHMENT,sil_with,0.3675884008407593
step2_delex,PUNISHMENT,sil_with,0.3776431977748871
step2_delex,PUNISHMENT,sil_with,0.3585387170314789
step2_delex,PUNISHMENT,sil_with,0.37472787499427795
step2_delex,PUNISHMENT,sil_with,0.3647621273994446
step2_delex,PUNISHMENT,sil_with,0.3839248716831207
step2_delex,PUNISHMENT,sil_with,0.3729552924633026
step2_delex,PUNISHMENT,sil_with,0.38990429043769836
step2_delex,PUNISHMENT,sil_with,0.35945403575897217
step2_delex,PUNISHMENT,sil_with,0.3753741979598999
step2_delex,PUNISHMENT,sil_with,0.3721003532409668
step2_delex,PUNISHMENT,sil_with,0.38736575841903687
step2_delex,PUNISHMENT,sil_with,0.3764258623123169
step2_delex,PUNISHMENT,sil_with,0.36220216751098633
step2_delex,PUNISHMENT,sil_with,0.36634770035743713
step2_delex,PUNISHMENT,sil_with,0.3739255666732788
step2_delex,PUNISHMENT,sil_with,0.3782353401184082
step2_delex,PUNISHMENT,sil_with,0.3734758794307709
step2_delex,PUNISHMENT,sil_with,0.37164172530174255
step2_delex,PUNISHMENT,sil_with,0.37775683403015137
step2_delex,PUNISHMENT,sil_with,0.3688676953315735
step2_delex,PUNISHMENT,sil_with,0.3560318052768707
step2_delex,PUNISHMENT,sil_with,0.36335131525993347
step2_delex,PUNISHMENT,sil_with,0.36106428503990173
step2_delex,PUNISHMENT,sil_with,0.3706006407737732
step2_delex,PUNISHMENT,sil_with,0.3678879141807556
step2_delex,PUNISHMENT,sil_with,0.3706028461456299
step2_delex,PUNISHMENT,sil_with,0.3840245008468628
step2_delex,PUNISHMENT,sil_with,0.37737005949020386
step2_delex,PUNISHMENT,sil_with,0.3695046007633209
step2_delex,PUNISHMENT,sil_with,0.36571818590164185
step2_delex,PUNISHMENT,sil_with,0.3669356405735016
step2_delex,PUNISHMENT,sil_with,0.3660942614078522
step2_delex,PUNISHMENT,sil_with,0.3679750859737396
step2_delex,PUNISHMENT,sil_with,0.3803660273551941
step2_delex,PUNISHMENT,sil_with,0.3739566504955292
step2_delex,PUNISHMENT,sil_with,0.36842790246009827
step2_delex,PUNISHMENT,sil_with,0.3619469702243805
step2_delex,PUNISHMENT,sil_with,0.3881629705429077
step2_delex,PUNISHMENT,sil_with,0.3595162034034729
step2_delex,PUNISHMENT,sil_with,0.3608589172363281
step2_delex,PUNISHMENT,sil_with,0.37342193722724915
step2_delex,PUNISHMENT,sil_with,0.36546310782432556
step2_delex,PUNISHMENT,sil_with,0.3772488832473755
step2_delex,PUNISHMENT,sil_with,0.36684590578079224
step2_delex,PUNISHMENT,sil_with,0.3632706105709076
step2_delex,PUNISHMENT,sil_with,0.3703298568725586
step2_delex,PUNISHMENT,sil_with,0.3720296621322632
step2_delex,PUNISHMENT,sil_with,0.3742958605289459
step2_delex,PUNISHMENT,sil_with,0.3871147334575653
step2_delex,PUNISHMENT,sil_with,0.3685811161994934
step2_delex,PUNISHMENT,sil_with,0.36298084259033203
step2_delex,PUNISHMENT,sil_with,0.3714936375617981
step2_delex,PUNISHMENT,sil_with,0.3737567365169525
step2_delex,PUNISHMENT,sil_with,0.3534132242202759
step2_delex,PUNISHMENT,sil_with,0.3888702988624573
step2_delex,PUNISHMENT,sil_with,0.3726155459880829
step2_delex,PUNISHMENT,sil_with,0.3702439069747925
step2_delex,PUNISHMENT,sil_with,0.3653075397014618
step2_delex,PUNISHMENT,sil_with,0.3900529146194458
step2_delex,PUNISHMENT,sil_with,0.38817816972732544
step2_delex,PUNISHMENT,sil_with,0.3539632260799408
step2_delex,PUNISHMENT,sil_without,0.40267398953437805
step2_delex,PUNISHMENT,sil_without,0.4080192446708679
step2_delex,PUNISHMENT,sil_without,0.416110098361969
step2_delex,PUNISHMENT,sil_without,0.4116932153701782
step2_delex,PUNISHMENT,sil_without,0.40043431520462036
step2_delex,PUNISHMENT,sil_without,0.4028528928756714
step2_delex,PUNISHMENT,sil_without,0.4166778326034546
step2_delex,PUNISHMENT,sil_without,0.4079459309577942
step2_delex,PUNISHMENT,sil_without,0.40532970428466797
step2_delex,PUNISHMENT,sil_without,0.4142674207687378
step2_delex,PUNISHMENT,sil_without,0.4060455560684204
step2_delex,PUNISHMENT,sil_without,0.4039686620235443
step2_delex,PUNISHMENT,sil_without,0.4094535708427429
step2_delex,PUNISHMENT,sil_without,0.4080800712108612
step2_delex,PUNISHMENT,sil_without,0.4087965488433838
step2_delex,PUNISHMENT,sil_without,0.41887539625167847
step2_delex,PUNISHMENT,sil_without,0.4058259129524231
step2_delex,PUNISHMENT,sil_without,0.40842700004577637
step2_delex,PUNISHMENT,sil_without,0.4082942008972168
step2_delex,PUNISHMENT,sil_without,0.40582340955734253
step2_delex,PUNISHMENT,sil_without,0.3995097875595093
step2_delex,PUNISHMENT,sil_without,0.4123952090740204
step2_delex,PUNISHMENT,sil_without,0.4150957465171814
step2_delex,PUNISHMENT,sil_without,0.4064198136329651
step2_delex,PUNISHMENT,sil_without,0.41112834215164185
step2_delex,PUNISHMENT,sil_without,0.4067017436027527
step2_delex,PUNISHMENT,sil_without,0.4108332693576813
step2_delex,PUNISHMENT,sil_without,0.3989623486995697
step2_delex,PUNISHMENT,sil_without,0.41552475094795227
step2_delex,PUNISHMENT,sil_without,0.4116438925266266
step2_delex,PUNISHMENT,sil_without,0.403987318277359
step2_delex,PUNISHMENT,sil_without,0.39774152636528015
step2_delex,PUNISHMENT,sil_without,0.41426992416381836
step2_delex,PUNISHMENT,sil_without,0.4065629243850708
step2_delex,PUNISHMENT,sil_without,0.4041180908679962
step2_delex,PUNISHMENT,sil_without,0.40649545192718506
step2_delex,PUNISHMENT,sil_without,0.40317776799201965
step2_delex,PUNISHMENT,sil_without,0.4167492091655731
step2_delex,PUNISHMENT,sil_without,0.417676717042923
step2_delex,PUNISHMENT,sil_without,0.40904322266578674
step2_delex,PUNISHMENT,sil_without,0.3955687880516052
step2_delex,PUNISHMENT,sil_without,0.4095999598503113
step2_delex,PUNISHMENT,sil_without,0.4177667200565338
step2_delex,PUNISHMENT,sil_without,0.4033973217010498
step2_delex,PUNISHMENT,sil_without,0.4135202467441559
step2_delex,PUNISHMENT,sil_without,0.40572214126586914
step2_delex,PUNISHMENT,sil_without,0.41015908122062683
step2_delex,PUNISHMENT,sil_without,0.4043930172920227
step2_delex,PUNISHMENT,sil_without,0.40067073702812195
step2_delex,PUNISHMENT,sil_without,0.4069961607456207
step2_delex,PUNISHMENT,sil_without,0.40288418531417847
step2_delex,PUNISHMENT,sil_without,0.4000774323940277
step2_delex,PUNISHMENT,sil_without,0.4128124415874481
step2_delex,PUNISHMENT,sil_without,0.4081380367279053
step2_delex,PUNISHMENT,sil_without,0.4087374806404114
step2_delex,PUNISHMENT,sil_without,0.3985730707645416
step2_delex,PUNISHMENT,sil_without,0.4046342968940735
step2_delex,PUNISHMENT,sil_without,0.40199896693229675
step2_delex,PUNISHMENT,sil_without,0.4037415385246277
step2_delex,PUNISHMENT,sil_without,0.3961260914802551
step2_delex,PUNISHMENT,sil_without,0.4041573405265808
step2_delex,PUNISHMENT,sil_without,0.40935325622558594
step2_delex,PUNISHMENT,sil_without,0.4113658368587494
step2_delex,PUNISHMENT,sil_without,0.3969837725162506
step2_delex,PUNISHMENT,sil_without,0.4031084179878235
step2_delex,PUNISHMENT,sil_without,0.4064823091030121
step2_delex,PUNISHMENT,sil_without,0.39246508479118347
step2_delex,PUNISHMENT,sil_without,0.4096209704875946
step2_delex,PUNISHMENT,sil_without,0.40497323870658875
step2_delex,PUNISHMENT,sil_without,0.3910606801509857
step2_delex,PUNISHMENT,sil_without,0.40891847014427185
step2_delex,PUNISHMENT,sil_without,0.39654555916786194
step2_delex,PUNISHMENT,sil_without,0.40432360768318176
step2_delex,PUNISHMENT,sil_without,0.41123077273368835
step2_delex,PUNISHMENT,sil_without,0.4084126055240631
step2_delex,PUNISHMENT,sil_without,0.40394455194473267
step2_delex,PUNISHMENT,sil_without,0.4088265001773834
step2_delex,PUNISHMENT,sil_without,0.4049927890300751
step2_delex,PUNISHMENT,sil_without,0.40772926807403564
step2_delex,PUNISHMENT,sil_without,0.4080812931060791
step2_delex,PUNISHMENT,sil_without,0.39778420329093933
step2_delex,PUNISHMENT,sil_without,0.4067203104496002
step2_delex,PUNISHMENT,sil_without,0.40916571021080017
step2_delex,PUNISHMENT,sil_without,0.41617149114608765
step2_delex,PUNISHMENT,sil_without,0.4056261479854584
step2_delex,PUNISHMENT,sil_without,0.42023515701293945
step2_delex,PUNISHMENT,sil_without,0.3996064364910126
step2_delex,PUNISHMENT,sil_without,0.41134339570999146
step2_delex,PUNISHMENT,sil_without,0.40446195006370544
step2_delex,PUNISHMENT,sil_without,0.4051894247531891
step2_delex,PUNISHMENT,sil_without,0.40574589371681213
step2_delex,PUNISHMENT,sil_without,0.4106711149215698
step2_delex,PUNISHMENT,sil_without,0.4196414053440094
step2_delex,PUNISHMENT,sil_without,0.40411436557769775
step2_delex,PUNISHMENT,sil_without,0.41901054978370667
step2_delex,PUNISHMENT,sil_without,0.4168165624141693
step2_delex,PUNISHMENT,sil_without,0.40372955799102783
step2_delex,PUNISHMENT,sil_without,0.40803855657577515
step2_delex,PUNISHMENT,sil_without,0.40140578150749207
step2_delex,PUNISHMENT,sil_without,0.4072110056877136
step2_delex,REWARD,alignment,0.7780733515234087
step2_delex,REWARD,alignment,0.9153866011915043
step2_delex,REWARD,alignment,0.8738898118774582
step2_delex,REWARD,alignment,0.8151674271483015
step2_delex,REWARD,alignment,0.8286310621115742
step2_delex,REWARD,alignment,0.8142899453433752
step2_delex,REWARD,alignment,0.8673011813383528
step2_delex,REWARD,alignment,0.8369491201659947
step2_delex,REWARD,alignment,0.7961080296863025
step2_delex,REWARD,alignment,0.8623089987842391
step2_delex,REWARD,alignment,0.9067887678949127
step2_delex,REWARD,alignment,0.8082866166697453
step2_delex,REWARD,alignment,0.812569755669807
step2_delex,REWARD,alignment,0.8201929022744555
step2_delex,REWARD,alignment,0.837797420419253
step2_delex,REWARD,alignment,0.9124661548957415
step2_delex,REWARD,alignment,0.8295448744224238
step2_delex,REWARD,alignment,0.753337621970533
step2_delex,REWARD,alignment,0.8376854767654329
step2_delex,REWARD,alignment,0.8293341863641706
step2_delex,REWARD,alignment,0.816599863658861
step2_delex,REWARD,alignment,0.8170288037957586
step2_delex,REWARD,alignment,0.927359822272788
step2_delex,REWARD,alignment,0.7789604998288624
step2_delex,REWARD,alignment,0.8809352304242041
step2_delex,REWARD,alignment,0.7837973442249583
step2_delex,REWARD,alignment,0.8287502277662416
step2_delex,REWARD,alignment,0.8496133104093214
step2_delex,REWARD,alignment,0.823209038282895
step2_delex,REWARD,alignment,0.7690143188369075
step2_delex,REWARD,alignment,0.974253708938133
step2_delex,REWARD,alignment,0.7966245714385704
step2_delex,REWARD,alignment,0.8001921272257825
step2_delex,REWARD,alignment,0.7847693720468216
step2_delex,REWARD,alignment,0.8062874650418457
step2_delex,REWARD,alignment,0.801614907733334
step2_delex,REWARD,alignment,0.8034438794365514
step2_delex,REWARD,alignment,0.8005786670312923
step2_delex,REWARD,alignment,0.767905471171548
step2_delex,REWARD,alignment,0.9592023872447432
step2_delex,REWARD,alignment,0.8242201565815771
step2_delex,REWARD,alignment,0.8086379709016883
step2_delex,REWARD,alignment,0.8076628088927041
step2_delex,REWARD,alignment,0.7628325535896753
step2_delex,REWARD,alignment,0.818828120804446
step2_delex,REWARD,alignment,0.897871160003695
step2_delex,REWARD,alignment,0.7573827604765623
step2_delex,REWARD,alignment,0.9529121187609757
step2_delex,REWARD,alignment,0.8168987944675928
step2_delex,REWARD,alignment,0.8680592932762569
step2_delex,REWARD,alignment,0.7936960425248917
step2_delex,REWARD,alignment,0.7871196713990597
step2_delex,REWARD,alignment,0.8305173118578596
step2_delex,REWARD,alignment,0.7977069763691359
step2_delex,REWARD,alignment,0.8142658088847363
step2_delex,REWARD,alignment,0.7937995460609706
step2_delex,REWARD,alignment,0.8328103103793146
step2_delex,REWARD,alignment,0.7800568363772
step2_delex,REWARD,alignment,0.8316756417030078
step2_delex,REWARD,alignment,0.8113807715929036
step2_delex,REWARD,alignment,0.8210746579313225
step2_delex,REWARD,alignment,0.805614357785088
step2_delex,REWARD,alignment,0.857447175885881
step2_delex,REWARD,alignment,0.7881695371609547
step2_delex,REWARD,alignment,0.8581778183978003
step2_delex,REWARD,alignment,0.8251105968587277
step2_delex,REWARD,alignment,0.8265811164063345
step2_delex,REWARD,alignment,0.8258315018198662
step2_delex,REWARD,alignment,0.7768700040508549
step2_delex,REWARD,alignment,0.7867739019113195
step2_delex,REWARD,alignment,0.9017290625727848
step2_delex,REWARD,alignment,0.7871293166751155
step2_delex,REWARD,alignment,0.8114275368876451
step2_delex,REWARD,alignment,0.8444718086662081
step2_delex,REWARD,alignment,0.8427597207081078
step2_delex,REWARD,alignment,0.7667873048810647
step2_delex,REWARD,alignment,0.7840201924041442
step2_delex,REWARD,alignment,0.8176381579924792
step2_delex,REWARD,alignment,0.8835633896285765
step2_delex,REWARD,alignment,0.7938518455909134
step2_delex,REWARD,alignment,0.8234868944449519
step2_delex,REWARD,alignment,0.8155162901103247
step2_delex,REWARD,alignment,0.8251981449131612
step2_delex,REWARD,alignment,0.8168237530287433
step2_delex,REWARD,alignment,0.7802073854447542
step2_delex,REWARD,alignment,0.8420810248939151
step2_delex,REWARD,alignment,0.806419880784075
step2_delex,REWARD,alignment,0.7980126531118396
step2_delex,REWARD,alignment,0.7868550040841774
step2_delex,REWARD,alignment,0.8428980071764562
step2_delex,REWARD,alignment,0.8017901360671867
step2_delex,REWARD,alignment,0.7372119954615207
step2_delex,REWARD,alignment,0.7924426526570133
step2_delex,REWARD,alignment,0.7988773005906981
step2_delex,REWARD,alignment,0.8271893719745601
step2_delex,REWARD,alignment,0.8008767491103592
step2_delex,REWARD,alignment,0.7899643959512458
step2_delex,REWARD,alignment,0.7790727849096412
step2_delex,REWARD,alignment,0.866914773284914
step2_delex,REWARD,alignment,0.8736980592625292
step2_delex,REWARD,sil_with,0.3826712965965271
step2_delex,REWARD,sil_with,0.37681663036346436
step2_delex,REWARD,sil_with,0.37928506731987
step2_delex,REWARD,sil_with,0.3836083710193634
step2_delex,REWARD,sil_with,0.3640165627002716
step2_delex,REWARD,sil_with,0.3715273439884186
step2_delex,REWARD,sil_with,0.3797878324985504
step2_delex,REWARD,sil_with,0.3724398612976074
step2_delex,REWARD,sil_with,0.38709378242492676
step2_delex,REWARD,sil_with,0.36435839533805847
step2_delex,REWARD,sil_with,0.3820543885231018
step2_delex,REWARD,sil_with,0.37508466839790344
step2_delex,REWARD,sil_with,0.3709842562675476
step2_delex,REWARD,sil_with,0.38126832246780396
step2_delex,REWARD,sil_with,0.3748771548271179
step2_delex,REWARD,sil_with,0.3771611452102661
step2_delex,REWARD,sil_with,0.3701093792915344
step2_delex,REWARD,sil_with,0.3836173713207245
step2_delex,REWARD,sil_with,0.37987929582595825
step2_delex,REWARD,sil_with,0.3680461049079895
step2_delex,REWARD,sil_with,0.38164660334587097
step2_delex,REWARD,sil_with,0.37586578726768494
step2_delex,REWARD,sil_with,0.3783510625362396
step2_delex,REWARD,sil_with,0.3742784857749939
step2_delex,REWARD,sil_with,0.37081918120384216
step2_delex,REWARD,sil_with,0.3812398314476013
step2_delex,REWARD,sil_with,0.3843032419681549
step2_delex,REWARD,sil_with,0.38491469621658325
step2_delex,REWARD,sil_with,0.38473355770111084
step2_delex,REWARD,sil_with,0.37774956226348877
step2_delex,REWARD,sil_with,0.37639158964157104
step2_delex,REWARD,sil_with,0.3856208622455597
step2_delex,REWARD,sil_with,0.3835139274597168
step2_delex,REWARD,sil_with,0.37260836362838745
step2_delex,REWARD,sil_with,0.36975622177124023
step2_delex,REWARD,sil_with,0.37452995777130127
step2_delex,REWARD,sil_with,0.37688782811164856
step2_delex,REWARD,sil_with,0.3786216676235199
step2_delex,REWARD,sil_with,0.3719055950641632
step2_delex,REWARD,sil_with,0.38758978247642517
step2_delex,REWARD,sil_with,0.3823436498641968
step2_delex,REWARD,sil_with,0.38823968172073364
step2_delex,REWARD,sil_with,0.37304866313934326
step2_delex,REWARD,sil_with,0.3863387703895569
step2_delex,REWARD,sil_with,0.38113993406295776
step2_delex,REWARD,sil_with,0.3718877136707306
step2_delex,REWARD,sil_with,0.3784649074077606
step2_delex,REWARD,sil_with,0.3655349016189575
step2_delex,REWARD,sil_with,0.3704054355621338
step2_delex,REWARD,sil_with,0.36857619881629944
step2_delex,REWARD,sil_with,0.3744310736656189
step2_delex,REWARD,sil_with,0.37458181381225586
step2_delex,REWARD,sil_with,0.37578845024108887
step2_delex,REWARD,sil_with,0.373935341835022
step2_delex,REWARD,sil_with,0.3748615086078644
step2_delex,REWARD,sil_with,0.3724994659423828
step2_delex,REWARD,sil_with,0.37133342027664185
step2_delex,REWARD,sil_with,0.3833884298801422
step2_delex,REWARD,sil_with,0.37392914295196533
step2_delex,REWARD,sil_with,0.3707467019557953
step2_delex,REWARD,sil_with,0.385369211435318
step2_delex,REWARD,sil_with,0.3648993670940399
step2_delex,REWARD,sil_with,0.3741461932659149
step2_delex,REWARD,sil_with,0.3720233738422394
step2_delex,REWARD,sil_with,0.38159656524658203
step2_delex,REWARD,sil_with,0.3668985664844513
step2_delex,REWARD,sil_with,0.3781156539916992
step2_delex,REWARD,sil_with,0.38122066855430603
step2_delex,REWARD,sil_with,0.3776814341545105
step2_delex,REWARD,sil_with,0.37435638904571533
step2_delex,REWARD,sil_with,0.38273003697395325
step2_delex,REWARD,sil_with,0.3844889998435974
step2_delex,REWARD,sil_with,0.3801819086074829
step2_delex,REWARD,sil_with,0.3687516152858734
step2_delex,REWARD,sil_with,0.3761209547519684
step2_delex,REWARD,sil_with,0.3804950416088104
step2_delex,REWARD,sil_with,0.3783971071243286
step2_delex,REWARD,sil_with,0.3713499903678894
step2_delex,REWARD,sil_with,0.38254112005233765
step2_delex,REWARD,sil_with,0.38562121987342834
step2_delex,REWARD,sil_with,0.3808524012565613
step2_delex,REWARD,sil_with,0.37603387236595154
step2_delex,REWARD,sil_with,0.37670502066612244
step2_delex,REWARD,sil_with,0.380663126707077
step2_delex,REWARD,sil_with,0.3863786458969116
step2_delex,REWARD,sil_with,0.38888004422187805
step2_delex,REWARD,sil_with,0.3832695782184601
step2_delex,REWARD,sil_with,0.3767124116420746
step2_delex,REWARD,sil_with,0.3711482882499695
step2_delex,REWARD,sil_with,0.37718185782432556
step2_delex,REWARD,sil_with,0.37582340836524963
step2_delex,REWARD,sil_with,0.3780539035797119
step2_delex,REWARD,sil_with,0.3792213499546051
step2_delex,REWARD,sil_with,0.36291033029556274
step2_delex,REWARD,sil_with,0.3742448389530182
step2_delex,REWARD,sil_with,0.37820717692375183
step2_delex,REWARD,sil_with,0.3828894793987274
step2_delex,REWARD,sil_with,0.3712935745716095
step2_delex,REWARD,sil_with,0.3710416257381439
step2_delex,REWARD,sil_with,0.3689420819282532
step2_delex,REWARD,sil_without,0.3858949840068817
step2_delex,REWARD,sil_without,0.3849075436592102
step2_delex,REWARD,sil_without,0.3858364224433899
step2_delex,REWARD,sil_without,0.3908995985984802
step2_delex,REWARD,sil_without,0.38343116641044617
step2_delex,REWARD,sil_without,0.3868487775325775
step2_delex,REWARD,sil_without,0.3896119296550751
step2_delex,REWARD,sil_without,0.3857265114784241
step2_delex,REWARD,sil_without,0.38562580943107605
step2_delex,REWARD,sil_without,0.3910025656223297
step2_delex,REWARD,sil_without,0.3909282088279724
step2_delex,REWARD,sil_without,0.3817228376865387
step2_delex,REWARD,sil_without,0.38508060574531555
step2_delex,REWARD,sil_without,0.39401623606681824
step2_delex,REWARD,sil_without,0.3923667073249817
step2_delex,REWARD,sil_without,0.39435145258903503
step2_delex,REWARD,sil_without,0.38882991671562195
step2_delex,REWARD,sil_without,0.3850759267807007
step2_delex,REWARD,sil_without,0.3848489820957184
step2_delex,REWARD,sil_without,0.3875344693660736
