metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,metric_scope,n_groups,model_score,median_value,model_stderr
paper_index_distribution_distance,equality_index_wd,wasserstein_1d,0.055513988770079514,0.05475532586682646,0.04363424211181014,0.07093073971073646,distribution,6,0.1698254635293563,0.15162344507695552,0.023027648333136985
delegation_distribution_distance,mean_delegation_wd,mean_wasserstein_1d,0.07566071428571428,0.07392857142857143,0.055,0.09928571428571428,distribution,4,0.33999999999999997,0.35285714285714287,0.017880936529065333
delegation_distribution_distance,C_delegated,wasserstein_1d,0.07702500000000001,0.075,0.03474999999999997,0.13,distribution,4,0.12000000000000002,0.12000000000000002,0.041633319989322654
delegation_distribution_distance,PD_delegated,wasserstein_1d,0.071975,0.06999999999999995,0.03,0.12000000000000002,distribution,4,0.525,0.52,0.049244289008980535
delegation_distribution_distance,SH_delegated,wasserstein_1d,0.07154999999999999,0.07,0.03,0.11499999999999999,distribution,4,0.33499999999999996,0.32,0.05439056290693574
delegation_distribution_distance,TGReceiver_delegated,wasserstein_1d,0.079,0.07500000000000002,0.034749999999999996,0.13,distribution,4,0.195,0.19999999999999998,0.08770214744615246
delegation_distribution_distance,TGSender_delegated,wasserstein_1d,0.0806,0.07999999999999999,0.03500000000000002,0.13,distribution,4,0.445,0.44999999999999996,0.034999999999999996
delegation_distribution_distance,UGProposer_delegated,wasserstein_1d,0.0717,0.07,0.03,0.11524999999999991,distribution,4,0.415,0.41999999999999993,0.03304037933599835
delegation_distribution_distance,UGResponder_delegated,wasserstein_1d,0.077775,0.07500000000000001,0.034999999999999976,0.12499999999999994,distribution,4,0.345,0.3499999999999999,0.055
scenario_state_distribution_distance,mean_role_state_tv,total_variation,0.11412826166180759,0.11358782798833819,0.10046155247813411,0.1284478862973761,distribution,6,0.4395918367346939,0.44,0.016146543642648475
scenario_state_distribution_distance,C_decision_state,total_variation,0.12456951530612244,0.12417091836734692,0.10033801020408163,0.1505752551020408,distribution,6,0.2836989795918367,0.3,0.023901914099918275
scenario_state_distribution_distance,PD_decision_state,total_variation,0.0853656887755102,0.0841454081632653,0.0586390306122449,0.12072959183673468,distribution,6,0.36543367346938777,0.3487755102040816,0.03409698050996988
scenario_state_distribution_distance,SH_decision_state,total_variation,0.07417410714285715,0.07311224489795919,0.05251530612244897,0.09771045918367346,distribution,6,0.2602295918367347,0.22,0.039315113458548025
scenario_state_distribution_distance,TGReceiver_decision_state,total_variation,0.16111403061224489,0.16029336734693878,0.1300829081632653,0.1927066326530612,distribution,6,0.4516581632653061,0.43000000000000005,0.04158013174954922
scenario_state_distribution_distance,TGSender_decision_state,total_variation,0.07944961734693877,0.07835459183673468,0.05518877551020408,0.10628061224489793,distribution,6,0.31941326530612246,0.30000000000000004,0.0444359651985157
scenario_state_distribution_distance,UGProposer_decision_state,total_variation,0.11888201530612244,0.11776785714285715,0.09829464285714286,0.1428533163265306,distribution,6,0.5583418367346938,0.54,0.05842701232709964
scenario_state_distribution_distance,UGResponder_decision_state,total_variation,0.15534285714285714,0.1534311224489796,0.12299489795918368,0.19208035714285712,distribution,6,0.8383673469387756,0.8500000000000001,0.022299253319288663
scenario_direct_value_distance,mean_numeric_direct_value_wd,mean_wasserstein_1d,0.32908021444065233,0.328217400493102,0.27503307072955907,0.38933418300234107,distribution,6,1.1463910549888976,1.0966666666666667,0.07123620183651094
scenario_direct_value_distance,UGProposer_decision_direct,wasserstein_1d,0.27756994385039757,0.27377662933413227,0.21817121055905073,0.3546536985536823,distribution,6,0.8491273176467815,0.7581172253847777,0.1151382416656849
scenario_direct_value_distance,UGResponder_decision_direct,wasserstein_1d,0.36694532740849295,0.3652045697945065,0.2737641907454747,0.4804795290335656,distribution,6,1.6864086970485594,1.667838246409675,0.07341600644083211
scenario_direct_value_distance,TGReceiver_decision_direct,wasserstein_1d,0.34272537206306647,0.3398564404805623,0.264957829285165,0.44183149392617493,distribution,6,0.9036371502713517,0.8569387755102041,0.04749471597824993
mean_alignment_abs_error,C_decision_nonnull_rate,,0.019256250000000003,0.01875,0.008687499999999992,0.0325,scenario,6,0.030000000000000006,0.0,0.016329931618554522
mean_alignment_abs_error,C_delegated,,0.077025,0.075,0.034749999999999996,0.13,session,4,0.12,0.12,0.041633319989322674
mean_alignment_abs_error,PD_decision_nonnull_rate,,0.01799375,0.017499999999999988,0.0075,0.030000000000000006,scenario,6,0.13125,0.0,0.05972070411507219
mean_alignment_abs_error,PD_delegated,,0.071975,0.06999999999999999,0.03,0.12000000000000001,session,4,0.525,0.52,0.04924428900898054
mean_alignment_abs_error,SH_decision_nonnull_rate,,0.017887499999999997,0.0175,0.0075,0.028749999999999998,scenario,6,0.08374999999999999,0.0,0.03937929870714644
mean_alignment_abs_error,SH_delegated,,0.07155,0.07,0.030000000000000006,0.115,session,4,0.335,0.32000000000000006,0.05439056290693572
mean_alignment_abs_error,TGReceiver_decision_direct_mean,,0.2511380553312276,0.24398251233117912,0.1673802322828811,0.3649384546009914,scenario,6,0.3769635105268291,0.36824074074074065,0.07004494723020081
mean_alignment_abs_error,TGReceiver_decision_nonnull_rate,,0.01975,0.018750000000000006,0.008687499999999999,0.0325,scenario,6,0.04875,0.0,0.029323980516521523
mean_alignment_abs_error,TGReceiver_delegated,,0.079,0.07500000000000004,0.03474999999999998,0.13,session,4,0.195,0.2,0.08770214744615246
mean_alignment_abs_error,TGSender_decision_nonnull_rate,,0.02015,0.019999999999999997,0.008750000000000004,0.0325,scenario,6,0.11125,0.0,0.050364297870614645
mean_alignment_abs_error,TGSender_delegated,,0.0806,0.07999999999999997,0.035,0.13,session,4,0.445,0.45000000000000007,0.03500000000000001
mean_alignment_abs_error,UGProposer_decision_direct_mean,,0.19659933976366603,0.19580735187634063,0.13079316642374675,0.27273819546688405,scenario,6,0.5350857675590044,0.3446675444371299,0.11597723105157721
mean_alignment_abs_error,UGProposer_decision_nonnull_rate,,0.017925,0.0175,0.0075,0.028812499999999977,scenario,6,0.10375,0.0,0.046982931297795086
mean_alignment_abs_error,UGProposer_delegated,,0.0717,0.07,0.03,0.11524999999999994,session,4,0.415,0.42,0.03304037933599835
mean_alignment_abs_error,UGResponder_decision_direct_mean,,0.27750502839029534,0.2770631346843857,0.1687265488449556,0.39910866901181663,scenario,6,1.1829161995767574,0.9966666666666666,0.11725562586087095
mean_alignment_abs_error,UGResponder_decision_nonnull_rate,,0.01944375,0.018750000000000003,0.008749999999999994,0.031249999999999986,scenario,6,0.08625,0.0,0.04048533685175411
mean_alignment_abs_error,UGResponder_delegated,,0.077775,0.07500000000000001,0.035,0.12499999999999997,session,4,0.345,0.35,0.055
mean_alignment_abs_error,delegation_index_mean,,0.047303571428571424,0.04607142857142855,0.020000000000000004,0.08142857142857146,paper_index_session,4,0.09714285714285717,0.09857142857142859,0.04878106022561107
mean_alignment_abs_error,equality_index_mean,,0.0393198679527332,0.039161470375268126,0.026158633284749294,0.054547639093376815,paper_index_scenario,6,0.10701715351180086,0.06893350888742589,0.023195446210315433
mean_alignment_abs_error,intentions_index_mean,,0.03495017599823411,0.03495482137349945,0.020662031242090362,0.05029446735262764,paper_index_scenario,6,0.11270488071114967,0.08266666666666672,0.022391779685300192
mean_alignment_abs_error,kindness_index_mean,,0.050205579440907686,0.04938377622144485,0.032605381467049444,0.0702947287958291,paper_index_scenario,6,0.2547402812134955,0.2666666666666667,0.02220186548829862
mean_alignment_abs_error,payoff_index_mean,,0.029447351558983027,0.028215864184268965,0.019110150585642974,0.04314118950450134,paper_index_scenario,6,0.12447946981238947,0.11757142857142855,0.0193050282128455
mean_alignment_abs_error,predictability_index_mean,,0.08064866566163159,0.07890084987167707,0.05522981280785523,0.10862548578688598,paper_index_scenario,6,0.2716714745338695,0.27461538461538465,0.02679267399349155
mean_alignment_abs_error,prosociality_index_mean,,0.031809719832734215,0.031244932914494938,0.020694397417697772,0.04465849372231195,paper_index_scenario,6,0.12548378130237603,0.11678458049886609,0.014624417834597775
