metric_family,metric_scope,metric,distance_kind,n_groups,mean_value,median_value,stderr
scenario_direct_value_distance,distribution,UGProposer_decision_direct,wasserstein_1d,6,0.8491273176467815,0.7581172253847777,0.1151382416656849
scenario_direct_value_distance,distribution,UGResponder_decision_direct,wasserstein_1d,6,1.6864086970485594,1.667838246409675,0.07341600644083211
scenario_direct_value_distance,distribution,TGReceiver_decision_direct,wasserstein_1d,6,0.9036371502713517,0.8569387755102041,0.04749471597824993
mean_alignment_abs_error,scenario,C_decision_nonnull_rate,,6,0.030000000000000006,0.0,0.016329931618554522
mean_alignment_abs_error,session,C_delegated,,4,0.12,0.12,0.041633319989322674
mean_alignment_abs_error,scenario,PD_decision_nonnull_rate,,6,0.13125,0.0,0.05972070411507219
mean_alignment_abs_error,session,PD_delegated,,4,0.525,0.52,0.04924428900898054
mean_alignment_abs_error,scenario,SH_decision_nonnull_rate,,6,0.08374999999999999,0.0,0.03937929870714644
mean_alignment_abs_error,session,SH_delegated,,4,0.335,0.32000000000000006,0.05439056290693572
mean_alignment_abs_error,scenario,TGReceiver_decision_direct_mean,,6,0.3769635105268291,0.36824074074074065,0.07004494723020081
mean_alignment_abs_error,scenario,TGReceiver_decision_nonnull_rate,,6,0.04875,0.0,0.029323980516521523
mean_alignment_abs_error,session,TGReceiver_delegated,,4,0.195,0.2,0.08770214744615246
mean_alignment_abs_error,scenario,TGSender_decision_nonnull_rate,,6,0.11125,0.0,0.050364297870614645
mean_alignment_abs_error,session,TGSender_delegated,,4,0.445,0.45000000000000007,0.03500000000000001
mean_alignment_abs_error,scenario,UGProposer_decision_direct_mean,,6,0.5350857675590044,0.3446675444371299,0.11597723105157721
mean_alignment_abs_error,scenario,UGProposer_decision_nonnull_rate,,6,0.10375,0.0,0.046982931297795086
mean_alignment_abs_error,session,UGProposer_delegated,,4,0.415,0.42,0.03304037933599835
mean_alignment_abs_error,scenario,UGResponder_decision_direct_mean,,6,1.1829161995767574,0.9966666666666666,0.11725562586087095
mean_alignment_abs_error,scenario,UGResponder_decision_nonnull_rate,,6,0.08625,0.0,0.04048533685175411
mean_alignment_abs_error,session,UGResponder_delegated,,4,0.345,0.35,0.055
mean_alignment_abs_error,paper_index_session,delegation_index_mean,,4,0.09714285714285717,0.09857142857142859,0.04878106022561107
mean_alignment_abs_error,paper_index_scenario,equality_index_mean,,6,0.10701715351180086,0.06893350888742589,0.023195446210315433
mean_alignment_abs_error,paper_index_scenario,intentions_index_mean,,6,0.11270488071114967,0.08266666666666672,0.022391779685300192
mean_alignment_abs_error,paper_index_scenario,kindness_index_mean,,6,0.2547402812134955,0.2666666666666667,0.02220186548829862
mean_alignment_abs_error,paper_index_scenario,payoff_index_mean,,6,0.12447946981238947,0.11757142857142855,0.0193050282128455
mean_alignment_abs_error,paper_index_scenario,predictability_index_mean,,6,0.2716714745338695,0.27461538461538465,0.02679267399349155
mean_alignment_abs_error,paper_index_scenario,prosociality_index_mean,,6,0.12548378130237603,0.11678458049886609,0.014624417834597775
