custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,first_round_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,first_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8666666666666667,0.03333333333333333,0.0,0.08333333333333333,0.0,60,0.8666666666666667,0.7,0.13743685418725538,1.0,0.8637820512820512,0.7019230769230769,1.0,0.09666666666666668,4.833333333333333,1.0,6,0.37142857142857144,0.37554945054945066,0.13466390835236564,0.13696423621339102
trajectory_completion_compact__VALIDATION_0_T__hvxgwX3y76vGYtkqS__k0__rep1,hvxgwX3y76vGYtkqS,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9666666666666667,0.1,0.0,0.1,0.0,60,0.9666666666666667,0.9,0.04714045207910316,0.9,0.9634615384615385,0.8884615384615384,0.8923076923076924,0.030000000000000002,3.3333333333333335,1.0,6,0.0,0.002747252747252827,0.15765483571739883,0.15157598410974085
trajectory_completion_compact__VALIDATION_0_T__zBbM66zutHe6rm6h4__k0__rep1,zBbM66zutHe6rm6h4,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9166666666666666,0.08333333333333333,0.0,0.1,0.0,60,0.9166666666666666,0.8,0.08975274678557504,1.0,0.9121794871794872,0.7980769230769231,1.0,0.06833333333333334,5.666666666666667,1.0,6,0.21428571428571425,0.21978021978021978,0.12602095775299144,0.12875980583561472
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.85,0.1,0.0,0.13333333333333333,0.0,60,0.85,0.7,0.12583057392117916,0.7,0.8458333333333333,0.7019230769230769,0.6865384615384615,0.11166666666666668,5.333333333333333,1.0,6,0.09999999999999998,0.09368131868131874,0.13377283237589815,0.11435438771221842
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.95,0.1,0.0,0.1,0.0,60,0.9500000000000001,0.9,0.04999999999999999,1.0,0.9480769230769232,0.8961538461538462,1.0,0.045000000000000005,3.8333333333333335,1.0,6,0.04285714285714285,0.044505494505494486,0.13972564940490786,0.14315874678910295
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9,0.06666666666666667,0.0,0.08333333333333333,0.0,60,0.9,0.7,0.11547005383792516,0.9,0.8967948717948717,0.7019230769230769,0.8923076923076924,0.07666666666666667,2.5,1.0,6,0.22857142857142862,0.22747252747252758,0.13892261036103684,0.13014356764389082
trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,voynRJGavKc9Wag58,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,60,0.9333333333333332,0.7,0.11055415967851334,1.0,0.9323717948717949,0.7019230769230769,1.0,0.05000000000000001,5.0,1.0,6,0.2571428571428572,0.2590659340659341,0.15669754720209916,0.15463087451053018
trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,ud4ZZqSEuLCbTJhY5,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.85,0.05,0.0,0.06666666666666667,0.0,60,0.85,0.6,0.18027756377319948,1.0,0.8467948717948719,0.5961538461538461,1.0,0.09500000000000001,3.8333333333333335,1.0,6,0.4714285714285715,0.4807692307692308,0.17325439175419782,0.17587657486104036
trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,h8kYzB9zLiEGyJaS7,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,60,0.9666666666666667,1.0,0.04714045207910316,0.9,0.9641025641025641,1.0,0.8923076923076924,0.030000000000000002,5.833333333333333,1.0,6,-0.0857142857142857,-0.09230769230769226,0.15726280690282923,0.15570929415201396
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,qyhbsXkjZiMc28EAG,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9166666666666666,0.0,0.0,0.0,0.0,60,0.9166666666666666,0.7,0.12133516482134196,0.8,0.9166666666666666,0.7019230769230769,0.7980769230769231,0.06166666666666667,3.1666666666666665,1.0,6,0.0714285714285715,0.06868131868131876,0.16235663477268075,0.1503446950054538
trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,ediANmka55Hjf459P,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9666666666666667,0.05,0.0,0.08333333333333333,0.0,60,0.9666666666666667,0.8,0.07453559924999298,1.0,0.9631410256410255,0.7788461538461539,1.0,0.02666666666666667,4.166666666666667,1.0,6,0.14285714285714282,0.15796703296703296,0.16532361923491712,0.16599074760879692
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,60,0.9333333333333332,0.8,0.07453559924999298,1.0,0.9310897435897436,0.7942307692307692,1.0,0.05666666666666667,5.333333333333333,1.0,6,0.14285714285714282,0.14697802197802204,0.134434518698408,0.13585354068796232
trajectory_completion_compact__VALIDATION_10_C__9Ne4CP89dteYMyNu8__k0__rep1,9Ne4CP89dteYMyNu8,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.7777777777777778,0.0,0.0,0.0,0.0,18,0.7777777777777778,0.8666666666666667,0.2298684540619689,0.3,0.7740324594257179,0.8801498127340823,0.28089887640449435,0.012777777777777779,3.0,1.0,6,-0.5142857142857143,-0.5457463884430176,0.183803059862492,0.23673301045047906
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep1,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.5888888888888889,0.0,0.0,0.0,0.0,18,0.5888888888888889,0.6166666666666667,0.059056365626303606,0.4666666666666667,0.5836454431960049,0.5992509363295879,0.48689138576779023,0.0033333333333333327,2.1666666666666665,1.0,6,-0.12857142857142861,-0.10433386837881212,0.118150288788224,0.2766762309593527
trajectory_completion_compact__VALIDATION_10_C__6B7rSLCwjDoRiGG4z__k0__rep1,6B7rSLCwjDoRiGG4z,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.6916666666666667,0.0,0.0,0.0,0.0,18,0.6916666666666668,0.7666666666666667,0.09166666666666667,0.5,0.6835205992509362,0.7677902621722845,0.5056179775280898,0.0027777777777777783,5.833333333333333,1.0,6,-0.22142857142857147,-0.21669341894060995,0.0724329191581961,0.21947069654070622
trajectory_completion_compact__VALIDATION_10_C__WF93PRN6HTPJosFzH__k0__rep1,WF93PRN6HTPJosFzH,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.7055555555555555,0.0,0.0,0.0,0.0,18,0.7055555555555556,0.6166666666666667,0.06285393610547088,0.6166666666666667,0.6866416978776528,0.5992509363295879,0.5992509363295879,0.0035185185185185185,3.1666666666666665,1.0,6,0.0,0.0,0.057302397984855855,0.1892816351238308
trajectory_completion_compact__VALIDATION_10_C__b52dPhHFrRzgZqsk3__k0__rep1,b52dPhHFrRzgZqsk3,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.7972222222222222,0.0,0.0,0.0,0.0,18,0.7972222222222222,0.7666666666666667,0.04453116539411499,0.7166666666666667,0.7927590511860174,0.7677902621722845,0.7116104868913857,0.001759259259259259,3.5,1.0,6,-0.026190476190476257,-0.021401819154628084,0.11386009121009158,0.1370449284171191
trajectory_completion_compact__VALIDATION_10_C__LxjaP3tPxRDSZivpX__k0__rep1,LxjaP3tPxRDSZivpX,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.6527777777777778,0.0,0.0,0.0,0.0,18,0.6527777777777778,0.7166666666666667,0.10065372739996355,0.43333333333333335,0.6429463171036204,0.7116104868913857,0.4119850187265917,0.012777777777777779,2.6666666666666665,1.0,6,-0.23095238095238094,-0.23006955591225256,0.0823061696080892,0.24921436411910666
trajectory_completion_compact__VALIDATION_10_C__CERwfEBrZtGF9Y7LH__k0__rep1,CERwfEBrZtGF9Y7LH,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.7666666666666667,0.0,0.0,0.0,0.0,18,0.7666666666666666,0.8,0.11626916409142415,0.5166666666666667,0.7771535580524344,0.7865168539325842,0.5430711610486891,0.008425925925925925,6.0,1.0,6,-0.24761904761904766,-0.21134296415195286,0.09951851679554506,0.17131506764920582
trajectory_completion_compact__VALIDATION_10_C__RDZjX7FMTaatuhQxb__k0__rep1,RDZjX7FMTaatuhQxb,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.8583333333333333,0.0,0.0,0.0,0.0,18,0.8583333333333334,0.7166666666666667,0.07742977702647974,0.8833333333333333,0.8426966292134831,0.7116104868913857,0.8614232209737827,0.030462962962962966,2.0,1.0,6,0.1833333333333333,0.1712145532370251,0.1938671987230969,0.13004745256942554
trajectory_completion_compact__VALIDATION_10_C__FaKf3DcY6DanqG8kw__k0__rep1,FaKf3DcY6DanqG8kw,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.6694444444444445,0.0,0.0,0.0,0.0,18,0.6694444444444444,0.75,0.16256527653777259,0.35,0.66167290886392,0.7303370786516853,0.33707865168539325,0.0019444444444444455,3.8333333333333335,1.0,6,-0.3880952380952381,-0.3905831995719636,0.11060126079249225,0.24765620157553947
trajectory_completion_compact__VALIDATION_10_C__65crAkEscRbHNJXbW__k0__rep1,65crAkEscRbHNJXbW,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.7583333333333333,0.0,0.0,0.0,0.0,18,0.7583333333333333,0.7833333333333333,0.24376483810487576,0.25,0.7584269662921348,0.8052434456928839,0.22471910112359547,0.010370370370370372,3.1666666666666665,1.0,6,-0.4690476190476191,-0.5002675227394329,0.18367707673664266,0.23624584663247206
trajectory_completion_compact__VALIDATION_10_T__NFohGRRpskiw4QiC6__k0__rep1,NFohGRRpskiw4QiC6,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.8861111111111112,0.05555555555555555,0.0,0.05555555555555555,0.0,18,0.8861111111111111,0.8833333333333333,0.035246048723470896,0.85,0.8270911360799,0.8614232209737827,0.8426966292134831,0.010648148148148148,2.8333333333333335,1.0,6,-0.02619047619047619,-0.061530230069555845,0.20112530643578613,0.3080441012730293
trajectory_completion_compact__VALIDATION_10_T__LWWqAADdcBeuLGk38__k0__rep1,LWWqAADdcBeuLGk38,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7388888888888889,0.0,0.0,0.0,0.0,18,0.7388888888888889,0.7333333333333333,0.01842569327975224,0.75,0.7240948813982522,0.749063670411985,0.7303370786516853,0.0009259259259259264,3.6666666666666665,1.0,6,0.01904761904761909,-0.005350454788657084,0.06099104366550389,0.16071016422331366
trajectory_completion_compact__VALIDATION_10_T__NtGt92nYGEjWzrKCe__k0__rep1,NtGt92nYGEjWzrKCe,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7166666666666667,0.05555555555555555,0.0,0.05555555555555555,0.0,18,0.7166666666666667,0.7166666666666667,0.025458753860865786,0.7166666666666667,0.66167290886392,0.7116104868913857,0.7116104868913857,0.0032407407407407406,6.166666666666667,1.0,6,-0.03333333333333333,-0.17121455323702514,0.0658104742310714,0.2164527351562278
trajectory_completion_compact__VALIDATION_10_T__mgm7iMjdkkZB8tkhY__k0__rep1,mgm7iMjdkkZB8tkhY,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.6333333333333333,0.5666666666666667,0.05773502691896256,0.7,0.5181023720349563,0.5430711610486891,0.6741573033707865,0.006666666666666665,5.166666666666667,1.0,6,0.12380952380952379,0.016051364365971148,0.08932618130574413,0.3862381919209972
trajectory_completion_compact__VALIDATION_10_T__cpr2J9YgrWEKvGzbH__k0__rep1,cpr2J9YgrWEKvGzbH,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.625,0.05555555555555555,0.0,0.05555555555555555,0.0,18,0.625,0.55,0.06718548123582123,0.5333333333333333,0.5867665418227216,0.5617977528089887,0.5243445692883895,0.014444444444444446,2.8333333333333335,1.0,6,0.00714285714285712,0.042803638309256334,0.10290907529357057,0.13579722767265548
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep1,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.43333333333333335,0.0,0.0,0.0,0.0,18,0.43333333333333335,0.43333333333333335,0.06596856715021066,0.3,0.4307116104868913,0.4119850187265917,0.28089887640449435,0.0037037037037037034,2.0,1.0,6,-0.11428571428571431,-0.11235955056179778,0.2820846668276375,0.2950366236444522
trajectory_completion_compact__VALIDATION_10_T__52QdMhd96PFYubPFc__k0__rep1,52QdMhd96PFYubPFc,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7861111111111111,0.0,0.0,0.0,0.0,18,0.7861111111111111,0.7,0.13243330490066907,0.5333333333333333,0.7833957553058676,0.6741573033707865,0.5243445692883895,0.005740740740740741,2.0,1.0,6,-0.09285714285714283,-0.07223113964686999,0.1715061277384917,0.2678962903456515
trajectory_completion_compact__VALIDATION_10_T__3EG5RaDj4z7hkT2JD__k0__rep1,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.8555555555555556,0.0,0.0,0.0,0.0,18,0.8555555555555556,0.8,0.04267303193260337,0.8,0.8458177278401996,0.7865168539325842,0.7865168539325842,0.005092592592592594,3.0,1.0,6,0.023809523809523836,0.02942750133761365,0.1679602576449207,0.2522513160546842
trajectory_completion_compact__VALIDATION_10_T__79kveGWTa4seiDX6H__k0__rep1,79kveGWTa4seiDX6H,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7611111111111111,0.0,0.0,0.0,0.0,18,0.7611111111111111,0.7833333333333333,0.047790695928014625,0.7,0.7584269662921348,0.8052434456928839,0.6741573033707865,0.005925925925925927,4.833333333333333,1.0,6,-0.09047619047619054,-0.1150347779561262,0.11083646612113823,0.23014017474032508
trajectory_completion_compact__VALIDATION_10_T__iES9Gw5pax3HKCdHt__k0__rep1,iES9Gw5pax3HKCdHt,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7472222222222222,0.0,0.0,0.0,0.0,18,0.7472222222222222,0.8,0.06899856860207901,0.6166666666666667,0.7428214731585517,0.7865168539325842,0.5992509363295879,0.0009259259259259268,3.0,1.0,6,-0.18333333333333338,-0.2033172819689673,0.12201054902783641,0.23252292478360206
trajectory_completion_compact__VALIDATION_11_C__WCmwZHJibant7PcCz__k0__rep1,WCmwZHJibant7PcCz,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.7884615384615384,0.0,0.10897435897435898,0.0,0.11538461538461539,312,0.7884615384615384,0.8333333333333334,0.2565704627716603,0.0,0.791734860883797,0.8333333333333333,0.0,0.10096153846153846,2.8461538461538463,1.0,26,-0.5213675213675214,-0.5237315875613747,0.2601976644292094,0.3008538511661192
trajectory_completion_compact__VALIDATION_11_C__PdbAdMZstpx5oFGsp__k0__rep1,PdbAdMZstpx5oFGsp,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.6185897435897436,0.0,0.18269230769230768,0.0,0.20512820512820512,312,0.6185897435897435,0.6666666666666666,0.25651039711175444,0.0,0.6181805782869613,0.6560283687943261,0.0,0.1701388888888889,5.0,1.0,26,-0.7314814814814815,-0.729299266533309,0.30591302351218863,0.38772626496460755
trajectory_completion_compact__VALIDATION_11_C__qqdGcErMMiFvQuwur__k0__rep1,qqdGcErMMiFvQuwur,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.907051282051282,0.0,0.20512820512820512,0.0,0.21474358974358973,312,0.907051282051282,1.0,0.24276598228844998,0.0,0.9158483360611018,1.0106382978723403,0.0,0.025373931623931624,5.076923076923077,1.0,26,-0.41381766381766383,-0.41840940777110985,0.2789055299915826,0.28067847528669926
trajectory_completion_compact__VALIDATION_11_C__JN3dDQAwB9DcPf23L__k0__rep1,JN3dDQAwB9DcPf23L,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.2692307692307692,0.0,0.125,0.0,0.46153846153846156,312,0.2692307692307692,0.16666666666666666,0.1965347399584089,0.8333333333333334,0.2772094926350245,0.17730496453900707,0.8333333333333333,0.1581196581196581,3.0,1.0,26,0.4757834757834758,0.4650087894768745,0.5388174374923494,0.6036819551189122
trajectory_completion_compact__VALIDATION_11_C__NbmZpmM63fRp778Yh__k0__rep1,NbmZpmM63fRp778Yh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.5897435897435898,0.0,0.07371794871794872,0.0,0.08653846153846154,312,0.5897435897435898,0.9166666666666666,0.32185615924700495,0.0,0.5905619203491543,0.9219858156028368,0.0,0.13835470085470086,3.0384615384615383,1.0,26,-1.0227920227920229,-1.0267018245741648,0.3821988738831789,0.46660117503699583
trajectory_completion_compact__VALIDATION_11_C__GqAf4oMK2S8jxx46u__k0__rep1,GqAf4oMK2S8jxx46u,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.907051282051282,0.0,0.041666666666666664,0.0,0.04487179487179487,312,0.907051282051282,0.25,0.22447341403709137,1.0,0.914825422804146,0.23936170212765956,1.0106382978723403,0.03392094017094017,2.1153846153846154,1.0,26,0.46509971509971515,0.47910226101715453,0.24988891895412793,0.20248127218600245
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep1,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.6410256410256411,0.0,0.08333333333333333,0.0,0.08653846153846154,312,0.6410256410256411,0.3333333333333333,0.2102720444468811,0.3333333333333333,0.6389798145117294,0.32801418439716307,0.32801418439716307,0.18589743589743588,4.230769230769231,1.0,26,-0.41737891737891747,-0.42219797538946474,0.252254458342965,0.3316790116780113
trajectory_completion_compact__VALIDATION_11_C__Y5BvaaimsGSJ9ihD2__k0__rep1,Y5BvaaimsGSJ9ihD2,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.5641025641025641,0.0,0.01282051282051282,0.0,0.035256410256410256,312,0.5641025641025641,0.8333333333333334,0.31884179783194583,0.0,0.5632842334969994,0.8333333333333333,0.0,0.14423076923076922,3.0,1.0,26,-0.9729344729344729,-0.9736618779171969,0.3922469145566768,0.4788500534070459
trajectory_completion_compact__VALIDATION_11_C__uuFnNSL3pd89FQDzh__k0__rep1,uuFnNSL3pd89FQDzh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.75,0.0,0.057692307692307696,0.0,0.0673076923076923,312,0.75,0.75,0.0,0.75,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.1875,3.1923076923076925,1.0,26,0.0,0.0,0.03740863230588203,0.13301476842792925
trajectory_completion_compact__VALIDATION_11_C__bZeQW3cPKFvjmGLAb__k0__rep1,bZeQW3cPKFvjmGLAb,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.7115384615384616,0.0,0.03205128205128205,0.0,0.03205128205128205,312,0.7115384615384616,0.8333333333333334,0.21462396208696422,0.0,0.7099018003273321,0.8333333333333333,0.0,0.1591880341880342,3.0,1.0,26,-0.5541310541310541,-0.5585864096502394,0.22957307295366053,0.29826934739282196
trajectory_completion_compact__VALIDATION_11_T__yaQyBxNTDTxL5kGEf__k0__rep1,yaQyBxNTDTxL5kGEf,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.9551282051282052,0.003205128205128205,0.0,0.003205128205128205,0.0,312,0.9551282051282051,1.0,0.0576923076923077,0.75,0.9626466175668302,1.0106382978723403,0.7446808510638298,0.03952991452991453,1.5769230769230769,1.0,26,-0.07834757834757836,-0.08340531611808205,0.13616703437994598,0.12689880439358722
trajectory_completion_compact__VALIDATION_11_T__MWomfyTc2C42TTBtq__k0__rep1,MWomfyTc2C42TTBtq,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.21794871794871795,0.0,0.0,0.0,0.0,312,0.21794871794871795,0.0,0.25536646521848827,0.8333333333333334,0.22060829241680302,0.0,0.8333333333333333,0.10523504273504272,2.923076923076923,1.0,26,0.6424501424501425,0.63322119173183,0.6784059379024835,0.7321359537197226
trajectory_completion_compact__VALIDATION_11_T__jhp4bSLQXoeqJXPiv__k0__rep1,jhp4bSLQXoeqJXPiv,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.19230769230769232,0.04487179487179487,0.009615384615384616,0.05128205128205128,0.01282051282051282,312,0.19230769230769232,0.16666666666666666,0.29122606901539866,1.0,0.1912847790507365,0.17730496453900707,1.0106382978723403,0.07051282051282051,1.9615384615384615,1.0,26,0.6410256410256411,0.6419348972540461,0.7185042978328304,0.7792955156641149
trajectory_completion_compact__VALIDATION_11_T__M5nb4WYwnnXKPa72q__k0__rep1,M5nb4WYwnnXKPa72q,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.8878205128205128,0.028846153846153848,0.0,0.028846153846153848,0.0,312,0.8878205128205128,0.8333333333333334,0.20793848183728966,0.0,0.8920656028368794,0.8333333333333333,0.0,0.056356837606837615,2.6538461538461537,1.0,26,-0.16595441595441596,-0.15716872764745105,0.20641855256181374,0.20069368073326768
