custom_id,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,data_source,round,turn_index,absolute_turn_index,sender_id,buy_color,buy_quantity,sell_color,sell_quantity,status,recipient_id,accepted_binary,num_acceptors,multiple_acceptors_binary,proposer_net_surplus,trade_ratio,group_total_welfare_before,group_total_welfare_after,group_surplus_before,group_surplus_after,group_surplus_ratio_before,group_surplus_ratio_after
chip_bargain__chip3_cohort_03_m8aiq8_game_1,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,2,8,squid-yellow-9545,BLUE,1,RED,1,DECLINED,,0,0,0,0.39999999999999997,1.0,54.6,54.6,5.600000000000001,5.600000000000001,0.579310344827586,0.579310344827586
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,0,0,alligator-blue-3197,BLUE,2,RED,3,ACCEPTED,lion-orange-6194,1,1,0,0.30000000000000004,1.5,50.0,49.5,0.0,-0.5,0.0,-0.02631578947368421
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,lion-orange-6194,BLUE,1,GREEN,2,ACCEPTED,alligator-blue-3197,1,1,0,0.0,2.0,49.5,49.9,-0.5,-0.10000000000000142,-0.02631578947368421,-0.005263157894736917
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,iguana-orange-3232,RED,2,BLUE,3,ACCEPTED,lion-orange-6194,1,1,0,0.3999999999999999,1.5,49.9,52.5,-0.10000000000000142,2.5,-0.005263157894736917,0.13157894736842105
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,0,3,alligator-blue-3197,BLUE,1,RED,1,ACCEPTED,lion-orange-6194,1,1,0,0.3,1.0,52.5,52.2,2.5,2.200000000000003,0.13157894736842105,0.11578947368421068
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1,4,lion-orange-6194,BLUE,1,RED,1,DECLINED,,0,0,0,0.6,1.0,52.2,52.2,2.200000000000003,2.200000000000003,0.11578947368421068,0.11578947368421068
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,2,5,iguana-orange-3232,RED,3,BLUE,3,ACCEPTED,alligator-blue-3197,1,1,0,1.2000000000000002,1.0,52.2,54.300000000000004,2.200000000000003,4.300000000000004,0.11578947368421068,0.22631578947368444
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,0,6,alligator-blue-3197,GREEN,2,RED,2,DECLINED,,0,0,0,0.4,1.0,54.300000000000004,54.300000000000004,4.300000000000004,4.300000000000004,0.22631578947368444,0.22631578947368444
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1,7,lion-orange-6194,GREEN,1,RED,2,DECLINED,,0,0,0,-0.30000000000000004,2.0,54.300000000000004,54.300000000000004,4.300000000000004,4.300000000000004,0.22631578947368444,0.22631578947368444
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,2,8,iguana-orange-3232,RED,2,BLUE,1,DECLINED,,0,0,0,1.2000000000000002,0.5,54.300000000000004,54.300000000000004,4.300000000000004,4.300000000000004,0.22631578947368444,0.22631578947368444
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,0,0,whale-red-86,BLUE,3,RED,1,ACCEPTED,duck-orange-4971,1,1,0,0.20000000000000018,0.3333333333333333,59.0,58.400000000000006,0.0,-0.5999999999999943,0.0,-0.05999999999999943
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,dolphin-orange-3122,BLUE,2,RED,2,ACCEPTED,whale-red-86,1,1,0,0.40000000000000013,1.0,58.400000000000006,60.0,-0.5999999999999943,1.0,-0.05999999999999943,0.1
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,duck-orange-4971,RED,1,BLUE,2,ACCEPTED,dolphin-orange-3122,1,1,0,-0.19999999999999996,2.0,60.0,60.8,1.0,1.7999999999999972,0.1,0.17999999999999972
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,0,3,whale-red-86,GREEN,2,BLUE,3,DECLINED,,0,0,0,-0.20000000000000018,1.5,60.8,60.8,1.7999999999999972,1.7999999999999972,0.17999999999999972,0.17999999999999972
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1,4,dolphin-orange-3122,BLUE,1,RED,1,ACCEPTED,duck-orange-4971,1,1,0,0.20000000000000007,1.0,60.8,61.4,1.7999999999999972,2.3999999999999986,0.17999999999999972,0.23999999999999985
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,2,5,duck-orange-4971,RED,1,BLUE,1,DECLINED,,0,0,0,0.4,1.0,61.4,61.4,2.3999999999999986,2.3999999999999986,0.23999999999999985,0.23999999999999985
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,0,6,whale-red-86,RED,1,BLUE,1,DECLINED,,0,0,0,0.6,1.0,61.4,61.4,2.3999999999999986,2.3999999999999986,0.23999999999999985,0.23999999999999985
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1,7,dolphin-orange-3122,BLUE,1,GREEN,1,DECLINED,,0,0,0,0.30000000000000004,1.0,61.4,61.4,2.3999999999999986,2.3999999999999986,0.23999999999999985,0.23999999999999985
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,2,8,duck-orange-4971,GREEN,1,BLUE,1,DECLINED,,0,0,0,-0.09999999999999998,1.0,61.4,61.4,2.3999999999999986,2.3999999999999986,0.23999999999999985,0.23999999999999985
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,0,0,turtle-yellow-8674,BLUE,2,GREEN,3,ACCEPTED,zebra-blue-1097,1,1,0,0.5,1.5,62.0,63.0,0.0,1.0,0.0,0.08108108108108111
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,gorilla-purple-9767,RED,3,BLUE,4,ACCEPTED,turtle-yellow-8674,1,1,0,0.20000000000000018,1.3333333333333333,63.0,64.5,1.0,2.5,0.08108108108108111,0.20270270270270277
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,zebra-blue-1097,RED,2,BLUE,3,DECLINED,,0,0,0,-0.30000000000000004,1.5,64.5,64.5,2.5,2.5,0.20270270270270277,0.20270270270270277
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,0,3,turtle-yellow-8674,BLUE,1,GREEN,2,ACCEPTED,zebra-blue-1097,1,1,0,0.0,2.0,64.5,65.0,2.5,3.0,0.20270270270270277,0.24324324324324334
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1,4,gorilla-purple-9767,BLUE,2,RED,2,DECLINED,,0,0,0,-0.6000000000000001,1.0,65.0,65.0,3.0,3.0,0.24324324324324334,0.24324324324324334
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,2,5,zebra-blue-1097,RED,3,BLUE,4,ACCEPTED,turtle-yellow-8674,1,1,0,-0.20000000000000018,1.3333333333333333,65.0,66.1,3.0,4.099999999999994,0.24324324324324334,0.3324324324324321
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,0,6,turtle-yellow-8674,BLUE,1,GREEN,1,DECLINED,,0,0,0,0.5,1.0,66.1,66.1,4.099999999999994,4.099999999999994,0.3324324324324321,0.3324324324324321
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1,7,gorilla-purple-9767,RED,2,BLUE,2,ACCEPTED,zebra-blue-1097,1,1,0,0.6000000000000001,1.0,66.1,66.5,4.099999999999994,4.5,0.3324324324324321,0.364864864864865
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,2,8,zebra-blue-1097,GREEN,1,BLUE,1,DECLINED,,0,0,0,0.0,1.0,66.5,66.5,4.5,4.5,0.364864864864865,0.364864864864865
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,0,0,cat-green-4185,BLUE,2,RED,2,DECLINED,,0,0,0,-0.5999999999999999,1.0,55.0,55.0,0.0,0.0,0.0,0.0
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1,1,iguana-yellow-3262,RED,2,BLUE,2,ACCEPTED,zebra-pink-2457,1,1,0,1.0,1.0,55.0,57.2,0.0,2.200000000000003,0.0,0.13037037037037053
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,2,2,zebra-pink-2457,BLUE,2,RED,3,ACCEPTED,iguana-yellow-3262,1,1,0,0.7999999999999998,1.5,57.2,59.8,2.200000000000003,4.799999999999997,0.13037037037037053,0.2844444444444443
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,0,3,cat-green-4185,BLUE,3,RED,5,DECLINED,,0,0,0,-2.6999999999999997,1.6666666666666667,59.8,59.8,4.799999999999997,4.799999999999997,0.2844444444444443,0.2844444444444443
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1,4,iguana-yellow-3262,RED,3,BLUE,4,DECLINED,,0,0,0,1.2000000000000002,1.3333333333333333,59.8,59.8,4.799999999999997,4.799999999999997,0.2844444444444443,0.2844444444444443
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,2,5,zebra-pink-2457,GREEN,2,RED,3,ACCEPTED,iguana-yellow-3262,1,1,0,-0.20000000000000018,1.5,59.8,61.0,4.799999999999997,6.0,0.2844444444444443,0.35555555555555557
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,0,6,cat-green-4185,BLUE,2,RED,3,DECLINED,,0,0,0,-1.5,1.5,61.0,61.0,6.0,6.0,0.35555555555555557,0.35555555555555557
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1,7,iguana-yellow-3262,GREEN,2,RED,2,DECLINED,,0,0,0,-0.6000000000000001,1.0,61.0,61.0,6.0,6.0,0.35555555555555557,0.35555555555555557
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,2,8,zebra-pink-2457,BLUE,2,RED,2,DECLINED,,0,0,0,1.2,1.0,61.0,61.0,6.0,6.0,0.35555555555555557,0.35555555555555557
chip_bargain__chip3_g12_m5wp8p_game_1,chip3__g12_m5wp8p__game_1,chip3__g12_m5wp8p__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g12-m5wp8p,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,0,0,bear-purple-7271,BLUE,2,RED,2,ACCEPTED,swan-purple-1670,1,1,0,0.0,1.0,59.0,58.4,0.0,-0.6000000000000014,0.0,-0.15000000000000036
chip_bargain__chip3_g12_m5wp8p_game_1,chip3__g12_m5wp8p__game_1,chip3__g12_m5wp8p__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g12-m5wp8p,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1,1,peacock-red-7768,RED,2,BLUE,2,ACCEPTED,swan-purple-1670,1,1,0,0.19999999999999996,1.0,58.4,59.2,-0.6000000000000014,0.20000000000000284,-0.15000000000000036,0.05000000000000071
