metric,run_name,mean_value,stderr,n_groups
round_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_4_descriptive_card_v1_calc_ui_v1,0.11675633143024448,0.019113233787146813,2
player_final_surplus,twin_sampled_unadjusted_seed_0_gpt_5_4_no_econ_games_v1_calc_ui_v1,1.5224335748792268,0.051177536231884146,2
player_proposer_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_4_no_econ_games_v1_calc_ui_v1,0.2732065994369738,0.02832491219417546,2
player_proposer_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_4_no_econ_games_v1_calc_ui_v1,0.08011272141706927,0.0014090177133655247,2
round_end_surplus_ratio,twin_sampled_unadjusted_seed_0_gpt_5_4_no_econ_games_v1_calc_ui_v1,0.20238818722537427,0.016121936549049906,2
round_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_4_no_econ_games_v1_calc_ui_v1,0.27321330904513275,0.028331621802334367,2
round_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_4_no_econ_games_v1_calc_ui_v1,0.09520933977455717,0.039049919484702066,2
player_final_surplus,twin_sampled_unadjusted_seed_0_gpt_5_4_selective_card_v2_calc_ui_v1,1.5674242424242424,0.16881313131313133,2
player_proposer_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_4_selective_card_v2_calc_ui_v1,0.1959072370530704,0.025019624151568626,2
player_proposer_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_4_selective_card_v2_calc_ui_v1,0.08186026936026936,0.03388047138047139,2
round_end_surplus_ratio,twin_sampled_unadjusted_seed_0_gpt_5_4_selective_card_v2_calc_ui_v1,0.22067113347426537,0.011946447596009864,2
round_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_4_selective_card_v2_calc_ui_v1,0.19233213417241196,0.02859472703222704,2
round_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_4_selective_card_v2_calc_ui_v1,0.1071127946127946,0.008627946127946144,2
player_final_surplus,twin_sampled_unadjusted_seed_0_gpt_5_4_mechanism_v2_calc_ui_v1,1.8276136363636364,0.11316919191919206,2
player_proposer_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_4_mechanism_v2_calc_ui_v1,0.6260851738282294,0.10002363248891032,2
player_proposer_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_4_mechanism_v2_calc_ui_v1,0.16426767676767678,0.03295454545454544,2
round_end_surplus_ratio,twin_sampled_unadjusted_seed_0_gpt_5_4_mechanism_v2_calc_ui_v1,0.26248225830002136,0.006718542050580506,2
round_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_4_mechanism_v2_calc_ui_v1,0.6260851738282294,0.10002363248891037,2
round_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_4_mechanism_v2_calc_ui_v1,0.15593434343434345,0.024621212121212127,2
