custom_id,input_tokens_tiktoken
persona_chip_match__pid_2004__record_chip3__g17_m5wp8w__game_1__p003__g020,4298
persona_chip_match__pid_2004__record_chip3__g20_m5wq93__game_1__p003__g021,4308
persona_chip_match__pid_2004__record_chip3__g6_m5wp77__game_1__p003__g022,4345
persona_chip_match__pid_2004__record_chip3__g7_m5wp78__game_1__p003__g023,4419
persona_chip_match__pid_2004__record_chip3__g9_m5wp79__game_1__p003__g024,4218
persona_chip_match__pid_2004__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p003__g025,4164
persona_chip_match__pid_2004__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p003__g026,4277
persona_chip_match__pid_2004__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p003__g027,4197
persona_chip_match__pid_2004__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p003__g028,4282
persona_chip_match__pid_2004__record_chip3__g12_m5wp8p__game_2_alt_profile__p003__g029,4229
persona_chip_match__pid_2004__record_chip3__g13_m5wp8q__game_2_alt_profile__p003__g030,4427
persona_chip_match__pid_2004__record_chip3__g3_m5wp6q__game_2_alt_profile__p003__g031,4360
persona_chip_match__pid_2004__record_chip3__g7_m5wp78__game_2_alt_profile__p003__g032,4467
persona_chip_match__pid_2004__record_chip4__cohort_02_m89542__game_1__p003__g033,4312
persona_chip_match__pid_2004__record_chip4__cohort_04_m8aboy__game_1__p003__g034,4314
persona_chip_match__pid_2004__record_chip4__cohort_05_m7xlsd__game_1__p003__g035,4358
persona_chip_match__pid_2004__record_chip4__cohort_05_m89542__game_1__p003__g036,4367
persona_chip_match__pid_2004__record_chip4__cohort_05_m898xg__game_1__p003__g037,4348
persona_chip_match__pid_2004__record_chip4__cohort_06_m89b9z__game_1__p003__g038,4333
persona_chip_match__pid_2004__record_chip4__cohort_06_m8acrp__game_1__p003__g039,4458
persona_chip_match__pid_2004__record_chip4__cohort_07_m8ad4g__game_1__p003__g040,4500
persona_chip_match__pid_2004__record_chip4__cohort_01_m898xg__game_2_alt_profile__p003__g041,4214
persona_chip_match__pid_2004__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p003__g042,4442
persona_chip_match__pid_2004__record_chip4__cohort_02_m89542__game_2_alt_profile__p003__g043,4314
persona_chip_match__pid_2004__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p003__g044,4307
persona_chip_match__pid_2004__record_chip4__cohort_03_m898xg__game_2_alt_profile__p003__g045,4372
persona_chip_match__pid_2004__record_chip4__cohort_04_m89542__game_2_alt_profile__p003__g046,4428
persona_chip_match__pid_2004__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p003__g047,4421
persona_chip_match__pid_2004__record_chip4__cohort_05_m898xg__game_2_alt_profile__p003__g048,4484
persona_chip_match__pid_1715__record_chip2__cohort_01_m7xia7__game_1__p004__g001,4103
persona_chip_match__pid_1715__record_chip2__cohort_02_m7xiz2__game_1__p004__g002,4266
persona_chip_match__pid_1715__record_chip2__cohort_03_m8aexq__game_1__p004__g003,4235
persona_chip_match__pid_1715__record_chip2__cohort_05_m7xjzy__game_1__p004__g004,4268
persona_chip_match__pid_1715__record_chip2__cohort_07_m8ag8i__game_1__p004__g005,4321
persona_chip_match__pid_1715__record_chip2__cohort_12_m8agmu__game_1__p004__g006,4262
persona_chip_match__pid_1715__record_chip2__cohort_14_m8agmu__game_1__p004__g007,4328
persona_chip_match__pid_1715__record_chip2__cohort_15_m8agmu__game_1__p004__g008,4260
persona_chip_match__pid_1715__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p004__g009,4207
persona_chip_match__pid_1715__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p004__g010,4266
persona_chip_match__pid_1715__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p004__g011,4284
persona_chip_match__pid_1715__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p004__g012,4355
persona_chip_match__pid_1715__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p004__g013,4339
persona_chip_match__pid_1715__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p004__g014,4166
persona_chip_match__pid_1715__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p004__g015,4152
persona_chip_match__pid_1715__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p004__g016,4191
persona_chip_match__pid_1715__record_chip3__cohort_01_m8aiq8__game_1__p004__g017,4241
persona_chip_match__pid_1715__record_chip3__cohort_05_m8aiq8__game_1__p004__g018,4230
persona_chip_match__pid_1715__record_chip3__g11_m5wp7b__game_1__p004__g019,4452
persona_chip_match__pid_1715__record_chip3__g17_m5wp8w__game_1__p004__g020,4288
persona_chip_match__pid_1715__record_chip3__g20_m5wq93__game_1__p004__g021,4298
persona_chip_match__pid_1715__record_chip3__g6_m5wp77__game_1__p004__g022,4335
persona_chip_match__pid_1715__record_chip3__g7_m5wp78__game_1__p004__g023,4409
persona_chip_match__pid_1715__record_chip3__g9_m5wp79__game_1__p004__g024,4208
persona_chip_match__pid_1715__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p004__g025,4154
persona_chip_match__pid_1715__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p004__g026,4267
persona_chip_match__pid_1715__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p004__g027,4187
persona_chip_match__pid_1715__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p004__g028,4272
persona_chip_match__pid_1715__record_chip3__g12_m5wp8p__game_2_alt_profile__p004__g029,4219
persona_chip_match__pid_1715__record_chip3__g13_m5wp8q__game_2_alt_profile__p004__g030,4417
persona_chip_match__pid_1715__record_chip3__g3_m5wp6q__game_2_alt_profile__p004__g031,4350
persona_chip_match__pid_1715__record_chip3__g7_m5wp78__game_2_alt_profile__p004__g032,4457
persona_chip_match__pid_1715__record_chip4__cohort_02_m89542__game_1__p004__g033,4302
persona_chip_match__pid_1715__record_chip4__cohort_04_m8aboy__game_1__p004__g034,4304
persona_chip_match__pid_1715__record_chip4__cohort_05_m7xlsd__game_1__p004__g035,4348
persona_chip_match__pid_1715__record_chip4__cohort_05_m89542__game_1__p004__g036,4357
persona_chip_match__pid_1715__record_chip4__cohort_05_m898xg__game_1__p004__g037,4338
persona_chip_match__pid_1715__record_chip4__cohort_06_m89b9z__game_1__p004__g038,4323
persona_chip_match__pid_1715__record_chip4__cohort_06_m8acrp__game_1__p004__g039,4448
persona_chip_match__pid_1715__record_chip4__cohort_07_m8ad4g__game_1__p004__g040,4490
persona_chip_match__pid_1715__record_chip4__cohort_01_m898xg__game_2_alt_profile__p004__g041,4204
persona_chip_match__pid_1715__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p004__g042,4432
persona_chip_match__pid_1715__record_chip4__cohort_02_m89542__game_2_alt_profile__p004__g043,4304
persona_chip_match__pid_1715__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p004__g044,4297
persona_chip_match__pid_1715__record_chip4__cohort_03_m898xg__game_2_alt_profile__p004__g045,4362
persona_chip_match__pid_1715__record_chip4__cohort_04_m89542__game_2_alt_profile__p004__g046,4418
persona_chip_match__pid_1715__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p004__g047,4411
persona_chip_match__pid_1715__record_chip4__cohort_05_m898xg__game_2_alt_profile__p004__g048,4474
persona_chip_match__pid_1709__record_chip2__cohort_01_m7xia7__game_1__p005__g001,4277
persona_chip_match__pid_1709__record_chip2__cohort_02_m7xiz2__game_1__p005__g002,4440
persona_chip_match__pid_1709__record_chip2__cohort_03_m8aexq__game_1__p005__g003,4409
persona_chip_match__pid_1709__record_chip2__cohort_05_m7xjzy__game_1__p005__g004,4442
persona_chip_match__pid_1709__record_chip2__cohort_07_m8ag8i__game_1__p005__g005,4495
persona_chip_match__pid_1709__record_chip2__cohort_12_m8agmu__game_1__p005__g006,4436
persona_chip_match__pid_1709__record_chip2__cohort_14_m8agmu__game_1__p005__g007,4502
persona_chip_match__pid_1709__record_chip2__cohort_15_m8agmu__game_1__p005__g008,4434
persona_chip_match__pid_1709__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p005__g009,4381
persona_chip_match__pid_1709__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p005__g010,4440
persona_chip_match__pid_1709__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p005__g011,4458
persona_chip_match__pid_1709__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p005__g012,4529
persona_chip_match__pid_1709__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p005__g013,4513
persona_chip_match__pid_1709__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p005__g014,4340
persona_chip_match__pid_1709__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p005__g015,4326
persona_chip_match__pid_1709__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p005__g016,4365
persona_chip_match__pid_1709__record_chip3__cohort_01_m8aiq8__game_1__p005__g017,4415
persona_chip_match__pid_1709__record_chip3__cohort_05_m8aiq8__game_1__p005__g018,4404
persona_chip_match__pid_1709__record_chip3__g11_m5wp7b__game_1__p005__g019,4626
persona_chip_match__pid_1709__record_chip3__g17_m5wp8w__game_1__p005__g020,4462
persona_chip_match__pid_1709__record_chip3__g20_m5wq93__game_1__p005__g021,4472
persona_chip_match__pid_1709__record_chip3__g6_m5wp77__game_1__p005__g022,4509
persona_chip_match__pid_1709__record_chip3__g7_m5wp78__game_1__p005__g023,4583
persona_chip_match__pid_1709__record_chip3__g9_m5wp79__game_1__p005__g024,4382
persona_chip_match__pid_1709__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p005__g025,4328
persona_chip_match__pid_1709__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p005__g026,4441
persona_chip_match__pid_1709__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p005__g027,4361
persona_chip_match__pid_1709__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p005__g028,4446
persona_chip_match__pid_1709__record_chip3__g12_m5wp8p__game_2_alt_profile__p005__g029,4393
persona_chip_match__pid_1709__record_chip3__g13_m5wp8q__game_2_alt_profile__p005__g030,4591
persona_chip_match__pid_1709__record_chip3__g3_m5wp6q__game_2_alt_profile__p005__g031,4524
persona_chip_match__pid_1709__record_chip3__g7_m5wp78__game_2_alt_profile__p005__g032,4631
persona_chip_match__pid_1709__record_chip4__cohort_02_m89542__game_1__p005__g033,4476
persona_chip_match__pid_1709__record_chip4__cohort_04_m8aboy__game_1__p005__g034,4478
persona_chip_match__pid_1709__record_chip4__cohort_05_m7xlsd__game_1__p005__g035,4522
persona_chip_match__pid_1709__record_chip4__cohort_05_m89542__game_1__p005__g036,4531
persona_chip_match__pid_1709__record_chip4__cohort_05_m898xg__game_1__p005__g037,4512
persona_chip_match__pid_1709__record_chip4__cohort_06_m89b9z__game_1__p005__g038,4497
persona_chip_match__pid_1709__record_chip4__cohort_06_m8acrp__game_1__p005__g039,4622
persona_chip_match__pid_1709__record_chip4__cohort_07_m8ad4g__game_1__p005__g040,4664
persona_chip_match__pid_1709__record_chip4__cohort_01_m898xg__game_2_alt_profile__p005__g041,4378
persona_chip_match__pid_1709__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p005__g042,4606
persona_chip_match__pid_1709__record_chip4__cohort_02_m89542__game_2_alt_profile__p005__g043,4478
persona_chip_match__pid_1709__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p005__g044,4471
persona_chip_match__pid_1709__record_chip4__cohort_03_m898xg__game_2_alt_profile__p005__g045,4536
persona_chip_match__pid_1709__record_chip4__cohort_04_m89542__game_2_alt_profile__p005__g046,4592
persona_chip_match__pid_1709__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p005__g047,4585
persona_chip_match__pid_1709__record_chip4__cohort_05_m898xg__game_2_alt_profile__p005__g048,4648
persona_chip_match__pid_1611__record_chip2__cohort_01_m7xia7__game_1__p006__g001,4120
persona_chip_match__pid_1611__record_chip2__cohort_02_m7xiz2__game_1__p006__g002,4283
persona_chip_match__pid_1611__record_chip2__cohort_03_m8aexq__game_1__p006__g003,4252
persona_chip_match__pid_1611__record_chip2__cohort_05_m7xjzy__game_1__p006__g004,4285
persona_chip_match__pid_1611__record_chip2__cohort_07_m8ag8i__game_1__p006__g005,4338
persona_chip_match__pid_1611__record_chip2__cohort_12_m8agmu__game_1__p006__g006,4279
persona_chip_match__pid_1611__record_chip2__cohort_14_m8agmu__game_1__p006__g007,4345
persona_chip_match__pid_1611__record_chip2__cohort_15_m8agmu__game_1__p006__g008,4277
persona_chip_match__pid_1611__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p006__g009,4224
persona_chip_match__pid_1611__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p006__g010,4283
persona_chip_match__pid_1611__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p006__g011,4301
persona_chip_match__pid_1611__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p006__g012,4372
persona_chip_match__pid_1611__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p006__g013,4356
persona_chip_match__pid_1611__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p006__g014,4183
persona_chip_match__pid_1611__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p006__g015,4169
persona_chip_match__pid_1611__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p006__g016,4208
persona_chip_match__pid_1611__record_chip3__cohort_01_m8aiq8__game_1__p006__g017,4258
persona_chip_match__pid_1611__record_chip3__cohort_05_m8aiq8__game_1__p006__g018,4247
persona_chip_match__pid_1611__record_chip3__g11_m5wp7b__game_1__p006__g019,4469
persona_chip_match__pid_1611__record_chip3__g17_m5wp8w__game_1__p006__g020,4305
persona_chip_match__pid_1611__record_chip3__g20_m5wq93__game_1__p006__g021,4315
persona_chip_match__pid_1611__record_chip3__g6_m5wp77__game_1__p006__g022,4352
persona_chip_match__pid_1611__record_chip3__g7_m5wp78__game_1__p006__g023,4426
persona_chip_match__pid_1611__record_chip3__g9_m5wp79__game_1__p006__g024,4225
persona_chip_match__pid_1611__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p006__g025,4171
persona_chip_match__pid_1611__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p006__g026,4284
persona_chip_match__pid_1611__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p006__g027,4204
persona_chip_match__pid_1611__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p006__g028,4289
persona_chip_match__pid_1611__record_chip3__g12_m5wp8p__game_2_alt_profile__p006__g029,4236
persona_chip_match__pid_1611__record_chip3__g13_m5wp8q__game_2_alt_profile__p006__g030,4434
persona_chip_match__pid_1611__record_chip3__g3_m5wp6q__game_2_alt_profile__p006__g031,4367
persona_chip_match__pid_1611__record_chip3__g7_m5wp78__game_2_alt_profile__p006__g032,4474
persona_chip_match__pid_1611__record_chip4__cohort_02_m89542__game_1__p006__g033,4319
persona_chip_match__pid_1611__record_chip4__cohort_04_m8aboy__game_1__p006__g034,4321
persona_chip_match__pid_1611__record_chip4__cohort_05_m7xlsd__game_1__p006__g035,4365
persona_chip_match__pid_1611__record_chip4__cohort_05_m89542__game_1__p006__g036,4374
persona_chip_match__pid_1611__record_chip4__cohort_05_m898xg__game_1__p006__g037,4355
persona_chip_match__pid_1611__record_chip4__cohort_06_m89b9z__game_1__p006__g038,4340
persona_chip_match__pid_1611__record_chip4__cohort_06_m8acrp__game_1__p006__g039,4465
persona_chip_match__pid_1611__record_chip4__cohort_07_m8ad4g__game_1__p006__g040,4507
persona_chip_match__pid_1611__record_chip4__cohort_01_m898xg__game_2_alt_profile__p006__g041,4221
persona_chip_match__pid_1611__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p006__g042,4449
persona_chip_match__pid_1611__record_chip4__cohort_02_m89542__game_2_alt_profile__p006__g043,4321
persona_chip_match__pid_1611__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p006__g044,4314
persona_chip_match__pid_1611__record_chip4__cohort_03_m898xg__game_2_alt_profile__p006__g045,4379
persona_chip_match__pid_1611__record_chip4__cohort_04_m89542__game_2_alt_profile__p006__g046,4435
persona_chip_match__pid_1611__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p006__g047,4428
persona_chip_match__pid_1611__record_chip4__cohort_05_m898xg__game_2_alt_profile__p006__g048,4491
persona_chip_match__pid_569__record_chip2__cohort_01_m7xia7__game_1__p007__g001,4206
persona_chip_match__pid_569__record_chip2__cohort_02_m7xiz2__game_1__p007__g002,4369
persona_chip_match__pid_569__record_chip2__cohort_03_m8aexq__game_1__p007__g003,4338
persona_chip_match__pid_569__record_chip2__cohort_05_m7xjzy__game_1__p007__g004,4371
persona_chip_match__pid_569__record_chip2__cohort_07_m8ag8i__game_1__p007__g005,4424
persona_chip_match__pid_569__record_chip2__cohort_12_m8agmu__game_1__p007__g006,4365
persona_chip_match__pid_569__record_chip2__cohort_14_m8agmu__game_1__p007__g007,4431
