tag,cluster_id,feature,coef,abs_coef
COMMUNICATION,3,CONFIG_showRewardId,0.05335903202605088,0.05335903202605088
COMMUNICATION,4,CONFIG_MPCR,-0.1520439853538726,0.1520439853538726
COMMUNICATION,4,CONFIG_allOrNothing,-0.10678037127997059,0.10678037127997059
COMMUNICATION,4,CONFIG_defaultContribProp,0.05687049110765409,0.05687049110765409
COMMUNICATION,4,CONFIG_numRounds,-0.36442328020082104,0.36442328020082104
COMMUNICATION,4,CONFIG_playerCount,-0.02542095422163238,0.02542095422163238
COMMUNICATION,4,CONFIG_punishmentExists,0.21415994563522414,0.21415994563522414
COMMUNICATION,4,CONFIG_punishmentMagnitude,0.09440617236800128,0.09440617236800128
COMMUNICATION,4,CONFIG_rewardExists,0.1273834898595047,0.1273834898595047
COMMUNICATION,4,CONFIG_rewardMagnitude,-0.07019727714412163,0.07019727714412163
COMMUNICATION,4,CONFIG_showNRounds,-0.03396275607526398,0.03396275607526398
COMMUNICATION,4,CONFIG_showOtherSummaries,0.1421278490600945,0.1421278490600945
COMMUNICATION,4,CONFIG_showPunishmentId,-0.020628418093995446,0.020628418093995446
COMMUNICATION,4,CONFIG_showRewardId,-0.020628418093995446,0.020628418093995446
COMMUNICATION,5,CONFIG_MPCR,0.024164288066957446,0.024164288066957446
COMMUNICATION,5,CONFIG_allOrNothing,0.1395138179134424,0.1395138179134424
COMMUNICATION,5,CONFIG_defaultContribProp,0.06901696258542186,0.06901696258542186
COMMUNICATION,5,CONFIG_numRounds,0.4116208194339973,0.4116208194339973
COMMUNICATION,5,CONFIG_playerCount,0.2153001535983147,0.2153001535983147
COMMUNICATION,5,CONFIG_punishmentExists,-0.47592487651785903,0.47592487651785903
COMMUNICATION,5,CONFIG_punishmentMagnitude,-0.01596248256526784,0.01596248256526784
COMMUNICATION,5,CONFIG_rewardExists,-0.4142463864819853,0.4142463864819853
COMMUNICATION,5,CONFIG_rewardMagnitude,0.08559724594790383,0.08559724594790383
COMMUNICATION,5,CONFIG_showNRounds,-0.18013590206068406,0.18013590206068406
COMMUNICATION,5,CONFIG_showOtherSummaries,-0.10873280879264496,0.10873280879264496
COMMUNICATION,5,CONFIG_showPunishmentId,-0.05708646114728162,0.05708646114728162
COMMUNICATION,5,CONFIG_showRewardId,-0.05708646114728162,0.05708646114728162
COMMUNICATION,6,CONFIG_MPCR,0.1529574015142586,0.1529574015142586
COMMUNICATION,6,CONFIG_allOrNothing,-0.15065238150380109,0.15065238150380109
COMMUNICATION,6,CONFIG_defaultContribProp,0.03159669209983853,0.03159669209983853
COMMUNICATION,6,CONFIG_numRounds,-0.23616034575006317,0.23616034575006317
COMMUNICATION,6,CONFIG_playerCount,-0.14720966371335792,0.14720966371335792
COMMUNICATION,6,CONFIG_punishmentExists,0.40204978179816875,0.40204978179816875
COMMUNICATION,6,CONFIG_punishmentMagnitude,-0.05129213342505984,0.05129213342505984
COMMUNICATION,6,CONFIG_rewardExists,0.28196627577021327,0.28196627577021327
COMMUNICATION,6,CONFIG_rewardMagnitude,-0.06987184607942865,0.06987184607942865
COMMUNICATION,6,CONFIG_showNRounds,0.017809442871610705,0.017809442871610705
COMMUNICATION,6,CONFIG_showOtherSummaries,0.10680292047765352,0.10680292047765352
COMMUNICATION,6,CONFIG_showPunishmentId,0.06590561449461065,0.06590561449461065
COMMUNICATION,6,CONFIG_showRewardId,0.06590561449461065,0.06590561449461065
COMMUNICATION,7,CONFIG_MPCR,0.07920370140067831,0.07920370140067831
COMMUNICATION,7,CONFIG_allOrNothing,-0.06268542119066611,0.06268542119066611
COMMUNICATION,7,CONFIG_defaultContribProp,0.06841822632628014,0.06841822632628014
COMMUNICATION,7,CONFIG_numRounds,0.10835894261779057,0.10835894261779057
COMMUNICATION,7,CONFIG_playerCount,0.05374213067799035,0.05374213067799035
COMMUNICATION,7,CONFIG_punishmentExists,-0.04790434836363037,0.04790434836363037
COMMUNICATION,7,CONFIG_punishmentMagnitude,-0.03737574277182489,0.03737574277182489
COMMUNICATION,7,CONFIG_rewardExists,-0.016932971577259658,0.016932971577259658
COMMUNICATION,7,CONFIG_rewardMagnitude,0.029690415285341294,0.029690415285341294
COMMUNICATION,7,CONFIG_showNRounds,0.04174114725917299,0.04174114725917299
COMMUNICATION,7,CONFIG_showOtherSummaries,-0.01519602889605194,0.01519602889605194
COMMUNICATION,7,CONFIG_showPunishmentId,-0.032724443389934486,0.032724443389934486
COMMUNICATION,7,CONFIG_showRewardId,-0.032724443389934486,0.032724443389934486
COMMUNICATION,8,CONFIG_MPCR,-0.06947332953557801,0.06947332953557801
COMMUNICATION,8,CONFIG_allOrNothing,0.41460852607961296,0.41460852607961296
COMMUNICATION,8,CONFIG_defaultContribProp,0.06856538671716979,0.06856538671716979
COMMUNICATION,8,CONFIG_numRounds,0.26911216019618495,0.26911216019618495
COMMUNICATION,8,CONFIG_playerCount,-0.032981060489182576,0.032981060489182576
COMMUNICATION,8,CONFIG_punishmentExists,-0.4864389448948821,0.4864389448948821
COMMUNICATION,8,CONFIG_punishmentMagnitude,0.04338435017938639,0.04338435017938639
COMMUNICATION,8,CONFIG_rewardExists,-0.3968562422671915,0.3968562422671915
COMMUNICATION,8,CONFIG_rewardMagnitude,0.0025048950792483007,0.0025048950792483007
COMMUNICATION,8,CONFIG_showNRounds,-0.020652708650232516,0.020652708650232516
COMMUNICATION,8,CONFIG_showOtherSummaries,-0.10295967280497831,0.10295967280497831
COMMUNICATION,8,CONFIG_showPunishmentId,-0.050463573130382335,0.050463573130382335
COMMUNICATION,8,CONFIG_showRewardId,-0.050463573130382335,0.050463573130382335
COMMUNICATION,9,CONFIG_MPCR,-0.15682180480476307,0.15682180480476307
COMMUNICATION,9,CONFIG_allOrNothing,0.14696064539439363,0.14696064539439363
COMMUNICATION,9,CONFIG_defaultContribProp,-0.13122542811921084,0.13122542811921084
COMMUNICATION,9,CONFIG_numRounds,0.009205910324282399,0.009205910324282399
COMMUNICATION,9,CONFIG_playerCount,-0.044425328432517314,0.044425328432517314
COMMUNICATION,9,CONFIG_punishmentExists,-0.18202160640287846,0.18202160640287846
COMMUNICATION,9,CONFIG_punishmentMagnitude,0.0689160094800047,0.0689160094800047
COMMUNICATION,9,CONFIG_rewardExists,-0.020009772478047305,0.020009772478047305
COMMUNICATION,9,CONFIG_rewardMagnitude,0.07042870248976539,0.07042870248976539
COMMUNICATION,9,CONFIG_showNRounds,0.16304773103749032,0.16304773103749032
COMMUNICATION,9,CONFIG_showOtherSummaries,0.24591324276289273,0.24591324276289273
COMMUNICATION,9,CONFIG_showPunishmentId,-0.03696350496855776,0.03696350496855776
COMMUNICATION,9,CONFIG_showRewardId,-0.03696350496855776,0.03696350496855776
COMMUNICATION,10,CONFIG_MPCR,0.10135096522492684,0.10135096522492684
COMMUNICATION,10,CONFIG_allOrNothing,0.16598513368723797,0.16598513368723797
COMMUNICATION,10,CONFIG_defaultContribProp,0.0973868649268573,0.0973868649268573
COMMUNICATION,10,CONFIG_numRounds,-0.20249309328031126,0.20249309328031126
COMMUNICATION,10,CONFIG_playerCount,-0.2755196571206455,0.2755196571206455
COMMUNICATION,10,CONFIG_punishmentExists,0.3275093459385214,0.3275093459385214
COMMUNICATION,10,CONFIG_punishmentMagnitude,0.09642405790372424,0.09642405790372424
COMMUNICATION,10,CONFIG_rewardExists,0.3077382466778225,0.3077382466778225
COMMUNICATION,10,CONFIG_rewardMagnitude,-0.008333237570059032,0.008333237570059032
COMMUNICATION,10,CONFIG_showNRounds,0.06834735968434895,0.06834735968434895
COMMUNICATION,10,CONFIG_showOtherSummaries,0.3223564572133559,0.3223564572133559
COMMUNICATION,10,CONFIG_showPunishmentId,0.07449749475879394,0.07449749475879394
COMMUNICATION,10,CONFIG_showRewardId,0.07449749475879394,0.07449749475879394
COMMUNICATION,11,CONFIG_MPCR,-0.24081297406025823,0.24081297406025823
COMMUNICATION,11,CONFIG_allOrNothing,-0.26195653731968277,0.26195653731968277
COMMUNICATION,11,CONFIG_defaultContribProp,0.01514950017911298,0.01514950017911298
COMMUNICATION,11,CONFIG_numRounds,-0.15846135996381916,0.15846135996381916
COMMUNICATION,11,CONFIG_playerCount,-0.035697993014835394,0.035697993014835394
COMMUNICATION,11,CONFIG_punishmentExists,-0.24755166366641262,0.24755166366641262
COMMUNICATION,11,CONFIG_punishmentMagnitude,0.12666645658153305,0.12666645658153305
COMMUNICATION,11,CONFIG_rewardExists,-0.1592296885182551,0.1592296885182551
COMMUNICATION,11,CONFIG_rewardMagnitude,-0.15816967320044822,0.15816967320044822
COMMUNICATION,11,CONFIG_showNRounds,-0.11671636749852499,0.11671636749852499
COMMUNICATION,11,CONFIG_showOtherSummaries,-0.2246358215732031,0.2246358215732031
COMMUNICATION,11,CONFIG_showPunishmentId,-0.03973243996238952,0.03973243996238952
COMMUNICATION,11,CONFIG_showRewardId,-0.03973243996238952,0.03973243996238952
COMMUNICATION,12,CONFIG_MPCR,-0.09804706429151656,0.09804706429151656
COMMUNICATION,12,CONFIG_allOrNothing,-0.08683785473397285,0.08683785473397285
COMMUNICATION,12,CONFIG_defaultContribProp,0.25305466743044913,0.25305466743044913
COMMUNICATION,12,CONFIG_numRounds,-0.7958382167323682,0.7958382167323682
COMMUNICATION,12,CONFIG_playerCount,-0.6165707471850265,0.6165707471850265
COMMUNICATION,12,CONFIG_punishmentExists,0.3826763936952773,0.3826763936952773
COMMUNICATION,12,CONFIG_punishmentMagnitude,-0.08803691093379505,0.08803691093379505
COMMUNICATION,12,CONFIG_rewardExists,0.47904430962278416,0.47904430962278416
COMMUNICATION,12,CONFIG_rewardMagnitude,0.12370948506807335,0.12370948506807335
COMMUNICATION,12,CONFIG_showNRounds,0.308056059608993,0.308056059608993
COMMUNICATION,12,CONFIG_showOtherSummaries,0.25339974782823577,0.25339974782823577
COMMUNICATION,12,CONFIG_showPunishmentId,0.07967386362914296,0.07967386362914296
COMMUNICATION,12,CONFIG_showRewardId,0.07967386362914296,0.07967386362914296
COMMUNICATION,13,CONFIG_MPCR,-0.07563156807465672,0.07563156807465672
COMMUNICATION,13,CONFIG_allOrNothing,-0.22389798938982994,0.22389798938982994
COMMUNICATION,13,CONFIG_defaultContribProp,-0.12822222089817403,0.12822222089817403
COMMUNICATION,13,CONFIG_numRounds,-0.14071999901010726,0.14071999901010726
COMMUNICATION,13,CONFIG_playerCount,0.06395408887225126,0.06395408887225126
COMMUNICATION,13,CONFIG_punishmentExists,-0.14646372623769427,0.14646372623769427
COMMUNICATION,13,CONFIG_punishmentMagnitude,-0.3167219556827706,0.3167219556827706
COMMUNICATION,13,CONFIG_rewardExists,-0.30757858895554424,0.30757858895554424
COMMUNICATION,13,CONFIG_rewardMagnitude,0.04859628229067019,0.04859628229067019
COMMUNICATION,13,CONFIG_showNRounds,0.03409706870957679,0.03409706870957679
COMMUNICATION,13,CONFIG_showOtherSummaries,-0.2677101681994804,0.2677101681994804
COMMUNICATION,13,CONFIG_showPunishmentId,-0.04729533421892415,0.04729533421892415
COMMUNICATION,13,CONFIG_showRewardId,-0.04729533421892415,0.04729533421892415
COMMUNICATION,14,CONFIG_MPCR,-0.1179758934969169,0.1179758934969169
COMMUNICATION,14,CONFIG_allOrNothing,0.012163512591527327,0.012163512591527327
COMMUNICATION,14,CONFIG_defaultContribProp,-0.007169639277031885,0.007169639277031885
COMMUNICATION,14,CONFIG_numRounds,-0.29217960170630336,0.29217960170630336
COMMUNICATION,14,CONFIG_playerCount,-0.3689010463128116,0.3689010463128116
COMMUNICATION,14,CONFIG_punishmentExists,-0.11991874793196514,0.11991874793196514
COMMUNICATION,14,CONFIG_punishmentMagnitude,-0.19392370676369125,0.19392370676369125
COMMUNICATION,14,CONFIG_rewardExists,0.02343418972182916,0.02343418972182916
COMMUNICATION,14,CONFIG_rewardMagnitude,-0.042798808851325615,0.042798808851325615
COMMUNICATION,14,CONFIG_showNRounds,0.38199778427034115,0.38199778427034115
COMMUNICATION,14,CONFIG_showOtherSummaries,-0.06743048145446433,0.06743048145446433
COMMUNICATION,14,CONFIG_showPunishmentId,-0.04403486033960506,0.04403486033960506
COMMUNICATION,14,CONFIG_showRewardId,-0.04403486033960506,0.04403486033960506
CONTRIBUTION,0,CONFIG_MPCR,-0.28457782953779454,0.28457782953779454
CONTRIBUTION,0,CONFIG_allOrNothing,-2.5835162785272163,2.5835162785272163
CONTRIBUTION,0,CONFIG_chat,-0.7018216894852058,0.7018216894852058
CONTRIBUTION,0,CONFIG_defaultContribProp,-0.26696102625520474,0.26696102625520474
CONTRIBUTION,0,CONFIG_numRounds,-0.4643080589763281,0.4643080589763281
CONTRIBUTION,0,CONFIG_playerCount,-0.1484419732497614,0.1484419732497614
CONTRIBUTION,0,CONFIG_punishmentExists,0.16933172540939756,0.16933172540939756
CONTRIBUTION,0,CONFIG_punishmentMagnitude,-0.1852061109383994,0.1852061109383994
CONTRIBUTION,0,CONFIG_rewardExists,0.009042056125480638,0.009042056125480638
CONTRIBUTION,0,CONFIG_rewardMagnitude,-0.06123484811068653,0.06123484811068653
CONTRIBUTION,0,CONFIG_showNRounds,0.22179676988817157,0.22179676988817157
CONTRIBUTION,0,CONFIG_showOtherSummaries,-0.020038691082444725,0.020038691082444725
CONTRIBUTION,0,CONFIG_showPunishmentId,0.09024148718788295,0.09024148718788295
CONTRIBUTION,0,CONFIG_showRewardId,0.09024148718788295,0.09024148718788295
CONTRIBUTION,1,CONFIG_MPCR,-0.3994698756221144,0.3994698756221144
CONTRIBUTION,1,CONFIG_allOrNothing,-0.5706755586767234,0.5706755586767234
CONTRIBUTION,1,CONFIG_chat,-0.649053989384202,0.649053989384202
CONTRIBUTION,1,CONFIG_defaultContribProp,-0.09586025526999246,0.09586025526999246
CONTRIBUTION,1,CONFIG_numRounds,0.11881232713668177,0.11881232713668177
CONTRIBUTION,1,CONFIG_playerCount,-0.06555961071517963,0.06555961071517963
CONTRIBUTION,1,CONFIG_punishmentExists,-0.1808401918913177,0.1808401918913177
CONTRIBUTION,1,CONFIG_punishmentMagnitude,-0.18673879296534857,0.18673879296534857
CONTRIBUTION,1,CONFIG_rewardExists,-0.08355402220608955,0.08355402220608955
CONTRIBUTION,1,CONFIG_rewardMagnitude,0.14830537738904898,0.14830537738904898
CONTRIBUTION,1,CONFIG_showNRounds,0.12302942535281126,0.12302942535281126
CONTRIBUTION,1,CONFIG_showOtherSummaries,0.20840969098407827,0.20840969098407827
CONTRIBUTION,1,CONFIG_showPunishmentId,0.03440090307414012,0.03440090307414012
CONTRIBUTION,1,CONFIG_showRewardId,0.03440090307414012,0.03440090307414012
CONTRIBUTION,2,CONFIG_MPCR,-0.3736593718832437,0.3736593718832437
CONTRIBUTION,2,CONFIG_allOrNothing,0.33799534489472816,0.33799534489472816
CONTRIBUTION,2,CONFIG_chat,-0.26979806259783,0.26979806259783
CONTRIBUTION,2,CONFIG_defaultContribProp,0.05018243044331196,0.05018243044331196
CONTRIBUTION,2,CONFIG_numRounds,0.20729505969143938,0.20729505969143938
CONTRIBUTION,2,CONFIG_playerCount,-0.23191168986288901,0.23191168986288901
CONTRIBUTION,2,CONFIG_punishmentExists,-0.3331676785276381,0.3331676785276381
CONTRIBUTION,2,CONFIG_punishmentMagnitude,-0.04646799373035936,0.04646799373035936
CONTRIBUTION,2,CONFIG_rewardExists,-0.1717900026604527,0.1717900026604527
CONTRIBUTION,2,CONFIG_rewardMagnitude,0.10310036837749244,0.10310036837749244
CONTRIBUTION,2,CONFIG_showNRounds,0.08282548417849775,0.08282548417849775
CONTRIBUTION,2,CONFIG_showOtherSummaries,0.12870006175097873,0.12870006175097873
CONTRIBUTION,2,CONFIG_showPunishmentId,-0.019796174301188175,0.019796174301188175
CONTRIBUTION,2,CONFIG_showRewardId,-0.019796174301188175,0.019796174301188175
CONTRIBUTION,3,CONFIG_MPCR,-0.11410976227725285,0.11410976227725285
CONTRIBUTION,3,CONFIG_allOrNothing,0.6819771241662836,0.6819771241662836
CONTRIBUTION,3,CONFIG_chat,-0.15040944134453296,0.15040944134453296
CONTRIBUTION,3,CONFIG_defaultContribProp,0.22906174528522114,0.22906174528522114
CONTRIBUTION,3,CONFIG_numRounds,-0.29931703386859393,0.29931703386859393
CONTRIBUTION,3,CONFIG_playerCount,-0.031451069131461167,0.031451069131461167
CONTRIBUTION,3,CONFIG_punishmentExists,-0.2587687031885121,0.2587687031885121
CONTRIBUTION,3,CONFIG_punishmentMagnitude,0.04799253733095316,0.04799253733095316
CONTRIBUTION,3,CONFIG_rewardExists,-0.1107422512196892,0.1107422512196892
CONTRIBUTION,3,CONFIG_rewardMagnitude,-0.04666119054176295,0.04666119054176295
CONTRIBUTION,3,CONFIG_showNRounds,0.09747857578388221,0.09747857578388221
CONTRIBUTION,3,CONFIG_showOtherSummaries,-0.008441406028858582,0.008441406028858582
CONTRIBUTION,3,CONFIG_showPunishmentId,-0.006465576225191077,0.006465576225191077
CONTRIBUTION,3,CONFIG_showRewardId,-0.006465576225191077,0.006465576225191077
CONTRIBUTION,4,CONFIG_MPCR,-0.08928297407725923,0.08928297407725923
CONTRIBUTION,4,CONFIG_allOrNothing,-1.1307242077575996,1.1307242077575996
CONTRIBUTION,4,CONFIG_chat,-0.4856396863487117,0.4856396863487117
CONTRIBUTION,4,CONFIG_defaultContribProp,-0.13365928748959693,0.13365928748959693
CONTRIBUTION,4,CONFIG_numRounds,-0.21817726713725638,0.21817726713725638
CONTRIBUTION,4,CONFIG_playerCount,-0.1120176078081516,0.1120176078081516
CONTRIBUTION,4,CONFIG_punishmentExists,0.19135658775366737,0.19135658775366737
CONTRIBUTION,4,CONFIG_punishmentMagnitude,0.09465653839322492,0.09465653839322492
CONTRIBUTION,4,CONFIG_rewardExists,0.2594505063923797,0.2594505063923797
CONTRIBUTION,4,CONFIG_rewardMagnitude,0.030876367281611732,0.030876367281611732
CONTRIBUTION,4,CONFIG_showNRounds,-0.026995916376909675,0.026995916376909675
CONTRIBUTION,4,CONFIG_showOtherSummaries,-0.02012818165655386,0.02012818165655386
CONTRIBUTION,4,CONFIG_showPunishmentId,0.012500106329438402,0.012500106329438402
CONTRIBUTION,4,CONFIG_showRewardId,0.012500106329438402,0.012500106329438402
CONTRIBUTION,5,CONFIG_MPCR,-0.1660894213540357,0.1660894213540357
CONTRIBUTION,5,CONFIG_allOrNothing,0.5971147130135396,0.5971147130135396
CONTRIBUTION,5,CONFIG_chat,-0.06122123749225244,0.06122123749225244
CONTRIBUTION,5,CONFIG_defaultContribProp,-0.025719714205557187,0.025719714205557187
CONTRIBUTION,5,CONFIG_numRounds,-0.0816241031226221,0.0816241031226221
CONTRIBUTION,5,CONFIG_playerCount,-0.05390980742909893,0.05390980742909893
CONTRIBUTION,5,CONFIG_punishmentExists,-0.37273594146394484,0.37273594146394484
CONTRIBUTION,5,CONFIG_punishmentMagnitude,-0.08338124129374133,0.08338124129374133
CONTRIBUTION,5,CONFIG_rewardExists,-0.18215948679807545,0.18215948679807545
CONTRIBUTION,5,CONFIG_rewardMagnitude,0.043846785691352766,0.043846785691352766
CONTRIBUTION,5,CONFIG_showNRounds,0.09383265353805621,0.09383265353805621
CONTRIBUTION,5,CONFIG_showOtherSummaries,0.16629194402997252,0.16629194402997252
CONTRIBUTION,5,CONFIG_showPunishmentId,-0.05303422199890006,0.05303422199890006
CONTRIBUTION,5,CONFIG_showRewardId,-0.05303422199890006,0.05303422199890006
CONTRIBUTION,6,CONFIG_MPCR,0.1165634847711004,0.1165634847711004
CONTRIBUTION,6,CONFIG_allOrNothing,0.5358079478139809,0.5358079478139809
CONTRIBUTION,6,CONFIG_chat,0.23167663322305138,0.23167663322305138
CONTRIBUTION,6,CONFIG_defaultContribProp,0.00394886170765315,0.00394886170765315
CONTRIBUTION,6,CONFIG_numRounds,-0.11185511451028,0.11185511451028
CONTRIBUTION,6,CONFIG_playerCount,-0.06356792424771143,0.06356792424771143
CONTRIBUTION,6,CONFIG_punishmentExists,-0.05660827451583047,0.05660827451583047
CONTRIBUTION,6,CONFIG_punishmentMagnitude,0.0018615508383587546,0.0018615508383587546
CONTRIBUTION,6,CONFIG_rewardExists,0.0005253352441672542,0.0005253352441672542
CONTRIBUTION,6,CONFIG_rewardMagnitude,-0.06037747797141359,0.06037747797141359
CONTRIBUTION,6,CONFIG_showNRounds,0.02529448816760674,0.02529448816760674
CONTRIBUTION,6,CONFIG_showOtherSummaries,-0.0018977912421263277,0.0018977912421263277
CONTRIBUTION,6,CONFIG_showPunishmentId,-0.026746105676336084,0.026746105676336084
CONTRIBUTION,6,CONFIG_showRewardId,-0.026746105676336084,0.026746105676336084
CONTRIBUTION,7,CONFIG_MPCR,0.1317420307771589,0.1317420307771589
CONTRIBUTION,7,CONFIG_allOrNothing,-0.6340481301423938,0.6340481301423938
CONTRIBUTION,7,CONFIG_chat,0.19711026685194624,0.19711026685194624
CONTRIBUTION,7,CONFIG_defaultContribProp,0.07302347083720707,0.07302347083720707
CONTRIBUTION,7,CONFIG_numRounds,0.2605307456666701,0.2605307456666701
CONTRIBUTION,7,CONFIG_playerCount,0.06270760878256663,0.06270760878256663
CONTRIBUTION,7,CONFIG_punishmentExists,0.18978985997056072,0.18978985997056072
CONTRIBUTION,7,CONFIG_punishmentMagnitude,-0.019250162434722915,0.019250162434722915
CONTRIBUTION,7,CONFIG_rewardExists,0.37506370539824074,0.37506370539824074
CONTRIBUTION,7,CONFIG_rewardMagnitude,0.06302404875878793,0.06302404875878793
CONTRIBUTION,7,CONFIG_showNRounds,-0.08009295704893565,0.08009295704893565
CONTRIBUTION,7,CONFIG_showOtherSummaries,0.01602480487044842,0.01602480487044842
CONTRIBUTION,7,CONFIG_showPunishmentId,-0.014350495308856704,0.014350495308856704
CONTRIBUTION,7,CONFIG_showRewardId,-0.014350495308856704,0.014350495308856704
CONTRIBUTION,8,CONFIG_MPCR,-0.013073566274770392,0.013073566274770392
CONTRIBUTION,8,CONFIG_allOrNothing,0.5024948055389712,0.5024948055389712
CONTRIBUTION,8,CONFIG_chat,0.21803896445440835,0.21803896445440835
CONTRIBUTION,8,CONFIG_defaultContribProp,-0.06249475042275357,0.06249475042275357
CONTRIBUTION,8,CONFIG_numRounds,0.12072907899778963,0.12072907899778963
CONTRIBUTION,8,CONFIG_playerCount,-0.055160614934629704,0.055160614934629704
CONTRIBUTION,8,CONFIG_punishmentExists,-0.08262175410217246,0.08262175410217246
CONTRIBUTION,8,CONFIG_punishmentMagnitude,0.0742163460323956,0.0742163460323956
CONTRIBUTION,8,CONFIG_rewardExists,-0.2759909629824831,0.2759909629824831
CONTRIBUTION,8,CONFIG_rewardMagnitude,0.0681395695305273,0.0681395695305273
CONTRIBUTION,8,CONFIG_showNRounds,-0.1096992771313436,0.1096992771313436
CONTRIBUTION,8,CONFIG_showOtherSummaries,-0.04452079823544744,0.04452079823544744
CONTRIBUTION,8,CONFIG_showPunishmentId,-0.002373861152219277,0.002373861152219277
CONTRIBUTION,8,CONFIG_showRewardId,-0.002373861152219277,0.002373861152219277
CONTRIBUTION,9,CONFIG_MPCR,0.24711928085506024,0.24711928085506024
CONTRIBUTION,9,CONFIG_allOrNothing,-0.019191613599706506,0.019191613599706506
CONTRIBUTION,9,CONFIG_chat,0.3416865315626685,0.3416865315626685
CONTRIBUTION,9,CONFIG_defaultContribProp,0.09966103548859577,0.09966103548859577
CONTRIBUTION,9,CONFIG_numRounds,-0.21092419191621495,0.21092419191621495
