custom_id,input_tokens_tiktoken
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_02_m89542__game_2_alt_profile__p001__g043,2469
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p001__g044,2462
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_03_m898xg__game_2_alt_profile__p001__g045,2527
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_04_m89542__game_2_alt_profile__p001__g046,2583
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p001__g047,2576
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_05_m898xg__game_2_alt_profile__p001__g048,2639
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_01_m7xia7__game_1__p002__g001,2553
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_02_m7xiz2__game_1__p002__g002,2716
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_03_m8aexq__game_1__p002__g003,2685
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_05_m7xjzy__game_1__p002__g004,2718
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_07_m8ag8i__game_1__p002__g005,2771
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_12_m8agmu__game_1__p002__g006,2712
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_14_m8agmu__game_1__p002__g007,2778
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_15_m8agmu__game_1__p002__g008,2710
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p002__g009,2657
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p002__g010,2716
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p002__g011,2734
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p002__g012,2805
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p002__g013,2789
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p002__g014,2616
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p002__g015,2602
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p002__g016,2641
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_01_m8aiq8__game_1__p002__g017,2691
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_05_m8aiq8__game_1__p002__g018,2680
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g11_m5wp7b__game_1__p002__g019,2902
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g17_m5wp8w__game_1__p002__g020,2738
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g20_m5wq93__game_1__p002__g021,2748
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g6_m5wp77__game_1__p002__g022,2785
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g7_m5wp78__game_1__p002__g023,2859
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g9_m5wp79__game_1__p002__g024,2658
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p002__g025,2604
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p002__g026,2717
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p002__g027,2637
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p002__g028,2722
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g12_m5wp8p__game_2_alt_profile__p002__g029,2669
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g13_m5wp8q__game_2_alt_profile__p002__g030,2867
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g3_m5wp6q__game_2_alt_profile__p002__g031,2800
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g7_m5wp78__game_2_alt_profile__p002__g032,2907
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_02_m89542__game_1__p002__g033,2752
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_04_m8aboy__game_1__p002__g034,2754
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_05_m7xlsd__game_1__p002__g035,2798
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_05_m89542__game_1__p002__g036,2807
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_05_m898xg__game_1__p002__g037,2788
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_06_m89b9z__game_1__p002__g038,2773
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_06_m8acrp__game_1__p002__g039,2898
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_07_m8ad4g__game_1__p002__g040,2940
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_01_m898xg__game_2_alt_profile__p002__g041,2654
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p002__g042,2882
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_02_m89542__game_2_alt_profile__p002__g043,2754
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p002__g044,2747
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_03_m898xg__game_2_alt_profile__p002__g045,2812
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_04_m89542__game_2_alt_profile__p002__g046,2868
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p002__g047,2861
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_05_m898xg__game_2_alt_profile__p002__g048,2924
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_01_m7xia7__game_1__p003__g001,2302
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_02_m7xiz2__game_1__p003__g002,2465
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_03_m8aexq__game_1__p003__g003,2434
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_05_m7xjzy__game_1__p003__g004,2467
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_07_m8ag8i__game_1__p003__g005,2520
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_12_m8agmu__game_1__p003__g006,2461
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_14_m8agmu__game_1__p003__g007,2527
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_15_m8agmu__game_1__p003__g008,2459
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p003__g009,2406
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p003__g010,2465
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p003__g011,2483
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p003__g012,2554
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p003__g013,2538
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p003__g014,2365
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p003__g015,2351
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p003__g016,2390
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_01_m8aiq8__game_1__p003__g017,2440
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_05_m8aiq8__game_1__p003__g018,2429
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g11_m5wp7b__game_1__p003__g019,2651
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g17_m5wp8w__game_1__p003__g020,2487
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g20_m5wq93__game_1__p003__g021,2497
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g6_m5wp77__game_1__p003__g022,2534
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g7_m5wp78__game_1__p003__g023,2608
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g9_m5wp79__game_1__p003__g024,2407
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p003__g025,2353
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p003__g026,2466
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p003__g027,2386
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p003__g028,2471
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g12_m5wp8p__game_2_alt_profile__p003__g029,2418
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g13_m5wp8q__game_2_alt_profile__p003__g030,2616
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g3_m5wp6q__game_2_alt_profile__p003__g031,2549
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g7_m5wp78__game_2_alt_profile__p003__g032,2656
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_02_m89542__game_1__p003__g033,2501
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_04_m8aboy__game_1__p003__g034,2503
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_05_m7xlsd__game_1__p003__g035,2547
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_05_m89542__game_1__p003__g036,2556
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_05_m898xg__game_1__p003__g037,2537
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_06_m89b9z__game_1__p003__g038,2522
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_06_m8acrp__game_1__p003__g039,2647
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_07_m8ad4g__game_1__p003__g040,2689
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_01_m898xg__game_2_alt_profile__p003__g041,2403
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p003__g042,2631
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_02_m89542__game_2_alt_profile__p003__g043,2503
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p003__g044,2496
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_03_m898xg__game_2_alt_profile__p003__g045,2561
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_04_m89542__game_2_alt_profile__p003__g046,2617
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p003__g047,2610
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_05_m898xg__game_2_alt_profile__p003__g048,2673
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_01_m7xia7__game_1__p004__g001,2405
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_02_m7xiz2__game_1__p004__g002,2568
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_03_m8aexq__game_1__p004__g003,2537
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_05_m7xjzy__game_1__p004__g004,2570
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_07_m8ag8i__game_1__p004__g005,2623
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_12_m8agmu__game_1__p004__g006,2564
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_14_m8agmu__game_1__p004__g007,2630
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_15_m8agmu__game_1__p004__g008,2562
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p004__g009,2509
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p004__g010,2568
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p004__g011,2586
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p004__g012,2657
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p004__g013,2641
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p004__g014,2468
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p004__g015,2454
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p004__g016,2493
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_01_m8aiq8__game_1__p004__g017,2543
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_05_m8aiq8__game_1__p004__g018,2532
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g11_m5wp7b__game_1__p004__g019,2754
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g17_m5wp8w__game_1__p004__g020,2590
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g20_m5wq93__game_1__p004__g021,2600
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g6_m5wp77__game_1__p004__g022,2637
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g7_m5wp78__game_1__p004__g023,2711
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g9_m5wp79__game_1__p004__g024,2510
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p004__g025,2456
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p004__g026,2569
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p004__g027,2489
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p004__g028,2574
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g12_m5wp8p__game_2_alt_profile__p004__g029,2521
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g13_m5wp8q__game_2_alt_profile__p004__g030,2719
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g3_m5wp6q__game_2_alt_profile__p004__g031,2652
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g7_m5wp78__game_2_alt_profile__p004__g032,2759
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_02_m89542__game_1__p004__g033,2604
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_04_m8aboy__game_1__p004__g034,2606
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_05_m7xlsd__game_1__p004__g035,2650
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_05_m89542__game_1__p004__g036,2659
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_05_m898xg__game_1__p004__g037,2640
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_06_m89b9z__game_1__p004__g038,2625
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_06_m8acrp__game_1__p004__g039,2750
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_07_m8ad4g__game_1__p004__g040,2792
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_01_m898xg__game_2_alt_profile__p004__g041,2506
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p004__g042,2734
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_02_m89542__game_2_alt_profile__p004__g043,2606
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p004__g044,2599
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_03_m898xg__game_2_alt_profile__p004__g045,2664
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_04_m89542__game_2_alt_profile__p004__g046,2720
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p004__g047,2713
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_05_m898xg__game_2_alt_profile__p004__g048,2776
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_01_m7xia7__game_1__p005__g001,2290
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_02_m7xiz2__game_1__p005__g002,2453
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_03_m8aexq__game_1__p005__g003,2422
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_05_m7xjzy__game_1__p005__g004,2455
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_07_m8ag8i__game_1__p005__g005,2508
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_12_m8agmu__game_1__p005__g006,2449
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_14_m8agmu__game_1__p005__g007,2515
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_15_m8agmu__game_1__p005__g008,2447
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p005__g009,2394
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p005__g010,2453
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p005__g011,2471
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p005__g012,2542
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p005__g013,2526
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p005__g014,2353
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p005__g015,2339
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p005__g016,2378
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_01_m8aiq8__game_1__p005__g017,2428
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_05_m8aiq8__game_1__p005__g018,2417
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g11_m5wp7b__game_1__p005__g019,2639
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g17_m5wp8w__game_1__p005__g020,2475
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g20_m5wq93__game_1__p005__g021,2485
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g6_m5wp77__game_1__p005__g022,2522
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g7_m5wp78__game_1__p005__g023,2596
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g9_m5wp79__game_1__p005__g024,2395
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p005__g025,2341
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p005__g026,2454
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p005__g027,2374
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p005__g028,2459
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g12_m5wp8p__game_2_alt_profile__p005__g029,2406
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g13_m5wp8q__game_2_alt_profile__p005__g030,2604
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g3_m5wp6q__game_2_alt_profile__p005__g031,2537
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g7_m5wp78__game_2_alt_profile__p005__g032,2644
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_02_m89542__game_1__p005__g033,2489
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_04_m8aboy__game_1__p005__g034,2491
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_05_m7xlsd__game_1__p005__g035,2535
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_05_m89542__game_1__p005__g036,2544
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_05_m898xg__game_1__p005__g037,2525
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_06_m89b9z__game_1__p005__g038,2510
