metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,metric_scope,n_groups,model_score,median_value,model_stderr
mean_alignment_abs_error,SH_delegated,,0.07155,0.07,0.030000000000000006,0.115,session,4,0.585,0.5900000000000001,0.0736545993132812
mean_alignment_abs_error,TGReceiver_decision_direct_mean,,0.2509620349230644,0.23998496789170004,0.16851792496075013,0.35918879141132154,scenario,6,0.32059846140544357,0.27,0.04418248340221663
mean_alignment_abs_error,TGReceiver_decision_nonnull_rate,,0.01975,0.018750000000000006,0.008687499999999999,0.0325,scenario,6,0.09625,0.0,0.048415519206138846
mean_alignment_abs_error,TGReceiver_delegated,,0.079,0.07500000000000004,0.03474999999999998,0.13,session,4,0.38499999999999995,0.41,0.09912113800799503
mean_alignment_abs_error,TGSender_decision_nonnull_rate,,0.02015,0.019999999999999997,0.008750000000000004,0.0325,scenario,6,0.08124999999999999,0.0,0.043068501637894635
mean_alignment_abs_error,TGSender_delegated,,0.0806,0.07999999999999997,0.035,0.13,session,4,0.32499999999999996,0.31999999999999995,0.10340051579497402
mean_alignment_abs_error,UGProposer_decision_direct_mean,,0.19589066629427826,0.19517871397376438,0.1274838650165809,0.27024712403831264,scenario,6,0.5875961538461538,0.6799999999999997,0.10511749965035132
mean_alignment_abs_error,UGProposer_decision_nonnull_rate,,0.017925,0.0175,0.0075,0.028812499999999977,scenario,6,0.16749999999999998,0.0,0.07518588076671485
mean_alignment_abs_error,UGProposer_delegated,,0.0717,0.07,0.03,0.11524999999999994,session,4,0.6699999999999999,0.6699999999999999,0.028867513459481284
mean_alignment_abs_error,UGResponder_decision_direct_mean,,0.2770719926760097,0.27446466146132453,0.1629489884428915,0.4080615105814526,scenario,6,1.9004817927170867,1.94,0.1471601585146331
mean_alignment_abs_error,UGResponder_decision_nonnull_rate,,0.01944375,0.018750000000000003,0.008749999999999994,0.031249999999999986,scenario,6,0.14125,0.0,0.0636256958049707
mean_alignment_abs_error,UGResponder_delegated,,0.077775,0.07500000000000001,0.035,0.12499999999999997,session,4,0.565,0.55,0.03403429642777022
mean_alignment_abs_error,delegation_index_mean,,0.047303571428571424,0.04607142857142855,0.020000000000000004,0.08142857142857146,paper_index_session,4,0.4921428571428572,0.5057142857142858,0.06931516310833218
mean_alignment_abs_error,equality_index_mean,,0.03917813325885565,0.03903574279475287,0.025496773003316178,0.05404942480766254,paper_index_scenario,6,0.11751923076923082,0.1359999999999999,0.021023499930070272
mean_alignment_abs_error,intentions_index_mean,,0.034975690454016425,0.03524708235442043,0.020711716525802663,0.051287196944464375,paper_index_scenario,6,0.17701339285714285,0.18250000000000002,0.013867780098893544
mean_alignment_abs_error,kindness_index_mean,,0.0500151457674383,0.048607551420630606,0.033112184188137876,0.07099165892839784,paper_index_scenario,6,0.14900000000000005,0.14,0.016902213639621102
mean_alignment_abs_error,payoff_index_mean,,0.029385703113890705,0.028272679992969615,0.01891176015804338,0.0429155050188184,paper_index_scenario,6,0.08687868172929909,0.08533333333333343,0.011368980387135519
mean_alignment_abs_error,predictability_index_mean,,0.08045453300857038,0.07852547671763452,0.05511188237899216,0.10847203657329933,paper_index_scenario,6,0.2900414095708213,0.2941176470588235,0.027875830202162753
mean_alignment_abs_error,prosociality_index_mean,,0.0317215211365891,0.03105008869703165,0.02134182544130541,0.044478301136238754,paper_index_scenario,6,0.13057068606428085,0.15572705314009677,0.015906288153072483
