treatment_name,experiment_code,role,visibility,schema_type,metric,generated_value,human_value,abs_error,generated_n,human_n
E2_ROLE_A_HIDDEN,E2,A,hidden,role_a_check,pattern_unchecked_act,0.0,0.04,0.04,50,50
E2_ROLE_A_HIDDEN,E2,A,hidden,role_a_check,pattern_unchecked_no_act,0.02,0.22,0.2,50,50
E2_ROLE_A_OBSERVABLE,E2,A,observable,role_a_check,check_rate,0.98,0.62,0.36,50,50
E2_ROLE_A_OBSERVABLE,E2,A,observable,role_a_check,act_rate,0.64,0.38,0.26,50,50
E2_ROLE_A_OBSERVABLE,E2,A,observable,role_a_check,mean_return_pct,47.1,41.64,5.460000000000001,50,50
E2_ROLE_A_OBSERVABLE,E2,A,observable,role_a_check,pattern_checked_act,0.64,0.3,0.34,50,50
E2_ROLE_A_OBSERVABLE,E2,A,observable,role_a_check,pattern_checked_no_act,0.34,0.32,0.020000000000000018,50,50
E2_ROLE_A_OBSERVABLE,E2,A,observable,role_a_check,pattern_unchecked_act,0.0,0.08,0.08,50,50
E2_ROLE_A_OBSERVABLE,E2,A,observable,role_a_check,pattern_unchecked_no_act,0.02,0.3,0.27999999999999997,50,50
E2_ROLE_B_HIDDEN,E2,B,hidden,role_b_hidden_check,mean_send_if_act,6.7,5.04,1.6600000000000001,50,50
E2_ROLE_B_HIDDEN,E2,B,hidden,role_b_hidden_check,mean_send_if_no_act,5.58,5.52,0.0600000000000005,50,50
E2_ROLE_B_HIDDEN,E2,B,hidden,role_b_hidden_check,mean_action_premium,1.12,-0.48,1.6,50,50
E2_ROLE_B_OBSERVABLE,E2,B,observable,role_b_observable_check,mean_send_if_act_without_check,5.64,4.92,0.7199999999999998,50,50
E2_ROLE_B_OBSERVABLE,E2,B,observable,role_b_observable_check,mean_send_if_act_after_check,6.08,5.04,1.04,50,50
E2_ROLE_B_OBSERVABLE,E2,B,observable,role_b_observable_check,mean_send_if_no_act_without_check,4.7,5.74,1.04,50,50
E2_ROLE_B_OBSERVABLE,E2,B,observable,role_b_observable_check,mean_send_if_no_act_after_check,5.2,5.12,0.08000000000000007,50,50
E2_ROLE_B_OBSERVABLE,E2,B,observable,role_b_observable_check,mean_action_premium_without_check,0.94,-0.82,1.7599999999999998,50,50
E2_ROLE_B_OBSERVABLE,E2,B,observable,role_b_observable_check,mean_action_premium_after_check,0.88,-0.08,0.96,50,50
E2_ROLE_B_OBSERVABLE,E2,B,observable,role_b_observable_check,mean_process_premium_if_act,-0.44,-0.12,0.32,50,50
E2_ROLE_B_OBSERVABLE,E2,B,observable,role_b_observable_check,mean_process_premium_if_no_act,-0.5,0.62,1.12,50,50
E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,fast_rate,0.18,0.48,0.3,50,50
E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,act_rate,0.46,0.36,0.10000000000000003,50,50
E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,mean_return_pct,42.36,37.38,4.979999999999997,50,50
E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,pattern_fast_act,0.16,0.16,0.0,50,50
E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,pattern_fast_no_act,0.02,0.32,0.3,50,50
E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,pattern_slow_act,0.3,0.2,0.09999999999999998,50,50
E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,pattern_slow_no_act,0.52,0.32,0.2,50,50
E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,fast_rate,0.22,0.52,0.30000000000000004,50,50
E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,act_rate,0.32,0.38,0.06,50,50
E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,mean_return_pct,44.18,43.1,1.0799999999999983,50,50
E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,pattern_fast_act,0.1,0.18,0.07999999999999999,50,50
E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,pattern_fast_no_act,0.12,0.34,0.22000000000000003,50,50
E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,pattern_slow_act,0.22,0.2,0.01999999999999999,50,50
E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,pattern_slow_no_act,0.56,0.28,0.28,50,50
E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,mean_send_if_act,6.24,5.1,1.1400000000000006,50,50
E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,mean_send_if_no_act,4.92,5.32,0.40000000000000036,50,50
E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,mean_action_premium,1.32,-0.22,1.54,50,50
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,mean_send_if_act_fast,5.32,5.22,0.10000000000000053,50,50
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,mean_send_if_no_act_fast,3.84,4.54,0.7000000000000002,50,50
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,mean_send_if_act_slow,7.0,4.36,2.6399999999999997,50,50
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,mean_send_if_no_act_slow,5.04,4.3,0.7400000000000002,50,50
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,mean_action_premium_fast,1.48,0.68,0.7999999999999999,50,50
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,mean_action_premium_slow,1.96,0.06,1.9,50,50
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,mean_fast_premium_if_act,-1.68,0.86,2.54,50,50
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,mean_fast_premium_if_no_act,-1.2,0.24,1.44,50,50
E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,check_rate,0.98,0.86,0.12,50,50
E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,act_rate,0.96,0.88,0.07999999999999996,50,50
E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,mean_return_pct,48.26,45.8,2.460000000000001,50,50
E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,pattern_checked_act,0.96,0.8,0.15999999999999992,50,50
E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,pattern_checked_no_act,0.02,0.06,0.039999999999999994,50,50
E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,pattern_unchecked_act,0.0,0.08,0.08,50,50
E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,pattern_unchecked_no_act,0.02,0.06,0.039999999999999994,50,50
E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,check_rate,0.98,0.78,0.19999999999999996,50,50
E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,act_rate,0.92,0.88,0.040000000000000036,50,50
E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,mean_return_pct,49.5,37.08,12.420000000000002,50,50
E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,pattern_checked_act,0.9,0.72,0.18000000000000005,50,50
E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,pattern_checked_no_act,0.08,0.06,0.020000000000000004,50,50
E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,pattern_unchecked_act,0.02,0.16,0.14,50,50
E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,pattern_unchecked_no_act,0.0,0.06,0.06,50,50
E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,mean_send_if_act,7.22,6.46,0.7599999999999998,50,50
E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,mean_send_if_no_act,4.42,3.36,1.06,50,50
E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,mean_action_premium,2.8,3.1,0.30000000000000027,50,50
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,mean_send_if_act_without_check,6.7,6.92,0.21999999999999975,50,50
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,mean_send_if_act_after_check,7.88,6.58,1.2999999999999998,50,50
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,mean_send_if_no_act_without_check,3.54,2.7,0.8399999999999999,50,50
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,mean_send_if_no_act_after_check,4.12,2.1,2.02,50,50
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,mean_action_premium_without_check,3.16,4.22,1.0599999999999996,50,50
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,mean_action_premium_after_check,3.76,4.48,0.7200000000000006,50,50
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,mean_process_premium_if_act,-1.18,0.34,1.52,50,50
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,mean_process_premium_if_no_act,-0.58,0.6,1.18,50,50
E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,check_rate,0.98,0.82,0.16000000000000003,50,50
E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,act_rate,0.6,0.26,0.33999999999999997,50,50
E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,mean_return_pct,47.3,41.4,5.899999999999999,50,50
E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,pattern_checked_act,0.6,0.24,0.36,50,50
E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,pattern_checked_no_act,0.38,0.58,0.19999999999999996,50,50
E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,pattern_unchecked_act,0.0,0.02,0.02,50,50
E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,pattern_unchecked_no_act,0.02,0.16,0.14,50,50
E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,check_rate,1.0,0.7,0.30000000000000004,50,50
E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,act_rate,0.64,0.36,0.28,50,50
E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,mean_return_pct,48.66,35.36,13.299999999999997,50,50
E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,pattern_checked_act,0.64,0.32,0.32,50,50
E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,pattern_checked_no_act,0.36,0.38,0.020000000000000018,50,50
E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,pattern_unchecked_act,0.0,0.04,0.04,50,50
E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,pattern_unchecked_no_act,0.0,0.26,0.26,50,50
E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,mean_send_if_act,6.24,3.9,2.3400000000000003,50,50
E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,mean_send_if_no_act,5.38,5.78,0.40000000000000036,50,50
E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,mean_action_premium,0.86,-1.88,2.7399999999999998,50,50
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,mean_send_if_act_without_check,4.4,5.04,0.6399999999999997,50,50
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,mean_send_if_act_after_check,5.72,5.86,0.14000000000000057,50,50
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,mean_send_if_no_act_without_check,5.6,5.12,0.47999999999999954,50,50
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,mean_send_if_no_act_after_check,6.84,5.06,1.7800000000000002,50,50
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,mean_action_premium_without_check,-1.2,-0.08,1.1199999999999999,50,50
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,mean_action_premium_after_check,-1.12,0.8,1.9200000000000002,50,50
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,mean_process_premium_if_act,-1.32,-0.82,0.5000000000000001,50,50
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,mean_process_premium_if_no_act,-1.24,0.06,1.3,50,50
