config,metric,sim_mean,human_mean,human_std
VALIDATION_10_T,punishment_rate,0.0,0.13636363636363635,0.13266591451074441
VALIDATION_11_C,punishment_rate,0.0,0.0,0.0
VALIDATION_11_T,punishment_rate,0.019230769230769232,0.10693473193473194,0.09736295660417343
VALIDATION_12_C,punishment_rate,0.0,0.0,0.0
VALIDATION_12_T,punishment_rate,0.3819444444444444,0.15393518518518517,0.12087567549598967
VALIDATION_13_C,punishment_rate,0.0,0.0,0.0
VALIDATION_13_T,punishment_rate,0.5238970588235294,0.0855614973262032,0.07567216927421347
VALIDATION_14_C,punishment_rate,0.0,0.0,0.0
VALIDATION_14_T,punishment_rate,0.24561403508771928,0.07748538011695906,0.1087290835564506
VALIDATION_15_C,punishment_rate,0.0,0.0,0.0
VALIDATION_15_T,punishment_rate,0.34615384615384615,0.24925074925074925,0.07686142553226268
VALIDATION_16_C,punishment_rate,0.0,0.0,0.0
VALIDATION_16_T,punishment_rate,0.47333333333333333,0.12666666666666668,0.06599663291074444
VALIDATION_17_C,punishment_rate,0.0,0.0,0.0
VALIDATION_17_T,punishment_rate,0.0,0.28098065677013045,0.11672039109904529
VALIDATION_18_C,punishment_rate,0.0,0.0,0.0
VALIDATION_18_T,punishment_rate,0.034782608695652174,0.09963768115942029,0.08010032959939907
VALIDATION_19_C,punishment_rate,0.0,0.0,0.0
VALIDATION_19_T,punishment_rate,0.47844827586206895,0.09913793103448276,0.07208291950925823
VALIDATION_1_C,punishment_rate,0.0,0.0,0.0
VALIDATION_1_T,punishment_rate,0.8229166666666667,0.1701388888888889,0.1901497440290704
VALIDATION_2_C,punishment_rate,0.0,0.0,0.0
VALIDATION_2_T,punishment_rate,0.725,0.13333333333333333,0.1355287997274216
VALIDATION_3_C,punishment_rate,0.0,0.0,0.0
VALIDATION_3_T,punishment_rate,0.21153846153846154,0.12004662004662005,0.10187306938653687
VALIDATION_4_C,punishment_rate,0.0,0.0,0.0
VALIDATION_4_T,punishment_rate,0.044642857142857144,0.2517857142857143,0.09762812094883318
VALIDATION_5_C,punishment_rate,0.0,0.0,0.0
VALIDATION_5_T,punishment_rate,0.0625,0.15625,0.1008141051455415
VALIDATION_6_C,punishment_rate,0.0,0.0,0.0
VALIDATION_6_T,punishment_rate,0.6826923076923077,0.2932692307692308,0.1147820806376281
VALIDATION_7_C,punishment_rate,0.0,0.0,0.0
VALIDATION_7_T,punishment_rate,0.5684210526315789,0.12850877192982457,0.12855217517441891
VALIDATION_8_C,punishment_rate,0.0,0.0,0.0
VALIDATION_8_T,punishment_rate,0.3333333333333333,0.09722222222222222,0.08216777476527244
VALIDATION_9_C,punishment_rate,0.0,0.0,0.0
VALIDATION_9_T,punishment_rate,0.8851851851851852,0.2611111111111111,0.11515779119290186
VALIDATION_0_C,reward_rate,0.0,0.0,0.0
VALIDATION_0_T,reward_rate,0.0,0.0,0.0
VALIDATION_10_C,reward_rate,0.0,0.0,0.0
VALIDATION_10_T,reward_rate,0.0,0.0,0.0
VALIDATION_11_C,reward_rate,0.953525641025641,0.1984265734265734,0.13249985019223812
VALIDATION_11_T,reward_rate,0.4775641025641026,0.09236596736596737,0.08722980112005184
VALIDATION_12_C,reward_rate,0.0,0.0,0.0
VALIDATION_12_T,reward_rate,0.0,0.0,0.0
VALIDATION_13_C,reward_rate,0.6507352941176471,0.14538770053475936,0.0790283941015239
VALIDATION_13_T,reward_rate,0.29963235294117646,0.0661764705882353,0.08057793954295264
VALIDATION_14_C,reward_rate,0.9517543859649122,0.12719298245614036,0.08819316451377586
VALIDATION_14_T,reward_rate,0.8552631578947368,0.10818713450292397,0.14926607038713707
VALIDATION_15_C,reward_rate,0.9642857142857143,0.36217948717948717,0.13452112894643
VALIDATION_15_T,reward_rate,0.6923076923076923,0.17332667332667334,0.08742257685178494
VALIDATION_16_C,reward_rate,0.0,0.0,0.0
VALIDATION_16_T,reward_rate,0.0,0.0,0.0
VALIDATION_17_C,reward_rate,0.0,0.0,0.0
VALIDATION_17_T,reward_rate,0.0,0.0,0.0
VALIDATION_18_C,reward_rate,0.0,0.0,0.0
VALIDATION_18_T,reward_rate,0.0,0.0,0.0
VALIDATION_19_C,reward_rate,0.9267241379310345,0.20617816091954022,0.19168384480741524
VALIDATION_19_T,reward_rate,0.7112068965517242,0.1192528735632184,0.11735084758754462
VALIDATION_1_C,reward_rate,0.0,0.0,0.0
VALIDATION_1_T,reward_rate,0.0,0.0,0.0
VALIDATION_2_C,reward_rate,1.0,0.2729166666666667,0.22533732429897677
VALIDATION_2_T,reward_rate,0.5,0.19166666666666668,0.116963907063485
VALIDATION_3_C,reward_rate,1.0,0.2173076923076923,0.16734207329226594
VALIDATION_3_T,reward_rate,0.8653846153846154,0.10314685314685315,0.09708002061985455
VALIDATION_4_C,reward_rate,1.0,0.33035714285714285,0.19087105648599956
VALIDATION_4_T,reward_rate,0.44642857142857145,0.13035714285714284,0.10775124886818278
VALIDATION_5_C,reward_rate,1.0,0.3993055555555556,0.2531390504407107
VALIDATION_5_T,reward_rate,0.8125,0.2326388888888889,0.1819855233524814
VALIDATION_6_C,reward_rate,0.0,0.0,0.0
VALIDATION_6_T,reward_rate,0.0,0.0,0.0
VALIDATION_7_C,reward_rate,0.0,0.0,0.0
VALIDATION_7_T,reward_rate,0.0,0.0,0.0
VALIDATION_8_C,reward_rate,1.0,0.2916666666666667,0.15774745405000762
VALIDATION_8_T,reward_rate,0.16666666666666666,0.22916666666666666,0.16710013077105507
VALIDATION_9_C,reward_rate,1.0,0.39012345679012345,0.1275613960798962
VALIDATION_9_T,reward_rate,0.5259259259259259,0.1537037037037037,0.06722162704222452
VALIDATION_0_C,normalized_efficiency,0.875,0.6472222222222223,0.13295664381971467
VALIDATION_0_T,normalized_efficiency,0.7205128205128205,0.757051282051282,0.15924402445619576
VALIDATION_10_C,normalized_efficiency,0.3583333333333333,0.6462121212121212,0.26444060541541303
VALIDATION_10_T,normalized_efficiency,0.6430555555555556,0.4926206509539843,0.28628821305543223
VALIDATION_11_C,normalized_efficiency,0.9956983805668016,0.7173659673659674,0.12467321894630179
VALIDATION_11_T,normalized_efficiency,0.9905111336032388,0.7299181082075819,0.15043076848295645
VALIDATION_12_C,normalized_efficiency,1.0,0.7314814814814815,0.1484372179803833
VALIDATION_12_T,normalized_efficiency,0.543724279835391,0.7600522976680384,0.1580493985597359
VALIDATION_13_C,normalized_efficiency,-0.40576855742296924,0.7752029220779221,0.10411921159991032
VALIDATION_13_T,normalized_efficiency,-0.43602941176470583,0.8123734721161192,0.11153001582676435
VALIDATION_14_C,normalized_efficiency,0.5877192982456141,0.7596125730994152,0.15871401102775576
VALIDATION_14_T,normalized_efficiency,0.5428728070175439,0.7124817251461988,0.32648661965585374
VALIDATION_15_C,normalized_efficiency,1.164835164835165,0.6389222756410257,0.1260843130019357
VALIDATION_15_T,normalized_efficiency,-3.37448489010989,0.5572864635364635,0.24713145500522682
VALIDATION_16_C,normalized_efficiency,0.9166666666666667,0.7533333333333333,0.1937734454153823
VALIDATION_16_T,normalized_efficiency,-0.9633333333333334,0.566,0.2761338913026178
VALIDATION_17_C,normalized_efficiency,0.5927318295739348,0.5516959064327486,0.08474560810443667
VALIDATION_17_T,normalized_efficiency,1.0,0.5383747831116252,0.1034916056189846
VALIDATION_18_C,normalized_efficiency,1.0,0.5969202898550725,0.23757971887523557
VALIDATION_18_T,normalized_efficiency,0.9183333333333333,0.6209239130434783,0.24506475754195853
VALIDATION_19_C,normalized_efficiency,0.2702047413793104,0.5849317528735632,0.16820640816007845
VALIDATION_19_T,normalized_efficiency,-0.38297413793103446,0.5563846982758621,0.23231923978277552
VALIDATION_1_C,normalized_efficiency,0.54375,0.5803819444444445,0.2506598761369985
VALIDATION_1_T,normalized_efficiency,-0.7442708333333333,0.3802083333333333,0.42146456372063146
VALIDATION_2_C,normalized_efficiency,0.6889204545454546,0.5747916666666666,0.13232873496418768
VALIDATION_2_T,normalized_efficiency,0.22977272727272727,0.5640435606060606,0.18505566656965608
VALIDATION_3_C,normalized_efficiency,0.5743704212454213,0.6214468864468865,0.252749740524997
VALIDATION_3_T,normalized_efficiency,0.6175366300366301,0.7581439393939394,0.18645571497127056
VALIDATION_4_C,normalized_efficiency,0.9821428571428572,0.6473214285714286,0.13911103974002575
VALIDATION_4_T,normalized_efficiency,0.9645647321428572,0.6088169642857143,0.18025935650241443
VALIDATION_5_C,normalized_efficiency,1.8194444444444444,0.8177083333333334,0.4409369062119587
VALIDATION_5_T,normalized_efficiency,1.3784722222222223,0.5847800925925926,0.31172247129024233
VALIDATION_6_C,normalized_efficiency,0.2692307692307692,0.6726161858974359,0.10850205754116886
VALIDATION_6_T,normalized_efficiency,-0.23152762730227516,0.6140052252618273,0.14490998435593483
VALIDATION_7_C,normalized_efficiency,0.628421052631579,0.8499122807017544,0.13172616033775678
VALIDATION_7_T,normalized_efficiency,0.22430921052631578,0.7965570175438597,0.14899007250531843
VALIDATION_8_C,normalized_efficiency,0.022916666666666648,0.603125,0.1566736797008618
VALIDATION_8_T,normalized_efficiency,0.271875,0.5047453703703704,0.17777909643367046
VALIDATION_9_C,normalized_efficiency,0.7792866941015089,0.6252903520804756,0.12918694893405622
VALIDATION_9_T,normalized_efficiency,-0.5532030178326475,0.5233333333333333,0.1273668239318995
