config,metric,rmse,noise_ceiling,n_samples
VALIDATION_12_T,mean_contribution_rate,0.15509259259259267,0.11021533201034642,12
VALIDATION_12_T,punishment_rate,0.09837962962962962,0.12087567549598967,12
VALIDATION_12_T,reward_rate,0.0,0.0,12
VALIDATION_12_T,normalized_efficiency,0.21525634430727025,0.1580493985597359,12
VALIDATION_13_C,mean_contribution_rate,0.09688685958254262,0.10391134694794413,11
VALIDATION_13_C,punishment_rate,0.0,0.0,11
VALIDATION_13_C,reward_rate,0.7305314171122995,0.0790283941015239,11
VALIDATION_13_C,normalized_efficiency,0.7898037624140566,0.10411921159991032,11
VALIDATION_13_T,mean_contribution_rate,0.08311608734402853,0.0486939834780396,11
VALIDATION_13_T,punishment_rate,0.7820855614973262,0.07567216927421347,11
VALIDATION_13_T,reward_rate,0.4595588235294118,0.08057793954295264,11
VALIDATION_13_T,normalized_efficiency,0.9127148586707411,0.11153001582676435,11
VALIDATION_14_C,mean_contribution_rate,0.2403874269005848,0.15871401102775579,12
VALIDATION_14_C,punishment_rate,0.0,0.0,12
VALIDATION_14_C,reward_rate,0.8728070175438596,0.08819316451377586,12
VALIDATION_14_C,normalized_efficiency,0.2403874269005848,0.15871401102775576,12
VALIDATION_14_T,mean_contribution_rate,0.02825292397660817,0.1060187698272115,12
VALIDATION_14_T,punishment_rate,0.5628654970760234,0.1087290835564506,12
VALIDATION_14_T,reward_rate,0.5321637426900585,0.14926607038713707,12
VALIDATION_14_T,normalized_efficiency,0.45908260233918136,0.32648661965585374,12
VALIDATION_15_C,mean_contribution_rate,0.39652014652014655,0.11100245932136879,12
VALIDATION_15_C,punishment_rate,0.0,0.0,12
VALIDATION_15_C,reward_rate,0.593864468864469,0.13452112894643,12
VALIDATION_15_C,normalized_efficiency,0.7685296474358975,0.1260843130019357,12
VALIDATION_15_T,mean_contribution_rate,0.3001998001998002,0.18675842070943022,11
VALIDATION_15_T,punishment_rate,0.12837162837162835,0.07686142553226268,11
VALIDATION_15_T,reward_rate,0.5024975024975025,0.08742257685178494,11
VALIDATION_15_T,normalized_efficiency,0.5740665584415584,0.24713145500522682,11
VALIDATION_16_C,mean_contribution_rate,0.09333333333333338,0.1937734454153823,12
VALIDATION_16_C,punishment_rate,0.0,0.0,12
VALIDATION_16_C,reward_rate,0.0,0.0,12
VALIDATION_16_C,normalized_efficiency,0.09333333333333338,0.1937734454153823,12
VALIDATION_16_T,mean_contribution_rate,0.22866666666666668,0.17238329385413192,10
VALIDATION_16_T,punishment_rate,0.12666666666666668,0.06599663291074444,10
VALIDATION_16_T,reward_rate,0.0,0.0,10
VALIDATION_16_T,normalized_efficiency,0.43400000000000005,0.2761338913026178,10
VALIDATION_17_C,mean_contribution_rate,0.45283040935672514,0.1251476996138901,15
VALIDATION_17_C,punishment_rate,0.0,0.0,15
VALIDATION_17_C,reward_rate,0.0,0.0,15
VALIDATION_17_C,normalized_efficiency,0.4483040935672514,0.08474560810443667,15
VALIDATION_17_T,mean_contribution_rate,0.2769823221446962,0.10714780244840078,13
VALIDATION_17_T,punishment_rate,0.5927035537561853,0.11672039109904529,13
VALIDATION_17_T,reward_rate,0.0,0.0,13
VALIDATION_17_T,normalized_efficiency,0.02904376325428959,0.1034916056189846,13
VALIDATION_18_C,mean_contribution_rate,0.4030797101449275,0.23757971887523557,12
VALIDATION_18_C,punishment_rate,0.0,0.0,12
VALIDATION_18_C,reward_rate,0.0,0.0,12
VALIDATION_18_C,normalized_efficiency,0.4030797101449275,0.23757971887523557,12
VALIDATION_18_T,mean_contribution_rate,0.11141304347826086,0.24695391436927303,12
VALIDATION_18_T,punishment_rate,0.8351449275362319,0.08010032959939907,12
VALIDATION_18_T,reward_rate,0.0,0.0,12
VALIDATION_18_T,normalized_efficiency,0.74375,0.24506475754195853,12
VALIDATION_19_C,mean_contribution_rate,0.32650862068965525,0.16705376111081227,12
VALIDATION_19_C,punishment_rate,0.0,0.0,12
VALIDATION_19_C,reward_rate,0.7765804597701149,0.19168384480741524,12
VALIDATION_19_C,normalized_efficiency,0.013559626436781658,0.16820640816007845,12
VALIDATION_19_T,mean_contribution_rate,0.04594109195402296,0.16610778070475388,12
VALIDATION_19_T,punishment_rate,0.9008620689655172,0.07208291950925823,12
VALIDATION_19_T,reward_rate,0.1192528735632184,0.11735084758754462,12
VALIDATION_19_T,normalized_efficiency,0.4626346982758621,0.23231923978277552,12
VALIDATION_1_C,mean_contribution_rate,0.41961805555555554,0.2506598761369985,12
VALIDATION_1_C,punishment_rate,0.0,0.0,12
VALIDATION_1_C,reward_rate,0.0,0.0,12
VALIDATION_1_C,normalized_efficiency,0.41961805555555554,0.2506598761369985,12
VALIDATION_1_T,mean_contribution_rate,0.0747395833333333,0.2190478812585371,12
VALIDATION_1_T,punishment_rate,0.7256944444444444,0.1901497440290704,12
VALIDATION_1_T,reward_rate,0.0,0.0,12
VALIDATION_1_T,normalized_efficiency,0.001041666666666663,0.42146456372063146,12
VALIDATION_2_C,mean_contribution_rate,0.0502083333333333,0.13232873496418768,12
VALIDATION_2_C,punishment_rate,0.0,0.0,12
VALIDATION_2_C,reward_rate,0.6270833333333333,0.22533732429897677,12
VALIDATION_2_C,normalized_efficiency,0.05020833333333341,0.13232873496418768,12
VALIDATION_2_T,mean_contribution_rate,0.30489583333333337,0.17279899987453312,12
VALIDATION_2_T,punishment_rate,0.016666666666666663,0.1355287997274216,12
VALIDATION_2_T,reward_rate,0.7333333333333334,0.116963907063485,12
VALIDATION_2_T,normalized_efficiency,0.2609564393939393,0.18505566656965608,12
VALIDATION_3_C,mean_contribution_rate,0.375968660968661,0.17190879546411353,10
VALIDATION_3_C,punishment_rate,0.0,0.0,10
VALIDATION_3_C,reward_rate,0.7826923076923077,0.16734207329226594,10
VALIDATION_3_C,normalized_efficiency,0.26086996336996343,0.252749740524997,10
VALIDATION_3_T,mean_contribution_rate,0.6158799533799534,0.1425482911475572,11
VALIDATION_3_T,punishment_rate,0.24533799533799533,0.10187306938653687,11
VALIDATION_3_T,reward_rate,0.08916083916083917,0.09708002061985455,11
VALIDATION_3_T,normalized_efficiency,0.8951631701631702,0.18645571497127056,11
VALIDATION_4_C,mean_contribution_rate,0.3169642857142857,0.13911103974002575,12
VALIDATION_4_C,punishment_rate,0.0,0.0,12
VALIDATION_4_C,reward_rate,0.5267857142857142,0.19087105648599956,12
VALIDATION_4_C,normalized_efficiency,0.3169642857142857,0.13911103974002575,12
VALIDATION_4_T,mean_contribution_rate,0.017857142857142794,0.15152288168283162,10
VALIDATION_4_T,punishment_rate,0.4982142857142857,0.09762812094883318,10
VALIDATION_4_T,reward_rate,0.38750000000000007,0.10775124886818278,10
VALIDATION_4_T,normalized_efficiency,0.15401785714285715,0.18025935650241443,10
VALIDATION_5_C,mean_contribution_rate,0.36458333333333337,0.2523758633247024,12
VALIDATION_5_C,punishment_rate,0.0,0.0,12
VALIDATION_5_C,reward_rate,0.6006944444444444,0.2531390504407107,12
VALIDATION_5_C,normalized_efficiency,0.36979166666666663,0.4409369062119587,12
VALIDATION_5_T,mean_contribution_rate,0.26736111111111116,0.21140672833178847,12
VALIDATION_5_T,punishment_rate,0.15625,0.1008141051455415,12
VALIDATION_5_T,reward_rate,0.7673611111111112,0.1819855233524814,12
VALIDATION_5_T,normalized_efficiency,1.0402199074074074,0.31172247129024233,12
VALIDATION_6_C,mean_contribution_rate,0.3273838141025641,0.10850205754116886,12
VALIDATION_6_C,punishment_rate,0.0,0.0,12
VALIDATION_6_C,reward_rate,0.0,0.0,12
VALIDATION_6_C,normalized_efficiency,0.3273838141025641,0.10850205754116886,12
VALIDATION_6_T,mean_contribution_rate,0.048451808608058644,0.1306691227195971,12
VALIDATION_6_T,punishment_rate,0.6280906593406592,0.1147820806376281,12
VALIDATION_6_T,reward_rate,0.0,0.0,12
VALIDATION_6_T,normalized_efficiency,0.6099390009931382,0.14490998435593483,12
VALIDATION_7_C,mean_contribution_rate,0.015087719298245594,0.13172616033775678,12
VALIDATION_7_C,punishment_rate,0.0,0.0,12
VALIDATION_7_C,reward_rate,0.0,0.0,12
VALIDATION_7_C,normalized_efficiency,0.015087719298245594,0.13172616033775678,12
VALIDATION_7_T,mean_contribution_rate,0.12747807017543855,0.10674810370521763,12
VALIDATION_7_T,punishment_rate,0.7714912280701754,0.12855217517441891,12
VALIDATION_7_T,reward_rate,0.0,0.0,12
VALIDATION_7_T,normalized_efficiency,0.386030701754386,0.14899007250531843,12
VALIDATION_8_C,mean_contribution_rate,0.125,0.141931941175783,12
VALIDATION_8_C,punishment_rate,0.0,0.0,12
VALIDATION_8_C,reward_rate,0.5416666666666667,0.15774745405000762,12
VALIDATION_8_C,normalized_efficiency,0.07812500000000011,0.1566736797008618,12
VALIDATION_8_T,mean_contribution_rate,0.2079861111111111,0.1423945590788037,12
VALIDATION_8_T,punishment_rate,0.09722222222222222,0.08216777476527244,12
VALIDATION_8_T,reward_rate,0.4375,0.16710013077105507,12
VALIDATION_8_T,normalized_efficiency,0.11886574074074086,0.17777909643367046,12
VALIDATION_9_C,mean_contribution_rate,0.1079475308641975,0.12233415500534517,12
VALIDATION_9_C,punishment_rate,0.0,0.0,12
VALIDATION_9_C,reward_rate,0.5765432098765433,0.1275613960798962,12
VALIDATION_9_C,normalized_efficiency,0.08757430269775957,0.12918694893405622,12
VALIDATION_9_T,mean_contribution_rate,0.023641975308641983,0.13623017663969475,12
VALIDATION_9_T,punishment_rate,0.5314814814814814,0.11515779119290186,12
VALIDATION_9_T,reward_rate,0.4018518518518519,0.06722162704222452,12
VALIDATION_9_T,normalized_efficiency,0.427517146776406,0.1273668239318995,12
