custom_id,treatment_name,metric,generated_value,human_mean,human_std,human_median,human_q25,human_q75,human_min,human_max,human_game_count,abs_diff_from_human_mean,z_score,abs_z_score,percentile_within_humans,within_human_range,within_human_iqr,chat_enabled,punishment_enabled,reward_enabled,metric_scope
trajectory_completion_compact__VALIDATION_10_C__9Ne4CP89dteYMyNu8__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.0,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.6918035148372226,-1.3716543972101498,1.3716543972101498,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__RDZjX7FMTaatuhQxb__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.05617977528089887,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.6356237395563237,-1.260265492491366,1.260265492491366,0.1,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__6B7rSLCwjDoRiGG4z__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.48689138576779023,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.20491212906943235,-0.4062838896473582,0.4062838896473582,0.4,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__WF93PRN6HTPJosFzH__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.16853932584269662,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.523264188994526,-1.037487683053799,1.037487683053799,0.3,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__LxjaP3tPxRDSZivpX__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.0,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.6918035148372226,-1.3716543972101498,1.3716543972101498,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__CERwfEBrZtGF9Y7LH__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.07490636704119849,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.6168971477960241,-1.223135857585105,1.223135857585105,0.1,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_10_C__FaKf3DcY6DanqG8kw__k0__rep1,VALIDATION_10_C,final_round_normalized_efficiency,0.07490636704119849,0.6918035148372226,0.5043570131399739,0.7209737827715355,0.22003745318352058,1.0112359550561796,0.037453183520599245,1.730769230769231,10,0.6168971477960241,-1.223135857585105,1.223135857585105,0.1,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_10_T__cpr2J9YgrWEKvGzbH__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,-0.018726591760299623,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.8611351195620858,-0.8349950695412943,0.8349950695412943,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.16853932584269662,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.6738692019590895,-0.6534136726855427,0.6534136726855427,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__3EG5RaDj4z7hkT2JD__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.35580524344569286,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.48660328435609324,-0.4718322758297912,0.4718322758297912,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__52QdMhd96PFYubPFc__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.4307116104868913,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.4116969173148948,-0.39919971708749064,0.39919971708749064,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__mgm7iMjdkkZB8tkhY__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.05617977528089887,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.7862287525208872,-0.7623625107989936,0.7623625107989936,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__LWWqAADdcBeuLGk38__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.09363295880149812,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.748775569000288,-0.7260462314278433,0.7260462314278433,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__NtGt92nYGEjWzrKCe__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,-0.018726591760299623,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.8611351195620858,-0.8349950695412943,0.8349950695412943,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__iES9Gw5pax3HKCdHt__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.09363295880149812,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.748775569000288,-0.7260462314278433,0.7260462314278433,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__79kveGWTa4seiDX6H__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.3932584269662921,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.449150100835494,-0.4355159964586409,0.4355159964586409,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_10_T__NFohGRRpskiw4QiC6__k0__rep1,VALIDATION_10_T,final_round_normalized_efficiency,0.05617977528089887,0.8424085278017861,1.0313056339783557,0.8239700374531834,0.6788389513108614,0.9737827715355803,-0.749063670411985,3.461538461538462,10,0.7862287525208872,-0.7623625107989936,0.7623625107989936,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_11_C__bZeQW3cPKFvjmGLAb__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.08865248226950354,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.8392011897460784,-3.5203107036611647,3.5203107036611647,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__uuFnNSL3pd89FQDzh__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.0,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.9278536720155819,-3.892193258229389,3.892193258229389,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__WCmwZHJibant7PcCz__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.08865248226950354,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.8392011897460784,-3.5203107036611647,3.5203107036611647,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__Y5BvaaimsGSJ9ihD2__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.08865248226950354,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.8392011897460784,-3.5203107036611647,3.5203107036611647,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__PdbAdMZstpx5oFGsp__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.0,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.9278536720155819,-3.892193258229389,3.892193258229389,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__NbmZpmM63fRp778Yh__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.32801418439716307,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.5998394876184188,-2.5162278063269583,2.5162278063269583,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.0,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.9278536720155819,-3.892193258229389,3.892193258229389,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__GqAf4oMK2S8jxx46u__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.23936170212765956,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.6884919698879224,-2.8881103608951832,2.8881103608951832,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__qqdGcErMMiFvQuwur__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.08865248226950354,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.8392011897460784,-3.5203107036611647,3.5203107036611647,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_C__JN3dDQAwB9DcPf23L__k0__rep1,VALIDATION_11_C,final_round_normalized_efficiency,0.0,0.9278536720155819,0.23838838681861213,0.8292286981311372,0.7712765957446808,1.1342849223946787,0.6430155210643016,1.3571428571428572,10,0.9278536720155819,-3.892193258229389,3.892193258229389,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_11_T__yaQyBxNTDTxL5kGEf__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.0,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.8447472555435946,-1.7760166731176403,1.7760166731176403,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__jhp4bSLQXoeqJXPiv__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.23936170212765956,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.6053855534159351,-1.2727769513016955,1.2727769513016955,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__MWomfyTc2C42TTBtq__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.0,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.8447472555435946,-1.7760166731176403,1.7760166731176403,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__nKNZgqRYgmCXC2AFx__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.0,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.8447472555435946,-1.7760166731176403,1.7760166731176403,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__SarhFuA3JJGTkcpWt__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.0,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.8447472555435946,-1.7760166731176403,1.7760166731176403,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__xW5htd9A3FkNWRsJb__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.17730496453900707,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.6674422910045876,-1.4032465088095332,1.4032465088095332,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__he2AChYcnGZZFjgmL__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.0,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.8447472555435946,-1.7760166731176403,1.7760166731176403,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.41666666666666663,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.428080588876928,-0.900006786993588,0.900006786993588,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__KMCzN6AwYEhG8ET4M__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.17065602836879432,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.6740912271748003,-1.417225389971087,1.417225389971087,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__M5nb4WYwnnXKPa72q__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.0,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.8447472555435946,-1.7760166731176403,1.7760166731176403,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_11_T__cQiRidaNG8FaXiePW__k0__rep1,VALIDATION_11_T,final_round_normalized_efficiency,0.16400709219858153,0.8447472555435946,0.47564151189004067,0.9340354767184037,0.7453774062816616,1.1585365853658538,-0.512749445676275,1.25,11,0.6807401633450131,-1.4312042711326411,1.4312042711326411,0.09090909090909091,1,0,True,True,True,all
trajectory_completion_compact__VALIDATION_12_C__gv6sq5Y4NMqzeGSFH__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.1593137254901961,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.6920226423902895,-3.3241922441525547,3.3241922441525547,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__43EgdreyndHorgfGv__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.0,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.8513363678804856,-4.08946987846857,4.08946987846857,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__a2PCpqs4NBBS3qsDJ__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.6740196078431373,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.1773167600373483,-0.8517568102085034,0.8517568102085034,0.16666666666666666,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__Qdg4gv38vfnM9ktKv__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.0,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.8513363678804856,-4.08946987846857,4.08946987846857,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__WRGBgZZHHT7aanmfu__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.0,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.8513363678804856,-4.08946987846857,4.08946987846857,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__ASQtYBWx6cGN27KxL__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.0,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.8513363678804856,-4.08946987846857,4.08946987846857,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__PqDK6bkR3gXPNng4F__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.1593137254901961,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.6920226423902895,-3.3241922441525547,3.3241922441525547,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__rNRuBfonGaB2vPorM__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.0,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.8513363678804856,-4.08946987846857,4.08946987846857,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__ruMMYez5kuSd3D4SF__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.1593137254901961,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.6920226423902895,-3.3241922441525547,3.3241922441525547,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__o73iA6ZktS8eD8Tvx__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.0,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.8513363678804856,-4.08946987846857,4.08946987846857,0.0,0,0,True,False,False,all
trajectory_completion_compact__VALIDATION_12_C__S3Ra4SKoNnkYYWomD__k0__rep1,VALIDATION_12_C,final_round_normalized_efficiency,0.0,0.8513363678804856,0.20817768394941574,0.8333333333333334,0.8154761904761905,0.9926470588235294,0.4963235294117647,1.2857142857142858,12,0.8513363678804856,-4.08946987846857,4.08946987846857,0.0,0,0,True,False,False,all
