config_feature,config_value,n_games,n_player_round_rows,share_any,mean_units,median_units,p95_units,mean_targets,conditional_mean_units_if_any,delta_vs_overall_mean_units,delta_vs_overall_share_any
CONFIG_numRounds,27,7,1944,0.10802469135802469,0.6923868312757202,0.0,2.0,0.1697530864197531,6.40952380952381,-0.00018869016208855616,-0.06307986148211193
CONFIG_numRounds,28,5,1456,0.13598901098901098,0.47184065934065933,0.0,3.0,0.21222527472527472,3.4696969696969697,-0.22073486209714943,-0.03511554185112564
CONFIG_numRounds,29,6,1827,0.15873015873015872,0.4997263273125342,0.0,2.0,0.26710454296661196,3.1482758620689655,-0.19284919412527457,-0.012374394109977899
CONFIG_numRounds,3,5,132,0.25757575757575757,0.5833333333333334,0.0,3.4499999999999886,0.5303030303030303,2.264705882352941,-0.10924218810447539,0.08647120473562095
CONFIG_numRounds,30,5,1980,0.07222222222222222,0.198989898989899,0.0,1.0,0.12121212121212122,2.7552447552447554,-0.49358562244790977,-0.0988823306179144
CONFIG_numRounds,4,8,292,0.2876712328767123,0.839041095890411,0.0,4.0,0.5616438356164384,2.9166666666666665,0.14646557445260222,0.11656668003657569
CONFIG_numRounds,5,7,415,0.21927710843373494,0.7783132530120482,0.0,4.0,0.5012048192771085,3.5494505494505493,0.08573773157423947,0.048172555593598315
CONFIG_numRounds,6,5,264,0.0946969696969697,0.3181818181818182,0.0,1.0,0.1553030303030303,3.36,-0.3743937032559906,-0.07640758314316692
CONFIG_numRounds,7,5,441,0.23809523809523808,0.9002267573696145,0.0,4.0,0.46938775510204084,3.780952380952381,0.2076512359318058,0.06699068525510146
CONFIG_numRounds,8,8,632,0.2579113924050633,0.685126582278481,0.0,4.0,0.46835443037974683,2.6564417177914113,-0.007448939159327761,0.08680683956492666
CONFIG_numRounds,9,6,585,0.2358974358974359,1.0102564102564102,0.0,4.0,0.4,4.282608695652174,0.31768088881860146,0.06479288305729927
CONFIG_playerCount,10,11,1626,0.1968019680196802,0.8345633456334564,0.0,4.0,0.3068880688806888,4.240625,0.1419878241956476,0.025697415179543576
CONFIG_playerCount,11,10,1753,0.15116942384483742,0.6063890473474044,0.0,4.0,0.2589845978322875,4.011320754716981,-0.08618647409040436,-0.0199351289952992
CONFIG_playerCount,12,9,1576,0.11928934010152284,0.3248730964467005,0.0,2.0,0.2068527918781726,2.723404255319149,-0.3677024249911083,-0.05181521273861378
CONFIG_playerCount,13,10,1677,0.18545020870602266,0.6571258199165176,0.0,3.0,0.334525939177102,3.5434083601286175,-0.03544970152129112,0.014345655865886042
CONFIG_playerCount,14,10,1703,0.1673517322372284,0.5337639459776864,0.0,3.0,0.30710510863182616,3.1894736842105265,-0.15881157546012237,-0.0037528206029082134
CONFIG_playerCount,15,10,2434,0.19802793755135578,0.6269515201314708,0.0,4.0,0.32621199671322926,3.1659751037344397,-0.06562400130633794,0.02692338471121916
CONFIG_playerCount,16,11,2432,0.1924342105263158,0.7516447368421053,0.0,4.0,0.3795230263157895,3.905982905982906,0.05906921540429655,0.02132965768617917
CONFIG_playerCount,17,10,2431,0.16865487453722747,0.7157548334018923,0.0,4.0,0.27889757301522006,4.2439024390243905,0.023179311964083515,-0.002449678302909153
CONFIG_playerCount,18,10,3612,0.18161683277962348,1.2236987818383167,0.0,4.0,0.3391472868217054,6.737804878048781,0.531123260400508,0.010512279939486863
CONFIG_playerCount,19,10,2847,0.2153143659992975,0.9111345275728837,0.0,4.0,0.35230066736916055,4.231647634584013,0.21855900613507495,0.04420981315916089
CONFIG_playerCount,2,5,168,0.06547619047619048,0.08928571428571429,0.0,1.0,0.06547619047619048,1.3636363636363635,-0.6032898071520945,-0.10562836236394614
CONFIG_playerCount,20,5,1260,0.20317460317460317,0.8992063492063492,0.0,4.0,0.37063492063492065,4.42578125,0.20663082776854047,0.032070050334466554
CONFIG_playerCount,3,8,303,0.12211221122112212,0.1617161716171617,0.0,1.0,0.1485148514851485,1.3243243243243243,-0.5308593498206471,-0.0489923416190145
CONFIG_playerCount,4,12,716,0.18016759776536312,0.4776536312849162,0.0,3.0,0.21787709497206703,2.6511627906976742,-0.21492189015289254,0.009063044925226499
CONFIG_playerCount,5,9,813,0.08856088560885608,0.15252152521525214,0.0,1.0,0.11439114391143912,1.7222222222222223,-0.5400539962225566,-0.08254366723128054
CONFIG_playerCount,6,10,842,0.11995249406175772,0.33847980997624705,0.0,2.0,0.19596199524940616,2.8217821782178216,-0.3540957114615617,-0.0511520587783789
CONFIG_playerCount,7,12,1370,0.12043795620437957,0.4759124087591241,0.0,3.0,0.15401459854014599,3.9515151515151516,-0.21666311267868466,-0.05066659663575705
CONFIG_playerCount,8,11,1026,0.20955165692007796,0.6773879142300195,0.0,4.0,0.33528265107212474,3.2325581395348837,-0.015187607207789222,0.03844710407994134
CONFIG_playerCount,9,10,1568,0.11224489795918367,0.34438775510204084,0.0,2.0,0.1996173469387755,3.0681818181818183,-0.3481877663357679,-0.05885965488095295
CONFIG_punishmentMagnitude,1,4,1010,0.1297029702970297,0.69009900990099,0.0,4.0,0.27722772277227725,5.320610687022901,-0.002476511536818715,-0.04140158254310691
CONFIG_punishmentMagnitude,10,9,1286,0.19440124416796267,0.6601866251944012,0.0,4.0,0.35303265940902023,3.396,-0.03238889624340757,0.023296691327826052
CONFIG_punishmentMagnitude,11,16,2029,0.17939871858058157,0.4297683587974372,0.0,2.0,0.2853622474125185,2.3956043956043955,-0.26280716264037157,0.008294165740444948
CONFIG_punishmentMagnitude,12,5,1003,0.09371884346959122,0.18444666001994017,0.0,1.0,0.1465603190428714,1.9680851063829787,-0.5081288614178686,-0.0773857093705454
CONFIG_punishmentMagnitude,13,1,204,0.06862745098039216,0.1323529411764706,0.0,1.0,0.07352941176470588,1.9285714285714286,-0.5602225802613382,-0.10247710185974446
CONFIG_punishmentMagnitude,14,1,96,0.020833333333333332,0.020833333333333332,0.0,0.0,0.020833333333333332,1.0,-0.6717421881044754,-0.15027121950680328
CONFIG_punishmentMagnitude,15,3,525,0.2361904761904762,1.0933333333333333,0.0,5.0,0.26476190476190475,4.629032258064516,0.4007578118955245,0.06508592335033958
CONFIG_punishmentMagnitude,16,1,128,0.296875,0.5859375,0.0,3.0,0.4140625,1.9736842105263157,-0.10663802143780876,0.12577044715986338
CONFIG_punishmentMagnitude,2,19,2938,0.14091218515997278,0.6245745405037441,0.0,4.0,0.2586793737236215,4.432367149758454,-0.0680009809340647,-0.03019236768016384
CONFIG_punishmentMagnitude,3,25,4874,0.179524004924087,0.8836684448091916,0.0,4.0,0.3054985638079606,4.922285714285715,0.19109292337138284,0.008419452083950368
CONFIG_punishmentMagnitude,4,21,2570,0.19688715953307392,1.3424124513618676,0.0,5.0,0.29688715953307393,6.818181818181818,0.6498369299240588,0.025782606692937304
CONFIG_punishmentMagnitude,5,17,2273,0.19885613726352838,0.7316322041355038,0.0,4.0,0.3752749670039595,3.6792035398230087,0.03905668269769502,0.027751584423391762
CONFIG_punishmentMagnitude,6,21,3550,0.13549295774647888,0.38366197183098594,0.0,2.0,0.23211267605633804,2.8316008316008316,-0.3089135496068228,-0.035611595093657744
CONFIG_punishmentMagnitude,7,18,3026,0.15300727032385988,0.6943159286186384,0.0,3.0,0.2567746199603437,4.537796976241901,0.001740407180829684,-0.018097282516276736
CONFIG_punishmentMagnitude,8,11,1989,0.2212166918049271,0.690296631473102,0.0,3.0,0.41126194067370536,3.1204545454545456,-0.0022788899647067096,0.05011213896479047
CONFIG_punishmentMagnitude,9,11,2656,0.1927710843373494,0.5700301204819277,0.0,3.0,0.31551204819277107,2.95703125,-0.12254540095588107,0.021666531497212788
CONFIG_rewardExists,False,92,16114,0.17934715154524017,0.7633734640685118,0.0,4.0,0.3156261635844607,4.256401384083045,0.07079794263070305,0.008242598705103549
CONFIG_rewardExists,True,91,14043,0.16164637185786512,0.6113366089866837,0.0,3.0,0.2638325144199957,3.7819383259911894,-0.08123891245112502,-0.009458180982271497
CONFIG_rewardMagnitude,1,46,7378,0.16969368392518297,0.9387367850365953,0.0,5.0,0.31092436974789917,5.531948881789138,0.24616126359878654,-0.0014108689149536502
CONFIG_rewardMagnitude,2,50,9687,0.1704346030762878,0.6557241664085889,0.0,3.0,0.26767833178486633,3.8473652331920047,-0.03685135502921988,-0.0006699497638488205
CONFIG_rewardMagnitude,3,47,6817,0.18468534545987972,0.6130262578847,0.0,3.0,0.31025377732140236,3.3193010325655283,-0.07954926355310876,0.013580792619743098
CONFIG_rewardMagnitude,4,30,4291,0.1652295502213936,0.6217664879981356,0.0,4.0,0.30179445350734097,3.763046544428773,-0.07080903343967315,-0.005875002618743019
CONFIG_rewardMagnitude,5,7,1431,0.1530398322851153,0.44025157232704404,0.0,3.0,0.2676450034940601,2.8767123287671232,-0.2523239491107647,-0.018064720555021313
CONFIG_rewardMagnitude,6,3,553,0.12658227848101267,0.23688969258589512,0.0,2.0,0.2007233273056058,1.8714285714285714,-0.45568582885191367,-0.04452227435912395
CONFIG_showNRounds,False,90,15120,0.14947089947089948,0.5744708994708995,0.0,3.0,0.24808201058201057,3.843362831858407,-0.1181046219669093,-0.021633653369237144
CONFIG_showNRounds,True,93,15037,0.1928576178759061,0.8113320476158808,0.0,4.0,0.33517323934295407,4.206896551724138,0.11875652617807209,0.021753065035769487
CONFIG_showOtherSummaries,False,94,15634,0.16118715619802992,0.6480107458104132,0.0,4.0,0.2713317129333504,4.020238095238096,-0.04456477562739558,-0.009917396642106696
CONFIG_showOtherSummaries,True,89,14523,0.18178062383805,0.7405494732493286,0.0,3.0,0.31322729463609444,4.073863636363637,0.047973951811519866,0.010676070997913373
CONFIG_showPunishmentId,False,91,14243,0.17728006740153057,0.6568138734817103,0.0,4.0,0.30780032296566734,3.704950495049505,-0.035761647956098486,0.006175514561393952
CONFIG_showPunishmentId,True,92,15914,0.16557747894935276,0.724582128943069,0.0,3.0,0.2769259771270579,4.376091081593928,0.03200660750526019,-0.005527073890783857
CONFIG_showRewardId,False,91,14243,0.17728006740153057,0.6568138734817103,0.0,4.0,0.30780032296566734,3.704950495049505,-0.035761647956098486,0.006175514561393952
CONFIG_showRewardId,True,92,15914,0.16557747894935276,0.724582128943069,0.0,3.0,0.2769259771270579,4.376091081593928,0.03200660750526019,-0.005527073890783857
