custom_id,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,data_source,round,turn_index,absolute_turn_index,sender_id,buy_color,buy_quantity,sell_color,sell_quantity,status,recipient_id,accepted_binary,num_acceptors,multiple_acceptors_binary,proposer_net_surplus,trade_ratio,group_total_welfare_before,group_total_welfare_after,group_surplus_before,group_surplus_after,group_surplus_ratio_before,group_surplus_ratio_after
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,peacock-red-3668,BLUE,1,RED,1,DECLINED,,0,0,0,-0.5,1.0,60.4,60.4,-0.6000000000000014,-0.6000000000000014,-0.12000000000000029,-0.12000000000000029
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,cat-orange-2462,BLUE,2,GREEN,3,DECLINED,,0,0,0,-0.10000000000000009,1.5,60.4,60.4,-0.6000000000000014,-0.6000000000000014,-0.12000000000000029,-0.12000000000000029
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,0,3,otter-blue-7516,BLUE,2,GREEN,3,ACCEPTED,peacock-red-3668,1,1,0,-0.7,1.5,60.4,60.2,-0.6000000000000014,-0.7999999999999972,-0.12000000000000029,-0.15999999999999942
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1,4,peacock-red-3668,RED,2,BLUE,2,ACCEPTED,cat-orange-2462,1,1,0,1.0,1.0,60.2,60.6,-0.7999999999999972,-0.3999999999999986,-0.15999999999999942,-0.07999999999999971
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,2,5,cat-orange-2462,BLUE,2,RED,2,ACCEPTED,otter-blue-7516,1,1,0,-0.6000000000000001,1.0,60.6,61.199999999999996,-0.3999999999999986,0.19999999999999574,-0.07999999999999971,0.03999999999999915
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,0,6,peacock-red-3668,RED,2,GREEN,2,ACCEPTED,cat-orange-2462,1,1,0,1.0,1.0,61.199999999999996,61.199999999999996,0.19999999999999574,0.19999999999999574,0.03999999999999915,0.03999999999999915
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1,7,otter-blue-7516,BLUE,2,RED,3,ACCEPTED,cat-orange-2462,1,1,0,-2.2,1.5,61.199999999999996,60.6,0.19999999999999574,-0.3999999999999986,0.03999999999999915,-0.07999999999999971
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,2,8,cat-orange-2462,BLUE,2,GREEN,3,DECLINED,,0,0,0,-0.10000000000000009,1.5,60.6,60.6,-0.3999999999999986,-0.3999999999999986,-0.07999999999999971,-0.07999999999999971
chip_bargain__chip3_cohort_04_m8aiq8_game_1,chip3__cohort_04_m8aiq8__game_1,chip3__cohort_04_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 04-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,0,0,dog-blue-6080,RED,2,BLUE,5,ACCEPTED,ram-purple-9443,1,1,0,1.0,2.5,47.0,47.7,0.0,0.7000000000000028,0.0,0.028000000000000115
chip_bargain__chip3_cohort_04_m8aiq8_game_1,chip3__cohort_04_m8aiq8__game_1,chip3__cohort_04_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 04-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,butterfly-blue-3807,BLUE,2,GREEN,2,DECLINED,,0,0,0,0.8,1.0,47.7,47.7,0.7000000000000028,0.7000000000000028,0.028000000000000115,0.028000000000000115
chip_bargain__chip3_cohort_04_m8aiq8_game_1,chip3__cohort_04_m8aiq8__game_1,chip3__cohort_04_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 04-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,ram-purple-9443,GREEN,1,BLUE,2,ACCEPTED,butterfly-blue-3807,1,1,0,0.3,2.0,47.7,49.3,0.7000000000000028,2.299999999999997,0.028000000000000115,0.09199999999999989
chip_bargain__chip3_cohort_04_m8aiq8_game_1,chip3__cohort_04_m8aiq8__game_1,chip3__cohort_04_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 04-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,0,3,dog-blue-6080,RED,2,GREEN,2,DECLINED,,0,0,0,1.0,1.0,49.3,49.3,2.299999999999997,2.299999999999997,0.09199999999999989,0.09199999999999989
chip_bargain__chip3_cohort_04_m8aiq8_game_1,chip3__cohort_04_m8aiq8__game_1,chip3__cohort_04_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 04-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1,4,butterfly-blue-3807,BLUE,3,GREEN,2,ACCEPTED,ram-purple-9443,1,1,0,1.7000000000000002,0.6666666666666666,49.3,51.7,2.299999999999997,4.700000000000003,0.09199999999999989,0.1880000000000001
chip_bargain__chip3_cohort_04_m8aiq8_game_1,chip3__cohort_04_m8aiq8__game_1,chip3__cohort_04_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 04-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,2,5,ram-purple-9443,GREEN,1,RED,2,ACCEPTED,dog-blue-6080,1,1,0,-0.30000000000000004,2.0,51.7,52.9,4.700000000000003,5.899999999999999,0.1880000000000001,0.23599999999999993
chip_bargain__chip3_cohort_04_m8aiq8_game_1,chip3__cohort_04_m8aiq8__game_1,chip3__cohort_04_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 04-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,0,6,dog-blue-6080,RED,1,BLUE,3,ACCEPTED,ram-purple-9443,1,1,0,0.3999999999999999,3.0,52.9,53.2,5.899999999999999,6.200000000000003,0.23599999999999993,0.2480000000000001
chip_bargain__chip3_cohort_04_m8aiq8_game_1,chip3__cohort_04_m8aiq8__game_1,chip3__cohort_04_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 04-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1,7,butterfly-blue-3807,BLUE,2,RED,2,ACCEPTED,ram-purple-9443,1,1,0,0.6000000000000001,1.0,53.2,54.4,6.200000000000003,7.399999999999999,0.2480000000000001,0.29599999999999993
chip_bargain__chip3_cohort_04_m8aiq8_game_1,chip3__cohort_04_m8aiq8__game_1,chip3__cohort_04_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 04-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,2,8,ram-purple-9443,GREEN,1,RED,1,DECLINED,,0,0,0,0.09999999999999998,1.0,54.4,54.4,7.399999999999999,7.399999999999999,0.29599999999999993,0.29599999999999993
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,0,0,alligator-blue-3197,GREEN,2,RED,3,DECLINED,,0,0,0,0.10000000000000009,1.5,50.0,50.0,0.0,0.0,0.0,0.0
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,lion-orange-6194,RED,3,GREEN,2,ACCEPTED,iguana-orange-3232,1,1,0,0.20000000000000018,0.6666666666666666,50.0,48.800000000000004,0.0,-1.1999999999999957,0.0,-0.06315789473684189
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,iguana-orange-3232,RED,2,BLUE,3,ACCEPTED,lion-orange-6194,1,1,0,0.3999999999999999,1.5,48.800000000000004,51.4,-1.1999999999999957,1.3999999999999986,-0.06315789473684189,0.07368421052631571
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,0,3,alligator-blue-3197,BLUE,2,GREEN,2,DECLINED,,0,0,0,0.19999999999999996,1.0,51.4,51.4,1.3999999999999986,1.3999999999999986,0.07368421052631571,0.07368421052631571
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1,4,lion-orange-6194,RED,2,BLUE,3,ACCEPTED,iguana-orange-3232,1,1,0,-2.2,1.5,51.4,48.800000000000004,1.3999999999999986,-1.1999999999999957,0.07368421052631571,-0.06315789473684189
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,2,5,iguana-orange-3232,RED,1,GREEN,1,ACCEPTED,lion-orange-6194,1,1,0,0.30000000000000004,1.0,48.800000000000004,49.199999999999996,-1.1999999999999957,-0.8000000000000043,-0.06315789473684189,-0.04210526315789496
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,0,6,alligator-blue-3197,BLUE,1,RED,2,DECLINED,,0,0,0,0.0,2.0,49.199999999999996,49.199999999999996,-0.8000000000000043,-0.8000000000000043,-0.04210526315789496,-0.04210526315789496
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1,7,lion-orange-6194,RED,1,GREEN,1,ACCEPTED,iguana-orange-3232,1,1,0,-0.09999999999999998,1.0,49.199999999999996,48.800000000000004,-0.8000000000000043,-1.1999999999999957,-0.04210526315789496,-0.06315789473684189
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,2,8,iguana-orange-3232,RED,1,BLUE,2,ACCEPTED,lion-orange-6194,1,1,0,0.0,2.0,48.800000000000004,50.4,-1.1999999999999957,0.3999999999999986,-0.06315789473684189,0.021052631578947295
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,0,0,whale-red-86,BLUE,3,GREEN,4,ACCEPTED,dolphin-orange-3122,1,1,0,-0.7999999999999998,1.3333333333333333,59.0,57.8,0.0,-1.2000000000000028,0.0,-0.12000000000000029
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,dolphin-orange-3122,RED,3,BLUE,2,ACCEPTED,duck-orange-4971,1,1,0,0.19999999999999973,0.6666666666666666,57.8,56.2,-1.2000000000000028,-2.799999999999997,-0.12000000000000029,-0.2799999999999997
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,duck-orange-4971,BLUE,3,GREEN,3,ACCEPTED,dolphin-orange-3122,1,1,0,0.2999999999999998,1.0,56.2,55.599999999999994,-2.799999999999997,-3.4000000000000057,-0.2799999999999997,-0.3400000000000006
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,0,3,whale-red-86,RED,2,BLUE,3,ACCEPTED,dolphin-orange-3122,1,1,0,0.7999999999999998,1.5,55.599999999999994,57.6,-3.4000000000000057,-1.3999999999999986,-0.3400000000000006,-0.13999999999999985
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1,4,dolphin-orange-3122,BLUE,3,GREEN,4,ACCEPTED,whale-red-86,1,1,0,0.40000000000000036,1.3333333333333333,57.6,58.8,-1.3999999999999986,-0.20000000000000284,-0.13999999999999985,-0.020000000000000285
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,2,5,duck-orange-4971,RED,2,BLUE,2,ACCEPTED,dolphin-orange-3122,1,1,0,0.8,1.0,58.8,60.0,-0.20000000000000284,1.0,-0.020000000000000285,0.1
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,0,6,whale-red-86,RED,2,BLUE,3,ACCEPTED,duck-orange-4971,1,1,0,0.7999999999999998,1.5,60.0,60.6,1.0,1.6000000000000014,0.1,0.16000000000000014
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1,7,dolphin-orange-3122,BLUE,2,RED,2,ACCEPTED,whale-red-86,1,2,1,0.40000000000000013,1.0,60.6,62.2,1.6000000000000014,3.200000000000003,0.16000000000000014,0.3200000000000003
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,2,8,duck-orange-4971,RED,1,BLUE,1,ACCEPTED,dolphin-orange-3122,1,1,0,0.4,1.0,62.2,62.8,3.200000000000003,3.799999999999997,0.3200000000000003,0.3799999999999997
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,0,0,turtle-yellow-8674,BLUE,2,GREEN,2,ACCEPTED,zebra-blue-1097,1,1,0,1.0,1.0,62.0,63.0,0.0,1.0,0.0,0.08108108108108111
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,gorilla-purple-9767,RED,2,GREEN,3,ACCEPTED,zebra-blue-1097,1,1,0,0.5,1.5,63.0,63.8,1.0,1.7999999999999972,0.08108108108108111,0.14594594594594576
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,zebra-blue-1097,GREEN,2,RED,3,DECLINED,,0,0,0,-0.7999999999999998,1.5,63.8,63.8,1.7999999999999972,1.7999999999999972,0.14594594594594576,0.14594594594594576
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,0,3,turtle-yellow-8674,BLUE,2,RED,2,DECLINED,,0,0,0,0.19999999999999996,1.0,63.8,63.8,1.7999999999999972,1.7999999999999972,0.14594594594594576,0.14594594594594576
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1,4,gorilla-purple-9767,GREEN,2,RED,1,ACCEPTED,zebra-blue-1097,1,1,0,0.0,0.5,63.8,63.4,1.7999999999999972,1.3999999999999986,0.14594594594594576,0.11351351351351344
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,2,5,zebra-blue-1097,BLUE,2,GREEN,3,ACCEPTED,turtle-yellow-8674,1,1,0,-0.5,1.5,63.4,62.4,1.3999999999999986,0.3999999999999986,0.11351351351351344,0.03243243243243233
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,0,6,turtle-yellow-8674,GREEN,2,BLUE,1,ACCEPTED,zebra-blue-1097,1,1,0,0.0,0.5,62.4,61.9,0.3999999999999986,-0.10000000000000142,0.03243243243243233,-0.008108108108108227
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1,7,gorilla-purple-9767,BLUE,2,RED,2,DECLINED,,0,0,0,-0.6000000000000001,1.0,61.9,61.9,-0.10000000000000142,-0.10000000000000142,-0.008108108108108227,-0.008108108108108227
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,2,8,zebra-blue-1097,GREEN,2,BLUE,2,ACCEPTED,gorilla-purple-9767,1,1,0,0.0,1.0,61.9,62.3,-0.10000000000000142,0.29999999999999716,-0.008108108108108227,0.024324324324324104
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,0,0,cat-green-4185,BLUE,2,GREEN,2,ACCEPTED,zebra-pink-2457,1,1,0,0.20000000000000018,1.0,55.0,54.2,0.0,-0.7999999999999972,0.0,-0.04740740740740724
