metric_family,metric_scope,metric,distance_kind,n_groups,mean_value,median_value,stderr,run_name
paper_index_distribution_distance,distribution,predictability_index_wd,wasserstein_1d,6,0.337538821472645,0.32,0.0279749883791843,baseline_gpt_5_1
paper_index_distribution_distance,distribution,equality_index_wd,wasserstein_1d,6,0.1616666666666666,0.1479999999999999,0.0260417303029525,baseline_gpt_5_1
delegation_distribution_distance,distribution,mean_delegation_wd,mean_wasserstein_1d,4,0.5242857142857142,0.5485714285714286,0.0567786009321251,baseline_gpt_5_1
delegation_distribution_distance,distribution,C_delegated,wasserstein_1d,4,0.385,0.36,0.0963932916061417,baseline_gpt_5_1
delegation_distribution_distance,distribution,PD_delegated,wasserstein_1d,4,0.575,0.5800000000000001,0.0556027577253742,baseline_gpt_5_1
delegation_distribution_distance,distribution,SH_delegated,wasserstein_1d,4,0.5700000000000001,0.5900000000000001,0.06557438524302,baseline_gpt_5_1
delegation_distribution_distance,distribution,TGReceiver_delegated,wasserstein_1d,4,0.485,0.53,0.0780491298264539,baseline_gpt_5_1
delegation_distribution_distance,distribution,TGSender_delegated,wasserstein_1d,4,0.405,0.43,0.083815273071201,baseline_gpt_5_1
delegation_distribution_distance,distribution,UGProposer_delegated,wasserstein_1d,4,0.675,0.6799999999999999,0.0262995563967658,baseline_gpt_5_1
delegation_distribution_distance,distribution,UGResponder_delegated,wasserstein_1d,4,0.575,0.5700000000000001,0.0427200187265876,baseline_gpt_5_1
scenario_state_distribution_distance,distribution,mean_role_state_tv,total_variation,6,0.4910714285714285,0.4785714285714285,0.0233414101667279,baseline_gpt_5_1
scenario_state_distribution_distance,distribution,C_decision_state,total_variation,6,0.43875,0.36,0.054634200216836,baseline_gpt_5_1
scenario_state_distribution_distance,distribution,PD_decision_state,total_variation,6,0.44625,0.4599999999999999,0.0280308609690581,baseline_gpt_5_1
scenario_state_distribution_distance,distribution,SH_decision_state,total_variation,6,0.3899999999999999,0.34,0.0569502707046536,baseline_gpt_5_1
scenario_state_distribution_distance,distribution,TGReceiver_decision_state,total_variation,6,0.58125,0.5800000000000001,0.0339837583756319,baseline_gpt_5_1
scenario_state_distribution_distance,distribution,TGSender_decision_state,total_variation,6,0.2525,0.2299999999999999,0.0357712640723435,baseline_gpt_5_1
scenario_state_distribution_distance,distribution,UGProposer_decision_state,total_variation,6,0.57625,0.6799999999999999,0.074413680417873,baseline_gpt_5_1
scenario_state_distribution_distance,distribution,UGResponder_decision_state,total_variation,6,0.7525,0.78,0.0346830890588867,baseline_gpt_5_1
scenario_direct_value_distance,distribution,mean_numeric_direct_value_wd,mean_wasserstein_1d,6,1.097907268170426,1.0957142857142856,0.0310740872992038,baseline_gpt_5_1
scenario_direct_value_distance,distribution,UGProposer_decision_direct,wasserstein_1d,6,0.8083333333333335,0.74,0.1302086515147627,baseline_gpt_5_1
scenario_direct_value_distance,distribution,UGResponder_decision_direct,wasserstein_1d,6,1.422857142857143,1.4,0.0658789146629956,baseline_gpt_5_1
scenario_direct_value_distance,distribution,TGReceiver_decision_direct,wasserstein_1d,6,1.046154672395274,1.0557142857142856,0.0408668986831054,baseline_gpt_5_1
behavior_distribution_distance,distribution,fairness_wd,mean_wasserstein_1d,6,0.2252,0.225,0.0088704252685226,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trust_wd,mean_wasserstein_1d,6,0.196,0.22,0.0312409987036266,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trustworthiness_wd,mean_wasserstein_1d,6,0.179,0.1783333333333333,0.010988770923982,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,cooperation_wd,mean_wasserstein_1d,6,0.382,0.31,0.049121165386103,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,coordination_wd,mean_wasserstein_1d,6,0.362,0.36,0.0265748419039929,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,fairness_offer_wd,wasserstein_1d,6,0.1704,0.12,0.0304058473908482,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,inequality_tolerance_wd,wasserstein_1d,6,0.28,0.292,0.0221750610671838,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trust_send_wd,wasserstein_1d,6,0.196,0.22,0.0312409987036266,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trustworthiness_return_wd,wasserstein_1d,6,0.179,0.1783333333333333,0.010988770923982,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,cooperation_pd_wd,wasserstein_1d,6,0.394,0.41,0.0270061721340387,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,cooperation_sh_wd,wasserstein_1d,6,0.37,0.26,0.075380516197637,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,coordination_earth_wd,wasserstein_1d,6,0.362,0.36,0.0265748419039929,demographic_only_row_resampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,delegation_index_wd,wasserstein_1d,4,0.5057142857142857,0.4971428571428571,0.044370119258271,demographic_only_row_resampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,payoff_index_wd,wasserstein_1d,6,0.1944126303906875,0.1746761468505654,0.0148454827674633,demographic_only_row_resampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,prosociality_index_wd,wasserstein_1d,6,0.2113572743106904,0.2,0.0097676335726206,demographic_only_row_resampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,kindness_index_wd,wasserstein_1d,6,0.2970149410774411,0.2866666666666667,0.0186696531906491,demographic_only_row_resampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,intentions_index_wd,wasserstein_1d,6,0.1703179187710437,0.1681666666666666,0.0113011417362809,demographic_only_row_resampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,predictability_index_wd,wasserstein_1d,6,0.320038821472645,0.31,0.0222809460807137,demographic_only_row_resampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,equality_index_wd,wasserstein_1d,6,0.153,0.1,0.0277395899119804,demographic_only_row_resampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,mean_delegation_wd,mean_wasserstein_1d,4,0.5057142857142858,0.4971428571428572,0.044370119258271,demographic_only_row_resampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,C_delegated,wasserstein_1d,4,0.3,0.2299999999999999,0.1098483803552272,demographic_only_row_resampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,PD_delegated,wasserstein_1d,4,0.5800000000000001,0.6,0.0503322295684716,demographic_only_row_resampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,SH_delegated,wasserstein_1d,4,0.5800000000000001,0.5800000000000001,0.0416333199893226,demographic_only_row_resampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,TGReceiver_delegated,wasserstein_1d,4,0.44,0.47,0.0820568908339411,demographic_only_row_resampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,TGSender_delegated,wasserstein_1d,4,0.375,0.38,0.0767571929311296,demographic_only_row_resampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,UGProposer_delegated,wasserstein_1d,4,0.675,0.6799999999999999,0.0262995563967658,demographic_only_row_resampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,UGResponder_delegated,wasserstein_1d,4,0.5900000000000001,0.5700000000000001,0.033166247903554,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,mean_role_state_tv,total_variation,6,0.48,0.4328571428571428,0.0232481438071126,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,C_decision_state,total_variation,6,0.40125,0.3299999999999999,0.0518481356141825,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,PD_decision_state,total_variation,6,0.4449999999999999,0.4399999999999999,0.0285482048472403,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,SH_decision_state,total_variation,6,0.39375,0.37,0.0579574197148216,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,TGReceiver_decision_state,total_variation,6,0.565,0.59,0.0398120584747887,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,TGSender_decision_state,total_variation,6,0.24875,0.2299999999999999,0.0325048073367617,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,UGProposer_decision_state,total_variation,6,0.535,0.5800000000000001,0.0684227057829977,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,UGResponder_decision_state,total_variation,6,0.77125,0.8,0.0324020961256109,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,mean_numeric_direct_value_wd,mean_wasserstein_1d,6,1.0910571511664466,1.09,0.034440032459197,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,UGProposer_decision_direct,wasserstein_1d,6,0.7650000000000001,0.5000000000000001,0.1386979495599023,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,UGResponder_decision_direct,wasserstein_1d,6,1.4028571428571428,1.42,0.084433656714519,demographic_only_row_resampled_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,TGReceiver_decision_direct,wasserstein_1d,6,1.0545236298631884,1.0657142857142856,0.0476428694426742,demographic_only_row_resampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,fairness_wd,mean_wasserstein_1d,6,0.2672,0.286,0.0168870759260842,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trust_wd,mean_wasserstein_1d,6,0.13,0.12,0.0307318148576429,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trustworthiness_wd,mean_wasserstein_1d,6,0.1356666666666666,0.1416666666666666,0.0120292852532352,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,cooperation_wd,mean_wasserstein_1d,6,0.1989999999999999,0.175,0.0307119231280332,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,coordination_wd,mean_wasserstein_1d,6,0.3,0.32,0.032659863237109,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,fairness_offer_wd,wasserstein_1d,6,0.1847999999999999,0.1799999999999999,0.0194757969456108,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,inequality_tolerance_wd,wasserstein_1d,6,0.3496,0.4,0.0363596846337625,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trust_send_wd,wasserstein_1d,6,0.13,0.12,0.0307318148576429,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trustworthiness_return_wd,wasserstein_1d,6,0.1356666666666666,0.1416666666666666,0.0120292852532352,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,cooperation_pd_wd,wasserstein_1d,6,0.2539999999999999,0.2399999999999999,0.0292194760010814,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,cooperation_sh_wd,wasserstein_1d,6,0.144,0.06,0.0467427950478882,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,coordination_earth_wd,wasserstein_1d,6,0.3,0.32,0.032659863237109,twin_sampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,delegation_index_wd,wasserstein_1d,4,0.5071428571428571,0.5157142857142858,0.0419345132481652,twin_sampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,payoff_index_wd,wasserstein_1d,6,0.1063240632932178,0.0992380952380952,0.0075684745482262,twin_sampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,prosociality_index_wd,wasserstein_1d,6,0.1434503738583707,0.1503505291005291,0.0140729563482736,twin_sampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,kindness_index_wd,wasserstein_1d,6,0.1757270622895622,0.1788888888888888,0.0114591482432298,twin_sampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,intentions_index_wd,wasserstein_1d,6,0.1888246151996152,0.1980598845598845,0.0123457518870448,twin_sampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,predictability_index_wd,wasserstein_1d,6,0.281288821472645,0.2746153846153846,0.0217915190504701,twin_sampled_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,equality_index_wd,wasserstein_1d,6,0.2051282051282051,0.2239999999999999,0.0182754150576466,twin_sampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,mean_delegation_wd,mean_wasserstein_1d,4,0.5071428571428572,0.5157142857142858,0.0419345132481652,twin_sampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,C_delegated,wasserstein_1d,4,0.375,0.3199999999999999,0.083815273071201,twin_sampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,PD_delegated,wasserstein_1d,4,0.575,0.5700000000000001,0.0386221007541882,twin_sampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,SH_delegated,wasserstein_1d,4,0.615,0.62,0.0221735578260834,twin_sampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,TGReceiver_delegated,wasserstein_1d,4,0.415,0.42,0.0736545993132811,twin_sampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,TGSender_delegated,wasserstein_1d,4,0.3399999999999999,0.3399999999999999,0.062182527020592,twin_sampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,UGProposer_delegated,wasserstein_1d,4,0.6599999999999999,0.6499999999999999,0.0216024689946928,twin_sampled_seed_0_gpt_5_1
delegation_distribution_distance,distribution,UGResponder_delegated,wasserstein_1d,4,0.5700000000000001,0.5800000000000001,0.0499999999999999,twin_sampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,mean_role_state_tv,total_variation,6,0.4017857142857143,0.3871428571428571,0.0201184840721298,twin_sampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,C_decision_state,total_variation,6,0.3225,0.3199999999999999,0.026068819177963,twin_sampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,PD_decision_state,total_variation,6,0.33875,0.2799999999999999,0.0408031350919672,twin_sampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,SH_decision_state,total_variation,6,0.25125,0.14,0.0619399911204385,twin_sampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,TGReceiver_decision_state,total_variation,6,0.4549999999999999,0.4599999999999999,0.0311180547806789,twin_sampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,TGSender_decision_state,total_variation,6,0.1875,0.18,0.0329076992004404,twin_sampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,UGProposer_decision_state,total_variation,6,0.63625,0.69,0.0423957053642622,twin_sampled_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,UGResponder_decision_state,total_variation,6,0.62125,0.62,0.0237675373847046,twin_sampled_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,mean_numeric_direct_value_wd,mean_wasserstein_1d,6,1.1684213370942291,1.23,0.0417482356507497,twin_sampled_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,UGProposer_decision_direct,wasserstein_1d,6,1.0256410256410258,1.12,0.0913770752882331,twin_sampled_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,UGResponder_decision_direct,wasserstein_1d,6,1.761937321937322,1.84,0.1383183225190862,twin_sampled_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,TGReceiver_decision_direct,wasserstein_1d,6,0.845595058434617,0.8500000000000001,0.0601342596051917,twin_sampled_seed_0_gpt_5_1
behavior_distribution_distance,distribution,fairness_wd,mean_wasserstein_1d,6,0.2752,0.283,0.0145486158180846,twin_sampled_unadjusted_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trust_wd,mean_wasserstein_1d,6,0.13,0.13,0.0189150146121481,twin_sampled_unadjusted_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trustworthiness_wd,mean_wasserstein_1d,6,0.1243333333333333,0.1283333333333333,0.0110224238332815,twin_sampled_unadjusted_seed_0_gpt_5_1
behavior_distribution_distance,distribution,cooperation_wd,mean_wasserstein_1d,6,0.199,0.165,0.0354792584164012,twin_sampled_unadjusted_seed_0_gpt_5_1
behavior_distribution_distance,distribution,coordination_wd,mean_wasserstein_1d,6,0.31,0.33,0.0398050806360751,twin_sampled_unadjusted_seed_0_gpt_5_1
behavior_distribution_distance,distribution,fairness_offer_wd,wasserstein_1d,6,0.1655999999999999,0.172,0.0143257344198008,twin_sampled_unadjusted_seed_0_gpt_5_1
behavior_distribution_distance,distribution,inequality_tolerance_wd,wasserstein_1d,6,0.3848,0.398,0.0287876516737452,twin_sampled_unadjusted_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trust_send_wd,wasserstein_1d,6,0.13,0.13,0.0189150146121481,twin_sampled_unadjusted_seed_0_gpt_5_1
behavior_distribution_distance,distribution,trustworthiness_return_wd,wasserstein_1d,6,0.1243333333333333,0.1283333333333333,0.0110224238332815,twin_sampled_unadjusted_seed_0_gpt_5_1
behavior_distribution_distance,distribution,cooperation_pd_wd,wasserstein_1d,6,0.2319999999999999,0.21,0.0278408173570948,twin_sampled_unadjusted_seed_0_gpt_5_1
behavior_distribution_distance,distribution,cooperation_sh_wd,wasserstein_1d,6,0.1659999999999999,0.11,0.0493558507170122,twin_sampled_unadjusted_seed_0_gpt_5_1
behavior_distribution_distance,distribution,coordination_earth_wd,wasserstein_1d,6,0.31,0.33,0.0398050806360751,twin_sampled_unadjusted_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,delegation_index_wd,wasserstein_1d,4,0.4921428571428571,0.5057142857142857,0.0693151631083321,twin_sampled_unadjusted_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,payoff_index_wd,wasserstein_1d,6,0.1100434149689103,0.1096666666666666,0.0123552378637863,twin_sampled_unadjusted_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,prosociality_index_wd,wasserstein_1d,6,0.1491083706127378,0.1704613526570048,0.0160431840685469,twin_sampled_unadjusted_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,kindness_index_wd,wasserstein_1d,6,0.168283950617284,0.18,0.0155926372777144,twin_sampled_unadjusted_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,intentions_index_wd,wasserstein_1d,6,0.2021920602545602,0.1991184926184926,0.0102530246312585,twin_sampled_unadjusted_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,predictability_index_wd,wasserstein_1d,6,0.2900414095708213,0.2941176470588235,0.0278758302021627,twin_sampled_unadjusted_seed_0_gpt_5_1
paper_index_distribution_distance,distribution,equality_index_wd,wasserstein_1d,6,0.1726346153846153,0.1759999999999999,0.0180655549360635,twin_sampled_unadjusted_seed_0_gpt_5_1
delegation_distribution_distance,distribution,mean_delegation_wd,mean_wasserstein_1d,4,0.4921428571428571,0.5057142857142857,0.0693151631083321,twin_sampled_unadjusted_seed_0_gpt_5_1
delegation_distribution_distance,distribution,C_delegated,wasserstein_1d,4,0.375,0.42,0.0928708781050335,twin_sampled_unadjusted_seed_0_gpt_5_1
delegation_distribution_distance,distribution,PD_delegated,wasserstein_1d,4,0.54,0.55,0.0804155872120988,twin_sampled_unadjusted_seed_0_gpt_5_1
delegation_distribution_distance,distribution,SH_delegated,wasserstein_1d,4,0.585,0.5900000000000001,0.0736545993132812,twin_sampled_unadjusted_seed_0_gpt_5_1
delegation_distribution_distance,distribution,TGReceiver_delegated,wasserstein_1d,4,0.385,0.41,0.099121138007995,twin_sampled_unadjusted_seed_0_gpt_5_1
delegation_distribution_distance,distribution,TGSender_delegated,wasserstein_1d,4,0.3249999999999999,0.32,0.1034005157949739,twin_sampled_unadjusted_seed_0_gpt_5_1
delegation_distribution_distance,distribution,UGProposer_delegated,wasserstein_1d,4,0.6699999999999999,0.6699999999999999,0.0288675134594812,twin_sampled_unadjusted_seed_0_gpt_5_1
delegation_distribution_distance,distribution,UGResponder_delegated,wasserstein_1d,4,0.565,0.55,0.0340342964277702,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,mean_role_state_tv,total_variation,6,0.3908928571428571,0.3542857142857143,0.02313553492337,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,C_decision_state,total_variation,6,0.3349999999999999,0.3299999999999999,0.0277188263339798,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,PD_decision_state,total_variation,6,0.3112499999999999,0.26,0.042188811708003,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,SH_decision_state,total_variation,6,0.25625,0.15,0.0607239313066383,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,TGReceiver_decision_state,total_variation,6,0.42375,0.42,0.0335767156424408,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,TGSender_decision_state,total_variation,6,0.18375,0.1599999999999999,0.0333276036742317,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,UGProposer_decision_state,total_variation,6,0.615,0.6499999999999999,0.0391365132154956,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_state_distribution_distance,distribution,UGResponder_decision_state,total_variation,6,0.61125,0.63,0.023163818769797,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,mean_numeric_direct_value_wd,mean_wasserstein_1d,6,1.221067516254146,1.2266666666666666,0.044764479076651,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,UGProposer_decision_direct,wasserstein_1d,6,0.8631730769230769,0.88,0.0903277746803176,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,UGResponder_decision_direct,wasserstein_1d,6,1.9937217553688145,1.9705882352941175,0.1254270041197338,twin_sampled_unadjusted_seed_0_gpt_5_1
scenario_direct_value_distance,distribution,TGReceiver_decision_direct,wasserstein_1d,6,0.7981534375554962,0.7989068825910931,0.0606607483630032,twin_sampled_unadjusted_seed_0_gpt_5_1
