case_group,role_slice,game,generated_mean_expected_payoff,benchmark_mean_expected_payoff,data_source,generated_relative_payoff_diff_pct,human_mean_expected_payoff,human_relative_payoff_diff_pct,abs_error_relative_payoff_diff_pct
Benchmark,yes,PD,3.1269342901995962,4.312448979591837,generated,-27.490520931437125,4.312448979591837,0.0,27.490520931437125
Benchmark,yes,SH,6.800627943485087,6.52469387755102,generated,4.229072982005344,6.52469387755102,0.0,4.229072982005344
Benchmark,yes,C,4.197353666741422,3.7369387755102044,generated,12.320643149106903,3.7369387755102044,0.0,12.320643149106903
Benchmark,yes,Proposer,4.386633774388876,4.18,generated,4.943391731791302,4.18,0.0,4.943391731791302
Benchmark,yes,Responder,4.516034985422741,3.552857142857143,generated,27.1099513387985,3.552857142857143,0.0,27.1099513387985
AIR,both,Sender,5.35299394483068,5.546530612244899,generated,-3.4893283918230655,5.540816326530612,-0.10302450511445738,3.386303886708608
AIR,both,Receiver,5.076362413097107,5.159285714285715,generated,-1.6072632100796125,5.0786734693877555,-1.562469096734631,0.0447941133449814
AIR,both,PD,5.191522762951335,4.312448979591837,generated,20.384560780188067,4.735,9.798400454308842,10.586160325879225
AIR,both,SH,5.777080062794348,6.584693877551021,generated,-12.265016867527335,6.6,0.23245002324498998,12.497466890772325
AIR,both,C,2.485086342229199,3.7369387755102044,generated,-33.49940977050366,2.5305102040816325,-32.283873081754145,1.2155366887495163
AIR,both,Proposer,2.4745458623009644,4.225408163265306,generated,-41.43652478797012,4.117857142857143,-2.5453403849404643,38.891184403029655
AIR,both,Responder,3.6909620991253647,3.459387755102041,generated,6.694084630489572,3.453979591836734,-0.1563329597074059,6.850417590196978
AIR,no,Sender,5.162816775061673,5.546530612244899,generated,-6.918087431738195,5.540816326530612,-0.10302450511445738,6.815062926623738
AIR,no,Receiver,5.0,5.1079591836734695,generated,-2.113548283990574,5.0,-2.113548283990574,0.0
AIR,no,PD,7.5054945054945055,4.312448979591837,generated,74.04251136682163,6.59,52.81340211064312,21.22910925617851
AIR,no,SH,5.527472527472527,6.6446938775510205,generated,-16.813736955633207,7.16,7.755152185263681,24.568889140896886
AIR,no,C,2.4595200717649695,3.7369387755102044,generated,-34.18355987303615,2.5351020408163265,-32.16099612254929,2.02256375048686
AIR,no,Proposer,0.5391343350527024,4.270816326530612,generated,-87.37631652048434,3.8585714285714285,-9.65260190184929,77.72371461863504
AIR,no,Responder,1.7515137923301187,3.3659183673469384,generated,-47.963271797625765,1.253469387755102,-62.759958770387435,14.79668697276167
AIR,yes,Sender,5.543171114599686,5.546530612244899,generated,-0.060569351907946434,5.540816326530612,-0.10302450511445738,0.04245515320651094
AIR,yes,Receiver,5.1527248261942145,5.210612244897959,generated,-1.110952340781557,5.157346938775509,-1.0222465925113777,0.08870574827017919
AIR,yes,PD,2.877551020408163,4.312448979591837,generated,-33.27338980644551,2.88,-33.216601202025466,0.05678860442004208
AIR,yes,SH,6.02668759811617,6.52469387755102,generated,-7.6326382322441155,6.04,-7.428607175252566,0.20403105699154978
AIR,yes,C,2.510652612693429,3.7369387755102044,generated,-32.815259667971155,2.525918367346939,-32.40675004095899,0.4085096270121653
AIR,yes,Proposer,4.409957389549226,4.18,generated,5.501372955723127,4.377142857142857,4.716336295283674,0.7850366604394532
AIR,yes,Responder,5.63041040592061,3.552857142857143,generated,58.475564300137805,5.6544897959183675,59.1533115055431,0.6777472054052964
TD,both,Sender,5.637448979591837,5.546530612244899,generated,1.6391934653028128,5.51204081632653,-0.6218264772978488,2.2610199426006616
TD,both,Receiver,5.187551020408162,5.159285714285715,generated,0.5478530883487043,5.189081632653061,0.5775202230968501,0.029667134748145862
TD,both,PD,3.916020408163265,4.312448979591837,generated,-9.192655340495016,4.526020408163265,4.952439543798204,14.145094884293218
TD,both,SH,5.971836734693877,6.584693877551021,generated,-9.307298930729912,5.947755102040816,-9.673020300635383,0.36572136990547044
TD,both,C,3.3224489795918366,3.7369387755102044,generated,-11.091693517557765,2.988163265306122,-20.03713614767082,8.945442630113057
TD,both,Proposer,2.974387755102041,4.225408163265306,generated,-29.607090246081757,3.970408163265306,-6.034919944939499,23.572170301142258
TD,both,Responder,3.3205102040816326,3.459387755102041,generated,-4.014512418146432,3.6298979591836735,4.928912748510417,8.943425166656848
TD,no,Sender,5.566326530612245,5.546530612244899,generated,0.35690632128926314,5.51204081632653,-0.6218264772978488,0.9787327985871119
TD,no,Receiver,5.096326530612245,5.1079591836734695,generated,-0.22773582644132206,5.1053061224489795,-0.05193974989012862,0.17579607655119345
TD,no,PD,4.788775510204082,4.312448979591837,generated,11.045383559699019,5.102448979591837,18.31905730916663,7.273673749467612
TD,no,SH,6.051632653061224,6.6446938775510205,generated,-8.925335544703461,6.115918367346938,-7.957861113670573,0.9674744310328887
TD,no,C,3.2465306122448983,3.7369387755102044,generated,-13.123259243077934,2.9869387755102044,-20.069903336792095,6.946644093714161
TD,no,Proposer,1.88,4.270816326530612,generated,-55.980312514932876,3.5965306122448983,-15.788216180054471,40.19209633487841
TD,no,Responder,2.3224489795918366,3.3659183673469384,generated,-31.00103074031407,2.7677551020408164,-17.77117565027586,13.22985509003821
TD,yes,Sender,5.708571428571429,5.546530612244899,generated,2.9214806093163403,5.51204081632653,-0.6218264772978488,3.543307086614189
TD,yes,Receiver,5.278775510204082,5.210612244897959,generated,1.3081623061256487,5.272857142857143,1.1945793514021696,0.11358295472347901
TD,yes,PD,3.0432653061224486,4.312448979591837,generated,-29.43069424068905,3.949591836734694,-8.414178221570213,21.01651601911884
TD,yes,SH,5.8920408163265305,6.52469387755102,generated,-9.696287260329672,5.779591836734694,-11.419724124988273,1.7234368646586002
TD,yes,C,3.3983673469387754,3.7369387755102044,generated,-9.060127792037587,2.989387755102041,-20.004368958549502,10.944241166511915
TD,yes,Proposer,4.068775510204082,4.18,generated,-2.6608729616248272,4.344285714285714,3.9302802460697173,6.5911532076945445
TD,yes,Responder,4.3185714285714285,3.552857142857143,generated,21.55207076799357,4.492040816326531,26.4346027916595,4.882532023665931
OD,both,Sender,5.803877551020409,5.546530612244899,generated,4.6397821767605985,5.6689795918367345,2.2076679667377697,2.432114210022829
OD,both,Receiver,5.1784693877551025,5.159285714285715,generated,0.37182808884317353,5.180816326530612,0.4173176954569646,0.04548960661379109
OD,both,PD,3.955816326530612,4.312448979591837,generated,-8.26984051866927,4.57969387755102,6.197056457337546,14.466896976006815
OD,both,SH,6.540306122448979,6.584693877551021,generated,-0.6741050674105242,6.456734693877552,-1.9432821943282108,1.2691771269176866
OD,both,C,3.3423469387755103,3.7369387755102044,generated,-10.559226694336743,2.993367346938775,-19.897875593905322,9.338648899568579
OD,both,Proposer,3.7721428571428572,4.225408163265306,generated,-10.727136612813638,3.9824489795918367,-5.7499577386558425,4.977178874157795
OD,both,Responder,3.708979591836735,3.459387755102041,generated,7.21491357442039,3.3410204081632653,-3.421627042652353,10.636540617072743
OD,no,Sender,5.852857142857143,5.546530612244899,generated,5.5228493634557285,5.6689795918367345,2.2076679667377697,3.315181396717959
OD,no,Receiver,5.101224489795919,5.1079591836734695,generated,-0.1318470574133923,5.102857142857143,-0.09988413440408239,0.03196292300930992
OD,no,PD,4.480204081632653,4.312448979591837,generated,3.8900194027731816,5.31469387755102,23.24073635890398,19.3507169561308
OD,no,SH,6.8271428571428565,6.6446938775510205,generated,2.745784575693344,6.69673469387755,0.7831935870266094,1.9625909886667348
OD,no,C,3.3720408163265305,3.7369387755102044,generated,-9.764622358145392,2.988163265306122,-20.03713614767082,10.27251378952543
OD,no,Proposer,3.287959183673469,4.270816326530612,generated,-23.013332059062463,3.7348979591836735,-12.548382472404073,10.46494958665839
OD,no,Responder,2.861020408163265,3.3659183673469384,generated,-15.000303158915907,2.299591836734694,-31.680106711938393,16.679803553022488
OD,yes,Sender,5.7548979591836735,5.546530612244899,generated,3.7567149900654684,5.6689795918367345,2.2076679667377697,1.5490470233276987
OD,yes,Receiver,5.255714285714285,5.210612244897959,generated,0.865580448065173,5.258775510204082,0.9243302522324859,0.0587498041673129
OD,yes,PD,3.4314285714285715,4.312448979591837,generated,-20.429700440111688,3.8446938775510207,-10.846623444228854,9.583076995882834
OD,yes,SH,6.253469387755103,6.52469387755102,generated,-4.156892183541327,6.216734693877551,-4.719902411560484,0.5630102280191567
OD,yes,C,3.3126530612244895,3.7369387755102044,generated,-11.353831030528116,2.998571428571428,-19.758615040139826,8.40478400961171
OD,yes,Proposer,4.256326530612245,4.18,generated,1.8259935553168738,4.23,1.1961722488038395,0.6298213065130343
OD,yes,Responder,4.556938775510204,3.552857142857143,generated,28.261244184042745,4.382448979591837,23.349991383767033,4.911252800275712
