custom_id,persona_pid,game_id,treatment_name,player,player_key,match_rank,match_probability,is_top1,mean_contribution,mean_contribution_rate,first_contribution,first_contribution_rate,final_contribution,final_contribution_rate,contribution_sd,zero_contribution_rate,full_contribution_rate,contribution_slope,message_count,messages_per_round,rounds_with_message_rate,reward_given_units,reward_given_events,reward_given_round_rate,reward_received_units,reward_received_events,reward_received_round_rate,punish_given_units,punish_given_events,punish_given_round_rate,punish_received_units,punish_received_events,punish_received_round_rate
persona_match__pid_327__game_T8RpnDhSrnavwJQL2__p001__g005,327,T8RpnDhSrnavwJQL2,VALIDATION_8_T,SLOTH,T8RpnDhSrnavwJQL2::SLOTH,1,0.65,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,4,2.0,1.0,2.0,2,0.5,1.0,1,0.5,0.0,0,0.0,1.0,1,0.5
persona_match__pid_327__game_T8RpnDhSrnavwJQL2__p001__g005,327,T8RpnDhSrnavwJQL2,VALIDATION_8_T,CHICKEN,T8RpnDhSrnavwJQL2::CHICKEN,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.5,0.5,0.0,0,0.0,2.0,2,1.0,0.0,0,0.0,1.0,1,0.5
persona_match__pid_327__game_T8RpnDhSrnavwJQL2__p001__g005,327,T8RpnDhSrnavwJQL2,VALIDATION_8_T,GORILLA,T8RpnDhSrnavwJQL2::GORILLA,3,0.05,False,11.5,0.575,8.0,0.4,15.0,0.75,4.949747468305833,0.0,0.0,0.35,1,0.5,0.5,0.0,0,0.0,2.0,2,0.5,0.0,0,0.0,1.0,1,0.5
persona_match__pid_1199__game_3Ce6KgbmNCQEwYBfk__p002__g001,1199,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,DUCK,3Ce6KgbmNCQEwYBfk::DUCK,1,0.7,True,18.310344827586206,0.9155172413793103,1.0,0.05,20.0,1.0,4.343331903009997,0.0,0.8275862068965517,0.41793103448275865,0,0.0,0.0,66.0,61,0.8620689655172413,20.0,18,0.6206896551724138,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1199__game_3Ce6KgbmNCQEwYBfk__p002__g001,1199,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,SLOTH,3Ce6KgbmNCQEwYBfk::SLOTH,2,0.2,False,19.517241379310345,0.9758620689655172,15.0,0.75,20.0,1.0,1.2711268806842333,0.0,0.8620689655172413,0.10827586206896553,0,0.0,0.0,21.0,19,0.5517241379310345,37.0,35,0.9310344827586207,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1199__game_3Ce6KgbmNCQEwYBfk__p002__g001,1199,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,CHICKEN,3Ce6KgbmNCQEwYBfk::CHICKEN,3,0.1,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,17.0,17,0.3448275862068966,34.0,31,0.896551724137931,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1199__game_TvaK7RsiSd758hAmp__p002__g002,1199,TvaK7RsiSd758hAmp,VALIDATION_1_T,SLOTH,TvaK7RsiSd758hAmp::SLOTH,1,0.8,True,17.8125,0.890625,20.0,1.0,20.0,1.0,6.046693311223912,0.0625,0.875,0.00551470588235294,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,376.0,14,0.8125,2.0,2,0.125
persona_match__pid_1199__game_TvaK7RsiSd758hAmp__p002__g002,1199,TvaK7RsiSd758hAmp,VALIDATION_1_T,GORILLA,TvaK7RsiSd758hAmp::GORILLA,2,0.15,False,13.3125,0.6656249999999999,10.0,0.5,16.0,0.8,5.629905268593188,0.0625,0.25,-0.058455882352941135,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,32.0,16,0.875,20.0,1,0.0625
persona_match__pid_1199__game_TvaK7RsiSd758hAmp__p002__g002,1199,TvaK7RsiSd758hAmp,VALIDATION_1_T,DUCK,TvaK7RsiSd758hAmp::DUCK,3,0.05,False,1.8125,0.09062500000000001,2.0,0.1,0.0,0.0,1.6007810593582121,0.3125,0.0,-0.03198529411764706,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,386.0,27,1.0
persona_match__pid_1199__game_6sSM4xSyZQkaxyHav__p002__g003,1199,6sSM4xSyZQkaxyHav,VALIDATION_5_C,DUCK,6sSM4xSyZQkaxyHav::DUCK,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,2,0.3333333333333333,0.3333333333333333,16.0,16,1.0,7.0,7,0.8333333333333334,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1199__game_6sSM4xSyZQkaxyHav__p002__g003,1199,6sSM4xSyZQkaxyHav,VALIDATION_5_C,SLOTH,6sSM4xSyZQkaxyHav::SLOTH,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.16666666666666666,0.16666666666666666,7.0,7,0.8333333333333334,7.0,7,1.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1199__game_6sSM4xSyZQkaxyHav__p002__g003,1199,6sSM4xSyZQkaxyHav,VALIDATION_5_C,GORILLA,6sSM4xSyZQkaxyHav::GORILLA,3,0.1,False,16.666666666666668,0.8333333333333334,20.0,1.0,20.0,1.0,8.164965809277259,0.16666666666666666,0.8333333333333334,0.14285714285714282,0,0.0,0.0,5.0,5,0.5,6.0,6,0.8333333333333334,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1199__game_JgQY6iNGkRDTwiYTC__p002__g004,1199,JgQY6iNGkRDTwiYTC,VALIDATION_5_T,DUCK,JgQY6iNGkRDTwiYTC::DUCK,1,0.65,True,16.666666666666668,0.8333333333333334,20.0,1.0,0.0,0.0,8.16496580927726,0.16666666666666666,0.8333333333333334,-0.7142857142857143,1,0.16666666666666666,0.16666666666666666,0.0,0,0.0,2.0,2,0.3333333333333333,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1199__game_JgQY6iNGkRDTwiYTC__p002__g004,1199,JgQY6iNGkRDTwiYTC,VALIDATION_5_T,GORILLA,JgQY6iNGkRDTwiYTC::GORILLA,2,0.25,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1,0.16666666666666666,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1199__game_JgQY6iNGkRDTwiYTC__p002__g004,1199,JgQY6iNGkRDTwiYTC,VALIDATION_5_T,SLOTH,JgQY6iNGkRDTwiYTC::SLOTH,3,0.1,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,5.0,5,0.5,2.0,2,0.3333333333333333,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1199__game_T8RpnDhSrnavwJQL2__p002__g005,1199,T8RpnDhSrnavwJQL2,VALIDATION_8_T,SLOTH,T8RpnDhSrnavwJQL2::SLOTH,1,0.72,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,4,2.0,1.0,2.0,2,0.5,1.0,1,0.5,0.0,0,0.0,1.0,1,0.5
persona_match__pid_1199__game_T8RpnDhSrnavwJQL2__p002__g005,1199,T8RpnDhSrnavwJQL2,VALIDATION_8_T,CHICKEN,T8RpnDhSrnavwJQL2::CHICKEN,2,0.18,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.5,0.5,0.0,0,0.0,2.0,2,1.0,0.0,0,0.0,1.0,1,0.5
persona_match__pid_1199__game_T8RpnDhSrnavwJQL2__p002__g005,1199,T8RpnDhSrnavwJQL2,VALIDATION_8_T,DUCK,T8RpnDhSrnavwJQL2::DUCK,3,0.1,False,15.0,0.75,10.0,0.5,20.0,1.0,7.0710678118654755,0.0,0.5,0.5,1,0.5,0.5,5.0,5,0.5,1.0,1,0.5,5.0,5,0.5,0.0,0,0.0
persona_match__pid_836__game_3Ce6KgbmNCQEwYBfk__p003__g001,836,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,CHICKEN,3Ce6KgbmNCQEwYBfk::CHICKEN,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,17.0,17,0.3448275862068966,34.0,31,0.896551724137931,0.0,0,0.0,0.0,0,0.0
persona_match__pid_836__game_3Ce6KgbmNCQEwYBfk__p003__g001,836,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,DUCK,3Ce6KgbmNCQEwYBfk::DUCK,2,0.3,False,18.310344827586206,0.9155172413793103,1.0,0.05,20.0,1.0,4.343331903009997,0.0,0.8275862068965517,0.41793103448275865,0,0.0,0.0,66.0,61,0.8620689655172413,20.0,18,0.6206896551724138,0.0,0,0.0,0.0,0,0.0
persona_match__pid_836__game_3Ce6KgbmNCQEwYBfk__p003__g001,836,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,SLOTH,3Ce6KgbmNCQEwYBfk::SLOTH,3,0.1,False,19.517241379310345,0.9758620689655172,15.0,0.75,20.0,1.0,1.2711268806842333,0.0,0.8620689655172413,0.10827586206896553,0,0.0,0.0,21.0,19,0.5517241379310345,37.0,35,0.9310344827586207,0.0,0,0.0,0.0,0,0.0
persona_match__pid_836__game_TvaK7RsiSd758hAmp__p003__g002,836,TvaK7RsiSd758hAmp,VALIDATION_1_T,GORILLA,TvaK7RsiSd758hAmp::GORILLA,1,0.7,True,13.3125,0.6656249999999999,10.0,0.5,16.0,0.8,5.629905268593188,0.0625,0.25,-0.058455882352941135,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,32.0,16,0.875,20.0,1,0.0625
persona_match__pid_836__game_TvaK7RsiSd758hAmp__p003__g002,836,TvaK7RsiSd758hAmp,VALIDATION_1_T,SLOTH,TvaK7RsiSd758hAmp::SLOTH,2,0.3,False,17.8125,0.890625,20.0,1.0,20.0,1.0,6.046693311223912,0.0625,0.875,0.00551470588235294,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,376.0,14,0.8125,2.0,2,0.125
persona_match__pid_836__game_6sSM4xSyZQkaxyHav__p003__g003,836,6sSM4xSyZQkaxyHav,VALIDATION_5_C,DUCK,6sSM4xSyZQkaxyHav::DUCK,1,0.75,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,2,0.3333333333333333,0.3333333333333333,16.0,16,1.0,7.0,7,0.8333333333333334,0.0,0,0.0,0.0,0,0.0
persona_match__pid_836__game_6sSM4xSyZQkaxyHav__p003__g003,836,6sSM4xSyZQkaxyHav,VALIDATION_5_C,SLOTH,6sSM4xSyZQkaxyHav::SLOTH,2,0.2,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.16666666666666666,0.16666666666666666,7.0,7,0.8333333333333334,7.0,7,1.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_836__game_6sSM4xSyZQkaxyHav__p003__g003,836,6sSM4xSyZQkaxyHav,VALIDATION_5_C,GORILLA,6sSM4xSyZQkaxyHav::GORILLA,3,0.05,False,16.666666666666668,0.8333333333333334,20.0,1.0,20.0,1.0,8.164965809277259,0.16666666666666666,0.8333333333333334,0.14285714285714282,0,0.0,0.0,5.0,5,0.5,6.0,6,0.8333333333333334,0.0,0,0.0,0.0,0,0.0
persona_match__pid_836__game_JgQY6iNGkRDTwiYTC__p003__g004,836,JgQY6iNGkRDTwiYTC,VALIDATION_5_T,SLOTH,JgQY6iNGkRDTwiYTC::SLOTH,1,0.75,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,5.0,5,0.5,2.0,2,0.3333333333333333,0.0,0,0.0,0.0,0,0.0
persona_match__pid_836__game_JgQY6iNGkRDTwiYTC__p003__g004,836,JgQY6iNGkRDTwiYTC,VALIDATION_5_T,CHICKEN,JgQY6iNGkRDTwiYTC::CHICKEN,2,0.25,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2.0,2,0.3333333333333333,2.0,2,0.3333333333333333,0.0,0,0.0,0.0,0,0.0
persona_match__pid_836__game_T8RpnDhSrnavwJQL2__p003__g005,836,T8RpnDhSrnavwJQL2,VALIDATION_8_T,SLOTH,T8RpnDhSrnavwJQL2::SLOTH,1,0.75,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,4,2.0,1.0,2.0,2,0.5,1.0,1,0.5,0.0,0,0.0,1.0,1,0.5
persona_match__pid_836__game_T8RpnDhSrnavwJQL2__p003__g005,836,T8RpnDhSrnavwJQL2,VALIDATION_8_T,CHICKEN,T8RpnDhSrnavwJQL2::CHICKEN,2,0.15,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.5,0.5,0.0,0,0.0,2.0,2,1.0,0.0,0,0.0,1.0,1,0.5
persona_match__pid_836__game_T8RpnDhSrnavwJQL2__p003__g005,836,T8RpnDhSrnavwJQL2,VALIDATION_8_T,GORILLA,T8RpnDhSrnavwJQL2::GORILLA,3,0.1,False,11.5,0.575,8.0,0.4,15.0,0.75,4.949747468305833,0.0,0.0,0.35,1,0.5,0.5,0.0,0,0.0,2.0,2,0.5,0.0,0,0.0,1.0,1,0.5
persona_match__pid_1667__game_3Ce6KgbmNCQEwYBfk__p004__g001,1667,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,DUCK,3Ce6KgbmNCQEwYBfk::DUCK,1,0.6,True,18.310344827586206,0.9155172413793103,1.0,0.05,20.0,1.0,4.343331903009997,0.0,0.8275862068965517,0.41793103448275865,0,0.0,0.0,66.0,61,0.8620689655172413,20.0,18,0.6206896551724138,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1667__game_3Ce6KgbmNCQEwYBfk__p004__g001,1667,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,CHICKEN,3Ce6KgbmNCQEwYBfk::CHICKEN,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,17.0,17,0.3448275862068966,34.0,31,0.896551724137931,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1667__game_3Ce6KgbmNCQEwYBfk__p004__g001,1667,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,SLOTH,3Ce6KgbmNCQEwYBfk::SLOTH,3,0.1,False,19.517241379310345,0.9758620689655172,15.0,0.75,20.0,1.0,1.2711268806842333,0.0,0.8620689655172413,0.10827586206896553,0,0.0,0.0,21.0,19,0.5517241379310345,37.0,35,0.9310344827586207,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1667__game_TvaK7RsiSd758hAmp__p004__g002,1667,TvaK7RsiSd758hAmp,VALIDATION_1_T,GORILLA,TvaK7RsiSd758hAmp::GORILLA,1,0.8,True,13.3125,0.6656249999999999,10.0,0.5,16.0,0.8,5.629905268593188,0.0625,0.25,-0.058455882352941135,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,32.0,16,0.875,20.0,1,0.0625
persona_match__pid_1667__game_TvaK7RsiSd758hAmp__p004__g002,1667,TvaK7RsiSd758hAmp,VALIDATION_1_T,SLOTH,TvaK7RsiSd758hAmp::SLOTH,2,0.2,False,17.8125,0.890625,20.0,1.0,20.0,1.0,6.046693311223912,0.0625,0.875,0.00551470588235294,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,376.0,14,0.8125,2.0,2,0.125
persona_match__pid_1667__game_6sSM4xSyZQkaxyHav__p004__g003,1667,6sSM4xSyZQkaxyHav,VALIDATION_5_C,SLOTH,6sSM4xSyZQkaxyHav::SLOTH,1,0.65,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.16666666666666666,0.16666666666666666,7.0,7,0.8333333333333334,7.0,7,1.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1667__game_6sSM4xSyZQkaxyHav__p004__g003,1667,6sSM4xSyZQkaxyHav,VALIDATION_5_C,DUCK,6sSM4xSyZQkaxyHav::DUCK,2,0.25,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,2,0.3333333333333333,0.3333333333333333,16.0,16,1.0,7.0,7,0.8333333333333334,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1667__game_6sSM4xSyZQkaxyHav__p004__g003,1667,6sSM4xSyZQkaxyHav,VALIDATION_5_C,GORILLA,6sSM4xSyZQkaxyHav::GORILLA,3,0.1,False,16.666666666666668,0.8333333333333334,20.0,1.0,20.0,1.0,8.164965809277259,0.16666666666666666,0.8333333333333334,0.14285714285714282,0,0.0,0.0,5.0,5,0.5,6.0,6,0.8333333333333334,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1667__game_JgQY6iNGkRDTwiYTC__p004__g004,1667,JgQY6iNGkRDTwiYTC,VALIDATION_5_T,SLOTH,JgQY6iNGkRDTwiYTC::SLOTH,1,0.75,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,5.0,5,0.5,2.0,2,0.3333333333333333,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1667__game_JgQY6iNGkRDTwiYTC__p004__g004,1667,JgQY6iNGkRDTwiYTC,VALIDATION_5_T,GORILLA,JgQY6iNGkRDTwiYTC::GORILLA,2,0.15,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1,0.16666666666666666,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1667__game_JgQY6iNGkRDTwiYTC__p004__g004,1667,JgQY6iNGkRDTwiYTC,VALIDATION_5_T,DUCK,JgQY6iNGkRDTwiYTC::DUCK,3,0.1,False,16.666666666666668,0.8333333333333334,20.0,1.0,0.0,0.0,8.16496580927726,0.16666666666666666,0.8333333333333334,-0.7142857142857143,1,0.16666666666666666,0.16666666666666666,0.0,0,0.0,2.0,2,0.3333333333333333,0.0,0,0.0,0.0,0,0.0
persona_match__pid_1667__game_T8RpnDhSrnavwJQL2__p004__g005,1667,T8RpnDhSrnavwJQL2,VALIDATION_8_T,SLOTH,T8RpnDhSrnavwJQL2::SLOTH,1,0.75,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,4,2.0,1.0,2.0,2,0.5,1.0,1,0.5,0.0,0,0.0,1.0,1,0.5
persona_match__pid_1667__game_T8RpnDhSrnavwJQL2__p004__g005,1667,T8RpnDhSrnavwJQL2,VALIDATION_8_T,CHICKEN,T8RpnDhSrnavwJQL2::CHICKEN,2,0.2,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.5,0.5,0.0,0,0.0,2.0,2,1.0,0.0,0,0.0,1.0,1,0.5
persona_match__pid_1667__game_T8RpnDhSrnavwJQL2__p004__g005,1667,T8RpnDhSrnavwJQL2,VALIDATION_8_T,DUCK,T8RpnDhSrnavwJQL2::DUCK,3,0.05,False,15.0,0.75,10.0,0.5,20.0,1.0,7.0710678118654755,0.0,0.5,0.5,1,0.5,0.5,5.0,5,0.5,1.0,1,0.5,5.0,5,0.5,0.0,0,0.0
persona_match__pid_333__game_3Ce6KgbmNCQEwYBfk__p005__g001,333,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,CHICKEN,3Ce6KgbmNCQEwYBfk::CHICKEN,1,0.7,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,17.0,17,0.3448275862068966,34.0,31,0.896551724137931,0.0,0,0.0,0.0,0,0.0
persona_match__pid_333__game_3Ce6KgbmNCQEwYBfk__p005__g001,333,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,SLOTH,3Ce6KgbmNCQEwYBfk::SLOTH,2,0.2,False,19.517241379310345,0.9758620689655172,15.0,0.75,20.0,1.0,1.2711268806842333,0.0,0.8620689655172413,0.10827586206896553,0,0.0,0.0,21.0,19,0.5517241379310345,37.0,35,0.9310344827586207,0.0,0,0.0,0.0,0,0.0
persona_match__pid_333__game_3Ce6KgbmNCQEwYBfk__p005__g001,333,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,DUCK,3Ce6KgbmNCQEwYBfk::DUCK,3,0.1,False,18.310344827586206,0.9155172413793103,1.0,0.05,20.0,1.0,4.343331903009997,0.0,0.8275862068965517,0.41793103448275865,0,0.0,0.0,66.0,61,0.8620689655172413,20.0,18,0.6206896551724138,0.0,0,0.0,0.0,0,0.0
persona_match__pid_333__game_TvaK7RsiSd758hAmp__p005__g002,333,TvaK7RsiSd758hAmp,VALIDATION_1_T,GORILLA,TvaK7RsiSd758hAmp::GORILLA,1,0.7,True,13.3125,0.6656249999999999,10.0,0.5,16.0,0.8,5.629905268593188,0.0625,0.25,-0.058455882352941135,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,32.0,16,0.875,20.0,1,0.0625
persona_match__pid_333__game_TvaK7RsiSd758hAmp__p005__g002,333,TvaK7RsiSd758hAmp,VALIDATION_1_T,SLOTH,TvaK7RsiSd758hAmp::SLOTH,2,0.3,False,17.8125,0.890625,20.0,1.0,20.0,1.0,6.046693311223912,0.0625,0.875,0.00551470588235294,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,376.0,14,0.8125,2.0,2,0.125
persona_match__pid_333__game_6sSM4xSyZQkaxyHav__p005__g003,333,6sSM4xSyZQkaxyHav,VALIDATION_5_C,DUCK,6sSM4xSyZQkaxyHav::DUCK,1,0.75,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,2,0.3333333333333333,0.3333333333333333,16.0,16,1.0,7.0,7,0.8333333333333334,0.0,0,0.0,0.0,0,0.0
persona_match__pid_333__game_6sSM4xSyZQkaxyHav__p005__g003,333,6sSM4xSyZQkaxyHav,VALIDATION_5_C,SLOTH,6sSM4xSyZQkaxyHav::SLOTH,2,0.2,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.16666666666666666,0.16666666666666666,7.0,7,0.8333333333333334,7.0,7,1.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_333__game_6sSM4xSyZQkaxyHav__p005__g003,333,6sSM4xSyZQkaxyHav,VALIDATION_5_C,GORILLA,6sSM4xSyZQkaxyHav::GORILLA,3,0.05,False,16.666666666666668,0.8333333333333334,20.0,1.0,20.0,1.0,8.164965809277259,0.16666666666666666,0.8333333333333334,0.14285714285714282,0,0.0,0.0,5.0,5,0.5,6.0,6,0.8333333333333334,0.0,0,0.0,0.0,0,0.0
persona_match__pid_333__game_JgQY6iNGkRDTwiYTC__p005__g004,333,JgQY6iNGkRDTwiYTC,VALIDATION_5_T,SLOTH,JgQY6iNGkRDTwiYTC::SLOTH,1,0.7,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,5.0,5,0.5,2.0,2,0.3333333333333333,0.0,0,0.0,0.0,0,0.0
