config,metric,sim_mean,human_mean,human_std
VALIDATION_19_C,punishment_rate,0.0,0.0,0.0
VALIDATION_19_T,punishment_rate,0.6293103448275862,0.09913793103448276,0.07208291950925823
VALIDATION_1_C,punishment_rate,0.0,0.0,0.0
VALIDATION_1_T,punishment_rate,0.5625,0.1701388888888889,0.1901497440290704
VALIDATION_2_C,punishment_rate,0.0,0.0,0.0
VALIDATION_2_T,punishment_rate,0.025,0.13333333333333333,0.1355287997274216
VALIDATION_3_C,punishment_rate,0.0,0.0,0.0
VALIDATION_3_T,punishment_rate,0.47435897435897434,0.12004662004662005,0.10187306938653687
VALIDATION_4_C,punishment_rate,0.0,0.0,0.0
VALIDATION_4_T,punishment_rate,0.4107142857142857,0.2517857142857143,0.09762812094883318
VALIDATION_5_C,punishment_rate,0.0,0.0,0.0
VALIDATION_5_T,punishment_rate,0.0,0.15625,0.1008141051455415
VALIDATION_0_C,reward_rate,0.0,0.0,0.0
VALIDATION_0_T,reward_rate,0.0,0.0,0.0
VALIDATION_10_C,reward_rate,0.0,0.0,0.0
VALIDATION_10_T,reward_rate,0.0,0.0,0.0
VALIDATION_18_C,reward_rate,0.0,0.0,0.0
VALIDATION_18_T,reward_rate,0.0,0.0,0.0
VALIDATION_19_C,reward_rate,0.25862068965517243,0.20617816091954022,0.19168384480741524
VALIDATION_19_T,reward_rate,0.47413793103448276,0.1192528735632184,0.11735084758754462
VALIDATION_1_C,reward_rate,0.0,0.0,0.0
VALIDATION_1_T,reward_rate,0.0,0.0,0.0
VALIDATION_2_C,reward_rate,0.5,0.2729166666666667,0.22533732429897677
VALIDATION_2_T,reward_rate,0.225,0.19166666666666668,0.116963907063485
VALIDATION_3_C,reward_rate,0.4090909090909091,0.2173076923076923,0.16734207329226594
VALIDATION_3_T,reward_rate,0.5064102564102564,0.10314685314685315,0.09708002061985455
VALIDATION_4_C,reward_rate,0.7678571428571429,0.33035714285714285,0.19087105648599956
VALIDATION_4_T,reward_rate,0.3392857142857143,0.13035714285714284,0.10775124886818278
VALIDATION_5_C,reward_rate,0.08333333333333333,0.3993055555555556,0.2531390504407107
VALIDATION_5_T,reward_rate,0.4583333333333333,0.2326388888888889,0.1819855233524814
VALIDATION_0_C,normalized_efficiency,0.65,0.6472222222222223,0.13295664381971467
VALIDATION_0_T,normalized_efficiency,0.4814102564102564,0.757051282051282,0.15924402445619576
VALIDATION_10_C,normalized_efficiency,0.7861111111111109,0.6462121212121212,0.26444060541541303
VALIDATION_10_T,normalized_efficiency,0.9444444444444444,0.4926206509539843,0.28628821305543223
VALIDATION_18_C,normalized_efficiency,0.9130434782608695,0.5969202898550725,0.23757971887523557
VALIDATION_18_T,normalized_efficiency,-0.0641304347826087,0.6209239130434783,0.24506475754195853
VALIDATION_19_C,normalized_efficiency,0.7042025862068966,0.5849317528735632,0.16820640816007845
VALIDATION_19_T,normalized_efficiency,0.21756465517241388,0.5563846982758621,0.23231923978277552
VALIDATION_1_C,normalized_efficiency,0.7395833333333334,0.5803819444444445,0.2506598761369985
VALIDATION_1_T,normalized_efficiency,0.65,0.3802083333333333,0.42146456372063146
VALIDATION_2_C,normalized_efficiency,0.79375,0.5747916666666666,0.13232873496418768
VALIDATION_2_T,normalized_efficiency,0.9738636363636364,0.5640435606060606,0.18505566656965608
VALIDATION_3_C,normalized_efficiency,0.11332417582417582,0.6214468864468865,0.252749740524997
VALIDATION_3_T,normalized_efficiency,0.23063186813186815,0.7581439393939394,0.18645571497127056
VALIDATION_4_C,normalized_efficiency,0.9598214285714286,0.6473214285714286,0.13911103974002575
VALIDATION_4_T,normalized_efficiency,0.5345982142857143,0.6088169642857143,0.18025935650241443
VALIDATION_5_C,normalized_efficiency,0.9722222222222222,0.8177083333333334,0.4409369062119587
VALIDATION_5_T,normalized_efficiency,1.3194444444444444,0.5847800925925926,0.31172247129024233
