metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,metric_scope,n_groups,model_score,median_value,model_stderr
mean_alignment_abs_error,TGSender_delegated,,0.0806,0.07999999999999997,0.035,0.13,session,4,0.505,0.5,0.06344288770224761
mean_alignment_abs_error,UGProposer_decision_direct_mean,,0.19766202046094491,0.19760309295191292,0.1287367414552449,0.27426026728989505,scenario,6,0.39742089115324997,0.37708333333333366,0.06026822253732069
mean_alignment_abs_error,UGProposer_decision_nonnull_rate,,0.017925,0.0175,0.0075,0.028812499999999977,scenario,6,0.036250000000000004,0.0,0.018904915586517003
mean_alignment_abs_error,UGProposer_delegated,,0.0717,0.07,0.03,0.11524999999999994,session,4,0.14500000000000002,0.17000000000000004,0.04349329450233296
mean_alignment_abs_error,UGResponder_decision_direct_mean,,0.277935794759343,0.275765718082398,0.16467714432868777,0.39751531457043887,scenario,6,1.820901811509628,1.899583333333333,0.08279001066177383
mean_alignment_abs_error,UGResponder_decision_nonnull_rate,,0.01944375,0.018750000000000003,0.008749999999999994,0.031249999999999986,scenario,6,0.08499999999999999,0.0,0.03943348830626071
mean_alignment_abs_error,UGResponder_delegated,,0.077775,0.07500000000000001,0.035,0.12499999999999997,session,4,0.33999999999999997,0.35,0.0469041575982343
mean_alignment_abs_error,delegation_index_mean,,0.047303571428571424,0.04607142857142855,0.020000000000000004,0.08142857142857146,paper_index_session,4,0.17142857142857137,0.15857142857142853,0.0679235264262455
mean_alignment_abs_error,equality_index_mean,,0.03953240409218898,0.03952061859038261,0.02574734829104901,0.05485205345797906,paper_index_scenario,6,0.07948417823065002,0.07541666666666652,0.012053644507464146
mean_alignment_abs_error,intentions_index_mean,,0.034916706079016424,0.03493129538064928,0.020854036320324624,0.05005465351657484,paper_index_scenario,6,0.18894716545749504,0.20766666666666667,0.012083567874379305
mean_alignment_abs_error,kindness_index_mean,,0.05032330548966052,0.04918634641470804,0.03354070930487057,0.07126068211812783,paper_index_scenario,6,0.1260054410895027,0.12694444444444458,0.014043211022330979
mean_alignment_abs_error,payoff_index_mean,,0.02949555926468436,0.028310842394019542,0.019079535706079856,0.04253196255479288,paper_index_scenario,6,0.052413707946550446,0.048544195275009305,0.008324409789617519
mean_alignment_abs_error,predictability_index_mean,,0.08093265800857036,0.07848674393529803,0.054968996901016344,0.10968774538476135,paper_index_scenario,6,0.32498673813931167,0.31999999999999995,0.02115241366798418
mean_alignment_abs_error,prosociality_index_mean,,0.03188578907640391,0.03130137853098515,0.02083135442291607,0.044148798958989946,paper_index_scenario,6,0.10078899554084926,0.1126759259259259,0.011511328004968815
