metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,n_treatments,model_score,median_value
mean_alignment_abs_error,act_rate,,0.0666,0.06400000000000002,0.040000000000000015,0.09599999999999999,10,0.074,0.060000000000000026
mean_alignment_abs_error,check_rate,,0.066675,0.065,0.04000000000000002,0.10249999999999998,8,0.16749999999999998,0.11999999999999994
mean_alignment_abs_error,fast_rate,,0.08175,0.07500000000000001,0.020000000000000018,0.15999999999999998,2,0.12999999999999998,0.12999999999999998
mean_alignment_abs_error,mean_action_premium,,0.63672,0.608,0.34640000000000004,1.0762,5,1.424,1.32
mean_alignment_abs_error,mean_action_premium_after_check,,0.6703749999999999,0.655,0.2492499999999999,1.1277499999999991,4,0.7350000000000001,0.5500000000000003
mean_alignment_abs_error,mean_action_premium_fast,,0.799,0.7,0.040000000000000036,2.0819999999999994,1,0.21999999999999997,0.21999999999999997
mean_alignment_abs_error,mean_action_premium_slow,,0.5665,0.41000000000000003,0.05900000000000002,1.5019999999999993,1,0.94,0.94
mean_alignment_abs_error,mean_action_premium_without_check,,0.7467,0.6925,0.38475,1.27575,4,1.275,1.18
mean_alignment_abs_error,mean_fast_premium_if_act,,0.4525,0.37000000000000005,0.04000000000000002,1.0409999999999997,1,1.18,1.18
mean_alignment_abs_error,mean_fast_premium_if_no_act,,0.42160000000000003,0.36,0.03999999999999998,1.1009999999999998,1,0.45999999999999996,0.45999999999999996
mean_alignment_abs_error,mean_process_premium_if_act,,0.39637500000000003,0.385,0.16975,0.6949999999999998,4,0.81,0.71
mean_alignment_abs_error,mean_process_premium_if_no_act,,0.46785000000000004,0.45999999999999996,0.18474999999999994,0.7802499999999999,4,0.61,0.48
mean_alignment_abs_error,mean_return_pct,,3.0102100000000003,2.962999999999999,1.8077000000000012,4.124899999999997,10,4.2559999999999985,3.0899999999999963
mean_alignment_abs_error,mean_send_if_act,,0.56138,0.5339999999999999,0.30720000000000003,0.9003999999999996,5,0.43199999999999994,0.39999999999999947
mean_alignment_abs_error,mean_send_if_act_after_check,,0.5687,0.5425000000000001,0.2495,1.0257499999999997,4,0.4650000000000001,0.4700000000000002
mean_alignment_abs_error,mean_send_if_act_fast,,0.6581,0.56,0.08000000000000007,1.6039999999999992,1,0.17999999999999972,0.17999999999999972
mean_alignment_abs_error,mean_send_if_act_slow,,0.5640000000000001,0.45999999999999996,0.05999999999999961,1.38,1,1.0,1.0
mean_alignment_abs_error,mean_send_if_act_without_check,,0.5866250000000001,0.5575,0.2794999999999998,0.9849999999999999,4,1.0250000000000001,1.02
mean_alignment_abs_error,mean_send_if_no_act,,0.5639799999999999,0.5359999999999998,0.26740000000000025,0.8967999999999998,5,1.096,1.2200000000000006
mean_alignment_abs_error,mean_send_if_no_act_after_check,,0.558975,0.55,0.2597499999999998,0.8999999999999999,4,0.45999999999999996,0.2999999999999998
mean_alignment_abs_error,mean_send_if_no_act_fast,,0.5917,0.4400000000000004,0.020000000000000462,1.4639999999999986,1,0.40000000000000036,0.40000000000000036
mean_alignment_abs_error,mean_send_if_no_act_slow,,0.5109,0.4500000000000002,0.040000000000000036,1.241999999999999,1,0.0600000000000005,0.0600000000000005
mean_alignment_abs_error,mean_send_if_no_act_without_check,,0.578175,0.5449999999999999,0.28500000000000014,0.9264999999999994,4,0.9700000000000001,0.8500000000000001
mean_alignment_abs_error,pattern_checked_act,,0.07216249999999999,0.0675,0.04500000000000001,0.10512499999999998,8,0.10750000000000004,0.1
mean_alignment_abs_error,pattern_checked_no_act,,0.0559125,0.05499999999999999,0.030000000000000006,0.08762499999999995,8,0.10500000000000001,0.1
mean_alignment_abs_error,pattern_fast_act,,0.059,0.059999999999999984,0.010000000000000009,0.12000000000000001,2,0.03,0.03
mean_alignment_abs_error,pattern_fast_no_act,,0.07775,0.07000000000000003,0.01999999999999999,0.15,2,0.10000000000000002,0.10000000000000002
mean_alignment_abs_error,pattern_slow_act,,0.061399999999999996,0.05000000000000002,0.010000000000000009,0.13,2,0.08000000000000002,0.08000000000000002
mean_alignment_abs_error,pattern_slow_no_act,,0.07045,0.06999999999999998,0.01999999999999999,0.14,2,0.21,0.21
mean_alignment_abs_error,pattern_unchecked_act,,0.0439125,0.0425,0.027375,0.06512499999999996,8,0.0775,0.05
mean_alignment_abs_error,pattern_unchecked_no_act,,0.0532875,0.0525,0.0325,0.0825,8,0.1,0.07999999999999999
