custom_id,persona_pid,record_id,metric,matched_value,candidate_uniform_value,diff
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p029__g025,nemotron_419f99738bbb,chip3__cohort_01_m8aiq8__game_2_alt_profile,final_surplus,2.4000000000000004,1.3333333333333333,1.066666666666667
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p029__g026,nemotron_419f99738bbb,chip3__cohort_02_m8aiq8__game_2_alt_profile,final_surplus,1.2159999999999995,0.9699999999999993,0.24600000000000022
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p029__g027,nemotron_419f99738bbb,chip3__cohort_03_m8aiq8__game_2_alt_profile,final_surplus,4.6,4.333333333333333,0.2666666666666666
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__cohort_05_m8aiq8__game_1__p029__g018,nemotron_419f99738bbb,chip3__cohort_05_m8aiq8__game_1,final_surplus,4.000000000000001,3.6666666666666665,0.33333333333333437
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p029__g028,nemotron_419f99738bbb,chip3__cohort_06_m8ak4g__game_2_alt_profile,final_surplus,2.2,1.6666666666666665,0.5333333333333337
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__g11_m5wp7b__game_1__p029__g019,nemotron_419f99738bbb,chip3__g11_m5wp7b__game_1,final_surplus,5.045,3.0999999999999996,1.9450000000000003
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__g12_m5wp8p__game_2_alt_profile__p029__g029,nemotron_419f99738bbb,chip3__g12_m5wp8p__game_2_alt_profile,final_surplus,1.163,1.7699999999999996,-0.6069999999999995
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__g13_m5wp8q__game_2_alt_profile__p029__g030,nemotron_419f99738bbb,chip3__g13_m5wp8q__game_2_alt_profile,final_surplus,4.499000000000001,4.496666666666666,0.002333333333335297
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__g17_m5wp8w__game_1__p029__g020,nemotron_419f99738bbb,chip3__g17_m5wp8w__game_1,final_surplus,3.410000000000001,2.733333333333334,0.6766666666666672
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__g20_m5wq93__game_1__p029__g021,nemotron_419f99738bbb,chip3__g20_m5wq93__game_1,final_surplus,1.9199999999999997,1.7999999999999996,0.1200000000000001
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__g3_m5wp6q__game_2_alt_profile__p029__g031,nemotron_419f99738bbb,chip3__g3_m5wp6q__game_2_alt_profile,final_surplus,5.295999999999999,5.203333333333332,0.09266666666666712
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__g6_m5wp77__game_1__p029__g022,nemotron_419f99738bbb,chip3__g6_m5wp77__game_1,final_surplus,3.6700000000000004,2.5,1.1700000000000004
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__g7_m5wp78__game_1__p029__g023,nemotron_419f99738bbb,chip3__g7_m5wp78__game_1,final_surplus,3.9449999999999994,4.133333333333333,-0.18833333333333346
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__g7_m5wp78__game_2_alt_profile__p029__g032,nemotron_419f99738bbb,chip3__g7_m5wp78__game_2_alt_profile,final_surplus,3.093,-0.12666666666666676,3.219666666666667
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip3__g9_m5wp79__game_1__p029__g024,nemotron_419f99738bbb,chip3__g9_m5wp79__game_1,final_surplus,0.6620000000000008,-0.029999999999999957,0.6920000000000007
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_01_m898xg__game_2_alt_profile__p029__g041,nemotron_419f99738bbb,chip4__cohort_01_m898xg__game_2_alt_profile,final_surplus,4.500000000000001,3.0,1.5000000000000009
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p029__g042,nemotron_419f99738bbb,chip4__cohort_02_m7xl5i__game_2_alt_profile,final_surplus,6.85,6.666666666666666,0.18333333333333357
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_02_m89542__game_1__p029__g033,nemotron_419f99738bbb,chip4__cohort_02_m89542__game_1,final_surplus,4.034,3.5333333333333323,0.5006666666666675
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_02_m89542__game_2_alt_profile__p029__g043,nemotron_419f99738bbb,chip4__cohort_02_m89542__game_2_alt_profile,final_surplus,2.253999999999999,1.366666666666666,0.8873333333333331
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p029__g044,nemotron_419f99738bbb,chip4__cohort_02_m8aboy__game_2_alt_profile,final_surplus,0.23100000000000037,0.8033333333333333,-0.5723333333333329
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_03_m898xg__game_2_alt_profile__p029__g045,nemotron_419f99738bbb,chip4__cohort_03_m898xg__game_2_alt_profile,final_surplus,3.5974999999999993,3.0700000000000003,0.527499999999999
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_04_m89542__game_2_alt_profile__p029__g046,nemotron_419f99738bbb,chip4__cohort_04_m89542__game_2_alt_profile,final_surplus,3.537499999999998,2.8699999999999983,0.6674999999999995
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_04_m8aboy__game_1__p029__g034,nemotron_419f99738bbb,chip4__cohort_04_m8aboy__game_1,final_surplus,0.3975000000000003,0.6366666666666667,-0.23916666666666642
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_05_m7xlsd__game_1__p029__g035,nemotron_419f99738bbb,chip4__cohort_05_m7xlsd__game_1,final_surplus,2.1275000000000004,1.4033333333333335,0.7241666666666668
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p029__g047,nemotron_419f99738bbb,chip4__cohort_05_m7xlsd__game_2_alt_profile,final_surplus,4.8199999999999985,3.9999999999999987,0.8199999999999998
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_05_m89542__game_1__p029__g036,nemotron_419f99738bbb,chip4__cohort_05_m89542__game_1,final_surplus,2.6700000000000013,3.1333333333333337,-0.4633333333333325
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_05_m898xg__game_1__p029__g037,nemotron_419f99738bbb,chip4__cohort_05_m898xg__game_1,final_surplus,2.9509999999999996,3.4699999999999998,-0.5190000000000001
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_05_m898xg__game_2_alt_profile__p029__g048,nemotron_419f99738bbb,chip4__cohort_05_m898xg__game_2_alt_profile,final_surplus,4.110000000000002,5.533333333333333,-1.4233333333333311
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_06_m89b9z__game_1__p029__g038,nemotron_419f99738bbb,chip4__cohort_06_m89b9z__game_1,final_surplus,2.260000000000001,1.2000000000000004,1.0600000000000007
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_06_m8acrp__game_1__p029__g039,nemotron_419f99738bbb,chip4__cohort_06_m8acrp__game_1,final_surplus,5.4,4.7333333333333325,0.6666666666666679
nemotron_chip_match__pid_nemotron_419f99738bbb__record_chip4__cohort_07_m8ad4g__game_1__p029__g040,nemotron_419f99738bbb,chip4__cohort_07_m8ad4g__game_1,final_surplus,9.544999999999998,7.799999999999999,1.7449999999999992
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_01_m7xia7__game_1__p020__g001,nemotron_4b99d3783c9f,chip2__cohort_01_m7xia7__game_1,final_surplus,0.023999999999999553,-0.13333333333333344,0.157333333333333
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_02_m7xiz2__game_1__p020__g002,nemotron_4b99d3783c9f,chip2__cohort_02_m7xiz2__game_1,final_surplus,0.9900000000000001,1.0,-0.009999999999999898
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_03_m8aexq__game_1__p020__g003,nemotron_4b99d3783c9f,chip2__cohort_03_m8aexq__game_1,final_surplus,1.1549999999999996,0.8999999999999997,0.2549999999999999
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p020__g009,nemotron_4b99d3783c9f,chip2__cohort_04_m8aexq__game_2_alt_profile,final_surplus,1.1,0.6666666666666666,0.43333333333333346
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_05_m7xjzy__game_1__p020__g004,nemotron_4b99d3783c9f,chip2__cohort_05_m7xjzy__game_1,final_surplus,1.6150000000000004,2.4333333333333336,-0.8183333333333331
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p020__g010,nemotron_4b99d3783c9f,chip2__cohort_05_m7xjzy__game_2_alt_profile,final_surplus,2.2329999999999997,2.1999999999999997,0.03299999999999992
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p020__g011,nemotron_4b99d3783c9f,chip2__cohort_05_m8aexq__game_2_alt_profile,final_surplus,1.7864999999999998,3.07,-1.2835
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_07_m8ag8i__game_1__p020__g005,nemotron_4b99d3783c9f,chip2__cohort_07_m8ag8i__game_1,final_surplus,4.275,2.5,1.7750000000000004
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_12_m8agmu__game_1__p020__g006,nemotron_4b99d3783c9f,chip2__cohort_12_m8agmu__game_1,final_surplus,1.1150000000000007,-0.19999999999999987,1.3150000000000006
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p020__g012,nemotron_4b99d3783c9f,chip2__cohort_12_m8agmu__game_2_alt_profile,final_surplus,1.6300000000000001,1.7333333333333336,-0.1033333333333335
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_14_m8agmu__game_1__p020__g007,nemotron_4b99d3783c9f,chip2__cohort_14_m8agmu__game_1,final_surplus,2.7500000000000004,1.3877787807814457e-16,2.7500000000000004
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p020__g013,nemotron_4b99d3783c9f,chip2__cohort_14_m8agmu__game_2_alt_profile,final_surplus,5.2589999999999995,2.533333333333333,2.7256666666666662
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_15_m8agmu__game_1__p020__g008,nemotron_4b99d3783c9f,chip2__cohort_15_m8agmu__game_1,final_surplus,2.805,1.9333333333333333,0.8716666666666668
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p020__g014,nemotron_4b99d3783c9f,chip2__cohort_15_m8agmu__game_2_alt_profile,final_surplus,2.810000000000001,2.2,0.6100000000000008
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p020__g015,nemotron_4b99d3783c9f,chip2__cohort_18_m8agzl__game_2_alt_profile,final_surplus,0.7500000000000001,1.0,-0.2499999999999999
nemotron_chip_match__pid_nemotron_4b99d3783c9f__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p020__g016,nemotron_4b99d3783c9f,chip2__cohort_20_m8agzl__game_2_alt_profile,final_surplus,0.95,1.0,-0.050000000000000044
