custom_id,estimated_input_chars,estimated_input_tokens_char4
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__g20_m5wq93__game_1__p001__g021,10680,2670
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__g6_m5wp77__game_1__p001__g022,10672,2668
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__g7_m5wp78__game_1__p001__g023,10986,2746
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__g9_m5wp79__game_1__p001__g024,10573,2643
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p001__g025,10339,2585
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p001__g026,10525,2631
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p001__g027,10403,2601
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p001__g028,10633,2658
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__g12_m5wp8p__game_2_alt_profile__p001__g029,10425,2606
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__g13_m5wp8q__game_2_alt_profile__p001__g030,11037,2759
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__g3_m5wp6q__game_2_alt_profile__p001__g031,10875,2719
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip3__g7_m5wp78__game_2_alt_profile__p001__g032,11087,2772
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_02_m89542__game_1__p001__g033,10593,2648
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_04_m8aboy__game_1__p001__g034,10736,2684
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_05_m7xlsd__game_1__p001__g035,10655,2664
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_05_m89542__game_1__p001__g036,10829,2707
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_05_m898xg__game_1__p001__g037,10824,2706
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_06_m89b9z__game_1__p001__g038,10649,2662
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_06_m8acrp__game_1__p001__g039,10998,2750
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_07_m8ad4g__game_1__p001__g040,11211,2803
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_01_m898xg__game_2_alt_profile__p001__g041,10456,2614
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p001__g042,10910,2728
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_02_m89542__game_2_alt_profile__p001__g043,10605,2651
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p001__g044,10683,2671
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_03_m898xg__game_2_alt_profile__p001__g045,10847,2712
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_04_m89542__game_2_alt_profile__p001__g046,10945,2736
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p001__g047,10806,2702
nemotron_chip_match__pid_nemotron_9c3d91aa5e61__record_chip4__cohort_05_m898xg__game_2_alt_profile__p001__g048,11189,2797
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_01_m7xia7__game_1__p002__g001,11854,2964
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_02_m7xiz2__game_1__p002__g002,12215,3054
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_03_m8aexq__game_1__p002__g003,12269,3067
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_05_m7xjzy__game_1__p002__g004,12213,3053
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_07_m8ag8i__game_1__p002__g005,12377,3094
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_12_m8agmu__game_1__p002__g006,12338,3084
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_14_m8agmu__game_1__p002__g007,12332,3083
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_15_m8agmu__game_1__p002__g008,12395,3099
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p002__g009,12119,3030
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p002__g010,12221,3055
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p002__g011,12352,3088
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p002__g012,12561,3140
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p002__g013,12315,3079
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p002__g014,12144,3036
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p002__g015,12076,3019
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p002__g016,12120,3030
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_01_m8aiq8__game_1__p002__g017,12280,3070
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_05_m8aiq8__game_1__p002__g018,12237,3059
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g11_m5wp7b__game_1__p002__g019,12667,3167
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g17_m5wp8w__game_1__p002__g020,12339,3085
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g20_m5wq93__game_1__p002__g021,12410,3102
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g6_m5wp77__game_1__p002__g022,12402,3100
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g7_m5wp78__game_1__p002__g023,12716,3179
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g9_m5wp79__game_1__p002__g024,12303,3076
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p002__g025,12069,3017
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p002__g026,12255,3064
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p002__g027,12133,3033
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p002__g028,12363,3091
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g12_m5wp8p__game_2_alt_profile__p002__g029,12155,3039
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g13_m5wp8q__game_2_alt_profile__p002__g030,12767,3192
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g3_m5wp6q__game_2_alt_profile__p002__g031,12605,3151
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip3__g7_m5wp78__game_2_alt_profile__p002__g032,12817,3204
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_02_m89542__game_1__p002__g033,12323,3081
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_04_m8aboy__game_1__p002__g034,12466,3116
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_05_m7xlsd__game_1__p002__g035,12385,3096
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_05_m89542__game_1__p002__g036,12559,3140
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_05_m898xg__game_1__p002__g037,12554,3138
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_06_m89b9z__game_1__p002__g038,12379,3095
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_06_m8acrp__game_1__p002__g039,12728,3182
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_07_m8ad4g__game_1__p002__g040,12941,3235
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_01_m898xg__game_2_alt_profile__p002__g041,12186,3046
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p002__g042,12640,3160
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_02_m89542__game_2_alt_profile__p002__g043,12335,3084
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p002__g044,12413,3103
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_03_m898xg__game_2_alt_profile__p002__g045,12577,3144
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_04_m89542__game_2_alt_profile__p002__g046,12675,3169
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p002__g047,12536,3134
nemotron_chip_match__pid_nemotron_c36692df108d__record_chip4__cohort_05_m898xg__game_2_alt_profile__p002__g048,12919,3230
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_01_m7xia7__game_1__p003__g001,10070,2518
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_02_m7xiz2__game_1__p003__g002,10431,2608
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_03_m8aexq__game_1__p003__g003,10485,2621
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_05_m7xjzy__game_1__p003__g004,10429,2607
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_07_m8ag8i__game_1__p003__g005,10593,2648
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_12_m8agmu__game_1__p003__g006,10554,2638
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_14_m8agmu__game_1__p003__g007,10548,2637
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_15_m8agmu__game_1__p003__g008,10611,2653
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p003__g009,10335,2584
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p003__g010,10437,2609
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p003__g011,10568,2642
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p003__g012,10777,2694
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p003__g013,10531,2633
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p003__g014,10360,2590
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p003__g015,10292,2573
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p003__g016,10336,2584
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_01_m8aiq8__game_1__p003__g017,10496,2624
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_05_m8aiq8__game_1__p003__g018,10453,2613
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g11_m5wp7b__game_1__p003__g019,10883,2721
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g17_m5wp8w__game_1__p003__g020,10555,2639
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g20_m5wq93__game_1__p003__g021,10626,2656
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g6_m5wp77__game_1__p003__g022,10618,2654
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g7_m5wp78__game_1__p003__g023,10932,2733
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g9_m5wp79__game_1__p003__g024,10519,2630
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p003__g025,10285,2571
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p003__g026,10471,2618
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p003__g027,10349,2587
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p003__g028,10579,2645
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g12_m5wp8p__game_2_alt_profile__p003__g029,10371,2593
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g13_m5wp8q__game_2_alt_profile__p003__g030,10983,2746
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g3_m5wp6q__game_2_alt_profile__p003__g031,10821,2705
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip3__g7_m5wp78__game_2_alt_profile__p003__g032,11033,2758
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_02_m89542__game_1__p003__g033,10539,2635
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_04_m8aboy__game_1__p003__g034,10682,2670
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_05_m7xlsd__game_1__p003__g035,10601,2650
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_05_m89542__game_1__p003__g036,10775,2694
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_05_m898xg__game_1__p003__g037,10770,2692
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_06_m89b9z__game_1__p003__g038,10595,2649
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_06_m8acrp__game_1__p003__g039,10944,2736
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_07_m8ad4g__game_1__p003__g040,11157,2789
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_01_m898xg__game_2_alt_profile__p003__g041,10402,2600
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p003__g042,10856,2714
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_02_m89542__game_2_alt_profile__p003__g043,10551,2638
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p003__g044,10629,2657
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_03_m898xg__game_2_alt_profile__p003__g045,10793,2698
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_04_m89542__game_2_alt_profile__p003__g046,10891,2723
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p003__g047,10752,2688
nemotron_chip_match__pid_nemotron_81c867ee329d__record_chip4__cohort_05_m898xg__game_2_alt_profile__p003__g048,11135,2784
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_01_m7xia7__game_1__p004__g001,10802,2700
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_02_m7xiz2__game_1__p004__g002,11163,2791
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_03_m8aexq__game_1__p004__g003,11217,2804
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_05_m7xjzy__game_1__p004__g004,11161,2790
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_07_m8ag8i__game_1__p004__g005,11325,2831
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_12_m8agmu__game_1__p004__g006,11286,2822
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_14_m8agmu__game_1__p004__g007,11280,2820
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_15_m8agmu__game_1__p004__g008,11343,2836
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p004__g009,11067,2767
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p004__g010,11169,2792
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p004__g011,11300,2825
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p004__g012,11509,2877
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p004__g013,11263,2816
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p004__g014,11092,2773
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p004__g015,11024,2756
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p004__g016,11068,2767
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_01_m8aiq8__game_1__p004__g017,11228,2807
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_05_m8aiq8__game_1__p004__g018,11185,2796
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g11_m5wp7b__game_1__p004__g019,11615,2904
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g17_m5wp8w__game_1__p004__g020,11287,2822
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g20_m5wq93__game_1__p004__g021,11358,2840
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g6_m5wp77__game_1__p004__g022,11350,2838
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g7_m5wp78__game_1__p004__g023,11664,2916
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g9_m5wp79__game_1__p004__g024,11251,2813
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p004__g025,11017,2754
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p004__g026,11203,2801
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p004__g027,11081,2770
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p004__g028,11311,2828
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g12_m5wp8p__game_2_alt_profile__p004__g029,11103,2776
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g13_m5wp8q__game_2_alt_profile__p004__g030,11715,2929
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g3_m5wp6q__game_2_alt_profile__p004__g031,11553,2888
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip3__g7_m5wp78__game_2_alt_profile__p004__g032,11765,2941
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_02_m89542__game_1__p004__g033,11271,2818
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_04_m8aboy__game_1__p004__g034,11414,2854
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_05_m7xlsd__game_1__p004__g035,11333,2833
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_05_m89542__game_1__p004__g036,11507,2877
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_05_m898xg__game_1__p004__g037,11502,2876
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_06_m89b9z__game_1__p004__g038,11327,2832
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_06_m8acrp__game_1__p004__g039,11676,2919
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_07_m8ad4g__game_1__p004__g040,11889,2972
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_01_m898xg__game_2_alt_profile__p004__g041,11134,2784
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p004__g042,11588,2897
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_02_m89542__game_2_alt_profile__p004__g043,11283,2821
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p004__g044,11361,2840
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_03_m898xg__game_2_alt_profile__p004__g045,11525,2881
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_04_m89542__game_2_alt_profile__p004__g046,11623,2906
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p004__g047,11484,2871
nemotron_chip_match__pid_nemotron_8d1dc8f0a145__record_chip4__cohort_05_m898xg__game_2_alt_profile__p004__g048,11867,2967
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_01_m7xia7__game_1__p005__g001,10271,2568
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_02_m7xiz2__game_1__p005__g002,10632,2658
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_03_m8aexq__game_1__p005__g003,10686,2672
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_05_m7xjzy__game_1__p005__g004,10630,2658
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_07_m8ag8i__game_1__p005__g005,10794,2698
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_12_m8agmu__game_1__p005__g006,10755,2689
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_14_m8agmu__game_1__p005__g007,10749,2687
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_15_m8agmu__game_1__p005__g008,10812,2703
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p005__g009,10536,2634
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p005__g010,10638,2660
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p005__g011,10769,2692
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p005__g012,10978,2744
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p005__g013,10732,2683
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p005__g014,10561,2640
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p005__g015,10493,2623
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p005__g016,10537,2634
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_01_m8aiq8__game_1__p005__g017,10697,2674
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_05_m8aiq8__game_1__p005__g018,10654,2664
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g11_m5wp7b__game_1__p005__g019,11084,2771
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g17_m5wp8w__game_1__p005__g020,10756,2689
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g20_m5wq93__game_1__p005__g021,10827,2707
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g6_m5wp77__game_1__p005__g022,10819,2705
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g7_m5wp78__game_1__p005__g023,11133,2783
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g9_m5wp79__game_1__p005__g024,10720,2680
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p005__g025,10486,2622
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p005__g026,10672,2668
