custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,first_round_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,first_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.38333333333333336,0.21666666666666667,0.0,0.23333333333333334,0.0,60,0.3833333333333333,0.3,0.13437096247164249,0.6,0.37403846153846154,0.2903846153846154,0.5923076923076923,0.21833333333333335,3.8333333333333335,1.0,6,0.24285714285714285,0.246978021978022,0.45506591335397223,0.4682714657270926
trajectory_completion_compact__VALIDATION_0_T__zBbM66zutHe6rm6h4__k0__rep1,zBbM66zutHe6rm6h4,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.7166666666666667,0.23333333333333334,0.0,0.23333333333333334,0.0,60,0.7166666666666667,0.5,0.14624940645653536,0.7,0.708974358974359,0.48846153846153845,0.7019230769230769,0.18166666666666667,3.0,1.0,6,0.30000000000000004,0.31373626373626373,0.17689045313488577,0.1730006605563195
trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,h8kYzB9zLiEGyJaS7,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.6,0.13333333333333333,0.0,0.13333333333333333,0.0,60,0.6,0.5,0.11547005383792512,0.4,0.5939102564102564,0.49230769230769234,0.40384615384615385,0.22666666666666666,2.1666666666666665,0.8333333333333334,6,-0.02857142857142856,-0.00851648351648352,0.25374075000427965,0.24620768774891721
trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,ud4ZZqSEuLCbTJhY5,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8166666666666667,0.3,0.0,0.3,0.0,60,0.8166666666666668,0.8,0.1067187372905475,0.6,0.8038461538461538,0.7826923076923077,0.5769230769230769,0.13833333333333334,3.0,1.0,6,-0.10000000000000006,-0.10054945054945055,0.11700394766113621,0.10001857344701871
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,qyhbsXkjZiMc28EAG,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.85,0.3333333333333333,0.0,0.38333333333333336,0.0,60,0.85,0.7,0.09574271077563382,0.8,0.8362179487179487,0.6711538461538461,0.7788461538461539,0.11833333333333333,2.3333333333333335,1.0,6,0.12857142857142864,0.14258241758241766,0.10274827355682031,0.09341932059701244
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.7333333333333333,0.25,0.0,0.3,0.0,60,0.7333333333333334,0.7,0.20548046676563256,0.3,0.7224358974358974,0.6788461538461539,0.29423076923076924,0.15333333333333332,2.8333333333333335,1.0,6,-0.22857142857142856,-0.21043956043956044,0.23384887029588206,0.2152622650785759
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.31666666666666665,0.26666666666666666,0.0,0.2833333333333333,0.0,60,0.31666666666666665,0.6,0.17716909687891083,0.2,0.3022435897435897,0.5846153846153846,0.19423076923076923,0.18500000000000005,3.3333333333333335,1.0,6,-0.4714285714285714,-0.46016483516483525,0.5372700062080137,0.5497236171876215
trajectory_completion_compact__VALIDATION_0_T__hvxgwX3y76vGYtkqS__k0__rep1,hvxgwX3y76vGYtkqS,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.7666666666666667,0.15,0.0,0.15,0.0,60,0.7666666666666667,0.8,0.16996731711975951,0.4,0.7612179487179488,0.7903846153846154,0.4,0.15000000000000002,4.0,1.0,6,-0.31428571428571433,-0.3096153846153846,0.19181182346284534,0.17188502681910978
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.65,0.3333333333333333,0.0,0.3333333333333333,0.0,60,0.65,0.5,0.17078251276599332,0.4,0.6378205128205129,0.4807692307692308,0.40384615384615385,0.19833333333333333,4.0,1.0,6,0.0714285714285715,0.09230769230769234,0.2452671464974589,0.2361840748965408
trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,ediANmka55Hjf459P,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.6833333333333333,0.35,0.0,0.35,0.0,60,0.6833333333333332,0.6,0.121335164821342,0.5,0.6650641025641025,0.5807692307692308,0.5,0.2016666666666667,3.0,1.0,6,0.014285714285714339,0.0304945054945055,0.18719036409565856,0.18322469657400733
trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,voynRJGavKc9Wag58,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8166666666666667,0.18333333333333332,0.0,0.23333333333333334,0.0,60,0.8166666666666668,0.6,0.1950783318453271,0.5,0.8083333333333332,0.5653846153846154,0.5,0.11166666666666668,3.3333333333333335,1.0,6,-0.042857142857142816,-0.0181318681318681,0.20602825004759087,0.19108637456971328
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.6666666666666666,0.26666666666666666,0.0,0.31666666666666665,0.0,60,0.6666666666666666,0.5,0.14907119849998599,0.5,0.6544871794871795,0.47692307692307695,0.49230769230769234,0.19999999999999998,3.8333333333333335,1.0,6,0.1428571428571429,0.16263736263736264,0.21647452520928695,0.21419636783189136
trajectory_completion_compact__VALIDATION_10_C__6B7rSLCwjDoRiGG4z__k0__rep1,6B7rSLCwjDoRiGG4z,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.2833333333333333,0.0,0.0,0.0,0.0,18,0.2833333333333333,0.45,0.09860132971832694,0.15,0.28089887640449435,0.44943820224719094,0.16853932584269662,0.017499999999999998,4.833333333333333,1.0,6,-0.28571428571428575,-0.25682182985553775,0.4267135933395381,0.5805544358954694
trajectory_completion_compact__VALIDATION_10_C__9Ne4CP89dteYMyNu8__k0__rep1,9Ne4CP89dteYMyNu8,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.39166666666666666,0.0,0.0,0.0,0.0,18,0.39166666666666666,0.5,0.05672382737961705,0.3333333333333333,0.39325842696629215,0.5056179775280898,0.35580524344569286,0.17935185185185187,4.0,1.0,6,-0.15476190476190482,-0.13911182450508286,0.31907889712826915,0.4738174119857543
trajectory_completion_compact__VALIDATION_10_C__b52dPhHFrRzgZqsk3__k0__rep1,b52dPhHFrRzgZqsk3,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.22499999999999998,0.0,0.0,0.0,0.0,18,0.225,0.5,0.16962649600857807,0.0,0.22471910112359547,0.5056179775280898,0.0,0.050740740740740746,5.166666666666667,1.0,6,-0.4880952380952382,-0.4708400214018191,0.500514781296513,0.6536940439514736
trajectory_completion_compact__VALIDATION_10_C__WF93PRN6HTPJosFzH__k0__rep1,WF93PRN6HTPJosFzH,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.5249999999999999,0.0,0.0,0.0,0.0,18,0.525,0.7,0.11656741810198491,0.36666666666666664,0.5243445692883895,0.6741573033707865,0.3745318352059925,0.1223148148148148,3.0,1.0,6,-0.3404761904761905,-0.3156768325307651,0.20643860624444288,0.36749775530294376
trajectory_completion_compact__VALIDATION_10_C__LxjaP3tPxRDSZivpX__k0__rep1,LxjaP3tPxRDSZivpX,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.33055555555555555,0.0,0.0,0.0,0.0,18,0.33055555555555555,0.4666666666666667,0.16055940018464918,0.03333333333333333,0.34019975031210986,0.48689138576779023,0.018726591760299623,0.030925925925925923,6.166666666666667,1.0,6,-0.3880952380952381,-0.39860888175494924,0.38439617150365407,0.5188048129264705
trajectory_completion_compact__VALIDATION_10_C__CERwfEBrZtGF9Y7LH__k0__rep1,CERwfEBrZtGF9Y7LH,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.15833333333333333,0.0,0.0,0.0,0.0,18,0.15833333333333333,0.25,0.06579288490181673,0.05,0.1591760299625468,0.22471910112359547,0.05617977528089887,0.01712962962962963,3.5,1.0,6,-0.11666666666666667,-0.07758159443552701,0.5480616094726739,0.6837505189765335
trajectory_completion_compact__VALIDATION_10_C__RDZjX7FMTaatuhQxb__k0__rep1,RDZjX7FMTaatuhQxb,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.49166666666666664,0.0,0.0,0.0,0.0,18,0.4916666666666667,0.5,0.03298428357510533,0.5,0.49625468164794,0.5056179775280898,0.5056179775280898,0.15537037037037035,3.6666666666666665,1.0,6,0.040476190476190485,0.03477795612627073,0.23176306947046232,0.37184508232149666
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep1,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.26666666666666666,0.0,0.0,0.0,0.0,18,0.26666666666666666,0.3333333333333333,0.12209589431019952,0.05,0.2715355805243445,0.35580524344569286,0.05617977528089887,0.0362037037037037,2.3333333333333335,1.0,6,-0.27142857142857146,-0.28089887640449435,0.43468938463126877,0.5694133186972217
trajectory_completion_compact__VALIDATION_10_C__FaKf3DcY6DanqG8kw__k0__rep1,FaKf3DcY6DanqG8kw,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.12222222222222223,0.0,0.0,0.0,0.0,18,0.12222222222222223,0.23333333333333334,0.08534606386520677,0.0,0.12484394506866416,0.24344569288389512,0.0,0.02722222222222222,3.0,1.0,6,-0.24761904761904766,-0.25147137506688066,0.5812950500263916,0.7232030320537982
trajectory_completion_compact__VALIDATION_10_C__65crAkEscRbHNJXbW__k0__rep1,65crAkEscRbHNJXbW,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.06666666666666667,0.0,0.0,0.0,0.0,18,0.06666666666666667,0.2,0.06735753140545635,0.016666666666666666,0.07490636704119849,0.22471910112359547,0.037453183520599245,0.017962962962962962,2.1666666666666665,1.0,6,-0.1666666666666667,-0.1819154628143392,0.6395464611159426,0.7762620469741827
trajectory_completion_compact__VALIDATION_10_T__iES9Gw5pax3HKCdHt__k0__rep1,iES9Gw5pax3HKCdHt,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5138888888888888,0.3333333333333333,0.0,0.3333333333333333,0.0,18,0.513888888888889,0.4666666666666667,0.11442961068914435,0.3333333333333333,0.1685393258426966,0.48689138576779023,-0.5430711610486891,0.019351851851851853,3.0,1.0,6,-0.0261904761904762,-0.8400214018191546,0.2195903171986584,0.6703017687087051
trajectory_completion_compact__VALIDATION_10_T__3EG5RaDj4z7hkT2JD__k0__rep1,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.25,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.25,0.2833333333333333,0.09525793444156803,0.08333333333333333,-0.0062421972534332,0.0,0.07490636704119849,0.05148148148148148,3.1666666666666665,1.0,6,-0.19047619047619052,0.09630818619582661,0.46488499175124554,0.6694460322987248
trajectory_completion_compact__VALIDATION_10_T__NFohGRRpskiw4QiC6__k0__rep1,NFohGRRpskiw4QiC6,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.36666666666666664,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.3666666666666667,0.26666666666666666,0.09765775461803859,0.26666666666666666,0.11548064918851435,0.26217228464419473,0.26217228464419473,0.03185185185185185,3.1666666666666665,1.0,6,0.10476190476190476,0.39860888175494924,0.3449067238372545,0.591523104347123
trajectory_completion_compact__VALIDATION_10_T__LWWqAADdcBeuLGk38__k0__rep1,LWWqAADdcBeuLGk38,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.3861111111111111,0.3888888888888889,0.0,0.3888888888888889,0.0,18,0.3861111111111111,0.3333333333333333,0.0772302154136547,0.25,0.03121098626716604,-0.24344569288389512,-0.07490636704119849,0.012870370370370372,2.3333333333333335,1.0,6,-0.08809523809523807,0.010700909577314118,0.32946013640724653,0.7254143088675867
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep1,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5388888888888889,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.5388888888888889,0.5333333333333333,0.11573703697777586,0.36666666666666664,0.38701622971285893,0.5243445692883895,0.3745318352059925,0.07953703703703703,2.8333333333333335,1.0,6,-0.1428571428571429,-0.27287319422150885,0.20924799215816198,0.4300140336888439
trajectory_completion_compact__VALIDATION_10_T__79kveGWTa4seiDX6H__k0__rep1,79kveGWTa4seiDX6H,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6777777777777777,0.3333333333333333,0.0,0.3333333333333333,0.0,18,0.6777777777777777,0.6333333333333333,0.045812284729085107,0.7,0.3214731585518102,0.33707865168539325,0.07490636704119849,0.012962962962962963,3.0,1.0,6,0.04761904761904761,-0.2969502407704655,0.048088460154178385,0.4286275046502936
trajectory_completion_compact__VALIDATION_10_T__52QdMhd96PFYubPFc__k0__rep1,52QdMhd96PFYubPFc,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5583333333333333,0.3888888888888889,0.0,0.3888888888888889,0.0,18,0.5583333333333333,0.5666666666666667,0.08093779046851923,0.4166666666666667,0.21223470661672905,-0.05617977528089887,0.13108614232209737,0.06129629629629629,3.0,1.0,6,-0.17380952380952375,-0.2621722846441947,0.183932103012276,0.6108585891460155
trajectory_completion_compact__VALIDATION_10_T__cpr2J9YgrWEKvGzbH__k0__rep1,cpr2J9YgrWEKvGzbH,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6222222222222222,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.6222222222222222,0.6,0.08031573497111642,0.48333333333333334,0.37141073657927587,0.3183520599250936,-0.13108614232209737,0.02083333333333334,4.0,1.0,6,-0.019047619047619074,-0.07758159443552702,0.12333145644217516,0.43630502800209503
trajectory_completion_compact__VALIDATION_10_T__NtGt92nYGEjWzrKCe__k0__rep1,NtGt92nYGEjWzrKCe,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.38055555555555554,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.38055555555555554,0.25,0.08244901155364351,0.5,0.27777777777777773,-0.07490636704119849,0.5056179775280898,0.015462962962962963,2.1666666666666665,1.0,6,0.24047619047619048,0.6019261637239165,0.32071606803572583,0.4300213523998465
trajectory_completion_compact__VALIDATION_10_T__mgm7iMjdkkZB8tkhY__k0__rep1,mgm7iMjdkkZB8tkhY,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.3611111111111111,0.5,0.0,0.5,0.0,18,0.3611111111111111,0.4,0.11732617823301598,0.13333333333333333,-0.13732833957553056,-0.5056179775280898,-0.4681647940074906,0.02361111111111111,2.8333333333333335,1.0,6,-0.27619047619047626,-0.2835741037988229,0.3693682043305438,0.8805324678767893
trajectory_completion_compact__VALIDATION_11_C__WCmwZHJibant7PcCz__k0__rep1,WCmwZHJibant7PcCz,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.27564102564102566,0.0,0.057692307692307696,0.0,0.07371794871794872,312,0.27564102564102566,0.3333333333333333,0.18311354944981667,0.0,0.2768685215493726,0.32801418439716307,0.0,0.16613247863247865,0.46153846153846156,0.34615384615384615,26,-0.5,-0.4955446444808146,0.5342820344433109,0.6283842928434618
trajectory_completion_compact__VALIDATION_11_C__Y5BvaaimsGSJ9ihD2__k0__rep1,Y5BvaaimsGSJ9ihD2,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.47115384615384615,0.0,0.1891025641025641,0.0,0.20192307692307693,312,0.47115384615384615,0.4166666666666667,0.19603754722273115,0.08333333333333333,0.4695171849427168,0.41666666666666663,0.08865248226950354,0.2107371794871795,0.4230769230769231,0.23076923076923078,26,-0.457977207977208,-0.46061405103958286,0.36576737061602466,0.45967385104027925
trajectory_completion_compact__VALIDATION_11_C__bZeQW3cPKFvjmGLAb__k0__rep1,bZeQW3cPKFvjmGLAb,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.5993589743589743,0.0,0.16346153846153846,0.0,0.16346153846153846,312,0.5993589743589743,0.6666666666666666,0.2217105590451444,0.0,0.5956764866339334,0.6560283687943261,0.0,0.1909722222222222,0.46153846153846156,0.34615384615384615,26,-0.5235042735042735,-0.5116839425350064,0.2859179185022286,0.3695628866222199
trajectory_completion_compact__VALIDATION_11_C__PdbAdMZstpx5oFGsp__k0__rep1,PdbAdMZstpx5oFGsp,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.3557692307692308,0.0,0.20833333333333334,0.0,0.22115384615384615,312,0.3557692307692308,0.4166666666666667,0.15770403333516084,0.0,0.3580196399345335,0.41666666666666663,0.0,0.20432692307692307,2.3846153846153846,1.0,26,-0.477920227920228,-0.4811480875310662,0.4496575881307214,0.544059112621262
trajectory_completion_compact__VALIDATION_11_C__NbmZpmM63fRp778Yh__k0__rep1,NbmZpmM63fRp778Yh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.266025641025641,0.0,0.13141025641025642,0.0,0.13782051282051283,312,0.266025641025641,0.5833333333333334,0.10845464304928609,0.25,0.2656164757228587,0.5939716312056736,0.23936170212765956,0.18349358974358973,0.3076923076923077,0.2692307692307692,26,-0.2656695156695157,-0.26012305267624414,0.5207475017218531,0.614260047826092
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep1,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.3974358974358974,0.0,0.18269230769230768,0.0,0.18269230769230768,312,0.39743589743589747,0.5833333333333334,0.17343268280088053,0.25,0.3910938352427714,0.5939716312056736,0.23936170212765956,0.2094017094017094,1.3076923076923077,1.0,26,-0.5042735042735043,-0.5157755955628296,0.41865125061375436,0.5214537548180254
trajectory_completion_compact__VALIDATION_11_C__JN3dDQAwB9DcPf23L__k0__rep1,JN3dDQAwB9DcPf23L,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.46474358974358976,0.0,0.16346153846153846,0.0,0.16346153846153846,312,0.46474358974358976,0.5,0.09294871794871795,0.16666666666666666,0.468835242771413,0.5053191489361701,0.17730496453900707,0.24011752136752135,1.1923076923076923,1.0,26,-0.059116809116809124,-0.05720737103715829,0.320072514155785,0.4055520245813288
trajectory_completion_compact__VALIDATION_11_C__qqdGcErMMiFvQuwur__k0__rep1,qqdGcErMMiFvQuwur,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.3974358974358974,0.0,0.1794871794871795,0.0,0.18269230769230768,312,0.39743589743589747,0.6666666666666666,0.08431375921773017,0.3333333333333333,0.3951854882705946,0.6560283687943261,0.32801418439716307,0.23237179487179488,1.0769230769230769,0.6538461538461539,26,-0.1566951566951567,-0.16101412378008118,0.38800966956133265,0.48264178653982664
trajectory_completion_compact__VALIDATION_11_C__uuFnNSL3pd89FQDzh__k0__rep1,uuFnNSL3pd89FQDzh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.18269230769230768,0.0,0.07692307692307693,0.0,0.07692307692307693,312,0.18269230769230768,0.5,0.16669748235828002,0.0,0.1851472995090016,0.5053191489361701,0.0,0.12152777777777778,1.5,0.8076923076923077,26,-0.4807692307692308,-0.4821331151118385,0.6177468239357685,0.7100610025662547
trajectory_completion_compact__VALIDATION_11_C__GqAf4oMK2S8jxx46u__k0__rep1,GqAf4oMK2S8jxx46u,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.27884615384615385,0.0,0.09294871794871795,0.0,0.09294871794871795,312,0.27884615384615385,0.5,0.1905097577142767,0.0,0.28027823240589195,0.5053191489361701,0.0,0.16479700854700854,3.0,1.0,26,-0.6160968660968661,-0.6135964114687518,0.5342238596943449,0.6293067565497962
trajectory_completion_compact__VALIDATION_11_T__KMCzN6AwYEhG8ET4M__k0__rep1,KMCzN6AwYEhG8ET4M,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.5769230769230769,0.07692307692307693,0.07051282051282051,0.07692307692307693,0.07051282051282051,312,0.5769230769230769,0.5833333333333334,0.272417043088151,0.0,0.5697626841243862,0.587322695035461,0.0,0.16987179487179485,1.9615384615384615,1.0,26,-0.6210826210826212,-0.6190140631629995,0.3950420704241121,0.44561307673147343
trajectory_completion_compact__VALIDATION_11_T__M5nb4WYwnnXKPa72q__k0__rep1,M5nb4WYwnnXKPa72q,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.7083333333333334,0.022435897435897436,0.0641025641025641,0.022435897435897436,0.0641025641025641,312,0.7083333333333334,0.5833333333333334,0.15374596096424945,0.3333333333333333,0.7036790780141844,0.5939716312056736,0.32801418439716307,0.18295940170940173,2.0384615384615383,1.0,26,-0.06623931623931623,-0.054612202218585176,0.20210234251779358,0.25254212030059475
trajectory_completion_compact__VALIDATION_11_T__he2AChYcnGZZFjgmL__k0__rep1,he2AChYcnGZZFjgmL,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.7243589743589743,0.0673076923076923,0.022435897435897436,0.0673076923076923,0.022435897435897436,312,0.7243589743589743,0.75,0.3645401848234085,0.0,0.7230291871249317,0.7247340425531914,0.0,0.06677350427350427,1.1923076923076923,0.6923076923076923,26,-0.8960113960113961,-0.8913741892465297,0.4007109390679468,0.43044403284021426
