custom_id,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,data_source,round_number,round_mean_trade_ratio,round_acceptance_rate,round_mean_proposer_net_surplus,round_end_total_surplus,round_end_surplus_ratio
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1.1666666666666667,0.6666666666666666,0.49999999999999994,-0.10000000000000142,-0.005263157894736917
chip_bargain__chip3_cohort_05_m8aiq8_game_1,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.8999999999999986,0.047368421052631504
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1.1666666666666667,0.3333333333333333,0.7333333333333334,1.2000000000000028,0.12000000000000029
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1.0,1.0,0.46666666666666673,4.799999999999997,0.4799999999999997
chip_bargain__chip3_cohort_06_m8ak4g_game_1,chip3__cohort_06_m8ak4g__game_1,chip3__cohort_06_m8ak4g__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1.1666666666666667,0.6666666666666666,0.7333333333333334,6.400000000000006,0.6400000000000006
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1.0,1.0,0.46666666666666673,2.200000000000003,0.17837837837837867
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1.0,1.0,0.4333333333333333,4.6000000000000085,0.3729729729729738
chip_bargain__chip3_cohort_07_m8ak4j_game_1,chip3__cohort_07_m8ak4j__game_1,chip3__cohort_07_m8ak4j__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1.0,1.0,0.46666666666666673,6.400000000000006,0.5189189189189196
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.5,0.3333333333333333,0.20000000000000004,0.7000000000000028,0.04148148148148165
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.1666666666666667,0.6666666666666666,0.5999999999999999,2.9000000000000057,0.1718518518518522
chip_bargain__chip3_g11_m5wp7b_game_1,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.1666666666666667,1.0,0.8333333333333334,7.6000000000000085,0.45037037037037086
chip_bargain__chip3_g13_m5wp8q_game_1,chip3__g13_m5wp8q__game_1,chip3__g13_m5wp8q__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g13-m5wp8q,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.5,0.6666666666666666,0.2333333333333334,0.6000000000000014,0.05000000000000012
chip_bargain__chip3_g13_m5wp8q_game_1,chip3__g13_m5wp8q__game_1,chip3__g13_m5wp8q__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g13-m5wp8q,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.1666666666666667,0.6666666666666666,0.8333333333333334,2.700000000000003,0.22500000000000023
chip_bargain__chip3_g13_m5wp8q_game_1,chip3__g13_m5wp8q__game_1,chip3__g13_m5wp8q__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g13-m5wp8q,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.1666666666666667,0.3333333333333333,0.7333333333333334,3.700000000000003,0.30833333333333357
chip_bargain__chip3_g16_m5wp8t_game_1,chip3__g16_m5wp8t__game_1,chip3__g16_m5wp8t__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g16-m5wp8t,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.1666666666666667,0.6666666666666666,1.0999999999999999,3.8999999999999986,0.1444444444444444
chip_bargain__chip3_g16_m5wp8t_game_1,chip3__g16_m5wp8t__game_1,chip3__g16_m5wp8t__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g16-m5wp8t,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.3333333333333333,1.0,0.5333333333333333,5.800000000000004,0.21481481481481499
chip_bargain__chip3_g16_m5wp8t_game_1,chip3__g16_m5wp8t__game_1,chip3__g16_m5wp8t__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g16-m5wp8t,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.3333333333333333,0.6666666666666666,0.3333333333333333,7.0,0.25925925925925924
chip_bargain__chip3_g17_m5wp8w_game_1,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.3333333333333333,0.6666666666666666,0.2333333333333333,2.1000000000000014,0.11052631578947372
chip_bargain__chip3_g17_m5wp8w_game_1,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.1666666666666667,0.6666666666666666,0.30000000000000004,4.300000000000004,0.22631578947368436
chip_bargain__chip3_g17_m5wp8w_game_1,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.0,0.3333333333333333,0.4666666666666668,5.5,0.2894736842105262
chip_bargain__chip3_g18_m5wq8i_game_1,chip3__g18_m5wq8i__game_1,chip3__g18_m5wq8i__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g18-m5wq8i,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.5,0.3333333333333333,0.3666666666666667,2.0,0.19999999999999984
chip_bargain__chip3_g18_m5wq8i_game_1,chip3__g18_m5wq8i__game_1,chip3__g18_m5wq8i__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g18-m5wq8i,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.111111111111111,0.3333333333333333,0.6666666666666666,4.600000000000001,0.4599999999999998
chip_bargain__chip3_g18_m5wq8i_game_1,chip3__g18_m5wq8i__game_1,chip3__g18_m5wq8i__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g18-m5wq8i,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.8333333333333333,0.3333333333333333,0.03333333333333336,6.600000000000001,0.6599999999999997
chip_bargain__chip3_g19_m5wq90_game_1,chip3__g19_m5wq90__game_1,chip3__g19_m5wq90__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g19-m5wq90,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.3333333333333333,0.3333333333333333,0.4333333333333333,1.6000000000000014,0.09638554216867477
chip_bargain__chip3_g19_m5wq90_game_1,chip3__g19_m5wq90__game_1,chip3__g19_m5wq90__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g19-m5wq90,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.3333333333333333,0.6666666666666666,0.0,2.6000000000000014,0.15662650602409645
chip_bargain__chip3_g19_m5wq90_game_1,chip3__g19_m5wq90__game_1,chip3__g19_m5wq90__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g19-m5wq90,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.5,0.3333333333333333,-0.3333333333333333,1.0,0.06024096385542168
chip_bargain__chip3_g1_m5wp46_game_1,chip3__g1_m5wp46__game_1,chip3__g1_m5wp46__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g1-m5wp46,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,0.8888888888888888,0.6666666666666666,0.6333333333333334,-3.3999999999999986,-0.19999999999999993
chip_bargain__chip3_g1_m5wp46_game_1,chip3__g1_m5wp46__game_1,chip3__g1_m5wp46__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g1-m5wp46,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,0.8888888888888888,0.6666666666666666,0.1333333333333334,-5.5,-0.3235294117647059
chip_bargain__chip3_g1_m5wp46_game_1,chip3__g1_m5wp46__game_1,chip3__g1_m5wp46__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g1-m5wp46,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.5,0.6666666666666666,0.6666666666666666,-1.1999999999999957,-0.0705882352941174
chip_bargain__chip3_g20_m5wq93_game_1,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.5,0.6666666666666666,0.5666666666666668,1.5,0.12352941176470593
chip_bargain__chip3_g20_m5wq93_game_1,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.1666666666666667,0.6666666666666666,0.3666666666666667,3.1000000000000014,0.255294117647059
chip_bargain__chip3_g20_m5wq93_game_1,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.5,0.3333333333333333,0.23333333333333336,4.700000000000003,0.3870588235294121
chip_bargain__chip3_g2_m5wp6p_game_1,chip3__g2_m5wp6p__game_1,chip3__g2_m5wp6p__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g2-m5wp6p,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.3333333333333333,0.6666666666666666,0.7333333333333334,1.8000000000000043,0.11250000000000027
chip_bargain__chip3_g2_m5wp6p_game_1,chip3__g2_m5wp6p__game_1,chip3__g2_m5wp6p__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g2-m5wp6p,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.6666666666666667,0.6666666666666666,0.2333333333333333,3.6000000000000014,0.2250000000000001
chip_bargain__chip3_g2_m5wp6p_game_1,chip3__g2_m5wp6p__game_1,chip3__g2_m5wp6p__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g2-m5wp6p,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.6666666666666667,0.6666666666666666,0.16666666666666666,4.5,0.28125
chip_bargain__chip3_g3_m5wp6q_game_1,chip3__g3_m5wp6q__game_1,chip3__g3_m5wp6q__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g3-m5wp6q,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.0555555555555556,1.0,0.9,3.6000000000000014,0.2551181102362205
chip_bargain__chip3_g3_m5wp6q_game_1,chip3__g3_m5wp6q__game_1,chip3__g3_m5wp6q__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g3-m5wp6q,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.3333333333333333,1.0,0.7333333333333334,9.0,0.637795275590551
chip_bargain__chip3_g3_m5wp6q_game_1,chip3__g3_m5wp6q__game_1,chip3__g3_m5wp6q__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g3-m5wp6q,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.1666666666666667,0.3333333333333333,0.4666666666666666,10.799999999999997,0.765354330708661
chip_bargain__chip3_g5_m5wp6r_game_1,chip3__g5_m5wp6r__game_1,chip3__g5_m5wp6r__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g5-m5wp6r,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.5,0.6666666666666666,0.0666666666666667,-0.29999999999999716,-0.03103448275862038
chip_bargain__chip3_g5_m5wp6r_game_1,chip3__g5_m5wp6r__game_1,chip3__g5_m5wp6r__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g5-m5wp6r,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.3333333333333333,1.0,0.30000000000000004,0.8000000000000043,0.08275862068965557
chip_bargain__chip3_g5_m5wp6r_game_1,chip3__g5_m5wp6r__game_1,chip3__g5_m5wp6r__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g5-m5wp6r,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.6666666666666667,0.6666666666666666,0.10000000000000002,0.7999999999999972,0.08275862068965484
chip_bargain__chip3_g6_m5wp77_game_1,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.0,1.0,0.2666666666666666,-0.7999999999999972,-0.06666666666666643
chip_bargain__chip3_g6_m5wp77_game_1,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,0.7222222222222222,0.6666666666666666,-0.03333333333333336,-2.9000000000000057,-0.24166666666666714
chip_bargain__chip3_g6_m5wp77_game_1,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,0.7222222222222222,0.6666666666666666,-0.20000000000000004,-3.5,-0.2916666666666667
chip_bargain__chip3_g7_m5wp78_game_1,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,0.611111111111111,0.6666666666666666,-0.10000000000000002,-0.8999999999999986,-0.046285714285714215
chip_bargain__chip3_g7_m5wp78_game_1,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.3888888888888886,1.0,0.7999999999999999,6.5,0.3342857142857143
chip_bargain__chip3_g7_m5wp78_game_1,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,0.611111111111111,0.6666666666666666,1.5666666666666667,12.099999999999994,0.622285714285714
chip_bargain__chip3_g8_m5wp79_game_1,chip3__g8_m5wp79__game_1,chip3__g8_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g8-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.0,0.6666666666666666,0.13333333333333333,0.4000000000000057,0.05000000000000071
chip_bargain__chip3_g8_m5wp79_game_1,chip3__g8_m5wp79__game_1,chip3__g8_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g8-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,0.8333333333333334,1.0,0.4000000000000001,1.7000000000000028,0.21250000000000036
chip_bargain__chip3_g8_m5wp79_game_1,chip3__g8_m5wp79__game_1,chip3__g8_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g8-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.0,0.6666666666666666,0.20000000000000004,1.6000000000000014,0.20000000000000018
chip_bargain__chip3_g9_m5wp79_game_1,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,0,1.1666666666666667,0.6666666666666666,0.16666666666666674,-0.10000000000000142,-0.06923076923076961
chip_bargain__chip3_g9_m5wp79_game_1,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,1,1.1666666666666667,0.6666666666666666,0.03333333333333329,-0.20000000000000284,-0.13846153846153922
chip_bargain__chip3_g9_m5wp79_game_1,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,2,1.1666666666666667,0.6666666666666666,-0.06666666666666672,0.0,0.0
chip_bargain__chip3_cohort_01_m8aiq8_game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,0,1.3888888888888886,1.0,0.3666666666666667,2.8000000000000043,0.35000000000000053
chip_bargain__chip3_cohort_01_m8aiq8_game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,1,0.8333333333333334,0.3333333333333333,0.5,3.200000000000003,0.40000000000000036
chip_bargain__chip3_cohort_01_m8aiq8_game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,2,1.6666666666666667,0.6666666666666666,0.10000000000000002,4.5,0.5625
chip_bargain__chip3_cohort_02_m8aiq8_game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,0,1.3333333333333333,0.6666666666666666,0.0666666666666667,-1.2999999999999972,-0.17843137254901925
chip_bargain__chip3_cohort_02_m8aiq8_game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,1,1.3333333333333333,0.6666666666666666,0.5333333333333333,-1.2999999999999972,-0.17843137254901925
chip_bargain__chip3_cohort_02_m8aiq8_game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,2,1.5,0.6666666666666666,0.1666666666666666,-1.7999999999999972,-0.24705882352941141
chip_bargain__chip3_cohort_03_m8aiq8_game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,0,1.277777777777778,1.0,1.6333333333333335,2.5999999999999943,0.15757575757575723
chip_bargain__chip3_cohort_03_m8aiq8_game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,1,1.0555555555555556,1.0,-0.2333333333333334,2.5,0.15151515151515152
