custom_id,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,data_source,n_players,n_rounds,n_turns,initial_total_welfare,optimal_total_welfare,optimal_total_surplus,final_total_welfare,final_total_surplus,final_surplus_ratio,final_group_surplus_ratio_after_turn,mean_trade_ratio,mean_acceptance_rate,mean_proposer_net_surplus,mean_player_final_surplus
chip_bargain__chip3_g3_m5wp6q_game_1,chip3__g3_m5wp6q__game_1,chip3__g3_m5wp6q__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g3-m5wp6q,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,3,3,9,56.0,70.11111111111111,14.111111111111114,66.8,10.799999999999997,0.765354330708661,0.765354330708661,1.1851851851851851,0.7777777777777778,0.7,3.599999999999999
chip_bargain__chip3_g5_m5wp6r_game_1,chip3__g5_m5wp6r__game_1,chip3__g5_m5wp6r__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g5-m5wp6r,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,3,3,9,59.0,68.66666666666667,9.666666666666671,59.8,0.7999999999999972,0.08275862068965484,0.08275862068965484,1.5,0.7777777777777778,0.15555555555555559,0.2666666666666657
chip_bargain__chip3_g6_m5wp77_game_1,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,3,3,9,57.0,69.0,12.0,53.5,-3.5,-0.2916666666666667,-0.2916666666666667,0.8148148148148148,0.7777777777777778,0.011111111111111072,-1.1666666666666667
chip_bargain__chip3_g7_m5wp78_game_1,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,3,3,9,55.0,74.44444444444444,19.444444444444443,67.1,12.099999999999994,0.622285714285714,0.622285714285714,0.8703703703703703,0.7777777777777778,0.7555555555555556,4.033333333333331
chip_bargain__chip3_g8_m5wp79_game_1,chip3__g8_m5wp79__game_1,chip3__g8_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g8-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,3,3,9,43.0,51.0,8.0,44.6,1.6000000000000014,0.20000000000000018,0.20000000000000018,0.9444444444444444,0.7777777777777778,0.24444444444444446,0.5333333333333338
chip_bargain__chip3_g9_m5wp79_game_1,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),generated,3,3,9,64.0,65.44444444444446,1.444444444444457,64.0,0.0,0.0,0.0,1.1666666666666667,0.6666666666666666,0.04444444444444443,0.0
chip_bargain__chip3_cohort_01_m8aiq8_game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,3,3,9,49.0,57.0,8.0,53.5,4.5,0.5625,0.5625,1.2962962962962963,0.6666666666666666,0.3222222222222222,1.5
chip_bargain__chip3_cohort_02_m8aiq8_game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,3,3,9,45.0,52.285714285714285,7.285714285714285,43.2,-1.7999999999999972,-0.24705882352941141,-0.24705882352941141,1.3888888888888888,0.6666666666666666,0.25555555555555554,-0.5999999999999991
chip_bargain__chip3_cohort_03_m8aiq8_game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,3,3,9,58.0,74.5,16.5,62.5,4.5,0.2727272727272727,0.2727272727272727,1.0555555555555556,0.8888888888888888,0.6555555555555556,1.5
chip_bargain__chip3_cohort_05_m8aiq8_game_2_alt_profile,chip3__cohort_05_m8aiq8__game_2_alt_profile,chip3__cohort_05_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,3,3,9,41.0,51.0,10.0,45.1,4.100000000000001,0.41000000000000014,0.41000000000000014,1.2777777777777777,0.6666666666666666,0.28888888888888886,1.3666666666666671
chip_bargain__chip3_cohort_06_m8ak4g_game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,generated,3,3,9,36.0,42.599999999999994,6.599999999999994,39.8,3.799999999999997,0.5757575757575758,0.5757575757575758,1.4629629629629628,0.7777777777777778,0.2444444444444444,1.2666666666666657
chip_bargain__chip3_g11_m5wp7b_game_2_alt_profile,chip3__g11_m5wp7b__game_2_alt_profile,chip3__g11_m5wp7b__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g11-m5wp7b,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,50.0,62.714285714285715,12.714285714285715,58.5,8.5,0.6685393258426966,0.6685393258426966,1.1851851851851851,0.8888888888888888,0.5333333333333334,2.8333333333333335
chip_bargain__chip3_g13_m5wp8q_game_2_alt_profile,chip3__g13_m5wp8q__game_2_alt_profile,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g13-m5wp8q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,54.0,72.0,18.0,61.10000000000001,7.1000000000000085,0.39444444444444493,0.39444444444444493,1.3888888888888888,0.7777777777777778,0.5444444444444446,2.3666666666666694
chip_bargain__chip3_g15_m5wp8s_game_2_alt_profile,chip3__g15_m5wp8s__game_2_alt_profile,chip3__g15_m5wp8s__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,52.0,66.0,14.0,58.7,6.700000000000003,0.47857142857142876,0.47857142857142876,1.3888888888888888,0.8888888888888888,0.3444444444444445,2.2333333333333343
chip_bargain__chip3_g17_m5wp8w_game_2_alt_profile,chip3__g17_m5wp8w__game_2_alt_profile,chip3__g17_m5wp8w__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,50.0,61.44444444444444,11.444444444444443,54.0,4.0,0.3495145631067962,0.3495145631067962,1.3333333333333333,0.8888888888888888,0.2222222222222222,1.3333333333333333
chip_bargain__chip3_g18_m5wq8i_game_2_alt_profile,chip3__g18_m5wq8i__game_2_alt_profile,chip3__g18_m5wq8i__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g18-m5wq8i,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,51.0,63.0,12.0,54.3,3.299999999999997,0.27499999999999974,0.27499999999999974,1.2222222222222223,0.7777777777777778,0.1888888888888889,1.099999999999999
chip_bargain__chip3_g19_m5wq90_game_2_alt_profile,chip3__g19_m5wq90__game_2_alt_profile,chip3__g19_m5wq90__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g19-m5wq90,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,62.0,74.55555555555556,12.555555555555557,68.5,6.5,0.5176991150442477,0.5176991150442477,1.1111111111111112,0.6666666666666666,0.7777777777777777,2.1666666666666665
chip_bargain__chip3_g1_m5wp46_game_2_alt_profile,chip3__g1_m5wp46__game_2_alt_profile,chip3__g1_m5wp46__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g1-m5wp46,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,56.0,68.25,12.25,61.3,5.299999999999997,0.43265306122448954,0.43265306122448954,1.2777777777777777,0.6666666666666666,0.5555555555555556,1.7666666666666657
chip_bargain__chip3_g20_m5wq93_game_2_alt_profile,chip3__g20_m5wq93__game_2_alt_profile,chip3__g20_m5wq93__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g20-m5wq93,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,42.0,60.0,18.0,52.5,10.5,0.5833333333333334,0.5833333333333334,1.240740740740741,0.5555555555555556,0.6444444444444444,3.5
chip_bargain__chip3_g2_m5wp6p_game_2_alt_profile,chip3__g2_m5wp6p__game_2_alt_profile,chip3__g2_m5wp6p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g2-m5wp6p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,44.0,69.0,25.0,48.5,4.5,0.18,0.18,1.5,0.5555555555555556,0.34444444444444444,1.5
chip_bargain__chip3_g3_m5wp6q_game_2_alt_profile,chip3__g3_m5wp6q__game_2_alt_profile,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,40.0,60.00000000000001,20.000000000000007,41.10000000000001,1.1000000000000085,0.05500000000000041,0.05500000000000041,0.9259259259259258,0.5555555555555556,0.4666666666666667,0.3666666666666695
chip_bargain__chip3_g5_m5wp6r_game_2_alt_profile,chip3__g5_m5wp6r__game_2_alt_profile,chip3__g5_m5wp6r__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g5-m5wp6r,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,49.0,66.0,17.0,55.400000000000006,6.400000000000006,0.37647058823529445,0.37647058823529445,1.2777777777777777,0.7777777777777778,0.5222222222222224,2.133333333333335
chip_bargain__chip3_g6_m5wp77_game_2_alt_profile,chip3__g6_m5wp77__game_2_alt_profile,chip3__g6_m5wp77__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g6-m5wp77,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,54.0,63.0,9.0,57.1,3.1000000000000014,0.3444444444444446,0.3444444444444446,1.2777777777777777,0.6666666666666666,0.08888888888888886,1.0333333333333339
chip_bargain__chip3_g7_m5wp78_game_2_alt_profile,chip3__g7_m5wp78__game_2_alt_profile,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g7-m5wp78,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,29.0,33.0,4.0,30.0,1.0,0.25,0.25,1.7222222222222223,0.3333333333333333,0.28888888888888886,0.3333333333333333
chip_bargain__chip3_g8_m5wp79_game_2_alt_profile,chip3__g8_m5wp79__game_2_alt_profile,chip3__g8_m5wp79__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g8-m5wp79,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,54.0,69.0,15.0,53.300000000000004,-0.6999999999999957,-0.046666666666666384,-0.046666666666666384,0.8888888888888888,0.8888888888888888,0.14444444444444446,-0.23333333333333192
chip_bargain__chip3_g9_m5wp79_game_2_alt_profile,chip3__g9_m5wp79__game_2_alt_profile,chip3__g9_m5wp79__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g9-m5wp79,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),generated,3,3,9,46.0,60.0,14.0,49.400000000000006,3.4000000000000057,0.24285714285714327,0.24285714285714327,1.5,0.8888888888888888,0.21111111111111108,1.1333333333333353
