custom_id,input_token_estimate
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0053,38869
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0054,38875
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0055,38874
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0056,38872
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0057,38870
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0058,38870
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0059,38870
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0060,38871
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0061,38871
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0062,38871
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0063,38870
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_self_report_social_only__s0064,38874
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0001,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0002,25779
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0003,25781
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0004,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0005,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0006,25778
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0007,25782
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0008,25781
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0009,25781
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0010,25778
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0011,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0012,25779
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0013,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0014,25779
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0015,25777
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0016,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0017,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0018,25782
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0019,25776
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0020,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0021,25774
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0022,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0023,25782
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0024,25779
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0025,25778
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0026,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0027,25777
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0028,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0029,25779
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0030,25783
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0031,25782
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0032,25777
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0033,25778
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0034,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0035,25781
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0036,25781
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0037,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0038,25773
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0039,25779
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0040,25778
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0041,25781
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0042,25778
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0043,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0044,25779
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0045,25779
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0046,25778
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0047,25781
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0048,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0049,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0050,25778
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0051,25777
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0052,25780
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0053,25777
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0054,25782
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0055,25782
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0056,25779
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0057,25777
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0058,25777
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0059,25777
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0060,25778
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0061,25778
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0062,25778
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0063,25777
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_self_report_social_only__s0064,25781
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0001,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0002,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0003,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0004,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0005,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0006,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0007,1670
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0008,1669
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0009,1669
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0010,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0011,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0012,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0013,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0014,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0015,1664
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0016,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0017,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0018,1670
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0019,1663
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0020,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0021,1662
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0022,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0023,1670
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0024,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0025,1665
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0026,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0027,1664
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0028,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0029,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0030,1671
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0031,1670
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0032,1664
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0033,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0034,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0035,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0036,1669
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0037,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0038,1661
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0039,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0040,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0041,1669
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0042,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0043,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0044,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0045,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0046,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0047,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0048,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0049,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0050,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0051,1665
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0052,1668
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0053,1664
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0054,1670
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0055,1669
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0056,1667
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0057,1665
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0058,1665
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0059,1665
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0060,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0061,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0062,1666
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0063,1665
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_self_report_social_only__s0064,1669
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0001,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0002,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0003,37326
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0004,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0005,37326
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0006,37323
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0007,37327
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0008,37326
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0009,37327
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0010,37323
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0011,37326
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0012,37324
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0013,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0014,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0015,37322
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0016,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0017,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0018,37327
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0019,37321
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0020,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0021,37319
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0022,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0023,37328
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0024,37324
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0025,37323
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0026,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0027,37322
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0028,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0029,37324
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0030,37328
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0031,37327
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0032,37322
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0033,37323
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0034,37326
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0035,37326
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0036,37327
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0037,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0038,37318
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0039,37324
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0040,37324
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0041,37327
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0042,37324
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0043,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0044,37324
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0045,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0046,37324
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0047,37326
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0048,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0049,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0050,37323
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0051,37322
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0052,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0053,37322
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0054,37328
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0055,37327
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0056,37325
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0057,37323
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0058,37323
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0059,37322
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0060,37323
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0061,37323
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0062,37323
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0063,37322
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_self_report_social_only__s0064,37327
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0001,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0002,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0003,3223
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0004,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0005,3223
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0006,3220
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0007,3224
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0008,3223
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0009,3224
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0010,3220
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0011,3223
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0012,3221
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0013,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0014,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0015,3219
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0016,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0017,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0018,3224
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0019,3218
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0020,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0021,3216
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0022,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0023,3225
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0024,3221
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0025,3220
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0026,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0027,3219
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0028,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0029,3221
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0030,3225
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0031,3224
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0032,3219
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0033,3220
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0034,3223
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0035,3223
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0036,3224
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0037,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0038,3215
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0039,3221
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0040,3221
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0041,3224
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0042,3221
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0043,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0044,3221
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0045,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0046,3221
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0047,3223
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0048,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0049,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0050,3220
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0051,3219
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0052,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0053,3219
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0054,3225
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0055,3224
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0056,3222
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0057,3220
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0058,3220
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0059,3219
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0060,3220
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_self_report_social_only__s0061,3220
