custom_id,persona_pid,game_id,treatment_name,player,player_key,match_rank,match_probability,is_top1,mean_contribution,mean_contribution_rate,first_contribution,first_contribution_rate,final_contribution,final_contribution_rate,contribution_sd,zero_contribution_rate,full_contribution_rate,contribution_slope,message_count,messages_per_round,rounds_with_message_rate,reward_given_units,reward_given_events,reward_given_round_rate,reward_received_units,reward_received_events,reward_received_round_rate,punish_given_units,punish_given_events,punish_given_round_rate,punish_received_units,punish_received_events,punish_received_round_rate
persona_match__pid_222__game_925LF9k9CXpz8KjQm__p001__g006,222,925LF9k9CXpz8KjQm,VALIDATION_11_T,DUCK,925LF9k9CXpz8KjQm::DUCK,3,0.1,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.11538461538461539,0.11538461538461539,0.0,0,0.0,13.0,13,0.38461538461538464,21.0,21,0.4230769230769231,1.0,1,0.038461538461538464
persona_match__pid_222__game_ASQtYBWx6cGN27KxL__p001__g007,222,ASQtYBWx6cGN27KxL,VALIDATION_12_C,GORILLA,ASQtYBWx6cGN27KxL::GORILLA,1,0.55,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,5,0.4166666666666667,0.4166666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_ASQtYBWx6cGN27KxL__p001__g007,222,ASQtYBWx6cGN27KxL,VALIDATION_12_C,SLOTH,ASQtYBWx6cGN27KxL::SLOTH,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,2,0.16666666666666666,0.16666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_ASQtYBWx6cGN27KxL__p001__g007,222,ASQtYBWx6cGN27KxL,VALIDATION_12_C,DUCK,ASQtYBWx6cGN27KxL::DUCK,3,0.15,False,15.0,0.75,0.0,0.0,20.0,1.0,9.045340337332908,0.25,0.75,1.0384615384615385,6,0.5,0.4166666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_DYFJDsdGg8bppBJ7P__p001__g008,222,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,DUCK,DYFJDsdGg8bppBJ7P::DUCK,1,0.6,True,15.0,0.75,20.0,1.0,20.0,1.0,9.045340337332908,0.25,0.75,-0.3461538461538462,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,5.0,5,0.3333333333333333,10.0,8,0.5833333333333334
persona_match__pid_222__game_DYFJDsdGg8bppBJ7P__p001__g008,222,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,PARROT,DYFJDsdGg8bppBJ7P::PARROT,2,0.25,False,13.333333333333334,0.6666666666666666,20.0,1.0,20.0,1.0,9.84731927834662,0.3333333333333333,0.6666666666666666,-0.30769230769230776,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,3.0,3,0.25,10.0,8,0.5
persona_match__pid_222__game_DYFJDsdGg8bppBJ7P__p001__g008,222,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,CHICKEN,DYFJDsdGg8bppBJ7P::CHICKEN,3,0.15,False,15.0,0.75,0.0,0.0,20.0,1.0,9.045340337332908,0.25,0.75,0.653846153846154,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,5.0,5,0.4166666666666667,14.0,8,0.5
persona_match__pid_222__game_CbDvrXGkphmfGtH3G__p001__g009,222,CbDvrXGkphmfGtH3G,VALIDATION_13_C,COW,CbDvrXGkphmfGtH3G::COW,1,0.55,True,19.058823529411764,0.9529411764705882,4.0,0.2,20.0,1.0,3.8805700005813293,0.0,0.9411764705882353,0.2509803921568627,21,1.2352941176470589,0.7647058823529411,0.0,0,0.0,1.0,1,0.058823529411764705,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_CbDvrXGkphmfGtH3G__p001__g009,222,CbDvrXGkphmfGtH3G,VALIDATION_13_C,GORILLA,CbDvrXGkphmfGtH3G::GORILLA,2,0.3,False,19.41176470588235,0.9705882352941176,10.0,0.5,20.0,1.0,2.4253562503633312,0.0,0.9411764705882353,0.15686274509803919,4,0.23529411764705882,0.17647058823529413,17.0,16,0.11764705882352941,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_CbDvrXGkphmfGtH3G__p001__g009,222,CbDvrXGkphmfGtH3G,VALIDATION_13_C,SLOTH,CbDvrXGkphmfGtH3G::SLOTH,3,0.15,False,19.705882352941178,0.9852941176470589,15.0,0.75,20.0,1.0,1.2126781251816645,0.0,0.9411764705882353,0.0784313725490196,4,0.23529411764705882,0.23529411764705882,0.0,0,0.0,1.0,1,0.058823529411764705,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_FvbM5EM5aB5pcjLpA__p001__g010,222,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,OWL,FvbM5EM5aB5pcjLpA::OWL,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.17647058823529413,0.17647058823529413,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_FvbM5EM5aB5pcjLpA__p001__g010,222,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,MONKEY,FvbM5EM5aB5pcjLpA::MONKEY,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,9,0.5294117647058824,0.4117647058823529,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_FvbM5EM5aB5pcjLpA__p001__g010,222,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,SNAKE,FvbM5EM5aB5pcjLpA::SNAKE,3,0.1,False,18.823529411764707,0.9411764705882353,10.0,0.5,20.0,1.0,3.321055820775358,0.0,0.8823529411764706,0.2941176470588235,14,0.8235294117647058,0.35294117647058826,2.0,2,0.11764705882352941,0.0,0,0.0,5.0,4,0.23529411764705882,1.0,1,0.058823529411764705
persona_match__pid_222__game_C5Cd8Yq5dDbdycXKB__p001__g011,222,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,CHICKEN,C5Cd8Yq5dDbdycXKB::CHICKEN,1,0.6,True,16.263157894736842,0.8131578947368422,10.0,0.5,20.0,1.0,5.635621875013321,0.05263157894736842,0.47368421052631576,0.40421052631578935,2,0.10526315789473684,0.10526315789473684,14.0,14,0.3684210526315789,8.0,8,0.42105263157894735,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_C5Cd8Yq5dDbdycXKB__p001__g011,222,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,DOG,C5Cd8Yq5dDbdycXKB::DOG,2,0.25,False,17.36842105263158,0.868421052631579,20.0,1.0,20.0,1.0,5.579830008519669,0.05263157894736842,0.631578947368421,-0.09947368421052633,2,0.10526315789473684,0.05263157894736842,4.0,4,0.21052631578947367,2.0,2,0.10526315789473684,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_C5Cd8Yq5dDbdycXKB__p001__g011,222,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,PARROT,C5Cd8Yq5dDbdycXKB::PARROT,3,0.15,False,12.368421052631579,0.618421052631579,10.0,0.5,20.0,1.0,7.334928056269079,0.10526315789473684,0.42105263157894735,0.4421052631578946,4,0.21052631578947367,0.15789473684210525,0.0,0,0.0,11.0,9,0.42105263157894735,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_AyQkFs97hRTki5zWR__p001__g012,222,AyQkFs97hRTki5zWR,VALIDATION_14_T,SLOTH,AyQkFs97hRTki5zWR::SLOTH,1,0.7,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.15789473684210525,0.10526315789473684,0.0,0,0.0,13.0,4,0.15789473684210525,301.0,21,0.9473684210526315,4.0,3,0.15789473684210525
persona_match__pid_222__game_AyQkFs97hRTki5zWR__p001__g012,222,AyQkFs97hRTki5zWR,VALIDATION_14_T,DUCK,AyQkFs97hRTki5zWR::DUCK,2,0.25,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.15789473684210525,0.15789473684210525,30.0,3,0.05263157894736842,4.0,4,0.15789473684210525,101.0,16,0.5789473684210527,4.0,3,0.10526315789473684
persona_match__pid_222__game_AyQkFs97hRTki5zWR__p001__g012,222,AyQkFs97hRTki5zWR,VALIDATION_14_T,GORILLA,AyQkFs97hRTki5zWR::GORILLA,3,0.05,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.05263157894736842,0.05263157894736842,0.0,0,0.0,14.0,5,0.21052631578947367,0.0,0,0.0,1.0,1,0.05263157894736842
persona_match__pid_222__game_7oRFMBwqmesGX7t3H__p001__g013,222,7oRFMBwqmesGX7t3H,VALIDATION_15_C,COW,7oRFMBwqmesGX7t3H::COW,1,0.55,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,122.0,120,0.9285714285714286,64.0,59,1.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_7oRFMBwqmesGX7t3H__p001__g013,222,7oRFMBwqmesGX7t3H,VALIDATION_15_C,SLOTH,7oRFMBwqmesGX7t3H::SLOTH,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,72.0,59,0.8571428571428571,51.0,49,0.9285714285714286,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_7oRFMBwqmesGX7t3H__p001__g013,222,7oRFMBwqmesGX7t3H,VALIDATION_15_C,PARROT,7oRFMBwqmesGX7t3H::PARROT,3,0.15,False,18.571428571428573,0.9285714285714286,20.0,1.0,0.0,0.0,5.3452248382484875,0.07142857142857142,0.9285714285714286,-0.37142857142857144,0,0.0,0.0,49.0,49,0.8571428571428571,45.0,42,0.9285714285714286,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_fMhhGrfpZH9ign2AK__p001__g014,222,fMhhGrfpZH9ign2AK,VALIDATION_15_T,SLOTH,fMhhGrfpZH9ign2AK::SLOTH,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,9.0,9,0.5,8.0,8,0.42857142857142855,1.0,1,0.07142857142857142
persona_match__pid_222__game_fMhhGrfpZH9ign2AK__p001__g014,222,fMhhGrfpZH9ign2AK,VALIDATION_15_T,CROCODILE,fMhhGrfpZH9ign2AK::CROCODILE,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,22.0,22,0.5714285714285714,9.0,9,0.5,5.0,5,0.21428571428571427,0.0,0,0.0
persona_match__pid_222__game_fMhhGrfpZH9ign2AK__p001__g014,222,fMhhGrfpZH9ign2AK,VALIDATION_15_T,PARROT,fMhhGrfpZH9ign2AK::PARROT,3,0.1,False,18.571428571428573,0.9285714285714286,20.0,1.0,20.0,1.0,5.3452248382484875,0.07142857142857142,0.9285714285714286,0.2571428571428572,0,0.0,0.0,16.0,16,0.21428571428571427,7.0,6,0.2857142857142857,4.0,3,0.21428571428571427,4.0,4,0.07142857142857142
persona_match__pid_222__game_i7C4Y4NiesraiSwwb__p001__g015,222,i7C4Y4NiesraiSwwb,VALIDATION_16_C,CHICK,i7C4Y4NiesraiSwwb::CHICK,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,15,1.0,0.4666666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_i7C4Y4NiesraiSwwb__p001__g015,222,i7C4Y4NiesraiSwwb,VALIDATION_16_C,CHICKEN,i7C4Y4NiesraiSwwb::CHICKEN,2,0.25,False,18.666666666666668,0.9333333333333333,20.0,1.0,20.0,1.0,5.163977794943222,0.06666666666666667,0.9333333333333333,-0.04999999999999999,13,0.8666666666666667,0.6,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_i7C4Y4NiesraiSwwb__p001__g015,222,i7C4Y4NiesraiSwwb,VALIDATION_16_C,RABBIT,i7C4Y4NiesraiSwwb::RABBIT,3,0.15,False,17.333333333333332,0.8666666666666667,20.0,1.0,0.0,0.0,7.0373155054899685,0.13333333333333333,0.8666666666666667,-0.45,8,0.5333333333333333,0.4666666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_7tfDsTHHnxsgrhE3d__p001__g016,222,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,CHICKEN,7tfDsTHHnxsgrhE3d::CHICKEN,1,0.65,True,18.666666666666668,0.9333333333333333,20.0,1.0,20.0,1.0,5.163977794943222,0.06666666666666667,0.9333333333333333,0.3,28,1.8666666666666667,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_7tfDsTHHnxsgrhE3d__p001__g016,222,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,GORILLA,7tfDsTHHnxsgrhE3d::GORILLA,2,0.25,False,18.666666666666668,0.9333333333333333,20.0,1.0,20.0,1.0,5.163977794943222,0.06666666666666667,0.9333333333333333,0.24999999999999997,4,0.26666666666666666,0.26666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_7tfDsTHHnxsgrhE3d__p001__g016,222,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,PARROT,7tfDsTHHnxsgrhE3d::PARROT,3,0.1,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,4,0.26666666666666666,0.26666666666666666,0.0,0,0.0,0.0,0,0.0,4.0,4,0.26666666666666666,0.0,0,0.0
persona_match__pid_222__game_r7Bk7fEwX3HSRrXMZ__p001__g017,222,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,DOG,r7Bk7fEwX3HSRrXMZ::DOG,1,0.5,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_r7Bk7fEwX3HSRrXMZ__p001__g017,222,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,MOOSE,r7Bk7fEwX3HSRrXMZ::MOOSE,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_r7Bk7fEwX3HSRrXMZ__p001__g017,222,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,OWL,r7Bk7fEwX3HSRrXMZ::OWL,3,0.2,False,18.0,0.9,20.0,1.0,20.0,1.0,6.324555320336759,0.1,0.9,0.27272727272727265,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_7FQezekfKk3zctLN8__p001__g018,222,7FQezekfKk3zctLN8,VALIDATION_17_T,SLOTH,7FQezekfKk3zctLN8::SLOTH,1,0.5,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.1,5.0,5,0.5
persona_match__pid_222__game_7FQezekfKk3zctLN8__p001__g018,222,7FQezekfKk3zctLN8,VALIDATION_17_T,MOOSE,7FQezekfKk3zctLN8::MOOSE,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4.0,4,0.3
persona_match__pid_222__game_7FQezekfKk3zctLN8__p001__g018,222,7FQezekfKk3zctLN8,VALIDATION_17_T,FROG,7FQezekfKk3zctLN8::FROG,3,0.2,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3.0,3,0.3
persona_match__pid_222__game_2khRAszouj8vP8ZfP__p001__g019,222,2khRAszouj8vP8ZfP,VALIDATION_18_C,DUCK,2khRAszouj8vP8ZfP::DUCK,1,0.7,True,19.130434782608695,0.9565217391304348,0.0,0.0,20.0,1.0,4.170288281141494,0.043478260869565216,0.9565217391304348,0.2391304347826087,11,0.4782608695652174,0.30434782608695654,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_2khRAszouj8vP8ZfP__p001__g019,222,2khRAszouj8vP8ZfP,VALIDATION_18_C,CHICKEN,2khRAszouj8vP8ZfP::CHICKEN,2,0.2,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.043478260869565216,0.043478260869565216,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_2khRAszouj8vP8ZfP__p001__g019,222,2khRAszouj8vP8ZfP,VALIDATION_18_C,GORILLA,2khRAszouj8vP8ZfP::GORILLA,3,0.1,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,4,0.17391304347826086,0.08695652173913043,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_CoHyYysb84APn5gDE__p001__g020,222,CoHyYysb84APn5gDE,VALIDATION_18_T,SLOTH,CoHyYysb84APn5gDE::SLOTH,1,0.75,True,5.217391304347826,0.2608695652173913,0.0,0.0,0.0,0.0,8.979555170897592,0.7391304347826086,0.2608695652173913,0.15217391304347824,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_CoHyYysb84APn5gDE__p001__g020,222,CoHyYysb84APn5gDE,VALIDATION_18_T,GORILLA,CoHyYysb84APn5gDE::GORILLA,2,0.18,False,3.4782608695652173,0.17391304347826086,0.0,0.0,20.0,1.0,7.751067757631795,0.8260869565217391,0.17391304347826086,0.17391304347826084,2,0.08695652173913043,0.08695652173913043,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_CoHyYysb84APn5gDE__p001__g020,222,CoHyYysb84APn5gDE,VALIDATION_18_T,CHICKEN,CoHyYysb84APn5gDE::CHICKEN,3,0.07,False,1.7391304347826086,0.08695652173913043,20.0,1.0,0.0,0.0,5.762081310400607,0.9130434782608695,0.08695652173913043,-0.30434782608695654,2,0.08695652173913043,0.08695652173913043,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_2KKC9nMd8nRXfgH5G__p001__g021,222,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,GORILLA,2KKC9nMd8nRXfgH5G::GORILLA,1,0.7,True,10.517241379310345,0.5258620689655172,20.0,1.0,0.0,0.0,8.69573249052649,0.3448275862068966,0.3793103448275862,-0.49655172413793097,0,0.0,0.0,18.0,16,0.3448275862068966,8.0,8,0.27586206896551724,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_2KKC9nMd8nRXfgH5G__p001__g021,222,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,CHICKEN,2KKC9nMd8nRXfgH5G::CHICKEN,2,0.2,False,8.620689655172415,0.43103448275862066,10.0,0.5,20.0,1.0,9.151166175112985,0.4827586206896552,0.3448275862068966,0.24827586206896549,0,0.0,0.0,13.0,13,0.3793103448275862,9.0,9,0.3103448275862069,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_2KKC9nMd8nRXfgH5G__p001__g021,222,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,SLOTH,2KKC9nMd8nRXfgH5G::SLOTH,3,0.1,False,7.172413793103448,0.3586206896551724,10.0,0.5,10.0,0.5,5.80067093112784,0.3103448275862069,0.06896551724137931,-0.13310344827586207,0,0.0,0.0,1.0,1,0.034482758620689655,6.0,5,0.13793103448275862,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_PrfKWppTZdvPhe4oN__p001__g022,222,PrfKWppTZdvPhe4oN,VALIDATION_19_T,SLOTH,PrfKWppTZdvPhe4oN::SLOTH,1,0.65,True,15.96551724137931,0.7982758620689656,15.0,0.75,15.0,0.75,1.0850529486978193,0.0,0.0,0.047586206896551735,0,0.0,0.0,0.0,0,0.0,50.0,19,0.6206896551724138,0.0,0,0.0,0.0,0,0.0
persona_match__pid_222__game_PrfKWppTZdvPhe4oN__p001__g022,222,PrfKWppTZdvPhe4oN,VALIDATION_19_T,CHICKEN,PrfKWppTZdvPhe4oN::CHICKEN,2,0.25,False,18.448275862068964,0.9224137931034484,20.0,1.0,16.0,0.8,1.881986163918924,0.0,0.5517241379310345,-0.136551724137931,0,0.0,0.0,0.0,0,0.0,87.0,23,0.6896551724137931,0.0,0,0.0,1.0,1,0.034482758620689655
