custom_id,input_tokens_tiktoken
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_DYFJDsdGg8bppBJ7P__p004__g008,1980
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_CbDvrXGkphmfGtH3G__p004__g009,4034
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_FvbM5EM5aB5pcjLpA__p004__g010,3144
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_C5Cd8Yq5dDbdycXKB__p004__g011,2216
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_AyQkFs97hRTki5zWR__p004__g012,2682
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_7oRFMBwqmesGX7t3H__p004__g013,7189
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_fMhhGrfpZH9ign2AK__p004__g014,3422
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_i7C4Y4NiesraiSwwb__p004__g015,2190
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_7tfDsTHHnxsgrhE3d__p004__g016,2873
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_r7Bk7fEwX3HSRrXMZ__p004__g017,1598
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_7FQezekfKk3zctLN8__p004__g018,4717
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_2khRAszouj8vP8ZfP__p004__g019,1783
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_CoHyYysb84APn5gDE__p004__g020,1853
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_2KKC9nMd8nRXfgH5G__p004__g021,2351
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_PrfKWppTZdvPhe4oN__p004__g022,2928
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_6Pxb9DsQpyk22cJNr__p004__g023,1177
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_Fm7uYc98E2b6kcoDE__p004__g024,1414
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_9oyspxPncwXdAkruR__p004__g025,1212
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_2TDnnb4wn9rwy3CYZ__p004__g026,1632
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_7ywewvEuctuz4Rq8j__p004__g027,2780
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_AJ4ikZuWJeJcEXhgZ__p004__g028,2333
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_3v9ji6wNY7sXHe8cM__p004__g029,2325
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_8GneB6qmtDLSnbcJT__p004__g030,1630
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_6sSM4xSyZQkaxyHav__p004__g031,1362
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_3EQGxadfbmAKaACgZ__p004__g032,1217
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_Aj2G7CTuhLZ7Z2SPK__p004__g033,1737
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_FAuuG8S2iw8wkGRnA__p004__g034,2777
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_SFohXkBYvScM7Y7rC__p004__g035,2111
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_5R7YRmti4R5GiJKpi__p004__g036,2538
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_6BxRfLcBtXYodAS8h__p004__g037,914
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_7Y6PBvgZNqtriKzaZ__p004__g038,1043
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_HmA52oSS75D5Z2W8a__p004__g039,3224
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_6pQRuemJv5faRcZft__p004__g040,2992
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_5mhtM66ewYHNxSp4q__p005__g001,1072
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_2TquMDieEiixty8AN__p005__g002,1972
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_65crAkEscRbHNJXbW__p005__g003,886
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_3EG5RaDj4z7hkT2JD__p005__g004,1043
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_PmcxhmDRj2tN3cECC__p005__g005,6147
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_925LF9k9CXpz8KjQm__p005__g006,8008
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_ASQtYBWx6cGN27KxL__p005__g007,1546
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_DYFJDsdGg8bppBJ7P__p005__g008,2023
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_CbDvrXGkphmfGtH3G__p005__g009,4077
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_FvbM5EM5aB5pcjLpA__p005__g010,3187
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_C5Cd8Yq5dDbdycXKB__p005__g011,2259
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_AyQkFs97hRTki5zWR__p005__g012,2725
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_7oRFMBwqmesGX7t3H__p005__g013,7232
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_fMhhGrfpZH9ign2AK__p005__g014,3465
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_i7C4Y4NiesraiSwwb__p005__g015,2233
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_7tfDsTHHnxsgrhE3d__p005__g016,2916
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_r7Bk7fEwX3HSRrXMZ__p005__g017,1641
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_7FQezekfKk3zctLN8__p005__g018,4760
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_2khRAszouj8vP8ZfP__p005__g019,1826
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_CoHyYysb84APn5gDE__p005__g020,1896
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_2KKC9nMd8nRXfgH5G__p005__g021,2394
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_PrfKWppTZdvPhe4oN__p005__g022,2971
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_6Pxb9DsQpyk22cJNr__p005__g023,1220
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_Fm7uYc98E2b6kcoDE__p005__g024,1457
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_9oyspxPncwXdAkruR__p005__g025,1255
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_2TDnnb4wn9rwy3CYZ__p005__g026,1675
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_7ywewvEuctuz4Rq8j__p005__g027,2823
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_AJ4ikZuWJeJcEXhgZ__p005__g028,2376
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_3v9ji6wNY7sXHe8cM__p005__g029,2368
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_8GneB6qmtDLSnbcJT__p005__g030,1673
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_6sSM4xSyZQkaxyHav__p005__g031,1405
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_3EQGxadfbmAKaACgZ__p005__g032,1260
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_Aj2G7CTuhLZ7Z2SPK__p005__g033,1780
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_FAuuG8S2iw8wkGRnA__p005__g034,2820
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_SFohXkBYvScM7Y7rC__p005__g035,2154
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_5R7YRmti4R5GiJKpi__p005__g036,2581
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_6BxRfLcBtXYodAS8h__p005__g037,957
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_7Y6PBvgZNqtriKzaZ__p005__g038,1086
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_HmA52oSS75D5Z2W8a__p005__g039,3267
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_6pQRuemJv5faRcZft__p005__g040,3035
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_5mhtM66ewYHNxSp4q__p006__g001,1036
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_2TquMDieEiixty8AN__p006__g002,1936
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_65crAkEscRbHNJXbW__p006__g003,850
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_3EG5RaDj4z7hkT2JD__p006__g004,1007
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_PmcxhmDRj2tN3cECC__p006__g005,6111
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_925LF9k9CXpz8KjQm__p006__g006,7972
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_ASQtYBWx6cGN27KxL__p006__g007,1510
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_DYFJDsdGg8bppBJ7P__p006__g008,1987
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_CbDvrXGkphmfGtH3G__p006__g009,4041
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_FvbM5EM5aB5pcjLpA__p006__g010,3151
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_C5Cd8Yq5dDbdycXKB__p006__g011,2223
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_AyQkFs97hRTki5zWR__p006__g012,2689
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_7oRFMBwqmesGX7t3H__p006__g013,7196
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_fMhhGrfpZH9ign2AK__p006__g014,3429
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_i7C4Y4NiesraiSwwb__p006__g015,2197
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_7tfDsTHHnxsgrhE3d__p006__g016,2880
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_r7Bk7fEwX3HSRrXMZ__p006__g017,1605
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_7FQezekfKk3zctLN8__p006__g018,4724
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_2khRAszouj8vP8ZfP__p006__g019,1790
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_CoHyYysb84APn5gDE__p006__g020,1860
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_2KKC9nMd8nRXfgH5G__p006__g021,2358
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_PrfKWppTZdvPhe4oN__p006__g022,2935
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_6Pxb9DsQpyk22cJNr__p006__g023,1184
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_Fm7uYc98E2b6kcoDE__p006__g024,1421
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_9oyspxPncwXdAkruR__p006__g025,1219
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_2TDnnb4wn9rwy3CYZ__p006__g026,1639
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_7ywewvEuctuz4Rq8j__p006__g027,2787
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_AJ4ikZuWJeJcEXhgZ__p006__g028,2340
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_3v9ji6wNY7sXHe8cM__p006__g029,2332
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_8GneB6qmtDLSnbcJT__p006__g030,1637
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_6sSM4xSyZQkaxyHav__p006__g031,1369
