custom_id,estimated_input_chars,estimated_input_tokens_char4
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_7ywewvEuctuz4Rq8j__p001__g027,7769,1942
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_AJ4ikZuWJeJcEXhgZ__p001__g028,7247,1812
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_3v9ji6wNY7sXHe8cM__p001__g029,6503,1626
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_8GneB6qmtDLSnbcJT__p001__g030,5390,1348
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_6sSM4xSyZQkaxyHav__p001__g031,4593,1148
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_3EQGxadfbmAKaACgZ__p001__g032,4425,1106
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_Aj2G7CTuhLZ7Z2SPK__p001__g033,4921,1230
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_FAuuG8S2iw8wkGRnA__p001__g034,7258,1814
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_SFohXkBYvScM7Y7rC__p001__g035,6386,1596
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_5R7YRmti4R5GiJKpi__p001__g036,7619,1905
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_6BxRfLcBtXYodAS8h__p001__g037,3567,892
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_7Y6PBvgZNqtriKzaZ__p001__g038,4052,1013
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_HmA52oSS75D5Z2W8a__p001__g039,7794,1948
personahub_elite_pgg_match__pid_personahub_elite_4fb9d72b2cd3__game_6pQRuemJv5faRcZft__p001__g040,7740,1935
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_5mhtM66ewYHNxSp4q__p002__g001,3425,856
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_2TquMDieEiixty8AN__p002__g002,6353,1588
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_65crAkEscRbHNJXbW__p002__g003,3133,783
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_3EG5RaDj4z7hkT2JD__p002__g004,3766,942
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_PmcxhmDRj2tN3cECC__p002__g005,14537,3634
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_925LF9k9CXpz8KjQm__p002__g006,20006,5002
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_ASQtYBWx6cGN27KxL__p002__g007,4993,1248
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_DYFJDsdGg8bppBJ7P__p002__g008,5822,1456
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_CbDvrXGkphmfGtH3G__p002__g009,12028,3007
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_FvbM5EM5aB5pcjLpA__p002__g010,8950,2238
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_C5Cd8Yq5dDbdycXKB__p002__g011,6583,1646
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_AyQkFs97hRTki5zWR__p002__g012,7690,1922
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_7oRFMBwqmesGX7t3H__p002__g013,14850,3712
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_fMhhGrfpZH9ign2AK__p002__g014,8500,2125
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_i7C4Y4NiesraiSwwb__p002__g015,6784,1696
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_7tfDsTHHnxsgrhE3d__p002__g016,9177,2294
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_r7Bk7fEwX3HSRrXMZ__p002__g017,4401,1100
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_7FQezekfKk3zctLN8__p002__g018,10556,2639
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_2khRAszouj8vP8ZfP__p002__g019,5928,1482
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_CoHyYysb84APn5gDE__p002__g020,5932,1483
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_2KKC9nMd8nRXfgH5G__p002__g021,7066,1766
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_PrfKWppTZdvPhe4oN__p002__g022,8399,2100
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_6Pxb9DsQpyk22cJNr__p002__g023,4034,1008
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_Fm7uYc98E2b6kcoDE__p002__g024,4875,1219
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_9oyspxPncwXdAkruR__p002__g025,4304,1076
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_2TDnnb4wn9rwy3CYZ__p002__g026,5244,1311
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_7ywewvEuctuz4Rq8j__p002__g027,7667,1917
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_AJ4ikZuWJeJcEXhgZ__p002__g028,7145,1786
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_3v9ji6wNY7sXHe8cM__p002__g029,6401,1600
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_8GneB6qmtDLSnbcJT__p002__g030,5288,1322
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_6sSM4xSyZQkaxyHav__p002__g031,4491,1123
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_3EQGxadfbmAKaACgZ__p002__g032,4323,1081
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_Aj2G7CTuhLZ7Z2SPK__p002__g033,4819,1205
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_FAuuG8S2iw8wkGRnA__p002__g034,7156,1789
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_SFohXkBYvScM7Y7rC__p002__g035,6284,1571
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_5R7YRmti4R5GiJKpi__p002__g036,7517,1879
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_6BxRfLcBtXYodAS8h__p002__g037,3465,866
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_7Y6PBvgZNqtriKzaZ__p002__g038,3950,988
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_HmA52oSS75D5Z2W8a__p002__g039,7692,1923
personahub_elite_pgg_match__pid_personahub_elite_be6318553201__game_6pQRuemJv5faRcZft__p002__g040,7638,1910
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_5mhtM66ewYHNxSp4q__p003__g001,3640,910
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_2TquMDieEiixty8AN__p003__g002,6568,1642
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_65crAkEscRbHNJXbW__p003__g003,3348,837
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_3EG5RaDj4z7hkT2JD__p003__g004,3981,995
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_PmcxhmDRj2tN3cECC__p003__g005,14752,3688
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_925LF9k9CXpz8KjQm__p003__g006,20221,5055
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_ASQtYBWx6cGN27KxL__p003__g007,5208,1302
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_DYFJDsdGg8bppBJ7P__p003__g008,6037,1509
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_CbDvrXGkphmfGtH3G__p003__g009,12243,3061
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_FvbM5EM5aB5pcjLpA__p003__g010,9165,2291
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_C5Cd8Yq5dDbdycXKB__p003__g011,6798,1700
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_AyQkFs97hRTki5zWR__p003__g012,7905,1976
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_7oRFMBwqmesGX7t3H__p003__g013,15065,3766
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_fMhhGrfpZH9ign2AK__p003__g014,8715,2179
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_i7C4Y4NiesraiSwwb__p003__g015,6999,1750
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_7tfDsTHHnxsgrhE3d__p003__g016,9392,2348
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_r7Bk7fEwX3HSRrXMZ__p003__g017,4616,1154
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_7FQezekfKk3zctLN8__p003__g018,10771,2693
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_2khRAszouj8vP8ZfP__p003__g019,6143,1536
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_CoHyYysb84APn5gDE__p003__g020,6147,1537
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_2KKC9nMd8nRXfgH5G__p003__g021,7281,1820
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_PrfKWppTZdvPhe4oN__p003__g022,8614,2154
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_6Pxb9DsQpyk22cJNr__p003__g023,4249,1062
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_Fm7uYc98E2b6kcoDE__p003__g024,5090,1272
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_9oyspxPncwXdAkruR__p003__g025,4519,1130
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_2TDnnb4wn9rwy3CYZ__p003__g026,5459,1365
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_7ywewvEuctuz4Rq8j__p003__g027,7882,1970
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_AJ4ikZuWJeJcEXhgZ__p003__g028,7360,1840
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_3v9ji6wNY7sXHe8cM__p003__g029,6616,1654
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_8GneB6qmtDLSnbcJT__p003__g030,5503,1376
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_6sSM4xSyZQkaxyHav__p003__g031,4706,1176
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_3EQGxadfbmAKaACgZ__p003__g032,4538,1134
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_Aj2G7CTuhLZ7Z2SPK__p003__g033,5034,1258
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_FAuuG8S2iw8wkGRnA__p003__g034,7371,1843
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_SFohXkBYvScM7Y7rC__p003__g035,6499,1625
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_5R7YRmti4R5GiJKpi__p003__g036,7732,1933
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_6BxRfLcBtXYodAS8h__p003__g037,3680,920
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_7Y6PBvgZNqtriKzaZ__p003__g038,4165,1041
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_HmA52oSS75D5Z2W8a__p003__g039,7907,1977
personahub_elite_pgg_match__pid_personahub_elite_8010d129a22c__game_6pQRuemJv5faRcZft__p003__g040,7853,1963
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_5mhtM66ewYHNxSp4q__p004__g001,3552,888
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_2TquMDieEiixty8AN__p004__g002,6480,1620
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_65crAkEscRbHNJXbW__p004__g003,3260,815
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_3EG5RaDj4z7hkT2JD__p004__g004,3893,973
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_PmcxhmDRj2tN3cECC__p004__g005,14664,3666
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_925LF9k9CXpz8KjQm__p004__g006,20133,5033
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_ASQtYBWx6cGN27KxL__p004__g007,5120,1280
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_DYFJDsdGg8bppBJ7P__p004__g008,5949,1487
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_CbDvrXGkphmfGtH3G__p004__g009,12155,3039
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_FvbM5EM5aB5pcjLpA__p004__g010,9077,2269
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_C5Cd8Yq5dDbdycXKB__p004__g011,6710,1678
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_AyQkFs97hRTki5zWR__p004__g012,7817,1954
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_7oRFMBwqmesGX7t3H__p004__g013,14977,3744
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_fMhhGrfpZH9ign2AK__p004__g014,8627,2157
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_i7C4Y4NiesraiSwwb__p004__g015,6911,1728
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_7tfDsTHHnxsgrhE3d__p004__g016,9304,2326
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_r7Bk7fEwX3HSRrXMZ__p004__g017,4528,1132
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_7FQezekfKk3zctLN8__p004__g018,10683,2671
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_2khRAszouj8vP8ZfP__p004__g019,6055,1514
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_CoHyYysb84APn5gDE__p004__g020,6059,1515
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_2KKC9nMd8nRXfgH5G__p004__g021,7193,1798
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_PrfKWppTZdvPhe4oN__p004__g022,8526,2132
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_6Pxb9DsQpyk22cJNr__p004__g023,4161,1040
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_Fm7uYc98E2b6kcoDE__p004__g024,5002,1250
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_9oyspxPncwXdAkruR__p004__g025,4431,1108
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_2TDnnb4wn9rwy3CYZ__p004__g026,5371,1343
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_7ywewvEuctuz4Rq8j__p004__g027,7794,1948
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_AJ4ikZuWJeJcEXhgZ__p004__g028,7272,1818
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_3v9ji6wNY7sXHe8cM__p004__g029,6528,1632
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_8GneB6qmtDLSnbcJT__p004__g030,5415,1354
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_6sSM4xSyZQkaxyHav__p004__g031,4618,1154
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_3EQGxadfbmAKaACgZ__p004__g032,4450,1112
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_Aj2G7CTuhLZ7Z2SPK__p004__g033,4946,1236
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_FAuuG8S2iw8wkGRnA__p004__g034,7283,1821
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_SFohXkBYvScM7Y7rC__p004__g035,6411,1603
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_5R7YRmti4R5GiJKpi__p004__g036,7644,1911
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_6BxRfLcBtXYodAS8h__p004__g037,3592,898
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_7Y6PBvgZNqtriKzaZ__p004__g038,4077,1019
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_HmA52oSS75D5Z2W8a__p004__g039,7819,1955
personahub_elite_pgg_match__pid_personahub_elite_e4df2eb4610c__game_6pQRuemJv5faRcZft__p004__g040,7765,1941
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_5mhtM66ewYHNxSp4q__p005__g001,3858,964
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_2TquMDieEiixty8AN__p005__g002,6786,1696
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_65crAkEscRbHNJXbW__p005__g003,3566,892
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_3EG5RaDj4z7hkT2JD__p005__g004,4199,1050
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_PmcxhmDRj2tN3cECC__p005__g005,14970,3742
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_925LF9k9CXpz8KjQm__p005__g006,20439,5110
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_ASQtYBWx6cGN27KxL__p005__g007,5426,1356
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_DYFJDsdGg8bppBJ7P__p005__g008,6255,1564
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_CbDvrXGkphmfGtH3G__p005__g009,12461,3115
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_FvbM5EM5aB5pcjLpA__p005__g010,9383,2346
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_C5Cd8Yq5dDbdycXKB__p005__g011,7016,1754
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_AyQkFs97hRTki5zWR__p005__g012,8123,2031
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_7oRFMBwqmesGX7t3H__p005__g013,15283,3821
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_fMhhGrfpZH9ign2AK__p005__g014,8933,2233
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_i7C4Y4NiesraiSwwb__p005__g015,7217,1804
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_7tfDsTHHnxsgrhE3d__p005__g016,9610,2402
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_r7Bk7fEwX3HSRrXMZ__p005__g017,4834,1208
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_7FQezekfKk3zctLN8__p005__g018,10989,2747
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_2khRAszouj8vP8ZfP__p005__g019,6361,1590
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_CoHyYysb84APn5gDE__p005__g020,6365,1591
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_2KKC9nMd8nRXfgH5G__p005__g021,7499,1875
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_PrfKWppTZdvPhe4oN__p005__g022,8832,2208
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_6Pxb9DsQpyk22cJNr__p005__g023,4467,1117
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_Fm7uYc98E2b6kcoDE__p005__g024,5308,1327
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_9oyspxPncwXdAkruR__p005__g025,4737,1184
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_2TDnnb4wn9rwy3CYZ__p005__g026,5677,1419
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_7ywewvEuctuz4Rq8j__p005__g027,8100,2025
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_AJ4ikZuWJeJcEXhgZ__p005__g028,7578,1894
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_3v9ji6wNY7sXHe8cM__p005__g029,6834,1708
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_8GneB6qmtDLSnbcJT__p005__g030,5721,1430
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_6sSM4xSyZQkaxyHav__p005__g031,4924,1231
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_3EQGxadfbmAKaACgZ__p005__g032,4756,1189
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_Aj2G7CTuhLZ7Z2SPK__p005__g033,5252,1313
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_FAuuG8S2iw8wkGRnA__p005__g034,7589,1897
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_SFohXkBYvScM7Y7rC__p005__g035,6717,1679
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_5R7YRmti4R5GiJKpi__p005__g036,7950,1988
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_6BxRfLcBtXYodAS8h__p005__g037,3898,974
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_7Y6PBvgZNqtriKzaZ__p005__g038,4383,1096
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_HmA52oSS75D5Z2W8a__p005__g039,8125,2031
personahub_elite_pgg_match__pid_personahub_elite_cc2a0531e351__game_6pQRuemJv5faRcZft__p005__g040,8071,2018
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_5mhtM66ewYHNxSp4q__p006__g001,3617,904
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_2TquMDieEiixty8AN__p006__g002,6545,1636
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_65crAkEscRbHNJXbW__p006__g003,3325,831
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_3EG5RaDj4z7hkT2JD__p006__g004,3958,990
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_PmcxhmDRj2tN3cECC__p006__g005,14729,3682
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_925LF9k9CXpz8KjQm__p006__g006,20198,5050
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_ASQtYBWx6cGN27KxL__p006__g007,5185,1296
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_DYFJDsdGg8bppBJ7P__p006__g008,6014,1504
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_CbDvrXGkphmfGtH3G__p006__g009,12220,3055
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_FvbM5EM5aB5pcjLpA__p006__g010,9142,2286
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_C5Cd8Yq5dDbdycXKB__p006__g011,6775,1694
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_AyQkFs97hRTki5zWR__p006__g012,7882,1970
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_7oRFMBwqmesGX7t3H__p006__g013,15042,3760
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_fMhhGrfpZH9ign2AK__p006__g014,8692,2173
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_i7C4Y4NiesraiSwwb__p006__g015,6976,1744
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_7tfDsTHHnxsgrhE3d__p006__g016,9369,2342
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_r7Bk7fEwX3HSRrXMZ__p006__g017,4593,1148
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_7FQezekfKk3zctLN8__p006__g018,10748,2687
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_2khRAszouj8vP8ZfP__p006__g019,6120,1530
personahub_elite_pgg_match__pid_personahub_elite_cc68c54e7ec8__game_CoHyYysb84APn5gDE__p006__g020,6124,1531
