custom_id,input_token_estimate
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0018,25170
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0019,25214
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0020,25155
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0021,25263
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0022,25196
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0023,25122
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0024,25140
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0025,26402
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0026,25158
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0027,25259
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0028,25175
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0029,25222
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0030,25225
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0031,25216
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0032,25131
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0033,25388
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0034,25168
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0035,25117
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0036,25227
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0037,25098
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0038,25125
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0039,25359
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0040,25112
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0041,25167
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0042,25174
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0043,25277
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0044,25224
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0045,25147
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0046,25265
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0047,25107
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0048,25191
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0049,25174
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0050,25141
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0051,25209
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0052,25164
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0053,25290
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0054,25109
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0055,25134
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0056,25107
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0057,25258
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0058,25292
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0059,25215
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0060,25283
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0061,25072
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0062,25208
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0063,25219
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_misc_heuristics_pricing_text_only__s0064,25198
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0001,1053
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0002,1123
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0003,1203
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0004,978
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0005,1120
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0006,1050
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0007,1056
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0008,1170
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0009,1077
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0010,1022
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0011,1086
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0012,1058
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0013,1083
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0014,1242
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0015,1184
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0016,1140
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0017,1072
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0018,1058
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0019,1102
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0020,1043
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0021,1151
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0022,1084
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0023,1009
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0024,1028
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0025,2290
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0026,1045
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0027,1147
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0028,1062
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0029,1109
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0030,1113
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0031,1104
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0032,1019
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0033,1275
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0034,1056
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0035,1005
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0036,1115
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0037,986
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0038,1012
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0039,1246
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0040,1000
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0041,1055
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0042,1062
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0043,1165
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0044,1112
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0045,1035
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0046,1153
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0047,995
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0048,1079
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0049,1061
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0050,1029
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0051,1097
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0052,1052
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0053,1178
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0054,997
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0055,1022
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0056,994
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0057,1145
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0058,1180
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0059,1103
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0060,1171
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0061,960
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0062,1096
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0063,1106
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_misc_heuristics_pricing_text_only__s0064,1086
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0001,36710
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0002,36780
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0003,36860
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0004,36635
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0005,36777
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0006,36707
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0007,36713
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0008,36828
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0009,36735
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0010,36680
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0011,36743
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0012,36716
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0013,36740
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0014,36899
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0015,36841
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0016,36798
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0017,36729
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0018,36716
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0019,36759
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0020,36701
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0021,36808
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0022,36742
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0023,36667
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0024,36685
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0025,37947
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0026,36703
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0027,36804
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0028,36720
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0029,36767
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0030,36770
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0031,36762
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0032,36676
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0033,36933
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0034,36713
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0035,36663
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0036,36772
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0037,36643
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0038,36670
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0039,36904
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0040,36657
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0041,36712
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0042,36719
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0043,36822
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0044,36769
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0045,36693
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0046,36811
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0047,36652
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0048,36736
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0049,36719
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0050,36686
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0051,36754
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0052,36709
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0053,36836
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0054,36654
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0055,36679
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0056,36652
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0057,36803
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0058,36837
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0059,36760
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0060,36829
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0061,36618
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0062,36753
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0063,36764
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_misc_heuristics_pricing_text_only__s0064,36743
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0001,2607
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0002,2677
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0003,2757
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0004,2532
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0005,2674
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0006,2604
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0007,2610
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0008,2725
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0009,2632
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0010,2577
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0011,2640
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_misc_heuristics_pricing_text_only__s0012,2613
