metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,metric_scope,n_groups,model_score,median_value,model_stderr
delegation_distribution_distance,UGResponder_delegated,wasserstein_1d,0.077775,0.07500000000000001,0.034999999999999976,0.12499999999999994,distribution,4,0.575,0.5700000000000001,0.04272001872658766
scenario_state_distribution_distance,mean_role_state_tv,total_variation,0.1136892857142857,0.11357142857142857,0.10053571428571428,0.127875,distribution,6,0.49107142857142855,0.47857142857142854,0.0233414101667279
scenario_state_distribution_distance,C_decision_state,total_variation,0.12403750000000001,0.123125,0.1,0.15006249999999996,distribution,6,0.43875,0.36,0.05463420021683609
scenario_state_distribution_distance,PD_decision_state,total_variation,0.08510625,0.08375,0.0575,0.11762499999999995,distribution,6,0.44625,0.45999999999999996,0.028030860969058134
scenario_state_distribution_distance,SH_decision_state,total_variation,0.0739125,0.073125,0.0525,0.09631249999999997,distribution,6,0.38999999999999996,0.34,0.05695027070465366
scenario_state_distribution_distance,TGReceiver_decision_state,total_variation,0.160425,0.15875,0.12875,0.19381249999999997,distribution,6,0.58125,0.5800000000000001,0.033983758375631924
scenario_state_distribution_distance,TGSender_decision_state,total_variation,0.07915625,0.07874999999999999,0.0549375,0.10381249999999997,distribution,6,0.2525,0.22999999999999998,0.03577126407234351
scenario_state_distribution_distance,UGProposer_decision_state,total_variation,0.11848125,0.11875,0.0974375,0.14006249999999998,distribution,6,0.57625,0.6799999999999999,0.074413680417873
scenario_state_distribution_distance,UGResponder_decision_state,total_variation,0.15470625,0.1525,0.1225,0.19,distribution,6,0.7525,0.78,0.03468308905888671
scenario_direct_value_distance,mean_numeric_direct_value_wd,mean_wasserstein_1d,0.3278683521957544,0.3261299712001866,0.2745474257567906,0.3878487783151089,distribution,6,1.097907268170426,1.0957142857142856,0.031074087299203895
scenario_direct_value_distance,UGProposer_decision_direct,wasserstein_1d,0.27643652548305064,0.27291308928790753,0.2164407911768383,0.3521954864050453,distribution,6,0.8083333333333335,0.74,0.13020865151476277
scenario_direct_value_distance,UGResponder_decision_direct,wasserstein_1d,0.36543321006155416,0.3627762000287028,0.2717301164097909,0.48319764127846365,distribution,6,1.422857142857143,1.4,0.0658789146629956
scenario_direct_value_distance,TGReceiver_decision_direct,wasserstein_1d,0.34173532104265825,0.33846521350015263,0.26475728866935727,0.44165769738985994,distribution,6,1.046154672395274,1.0557142857142856,0.04086689868310548
mean_alignment_abs_error,C_decision_nonnull_rate,,0.019256250000000003,0.01875,0.008687499999999992,0.0325,scenario,6,0.09625,0.0,0.048139337691054
mean_alignment_abs_error,C_delegated,,0.077025,0.075,0.034749999999999996,0.13,session,4,0.385,0.36000000000000004,0.09639329160614168
mean_alignment_abs_error,PD_decision_nonnull_rate,,0.01799375,0.017499999999999988,0.0075,0.030000000000000006,scenario,6,0.14375,0.0,0.0654782088433498
mean_alignment_abs_error,PD_delegated,,0.071975,0.06999999999999999,0.03,0.12000000000000001,session,4,0.575,0.58,0.055602757725374236
mean_alignment_abs_error,SH_decision_nonnull_rate,,0.017887499999999997,0.0175,0.0075,0.028749999999999998,scenario,6,0.14250000000000002,0.0,0.065393042443367
mean_alignment_abs_error,SH_delegated,,0.07155,0.07,0.030000000000000006,0.115,session,4,0.57,0.59,0.06557438524302
mean_alignment_abs_error,TGReceiver_decision_direct_mean,,0.2509620349230644,0.23998496789170004,0.16851792496075013,0.35918879141132154,scenario,6,0.4645864661654135,0.51,0.056079606913410115
mean_alignment_abs_error,TGReceiver_decision_nonnull_rate,,0.01975,0.018750000000000006,0.008687499999999999,0.0325,scenario,6,0.12125,0.0,0.05696398716148066
mean_alignment_abs_error,TGReceiver_delegated,,0.079,0.07500000000000004,0.03474999999999998,0.13,session,4,0.485,0.53,0.07804912982645397
mean_alignment_abs_error,TGSender_decision_nonnull_rate,,0.02015,0.019999999999999997,0.008750000000000004,0.0325,scenario,6,0.10125,0.0,0.04900573945978165
mean_alignment_abs_error,TGSender_delegated,,0.0806,0.07999999999999997,0.035,0.13,session,4,0.40499999999999997,0.42999999999999994,0.08381527307120108
mean_alignment_abs_error,UGProposer_decision_direct_mean,,0.19589066629427826,0.19517871397376438,0.1274838650165809,0.27024712403831264,scenario,6,0.4716666666666667,0.40000000000000036,0.0950743993625067
mean_alignment_abs_error,UGProposer_decision_nonnull_rate,,0.017925,0.0175,0.0075,0.028812499999999977,scenario,6,0.16875,0.0,0.07569607541566033
mean_alignment_abs_error,UGProposer_delegated,,0.0717,0.07,0.03,0.11524999999999994,session,4,0.675,0.6799999999999999,0.026299556396765827
mean_alignment_abs_error,UGResponder_decision_direct_mean,,0.2770719926760097,0.27446466146132453,0.1629489884428915,0.4080615105814526,scenario,6,0.9334065934065934,1.0999999999999996,0.10103254710541819
mean_alignment_abs_error,UGResponder_decision_nonnull_rate,,0.01944375,0.018750000000000003,0.008749999999999994,0.031249999999999986,scenario,6,0.14375,0.0,0.0649927880614457
mean_alignment_abs_error,UGResponder_delegated,,0.077775,0.07500000000000001,0.035,0.12499999999999997,session,4,0.575,0.5700000000000001,0.04272001872658763
mean_alignment_abs_error,delegation_index_mean,,0.047303571428571424,0.04607142857142855,0.020000000000000004,0.08142857142857146,paper_index_session,4,0.5242857142857144,0.5485714285714286,0.056778600932125146
mean_alignment_abs_error,equality_index_mean,,0.03917813325885565,0.03903574279475287,0.025496773003316178,0.05404942480766254,paper_index_scenario,6,0.09433333333333334,0.07999999999999996,0.01901487987250134
mean_alignment_abs_error,intentions_index_mean,,0.034975690454016425,0.03524708235442043,0.020711716525802663,0.051287196944464375,paper_index_scenario,6,0.09110374149659861,0.08225000000000005,0.012245448969011325
mean_alignment_abs_error,kindness_index_mean,,0.0500151457674383,0.048607551420630606,0.033112184188137876,0.07099165892839784,paper_index_scenario,6,0.28867924031986536,0.2753787878787879,0.016763877780904032
mean_alignment_abs_error,payoff_index_mean,,0.029385703113890705,0.028272679992969615,0.01891176015804338,0.0429155050188184,paper_index_scenario,6,0.1909649378226455,0.1858752958547759,0.018285030675321688
mean_alignment_abs_error,predictability_index_mean,,0.08045453300857038,0.07852547671763452,0.05511188237899216,0.10847203657329933,paper_index_scenario,6,0.33753882147264497,0.31999999999999995,0.02797498837918436
mean_alignment_abs_error,prosociality_index_mean,,0.0317215211365891,0.03105008869703165,0.02134182544130541,0.044478301136238754,paper_index_scenario,6,0.21019061140184006,0.19682771164021168,0.01409683349171505
